Tag,N_district,N_neighbourhood,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Romania,Nationality_Germany,Nationality_Russia,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Bolivia,Nationality_Colombia,Nationality_Peru,Nationality_Ecuador,Nationality_Honduras,Nationality_Brazil,Nationality_Venezuela,Nationality_Argentina,Nationality_Dominican_Republic,Nationality_USA,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_Salvador,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
03_11,03,11,2.599628316592068,145,38,30,17,17,3,14,33,18,296,18,16,9,78,17,10,11,979,82.79673135852912,26.082278442531244,9.359903381642512,0.507037018682789,0.11747361117993954,0.08486545418504386,0.2813320779027702,0.3457059319094108,0.17062292482283561,2.52,0.02868295994568907,0.2442011767368183,0.23373500792034396,0.22448517764200046,0.2537904503281285,0.6932206749591159,0.03208781406412607,0.014817384409534664,0.00872193864909064,0.004608751672530849,0.006591010456415085,0.0033202834630060955,0.0019079240794885773,0.003394618167401754,0.0015858070271073889,0.0028494970018335896,0.001437137618316071,0.002031815253481342,0.0014123593835175183,0.0013132464443233063,0.0014866940879131772,0.017666881411368254,0.0028247187670350365,0.0007433470439565886,0.005649437534070073,0.007309579265573121,0.0037662916893800484,0.005475989890480202,0.003939739332969919,0.005921998116854155,0.0038654046285742606,0.004757421081322166,0.011125427424550275,0.002998166410624907,0.0028247187670350365,0.00235393230586253,0.003518509341394519,0.0013380246791218594,0.0008176817483522474,0.0016601417315030478,0.010877645076564746,0.044377818524208336,0.02804896179196194,0.019946479012835125,0.005773328708062838,0.0017592546706972595,0.000495564695971059,0.0006194558699638237,0.003914961098171367,0.00044600822637395313,1211,13.692917004798652,749.5214781172582,58.367166813768755
03_12,03,12,5.826425050325786,3,3,2,0,2,12,0,2,1,12,0,1,0,0,2,1,5,7,132.85714285714286,26.619047619047617,8.333333333333334,0.48045178105994785,0.12945264986967853,0.09035621198957429,0.23457862728062553,0.36055603822762816,0.18505647263249347,2.57,0.05740181268882175,0.4229607250755287,0.3252769385699899,0.11883182275931521,0.05337361530715005,0.9165942658557776,0.004344048653344918,0.0008688097306689834,0.0,0.0017376194613379669,0.0,0.0034752389226759338,0.0008688097306689834,0.0,0.0,0.0,0.0,0.0,0.0008688097306689834,0.0,0.0,0.005212858384013901,0.0008688097306689834,0.0,0.0026064291920069507,0.005212858384013901,0.0034752389226759338,0.0017376194613379669,0.004344048653344918,0.0,0.005212858384013901,0.0008688097306689834,0.0026064291920069507,0.0,0.0008688097306689834,0.010425716768027803,0.0,0.0008688097306689834,0.0026064291920069507,0.0,0.018245004344048653,0.0008688097306689834,0.0,0.0,0.0,0.0034752389226759338,0.0,0.0,0.0,0.0,4,,,93.33333333333333
03_13,03,13,3.9211284844723964,101,34,15,20,11,4,7,18,14,98,24,6,7,37,5,7,7,103,70.71844660194175,35.95159500693482,8.69047619047619,0.5191039122199725,0.13669910521847037,0.1043367513552348,0.19136568480177651,0.3704852720266475,0.1971131865978708,2.58,0.03735027362136926,0.288354827599403,0.27622364241705255,0.23133443037005855,0.14369905476254258,0.8596760498987656,0.0058781268369146366,0.0018614068316896348,0.0007837502449219516,0.0057475017960943115,0.0007837502449219516,0.0026451570766115864,0.00248187577558618,0.0017307817908693097,0.0004571876428711384,0.0015021879694337404,0.002906407158252237,0.0002612500816406505,9.796878061524395e-05,0.00013062504082032525,0.00013062504082032525,0.010613284566651428,0.0015348442296388217,0.0005878126836914636,0.0024492195153810984,0.005682189275684149,0.007445627326758539,0.007445627326758539,0.007119064724707727,0.002383906994970936,0.0016981255306642283,0.0023512507347658545,0.003820782443994514,0.0004571876428711384,0.0007184377245117889,0.0014695317092286591,0.001142969107177846,0.0013389066684083338,0.0006531252041016263,0.0006531252041016263,0.01763438051074391,0.008882502775782118,0.012311410097315656,0.0038860949644046764,0.0010776565867676835,0.0013715629286134151,0.00042453138266605706,0.0002612500816406505,0.0003918751224609758,0.0,402,10.36207564431409,691.4249253731344,69.98441558441559
03_14,03,14,2.8408867006429825,29,10,3,0,2,1,1,11,1,34,4,3,0,15,0,4,1,150,70.98666666666666,28.293611111111108,9.194915254237289,0.5290731145653426,0.10573786221454615,0.08539627710612166,0.23968528113605833,0.3452312416042986,0.22394933793897526,2.43,0.031310732023321096,0.18656877564240984,0.2177715396242712,0.25091772835240767,0.2965882098898726,0.8060832853578968,0.021684897332565727,0.008635578583765112,0.004029936672423719,0.005853003262329687,0.003742084052964882,0.006428708501247361,0.0033582805603530994,0.0036461331798119364,0.001535213970447131,0.0032623296872001536,0.001247361350988294,0.0009595087315294569,0.0010554596046824026,0.0005757052389176742,0.0009595087315294569,0.007196315486470927,0.0005757052389176742,0.0013433122241412398,0.004029936672423719,0.008731529456918057,0.00556515064287085,0.004317789291882556,0.0011514104778353484,0.007484168105929764,0.0038380349261178275,0.003933985799270774,0.002302820955670697,0.0019190174630589138,0.0017271157167530224,0.0029744770677413166,0.0032623296872001536,0.0020149683362118594,0.0017271157167530224,0.0008635578583765112,0.016311648436000768,0.013433122241412397,0.002110919209364805,0.006044905008635579,0.00019190174630589137,0.0029744770677413166,0.0017271157167530224,0.00047975436576472844,0.001535213970447131,9.595087315294569e-05,277,13.034586853868364,811.0759566787003,66.13533834586467
03_15,03,15,2.5151820355727197,135,34,33,65,20,3,12,20,15,159,25,9,6,60,5,5,4,227,83.5330396475771,25.942909586742186,9.409090909090908,0.521913599598721,0.11254624114364536,0.08245031036428616,0.26904508119631326,0.34378330929838863,0.19217505799736662,2.41,0.02553161226086338,0.2022615745679539,0.22075243581537587,0.24031007751937986,0.2977739847805988,0.7789203084832905,0.021004451689761113,0.010470875916985391,0.004639789328484544,0.0059564863000815095,0.004263590193742554,0.00520408803059753,0.0016928961063389554,0.002382594520032604,0.0015047965389679604,0.0022571948084519405,0.002131795096871277,0.0012539971158066336,0.0008150981252743119,0.0005642987021129851,0.00043889899053232176,0.012477271302276004,0.0012539971158066336,0.0005642987021129851,0.008025581541162456,0.00746128283904947,0.007398582983259138,0.007774782118001129,0.0034484920684682424,0.00558028716533952,0.0038873910590005644,0.0032603925010972474,0.004639789328484544,0.003009593077935921,0.0024452943758229355,0.0028841933663552575,0.0026960937989842625,0.001003197692645307,0.0009404978368549753,0.0006269985579033168,0.018120258323405858,0.018433757602357513,0.006395385290613832,0.0100946767822434,0.0012539971158066336,0.003323092356887579,0.001003197692645307,0.0008777979810646435,0.002821493510564926,0.0005015988463226535,566,12.91395537399208,747.0873144876325,62.177024482109225
03_16,03,16,3.442233127151032,54,19,11,9,5,3,5,27,13,62,11,6,2,40,5,10,1,130,58.38461538461539,25.226245421245423,8.93,0.5286891870050106,0.11626528743063412,0.08426270136307311,0.21146489952049996,0.36404288562038684,0.22396422606540595,2.46,0.032234251968503935,0.2124138779527559,0.2500615157480315,0.2618110236220472,0.22920767716535434,0.8685415656484026,0.010398146651581272,0.004848876676903184,0.0017779214481978341,0.004363989009212865,0.0022628091158881525,0.0019395506707612737,0.0022628091158881525,0.0008081461128171974,0.0005387640752114649,0.0010236517429017833,0.0008620225203383439,0.00026938203760573247,0.00043101126016917193,0.00021550563008458596,0.00043101126016917193,0.009266742093637197,0.0005926404827326114,0.0007542697052960508,0.007003932977749044,0.005872528419804968,0.004795000269382037,0.004256236194170573,0.002855449598620764,0.0035558428963956682,0.0026938203760573246,0.002208932708367006,0.0035558428963956682,0.0008620225203383439,0.0010236517429017833,0.003501966488874522,0.0010236517429017833,0.0015624158181132483,0.0009697753353806369,0.00043101126016917193,0.013738483917892355,0.007273315015354776,0.002747696783578471,0.007273315015354776,0.00043101126016917193,0.0018856742632401271,0.0003232584451268789,0.00043101126016917193,5.387640752114649e-05,5.387640752114649e-05,420,11.9362383243163,789.9802619047618,69.1376811594203
03_17,03,17,3.7895893639258644,80,31,36,44,14,2,15,11,20,109,23,13,4,68,5,6,1,169,60.23668639053255,23.506526486334185,8.953488372093023,0.5327899530086914,0.10808000998045494,0.08641410570965193,0.23225350355553706,0.3491079968395226,0.22414438391483346,2.42,0.03491869536610584,0.2229062881849798,0.23658238556255287,0.24433687376633142,0.24814362252091363,0.8287104420509835,0.008982409448164011,0.005239738844762341,0.0019545057595542065,0.007568511664656714,0.0019129205306275211,0.0026198694223811703,0.0025782841934544848,0.0022040171331143177,0.001039630723167131,0.0012475568678005573,0.0005821932049735934,0.00033268183141348193,0.0007485341206803344,0.00045743751819353766,0.00045743751819353766,0.007069488917536491,0.0015386534702873538,0.00016634091570674097,0.013307273256539277,0.008275460556410362,0.00864972761675053,0.008774483303530586,0.0051981536158356555,0.0034099887719881896,0.004116937663741839,0.0032436478562814486,0.008524971929970475,0.0009564602653137606,0.0019129205306275211,0.0051565683869089695,0.0015802386992140392,0.0013307273256539277,0.0008732898074603901,0.0021208466752609474,0.013182517569759222,0.011519108412691811,0.003617914916621616,0.0037010853744749864,0.0007069488917536491,0.0032020626273547635,0.0005821932049735934,0.00033268183141348193,0.0011643864099471868,8.317045785337048e-05,651,13.14803988429266,759.1847004608296,60.85736925515055
03_18,03,18,3.005339381474874,224,65,53,114,54,10,33,59,33,273,56,21,11,150,12,5,0,377,75.18567639257294,25.16576196791714,9.27457627118644,0.529919503442925,0.1151197749975754,0.08272718456017845,0.24456890699253225,0.34504412763068565,0.2125400058190282,2.4,0.027518373211029453,0.17690777476929878,0.21202409239100403,0.2538542299828701,0.3164060341493065,0.8301571137620017,0.015517408592765009,0.007734458345456309,0.003273203375036369,0.005891766075065464,0.0030064979148482205,0.003054989816700611,0.002618562700029095,0.0024973329453981184,0.0014547570555717194,0.001575986810202696,0.0014305111046455242,0.000897100184269227,0.0008001163805644458,0.0005576568713024925,0.0007758704296382504,0.007879934051013482,0.0008243623314906411,0.0006546406750072738,0.010813694113083114,0.005406847056541557,0.006667636504703715,0.00669188245562991,0.0032974493259625643,0.004218795461157987,0.004194549510231791,0.0037096304917078847,0.004218795461157987,0.0017457084666860634,0.002836776258364853,0.003515662884298322,0.0022063815342837747,0.001333527300940743,0.0005819028222286878,0.0007031325768596644,0.01265638638347396,0.009552904664920958,0.002521578896324314,0.005188633498205799,0.0010910677916787896,0.00223062748520997,0.00014547570555717196,0.001042575889826399,0.0012850353990883523,0.0002909514111143439,1399,13.184824350334544,787.2279699785558,64.26239511823036
04_19,04,19,2.9499070051745186,213,78,60,162,54,19,36,74,73,345,104,10,22,196,25,3,13,204,92.51960784313725,31.992045985060685,9.243243243243244,0.5357452715599514,0.12033663022731217,0.08313812250563943,0.20377841402047545,0.33730262016310947,0.2554442130834635,2.42,0.016367790969152054,0.11206596791018826,0.1609209676618151,0.2768615568029407,0.42029705429437186,0.8892937706055873,0.011105327086586847,0.005357452715599514,0.0021473191046330036,0.002971542599340621,0.00342703453062641,0.00336196425472844,0.0014749262536873156,0.0027763317716467117,0.0009760541384695471,0.001366475793857366,0.0008025334027416276,0.0005856324830817283,0.0008025334027416276,0.0003687315634218289,0.0003687315634218289,0.002342529932326913,0.0006290126670137081,0.0002602811035918792,0.0027980218636127017,0.004468158944993927,0.0035571750824223494,0.002711261495748742,0.0018436578171091445,0.003709005726184279,0.0031667534270345306,0.002385910116258893,0.0014749262536873156,0.002385910116258893,0.0022557695644629533,0.0018870380010411244,0.0014532361617213257,0.0008242234947076175,0.0005856324830817283,0.0002602811035918792,0.011756029845566545,0.002385910116258893,0.0008025334027416276,0.0013881658858233559,0.00021690091965989935,0.0005422522991497484,0.0002385910116258893,0.0036005552663543293,6.50702758979698e-05,0.0002385910116258893,1323,14.331099229190947,1002.4704913076343,73.20114942528735
04_20,04,20,4.439800391383235,61,33,24,11,16,4,13,41,18,130,32,10,7,65,15,3,3,154,58.64935064935065,23.84212791177077,9.024793388429751,0.5329024186822352,0.12010008340283569,0.08465387823185988,0.20900750625521267,0.32618849040867387,0.2600500417014178,2.46,0.023993882038046074,0.13975719338495363,0.17584360959755282,0.2704330369945512,0.37620686358856703,0.8871976647206005,0.010341951626355296,0.005963302752293578,0.00158465387823186,0.002043369474562135,0.0024603836530442034,0.0027522935779816515,0.0021684737281067556,0.0015012510425354462,0.0007506255212677231,0.0009591326105087573,0.0007506255212677231,0.0002919099249374479,0.0003336113427856547,0.0003336113427856547,0.0005838198498748958,0.0037948290241868222,0.00045871559633027525,0.0001251042535446205,0.0034612176814011676,0.006046705587989992,0.00567139282735613,0.003628023352793995,0.0016263552960800666,0.003377814845704754,0.004211843202668891,0.0034612176814011676,0.003628023352793995,0.0011259382819015847,0.004420350291909925,0.003878231859883236,0.0013761467889908258,0.0014178482068390324,0.0009174311926605505,0.0008340283569641367,0.00859049207673061,0.001292743953294412,0.0005838198498748958,0.002335279399499583,0.00016680567139282736,0.001042535446205171,0.00037531276063386155,0.002043369474562135,0.0006672226855713094,4.170141784820684e-05,612,13.369236308238131,925.1559150326804,72.9728813559322
04_21,04,21,5.0132894366924665,20,11,5,12,5,0,3,43,11,38,6,2,3,17,4,6,9,35,108.71428571428571,42.240476190476194,9.44,0.5318148056449616,0.16101345217463067,0.11058842947924404,0.16051828010233557,0.3260708096063382,0.24180902863745152,2.86,0.004593569003395246,0.057120031955262635,0.11643698821649691,0.2799081286199321,0.5147793089674456,0.8252042584798217,0.016588264421886604,0.0340843443096476,0.006602294297268301,0.002145745646612198,0.007757695799290253,0.0142774614178427,0.0030535611124865893,0.0029710324337707352,0.0017331022530329288,0.0004126433935792688,0.0028059750763390276,0.0009078154658743913,0.0014855162168853676,0.00016505735743170752,0.0002475860361475613,0.0026409177189073204,0.002393331682759759,0.0,0.003383675827350004,0.003136089791202443,0.002723446397623174,0.0015680448956012214,0.0011554015020219526,0.0028885037550548816,0.002310803004043905,0.0036312618634975653,0.0012379301807378064,0.0033011471486341505,0.0038788478996451266,0.0015680448956012214,0.002310803004043905,0.0002475860361475613,0.0005777007510109763,0.001072872823306099,0.005199306759098787,0.0014029875381695138,0.0028885037550548816,0.0009903441445902451,8.252867871585376e-05,0.0002475860361475613,0.0007427581084426838,0.006024593546257324,8.252867871585376e-05,0.0,196,16.211643256314822,1785.6283163265305,116.05882352941177
05_22,05,22,7.630855993372044,9,4,2,0,0,0,2,3,3,11,3,1,0,4,0,6,4,37,132.6216216216216,26.670527670527665,8.9,0.5037321390488377,0.1870334826188953,0.10407336319044573,0.17167839624653444,0.3921944977607166,0.14502026018340797,2.97,0.01674641148325359,0.09463051568314726,0.15975544922913343,0.28894205209994683,0.4130781499202552,0.8573256557901472,0.018980592876946045,0.01876732778844103,0.012582640221795692,0.0027724461505651524,0.010023459159735551,0.007464278097675411,0.0012795905310300703,0.0019193857965451055,0.007677543186180422,0.0017061207080400938,0.0010663254425250586,0.0025591810620601407,0.002985711239070164,0.0008530603540200469,0.0006397952655150352,0.0012795905310300703,0.00021326508850501172,0.0,0.0019193857965451055,0.002345915973555129,0.001492855619535082,0.0021326508850501172,0.00042653017701002344,0.0012795905310300703,0.0021326508850501172,0.0036255065045851993,0.0,0.004691831947110258,0.0006397952655150352,0.0021326508850501172,0.003198976327575176,0.0006397952655150352,0.0008530603540200469,0.0,0.0008530603540200469,0.00042653017701002344,0.0,0.0,0.00021326508850501172,0.0010663254425250586,0.0025591810620601407,0.0006397952655150352,0.0,0.00021326508850501172,69,16.579957237339364,1220.0,80.66666666666667
05_23,05,23,4.817884940164563,116,36,32,97,18,6,26,63,16,94,58,4,8,73,18,11,8,52,77.03846153846153,30.133814102564095,9.333333333333334,0.5347327332111845,0.1822671871265833,0.10630924878515095,0.16840595873496375,0.3338245837648371,0.20919302158846492,2.82,0.010113468179575728,0.07326097681302417,0.12244696595954613,0.2731623088307844,0.4958559447459299,0.8732972197880985,0.017087548793117184,0.025412252051302476,0.004779733928144667,0.0010356090177646778,0.00537720066916275,0.0038636182585836056,0.0023102047319365888,0.0020712180355293556,0.0019118935712578665,0.0009161156695610611,0.00179240022305425,0.0009957779016968055,0.0008762845534931889,0.0005576356249502111,0.0007169600892217,0.001991555803393611,0.0008762845534931889,0.0003186489285429778,0.0019118935712578665,0.0023102047319365888,0.0018322313391221222,0.0007966223213574444,0.0013144268302397832,0.0016729068748506334,0.0013542579463076555,0.0011949334820361666,0.00047797339281446664,0.007089938660081256,0.0017127379909185054,0.0013940890623755278,0.0009161156695610611,0.0006372978570859556,0.0001593244642714889,0.00023898669640723332,0.004102604954990839,0.0008762845534931889,0.0013144268302397832,0.00107544013383255,0.0,0.0005178045088823389,7.966223213574445e-05,0.006213654106588066,3.9831116067872224e-05,7.966223213574445e-05,681,17.50943898814595,1353.8591189427311,82.57142857142857
05_24,05,24,3.5696574079702237,60,18,12,4,6,3,16,19,17,53,91,2,4,19,7,7,5,33,142.6969696969697,60.274603174603165,9.5,0.5365546218487395,0.17490996398559425,0.12581032412965187,0.15900360144057624,0.32971188475390156,0.2105642256902761,2.98,0.004351032448377581,0.04970501474926254,0.09896755162241888,0.3032448377581121,0.5186578171091445,0.905282112845138,0.010324129651860744,0.009723889555822329,0.003061224489795918,0.0006602641056422569,0.00510204081632653,0.0022208883553421366,0.0006602641056422569,0.0019807923169267707,0.0024009603841536613,0.0009603841536614646,0.000900360144057623,0.0006002400960384153,0.0013205282112845138,0.0004201680672268908,0.00024009603841536616,0.0016206482593037214,0.0004201680672268908,0.00012004801920768308,0.0020408163265306124,0.0021608643457382954,0.001800720288115246,0.0012004801920768306,0.0018607442977190876,0.0016806722689075631,0.0021008403361344537,0.0016806722689075631,0.00024009603841536616,0.008883553421368547,0.0021608643457382954,0.0013205282112845138,0.0010204081632653062,0.0006002400960384153,0.00030012004801920766,0.0005402160864345738,0.001800720288115246,0.0001800720288115246,0.00234093637454982,0.0009603841536614646,0.0,0.0003601440576230492,0.0,0.0054621848739495795,6.002400960384154e-05,0.00024009603841536616,336,16.88121475595254,1634.1225595238093,106.53481012658227
05_25,05,25,4.180427649082259,104,34,41,107,19,12,18,70,30,144,84,6,10,72,22,12,7,68,86.73529411764706,30.314845938375356,9.097560975609756,0.5399282102744221,0.16183565556370375,0.11401443513836891,0.17206376162723377,0.3304643174186576,0.22162183025203597,2.77,0.007465472191116088,0.06215005599104143,0.1171612541993281,0.30160507652109,0.4915546845837999,0.8841329267821992,0.012389517156200548,0.009880736423636575,0.0030877301323864294,0.002200007719325331,0.0046315951985796446,0.006484233278011502,0.0017754448261221968,0.002701763865838126,0.0019298313327415185,0.0009649156663707592,0.0005403527731676251,0.0005017561465127947,0.0009649156663707592,0.0006561426531321163,0.0003859662665483037,0.0030877301323864294,0.0005017561465127947,0.0003473696398934733,0.0030105368790767687,0.003859662665483037,0.0033193098923154116,0.001968427959396349,0.0016210583195028754,0.0024701841059091437,0.002431587479254313,0.0027789571191477866,0.0003859662665483037,0.0038210660388282064,0.002624570612528465,0.0018140414527770272,0.0012350920529545719,0.0005017561465127947,0.0004631595198579644,0.00030877301323864296,0.006831602917904975,0.0019298313327415185,0.0022772009726349917,0.0011193021729900806,0.0006175460264772859,0.0006561426531321163,0.0003859662665483037,0.0011964954262997415,3.859662665483037e-05,0.0002315797599289822,802,15.37836978428816,1236.677356608479,86.98257372654156
05_26,05,26,2.5363959504014866,287,99,163,419,56,28,52,62,71,457,122,11,35,237,33,11,7,364,121.0989010989011,35.11368611547182,9.36259541984733,0.5490545096643142,0.14740435155906434,0.11249555001779993,0.17938140012145834,0.33769606098046195,0.2230226373212154,2.56,0.00569765127388535,0.05722531847133758,0.11176353503184713,0.29466062898089174,0.5091062898089171,0.8759030846229556,0.016208405754612274,0.011894540657131488,0.004648922580780265,0.0015496408602600883,0.006198563441040353,0.004334806190187004,0.0015496408602600883,0.0023872845685087847,0.002282579104977698,0.0007748204301300442,0.0006701149665989571,0.0014030532113165665,0.0010051724498984357,0.00048164513224300046,0.0008585848009549138,0.0017171696019098277,0.00033505748329947855,0.00020941092706217411,0.002701400959102046,0.0032458693694636985,0.0023872845685087847,0.0014658764894352188,0.0018846983435595668,0.0028270475153393503,0.0029317529788704375,0.0021988147341528283,0.0009423491717797834,0.007392205725294746,0.0029108118861642203,0.0019056394362657843,0.0021988147341528283,0.0006072916884803049,0.0004397629468305656,0.0008376437082486965,0.0042091596339497,0.001675287416497393,0.002973635164282872,0.0012983477477854794,4.188218541243482e-05,0.0005863505957740875,2.094109270621741e-05,0.0012774066550792621,4.188218541243482e-05,0.00031411639059326116,1530,14.605387979284014,1311.4671764705888,98.5572033898305
05_27,05,27,3.104724084192961,106,34,35,61,22,7,24,49,17,120,57,10,9,92,18,4,1,257,112.93385214007782,35.97480901070395,9.105555555555556,0.5461728061586251,0.14278961407299862,0.10014518688591012,0.20866394300570618,0.3384542661309383,0.20994698990444677,2.42,0.008286522449304808,0.06238795267120832,0.13003465997370622,0.29321540974463167,0.4887056292577985,0.8703447344430564,0.020427457203633047,0.010973427423439241,0.004929601242529628,0.002431036229192693,0.005233480771178715,0.003950433872438127,0.0011479893304521052,0.004119255832798731,0.0017557483877502786,0.001553162035317554,0.0005064658810818111,0.0010129317621636223,0.0010804605463078636,0.0006415234493702941,0.0005402302731539318,0.002633622581625418,0.00013505756828848295,0.0005402302731539318,0.0027011513657696595,0.00408549144072661,0.0034777323834284364,0.00182327717189452,0.0012830468987405882,0.003612789951716919,0.005436067123611439,0.0037140831279332816,0.0007090522335145356,0.0034777323834284364,0.003106324070635108,0.00273491575784178,0.002127156700543607,0.0010129317621636223,0.0005402302731539318,0.0007090522335145356,0.005773711044332647,0.001688219603606037,0.0008103454097308978,0.0011479893304521052,6.752878414424148e-05,6.752878414424148e-05,0.00016882196036060372,0.0017219839956781578,3.376439207212074e-05,0.0003714083127933282,1198,14.876829489022498,930.1923121869783,69.63432165318957
06_28,06,28,4.085033732512628,39,23,15,12,5,5,3,31,5,40,20,11,6,12,6,4,1,133,79.59398496240601,26.30958917857414,9.088235294117647,0.5346781940441883,0.13698366954851104,0.08447006083893692,0.20307396733909702,0.3446685878962536,0.2308037143772014,2.42,0.02127659574468085,0.11559784237338927,0.18234941564279292,0.2746478873239437,0.3900958945160324,0.865449887928274,0.016458533461415306,0.007684918347742555,0.00627601665065642,0.004034582132564841,0.005699647774575729,0.005123278898495036,0.00345821325648415,0.003266090297790586,0.0021133525456292026,0.001536983669548511,0.0009606147934678194,0.001280819724623759,0.001408901697086135,0.0005763688760806917,0.0005123278898495037,0.003330131284021774,0.0,0.00025616394492475184,0.003009926352865834,0.004867114953570285,0.004931155939801473,0.0024975984630163303,0.001536983669548511,0.002561639449247518,0.006019852705731668,0.0035862952289465256,0.001536983669548511,0.0027537624079410823,0.0023054755043227667,0.0026256804354787065,0.003073967339097022,0.0013448607108549472,0.0009606147934678194,0.00025616394492475184,0.005379442843419789,0.005187319884726225,0.0007684918347742555,0.0023695164905539546,0.0,0.0007044508485430675,0.0009606147934678194,0.0012167787383925712,0.0,0.0004482869036183157,552,14.112132218205456,910.9271920289851,68.7568093385214
06_29,06,29,3.9386074069526527,18,4,3,3,1,0,1,1,4,7,3,1,0,4,1,1,0,39,67.15384615384616,21.97863247863248,8.5625,0.5320409262250942,0.13543349488422185,0.08656435110393107,0.2162089391491653,0.3578352180936995,0.20395799676898224,2.4,0.02895813660686182,0.1643059490084986,0.2214353163361662,0.2758892036512433,0.29619137551148883,0.8566235864297254,0.013193322563274098,0.009289176090468497,0.006192784060312331,0.008077544426494346,0.004711900915455035,0.005654281098546042,0.0032310177705977385,0.0020193861066235864,0.0010770059235325794,0.003769520732364028,0.0004038772213247173,0.0008077544426494346,0.002154011847065159,0.0008077544426494346,0.0005385029617662897,0.006865912762520194,0.0006731287022078621,0.000942380183091007,0.005250403877221325,0.004173397953688745,0.0029617662897145933,0.0026925148088314485,0.009019924609585353,0.0036348949919224557,0.006327409800753904,0.005654281098546042,0.000942380183091007,0.0016155088852988692,0.0026925148088314485,0.005115778136779752,0.0024232633279483036,0.0010770059235325794,0.0008077544426494346,0.0008077544426494346,0.0005385029617662897,0.00498115239633818,0.0010770059235325794,0.0016155088852988692,0.0,0.0005385029617662897,0.00013462574044157243,0.0008077544426494346,0.00013462574044157243,0.00013462574044157243,193,12.45399696730529,724.9399481865283,62.55813953488372
06_30,06,30,3.11447046434317,71,14,8,18,7,1,2,12,7,49,18,34,2,17,3,6,0,123,72.65040650406505,24.162356433088146,9.029411764705882,0.5405466797910199,0.1235708336488226,0.08548497009161808,0.2185204815628076,0.322404785341107,0.25001892935564474,2.45,0.016910739191073918,0.1199442119944212,0.17451185495118549,0.2778940027894003,0.3974023709902371,0.8721132732641781,0.020595138941470432,0.007344589990156735,0.004088740819262512,0.003483001438631029,0.004997349890209737,0.0032558491708942227,0.001968652987052321,0.0034072840160520937,0.001665783296736579,0.0022715226773680625,7.57174225789354e-05,0.0011357613386840312,0.0006814568032104187,0.00022715226773680625,0.0008328916483682895,0.006284546074051639,0.0010600439161050957,0.0008328916483682895,0.0024986749451048687,0.005073067312788672,0.0031044143257363517,0.0024986749451048687,0.0024986749451048687,0.002044370409631256,0.0028772620579995455,0.0031044143257363517,0.0013629136064208375,0.002422957522525933,0.0037858711289467705,0.0007571742257893541,0.0021200878322101915,0.000908609070947225,0.0014386310289997727,0.0010600439161050957,0.006511698341788445,0.002195805254789127,0.0007571742257893541,0.0030286969031574165,0.0005300219580525479,0.0006057393806314833,0.00022715226773680625,0.0008328916483682895,0.0,0.00037858711289467706,406,12.343134468034393,799.9669950738916,68.89182058047493
06_31,06,31,2.09992457464158,371,146,154,360,108,5,36,135,45,505,108,26,29,213,42,22,14,1182,86.59644670050761,28.49259869665962,9.677454153182309,0.5451901346172743,0.11634076839933183,0.07491402181389407,0.2872162719858504,0.32821067112115554,0.1933182666797681,2.24,0.019919783100674448,0.1250756234735262,0.15476483900602747,0.24959107306908065,0.4388626229581662,0.795538960400904,0.03478431757885428,0.018217549376044022,0.010179817234941534,0.0032033015623464675,0.009216861550555174,0.0029085192099832955,0.0014739117618158594,0.0048540827355802296,0.0032033015623464675,0.002181389407487472,0.0010808686253316302,0.001965215682421146,0.0018866070551242999,0.0014935639186400707,0.0018079984278274541,0.004736169794634961,0.0005109560774294978,0.0004913039206052865,0.003144345091873833,0.005384690969833939,0.004834430578756019,0.002594084700795912,0.0013166945072221677,0.005404343126658151,0.004598604696865481,0.005325734499361305,0.0012184337231011103,0.007841210572860371,0.004932691362877076,0.0020438243097179913,0.004126952933084406,0.001120172938980053,0.0012577380367495333,0.0008057384297926697,0.007664341161442469,0.004009039992139137,0.0014935639186400707,0.005129212931119191,0.0008253905866168812,0.0005109560774294978,0.0002554780387147489,0.001120172938980053,0.0012380858799253217,0.0008057384297926697,2570,15.011576445180017,860.6267237354089,63.358227848101265
