Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Romania,Nationality_Germany,Nationality_Russia,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Bolivia,Nationality_Colombia,Nationality_Peru,Nationality_Ecuador,Nationality_Honduras,Nationality_Brazil,Nationality_Venezuela,Nationality_Argentina,Nationality_Dominican_Republic,Nationality_USA,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_Salvador,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
01_045,01,04,045,1.022990560442698,15,9,7,69,2,0,2,2,1,59,1,16,0,6,0,1,0,135,86.68148148148148,30.74927689594356,9.875,0.4841309823677582,0.06801007556675064,0.06649874055415617,0.3022670025188917,0.3022670025188917,0.1420654911838791,2.03,0.14262472885032537,0.14642082429501085,0.2418655097613883,0.4360086767895879,0.5581863979848867,0.08110831234256927,0.04433249370277078,0.030730478589420653,0.004534005037783375,0.02065491183879093,0.007052896725440806,0.0015113350125944584,0.012090680100755667,0.01662468513853904,0.003022670025188917,0.0015113350125944584,0.007052896725440806,0.0025188916876574307,0.007052896725440806,0.005037783375314861,0.012594458438287154,0.0005037783375314861,0.004534005037783375,0.0010075566750629723,0.011083123425692695,0.0025188916876574307,0.003526448362720403,0.0010075566750629723,0.012594458438287154,0.004030226700251889,0.017632241813602016,0.0025188916876574307,0.020151133501259445,0.012090680100755667,0.0005037783375314861,0.007052896725440806,0.0010075566750629723,0.0010075566750629723,0.0,0.004030226700251889,0.02216624685138539,0.0005037783375314861,0.00654911838790932,0.0,0.0,0.0015113350125944584,0.003022670025188917,0.0,0.0020151133501259445,168.0,11.818181818181834,750.0,62.0
01_046,01,04,046,0.9895679497426044,13,4,5,56,1,0,2,3,1,45,0,9,1,7,0,0,3,122,87.11475409836065,30.569899817850636,9.942857142857143,0.5028506271379704,0.07981755986316989,0.08038768529076397,0.30387685290763966,0.30387685290763966,0.12770809578107184,2.19,0.15183571873055382,0.17734909769757312,0.2271313005600498,0.4150591163658992,0.5433295324971493,0.08209806157354618,0.028506271379703536,0.03192702394526796,0.0011402508551881414,0.019954389965792473,0.006271379703534778,0.0005701254275940707,0.013112884834663626,0.01596351197263398,0.003990877993158495,0.0017103762827822121,0.006271379703534778,0.0017103762827822121,0.006271379703534778,0.0028506271379703536,0.01767388825541619,0.0017103762827822121,0.0034207525655644243,0.004561003420752566,0.011402508551881414,0.007411630558722919,0.004561003420752566,0.005701254275940707,0.012542759407069556,0.00855188141391106,0.010262257696693273,0.007411630558722919,0.010832383124287344,0.0068415051311288486,0.0005701254275940707,0.009692132269099202,0.0,0.0017103762827822121,0.003990877993158495,0.01596351197263398,0.01596351197263398,0.007411630558722919,0.0028506271379703536,0.0,0.005701254275940707,0.0005701254275940707,0.006271379703534778,0.0005701254275940707,0.0028506271379703536,169.0,12.899893018018,792.0,64.0
01_047,01,04,047,0.7348894310926612,89,10,1,13,3,1,1,3,3,45,1,17,0,20,0,0,2,78,79.05128205128206,28.241656491656492,9.880597014925373,0.5137969094922737,0.07560706401766004,0.08774834437086093,0.29856512141280356,0.29856512141280356,0.15066225165562913,2.18,0.18907563025210083,0.18247298919567828,0.23709483793517408,0.35294117647058826,0.5463576158940397,0.08222958057395144,0.03421633554083885,0.02152317880794702,0.014900662251655629,0.011037527593818985,0.009381898454746136,0.0027593818984547464,0.00717439293598234,0.005518763796909493,0.004966887417218543,0.0011037527593818985,0.004966887417218543,0.0027593818984547464,0.0016556291390728477,0.0027593818984547464,0.02152317880794702,0.005518763796909493,0.00772626931567329,0.0016556291390728477,0.00717439293598234,0.008278145695364239,0.006622516556291391,0.0,0.00772626931567329,0.006070640176600441,0.016004415011037526,0.009381898454746136,0.009933774834437087,0.01379690949227373,0.0011037527593818985,0.0033112582781456954,0.0011037527593818985,0.0011037527593818985,0.0016556291390728477,0.018211920529801324,0.011037527593818985,0.010485651214128035,0.030353200883002206,0.0,0.0011037527593818985,0.0005518763796909492,0.0011037527593818985,0.0,0.002207505518763797,174.0,13.522012578616334,700.0,57.0
01_048,01,04,048,0.835082242510276,12,4,4,25,2,0,0,2,1,36,0,11,0,12,0,1,0,76,90.89473684210526,31.174718045112783,9.87719298245614,0.5048633626679018,0.10745715609078277,0.0745715609078277,0.3117183881426586,0.3117183881426586,0.13200555812876333,2.35,0.23096976016684045,0.19551616266944735,0.21428571428571427,0.31856100104275287,0.5896248263084761,0.063455303381195,0.03195924038906901,0.0222325150532654,0.006021306160259379,0.010653080129689671,0.006484483557202408,0.0037054191755442334,0.007874015748031496,0.006484483557202408,0.005094951366373321,0.0004631773969430292,0.004631773969430292,0.002779064381658175,0.0013895321908290875,0.0013895321908290875,0.047707271885132005,0.0041685965724872626,0.0018527095877721167,0.006484483557202408,0.006484483557202408,0.006947660954145438,0.007874015748031496,0.002315886984715146,0.006021306160259379,0.0037054191755442334,0.009726725335803613,0.01667438628994905,0.008800370541917554,0.00555812876331635,0.002315886984715146,0.006484483557202408,0.0004631773969430292,0.003242241778601204,0.003242241778601204,0.002779064381658175,0.0222325150532654,0.014821676702176934,0.009263547938860583,0.0013895321908290875,0.0009263547938860583,0.0,0.0,0.0,0.0004631773969430292,166.0,13.38725490196075,700.0,52.0
01_049,01,04,049,0.6238885712062824,12,7,5,10,2,0,0,1,1,19,1,4,1,11,0,1,0,61,71.04918032786885,26.942622950819672,9.814814814814815,0.522020725388601,0.13147668393782383,0.10492227979274611,0.30440414507772023,0.30440414507772023,0.13860103626943004,2.52,0.1874527588813303,0.1874527588813303,0.22071050642479215,0.37566137566137564,0.5731865284974094,0.05893782383419689,0.017487046632124352,0.01878238341968912,0.03173575129533679,0.02072538860103627,0.007772020725388601,0.003238341968911917,0.0045336787564766836,0.010362694300518135,0.003238341968911917,0.0019430051813471502,0.006476683937823834,0.0045336787564766836,0.0006476683937823834,0.0,0.011010362694300517,0.006476683937823834,0.007124352331606218,0.007124352331606218,0.008419689119170985,0.0038860103626943004,0.0045336787564766836,0.006476683937823834,0.011010362694300517,0.0012953367875647669,0.009067357512953367,0.016191709844559584,0.008419689119170985,0.007772020725388601,0.0012953367875647669,0.003238341968911917,0.0,0.0025906735751295338,0.0,0.034974093264248704,0.014896373056994818,0.019430051813471502,0.0025906735751295338,0.005829015544041451,0.0012953367875647669,0.0,0.0045336787564766836,0.0,0.0012953367875647669,138.0,11.843434343434334,782.0,74.0
01_050,01,04,050,0.5318916056397737,12,4,5,10,3,0,1,2,1,9,2,6,0,8,0,3,0,53,72.45283018867924,27.760197663971248,9.725,0.49409571162212557,0.10130515848353014,0.08266003729024239,0.3014294592914854,0.3014294592914854,0.13921690490988192,2.29,0.1625,0.17430555555555555,0.20833333333333334,0.42083333333333334,0.564947172156619,0.052827843380981974,0.04288377874456184,0.02113113735239279,0.004972032318210068,0.015537600994406464,0.005593536357986327,0.0006215040397762585,0.003107520198881293,0.006215040397762586,0.005593536357986327,0.0006215040397762585,0.006215040397762586,0.0006215040397762585,0.0006215040397762585,0.001243008079552517,0.0254816656308266,0.004972032318210068,0.0018645121193287756,0.006215040397762586,0.01305158483530143,0.0037290242386575512,0.003107520198881293,0.001243008079552517,0.011808576755748913,0.010565568676196395,0.00870105655686762,0.001243008079552517,0.00870105655686762,0.00870105655686762,0.0,0.004972032318210068,0.0006215040397762585,0.002486016159105034,0.0,0.01678060907395898,0.014294592914853946,0.061528899937849595,0.002486016159105034,0.004972032318210068,0.0,0.0,0.0018645121193287756,0.002486016159105034,0.001243008079552517,113.0,14.931805555555584,750.0,54.0
01_051,01,04,051,0.6942131334830886,6,2,6,14,5,0,5,2,1,13,1,2,0,9,0,0,0,44,84.88636363636364,30.182494588744586,9.823529411764707,0.5099195710455764,0.11045576407506702,0.09222520107238606,0.32761394101876673,0.32761394101876673,0.08954423592493298,2.31,0.18689320388349515,0.1820388349514563,0.22269417475728157,0.3762135922330097,0.5254691689008043,0.06219839142091153,0.03431635388739947,0.01876675603217158,0.0021447721179624667,0.013404825737265416,0.0037533512064343165,0.0037533512064343165,0.011260053619302948,0.007506702412868633,0.005361930294906166,0.002680965147453083,0.005361930294906166,0.0037533512064343165,0.0021447721179624667,0.0037533512064343165,0.027345844504021447,0.0037533512064343165,0.0010723860589812334,0.002680965147453083,0.008579088471849867,0.00482573726541555,0.0037533512064343165,0.0,0.008579088471849867,0.006434316353887399,0.014477211796246649,0.012332439678284183,0.0096514745308311,0.009115281501340482,0.005361930294906166,0.00482573726541555,0.0016085790884718498,0.0021447721179624667,0.0005361930294906167,0.032707774798927614,0.04986595174262735,0.02359249329758713,0.005361930294906166,0.0010723860589812334,0.012332439678284183,0.0,0.0021447721179624667,0.0,0.0032171581769436996,191.0,13.531843102073333,658.0,45.0
01_052,01,04,052,0.5897377519785891,11,4,4,24,1,0,3,12,5,28,1,7,3,6,2,1,5,102,92.44117647058823,30.413888888888895,9.731707317073171,0.46382978723404256,0.10212765957446808,0.172147001934236,0.30986460348162476,0.30986460348162476,0.12688588007736945,2.64,0.1891891891891892,0.14777680906713164,0.2092414995640802,0.42632955536181344,0.539651837524178,0.057640232108317216,0.0367504835589942,0.02243713733075435,0.00851063829787234,0.02321083172147002,0.009284332688588007,0.003094777562862669,0.006189555125725338,0.0046421663442940036,0.0027079303675048355,0.0,0.0046421663442940036,0.0046421663442940036,0.0065764023210831725,0.0046421663442940036,0.08007736943907157,0.005802707930367505,0.0023210831721470018,0.005415860735009671,0.01160541586073501,0.0023210831721470018,0.0027079303675048355,0.0,0.00851063829787234,0.0046421663442940036,0.00851063829787234,0.0015473887814313346,0.013152804642166345,0.008123791102514507,0.0,0.0046421663442940036,0.0019342359767891683,0.0011605415860735009,0.0011605415860735009,0.035203094777562866,0.016247582205029015,0.00038684719535783365,0.0015473887814313346,0.00038684719535783365,0.0019342359767891683,0.0,0.005415860735009671,0.0,0.0023210831721470018,190.0,10.811892000010834,935.0,90.0
01_053,01,04,053,0.853281644782677,7,1,6,7,0,0,0,0,0,20,2,2,0,8,0,2,1,59,86.61016949152543,33.75706214689266,9.8125,0.5155344918378094,0.08372827804107424,0.08478146392838336,0.3154291732490785,0.3154291732490785,0.18588730911005794,2.09,0.2621527777777778,0.18460648148148148,0.20023148148148148,0.3177083333333333,0.6440231700895208,0.05529225908372828,0.03317535545023697,0.02317008952080042,0.010531858873091101,0.009478672985781991,0.0052659294365455505,0.001579778830963665,0.004739336492890996,0.0052659294365455505,0.006845708267509215,0.0026329647182727752,0.0026329647182727752,0.00315955766192733,0.00315955766192733,0.00105318588730911,0.03738809899947341,0.00315955766192733,0.00737230121116377,0.0052659294365455505,0.005792522380200105,0.0026329647182727752,0.0052659294365455505,0.00105318588730911,0.0026329647182727752,0.0026329647182727752,0.00737230121116377,0.005792522380200105,0.007898894154818325,0.008952080042127435,0.000526592943654555,0.0026329647182727752,0.00210637177461822,0.005792522380200105,0.000526592943654555,0.010005265929436546,0.010531858873091101,0.00842548709847288,0.00421274354923644,0.000526592943654555,0.0,0.0,0.001579778830963665,0.0,0.00105318588730911,160.0,14.659230769230751,806.0,54.0
01_054,01,04,054,0.9370229224070595,10,3,2,5,2,0,1,2,0,18,1,2,1,5,0,0,0,49,70.16326530612245,28.691836734693876,9.81081081081081,0.4892032762472077,0.08190618019359643,0.08116157855547282,0.304542069992554,0.304542069992554,0.14519731943410275,2.12,0.19155844155844157,0.17126623376623376,0.1956168831168831,0.4107142857142857,0.5718540580789278,0.055100521221146684,0.024571854058078928,0.03723008190618019,0.006701414743112435,0.017870439314966492,0.006701414743112435,0.006701414743112435,0.011169024571854059,0.0029784065524944155,0.004467609828741623,0.005956813104988831,0.006701414743112435,0.0014892032762472078,0.0052122114668652275,0.006701414743112435,0.026061057334326135,0.01712583767684289,0.0007446016381236039,0.0052122114668652275,0.012658227848101266,0.0052122114668652275,0.0037230081906180195,0.0,0.010424422933730455,0.007446016381236039,0.010424422933730455,0.008190618019359643,0.005956813104988831,0.006701414743112435,0.006701414743112435,0.0022338049143708115,0.0014892032762472078,0.0037230081906180195,0.0,0.014147431124348473,0.0193596425912137,0.008935219657483246,0.0014892032762472078,0.008190618019359643,0.0,0.0,0.005956813104988831,0.0,0.0029784065524944155,191.0,13.74339857098475,601.0,39.0
01_055,01,04,055,1.0596249687687973,4,1,2,5,0,0,0,4,0,16,0,1,0,0,1,0,1,44,80.97727272727273,32.82765151515151,9.764705882352942,0.520976353928299,0.11746758199847444,0.07093821510297482,0.33638443935926776,0.33638443935926776,0.2501906941266209,2.31,0.16031195840554593,0.18717504332755633,0.23743500866551126,0.37261698440207974,0.7581998474446987,0.04500381388253242,0.02440884820747521,0.019832189168573607,0.0007627765064836003,0.012204424103737605,0.004576659038901602,0.005339435545385202,0.002288329519450801,0.0038138825324180014,0.0007627765064836003,0.0007627765064836003,0.006102212051868803,0.005339435545385202,0.0015255530129672007,0.0007627765064836003,0.006102212051868803,0.002288329519450801,0.0,0.007627765064836003,0.004576659038901602,0.0030511060259344014,0.002288329519450801,0.0007627765064836003,0.005339435545385202,0.0038138825324180014,0.004576659038901602,0.0007627765064836003,0.007627765064836003,0.002288329519450801,0.0015255530129672007,0.004576659038901602,0.0015255530129672007,0.0007627765064836003,0.0,0.013729977116704805,0.007627765064836003,0.0007627765064836003,0.004576659038901602,0.0,0.0007627765064836003,0.0,0.002288329519450801,0.0,0.0,92.0,11.5384615384615,759.0,67.0
02_001,02,05,001,1.3240276926218624,5,6,2,0,2,0,0,1,1,16,0,1,2,2,2,0,3,40,80.1,25.595486111111114,9.65625,0.5214007782101168,0.15019455252918287,0.07704280155642024,0.34552529182879377,0.34552529182879377,0.17665369649805449,2.49,0.16096207215541167,0.1933395004625347,0.2543940795559667,0.3617021276595745,0.733852140077821,0.03968871595330739,0.013229571984435798,0.0023346303501945525,0.0,0.0062256809338521405,0.0038910505836575876,0.0031128404669260703,0.004669260700389105,0.008560311284046693,0.0007782101167315176,0.0,0.0015564202334630351,0.0015564202334630351,0.0015564202334630351,0.0,0.00933852140077821,0.0,0.0,0.0007782101167315176,0.0015564202334630351,0.007003891050583658,0.0007782101167315176,0.007782101167315175,0.0038910505836575876,0.0015564202334630351,0.005447470817120622,0.0031128404669260703,0.0023346303501945525,0.004669260700389105,0.0,0.0015564202334630351,0.0015564202334630351,0.0,0.0007782101167315176,0.11439688715953307,0.0,0.0,0.0,0.0,0.0,0.0,0.0007782101167315176,0.0,0.0,58.0,12.683823529411749,800.0,68.0
02_002,02,05,002,1.2109235674558918,9,1,1,0,1,0,0,2,1,12,0,0,0,8,1,0,0,28,88.39285714285714,35.800595238095234,9.6,0.47482313774448603,0.11568872243029546,0.07407407407407407,0.3329171868497711,0.3329171868497711,0.2005826050769871,3.2,0.2058684335068623,0.2243256034074775,0.24041646947468054,0.3028868906767629,0.677070328755722,0.02455264253017062,0.012068248023304202,0.008322929671244279,0.01706200582605077,0.00749063670411985,0.004577611319184353,0.002913025384935497,0.005826050769870994,0.0016645859342488557,0.004577611319184353,0.0016645859342488557,0.0012484394506866417,0.0008322929671244278,0.0,0.0020807324178110697,0.02122347066167291,0.0020807324178110697,0.005826050769870994,0.005826050769870994,0.0070744902205576365,0.002913025384935497,0.0020807324178110697,0.008322929671244279,0.00749063670411985,0.005409904286308781,0.004577611319184353,0.0004161464835622139,0.0012484394506866417,0.002913025384935497,0.004577611319184353,0.002913025384935497,0.0020807324178110697,0.0012484394506866417,0.0008322929671244278,0.05867665418227216,0.024968789013732832,0.0008322929671244278,0.005409904286308781,0.008322929671244279,0.006658343736995423,0.0004161464835622139,0.0004161464835622139,0.0020807324178110697,0.0,134.0,12.083333333333334,761.0,68.0
02_003,02,05,003,1.4775243676189376,25,3,0,2,3,0,0,3,0,14,0,0,0,4,0,1,0,15,54.13333333333333,26.661111111111108,9.428571428571429,0.5668986852281516,0.08894044856921887,0.1500386697602475,0.30703789636504253,0.30703789636504253,0.26063418406805877,2.99,0.12435677530017153,0.1732418524871355,0.25986277873070324,0.37993138936535165,0.7981438515081206,0.02474864655839134,0.007733952049497293,0.002320185614849188,0.0,0.0069605568445475635,0.0069605568445475635,0.01082753286929621,0.006187161639597835,0.006187161639597835,0.0007733952049497294,0.0038669760247486465,0.0,0.0007733952049497294,0.0030935808197989174,0.0007733952049497294,0.0038669760247486465,0.0007733952049497294,0.0,0.0030935808197989174,0.014694508894044857,0.0015467904098994587,0.002320185614849188,0.0,0.006187161639597835,0.004640371229698376,0.002320185614849188,0.002320185614849188,0.01237432327919567,0.007733952049497293,0.0007733952049497294,0.0038669760247486465,0.0,0.002320185614849188,0.0,0.01237432327919567,0.0,0.0007733952049497294,0.0038669760247486465,0.0,0.0007733952049497294,0.0,0.0015467904098994587,0.0007733952049497294,0.0007733952049497294,84.0,11.219512195121917,800.0,73.0
02_004,02,05,004,1.4129877083606877,3,0,2,2,1,0,0,1,0,4,4,1,0,3,0,0,0,21,92.52380952380952,26.277777777777775,9.333333333333334,0.5093085106382979,0.11768617021276596,0.09507978723404255,0.3125,0.3125,0.20013297872340424,2.64,0.1466565349544073,0.2013677811550152,0.26975683890577506,0.35790273556231,0.7220744680851063,0.032579787234042555,0.022606382978723406,0.0013297872340425532,0.013962765957446808,0.013297872340425532,0.005319148936170213,0.0013297872340425532,0.0019946808510638296,0.0006648936170212766,0.0013297872340425532,0.0019946808510638296,0.0026595744680851063,0.0013297872340425532,0.0013297872340425532,0.0,0.005984042553191489,0.0006648936170212766,0.0019946808510638296,0.011303191489361703,0.009308510638297872,0.015292553191489361,0.0006648936170212766,0.005319148936170213,0.008643617021276596,0.007313829787234043,0.007978723404255319,0.0026595744680851063,0.0026595744680851063,0.009308510638297872,0.0013297872340425532,0.003989361702127659,0.004654255319148936,0.0,0.0013297872340425532,0.05651595744680851,0.0,0.0,0.0019946808510638296,0.0,0.0,0.0,0.0013297872340425532,0.0,0.0,97.0,10.720514950166084,802.0,80.0
02_005,02,05,005,1.2128330464252979,12,7,3,4,1,0,1,2,1,18,0,0,1,4,1,0,0,15,75.2,27.61507936507936,9.307692307692308,0.5407478427612655,0.12272291466922339,0.07909875359539789,0.3326941514860978,0.3326941514860978,0.2392138063279003,2.4,0.12107870115575124,0.15850302696752888,0.2872867363786461,0.4006604292790314,0.8307766059443912,0.023010546500479387,0.014860977948226271,0.0014381591562799617,0.0,0.0023969319271332696,0.004314477468839885,0.0,0.0014381591562799617,0.00047938638542665386,0.00047938638542665386,0.00047938638542665386,0.00047938638542665386,0.00047938638542665386,0.0009587727708533077,0.0019175455417066154,0.00047938638542665386,0.00047938638542665386,0.0,0.0014381591562799617,0.0028763183125599234,0.00047938638542665386,0.0009587727708533077,0.0014381591562799617,0.003835091083413231,0.0019175455417066154,0.0019175455417066154,0.0009587727708533077,0.0023969319271332696,0.007670182166826462,0.0,0.00047938638542665386,0.0014381591562799617,0.0023969319271332696,0.00047938638542665386,0.06327900287631831,0.00047938638542665386,0.0028763183125599234,0.0019175455417066154,0.0019175455417066154,0.0,0.0,0.00047938638542665386,0.00047938638542665386,0.00047938638542665386,157.0,9.415584415584417,820.0,84.0
02_006,02,05,006,1.0090697601460015,8,4,1,1,1,1,2,3,1,10,4,1,2,5,1,0,0,27,105.70370370370371,28.364373897707235,9.863636363636363,0.5278287461773701,0.12660550458715597,0.07400611620795107,0.3345565749235474,0.3345565749235474,0.23058103975535169,2.41,0.10734463276836158,0.1687853107344633,0.2556497175141243,0.4463276836158192,0.7798165137614679,0.029357798165137616,0.026299694189602447,0.00856269113149847,0.0,0.004892966360856269,0.004281345565749235,0.0006116207951070336,0.001834862385321101,0.005504587155963303,0.004892966360856269,0.001834862385321101,0.0,0.0006116207951070336,0.001834862385321101,0.0024464831804281344,0.0,0.0,0.0,0.0,0.004281345565749235,0.001834862385321101,0.003669724770642202,0.0006116207951070336,0.009785932721712538,0.001834862385321101,0.00672782874617737,0.0006116207951070336,0.005504587155963303,0.007339449541284404,0.0,0.0024464831804281344,0.0,0.0,0.0006116207951070336,0.05749235474006116,0.0012232415902140672,0.0,0.0006116207951070336,0.0,0.0024464831804281344,0.0,0.0012232415902140672,0.0,0.0006116207951070336,128.0,10.197368421052667,854.0,84.0
02_007,02,05,007,1.1051513446941863,1,1,2,0,1,1,1,0,1,5,1,1,1,2,1,1,0,15,116.53333333333333,33.840476190476195,9.533333333333333,0.5604743083003952,0.09881422924901186,0.0782608695652174,0.3138339920948617,0.3138339920948617,0.258498023715415,2.49,0.10679611650485436,0.15180935569285084,0.23918799646954986,0.4748455428067079,0.7968379446640316,0.05454545454545454,0.016600790513833993,0.0015810276679841897,0.003952569169960474,0.005533596837944664,0.0047430830039525695,0.0,0.003952569169960474,0.0047430830039525695,0.0015810276679841897,0.0,0.0015810276679841897,0.0023715415019762848,0.0015810276679841897,0.0007905138339920949,0.0015810276679841897,0.0,0.0015810276679841897,0.0,0.013438735177865613,0.0071146245059288534,0.0031620553359683794,0.003952569169960474,0.003952569169960474,0.005533596837944664,0.005533596837944664,0.0,0.005533596837944664,0.0015810276679841897,0.0,0.0031620553359683794,0.0,0.0,0.0007905138339920949,0.02292490118577075,0.0007905138339920949,0.0,0.0015810276679841897,0.0,0.0,0.0,0.0,0.0,0.0,49.0,10.253723404255334,962.0,92.0
02_008,02,05,008,1.3625433716317945,7,3,1,0,0,1,0,1,1,13,2,1,1,4,0,1,1,32,83.46875,29.32533482142857,9.521739130434783,0.5491488193300385,0.11092806150466776,0.09719934102141681,0.34102141680395387,0.34102141680395387,0.21911037891268534,2.47,0.10493441599000625,0.17676452217364147,0.29918800749531543,0.3947532792004997,0.8138385502471169,0.03185063152114223,0.032399780340472265,0.004942339373970346,0.001098297638660077,0.0054914881933003845,0.0016474464579901153,0.0005491488193300384,0.002196595277320154,0.002196595277320154,0.0,0.0005491488193300384,0.0016474464579901153,0.0032948929159802307,0.0,0.0,0.002196595277320154,0.0,0.0,0.0032948929159802307,0.004393190554640308,0.004393190554640308,0.0016474464579901153,0.0016474464579901153,0.003844041735310269,0.009884678747940691,0.007138934651290499,0.001098297638660077,0.003844041735310269,0.004942339373970346,0.0005491488193300384,0.0027457440966501922,0.0005491488193300384,0.001098297638660077,0.0,0.034047226798462386,0.0016474464579901153,0.0005491488193300384,0.0005491488193300384,0.0,0.0005491488193300384,0.0,0.0005491488193300384,0.0,0.0,128.0,10.391129032258084,865.0,83.0
02_009,02,05,009,1.5519164887593004,5,3,1,1,0,1,1,1,2,10,2,0,0,7,5,0,0,31,69.35483870967742,23.628494623655914,9.384615384615385,0.5446378439079169,0.12408759124087591,0.08478382930937675,0.34699606962380686,0.34699606962380686,0.20101066816395283,2.57,0.1262073406310367,0.20283322601416612,0.2768834513844173,0.36188023180940115,0.7782144862436833,0.020774845592363842,0.01403705783267827,0.004491858506457047,0.008422234699606962,0.0050533408197641775,0.0011229646266142617,0.0005614823133071309,0.0072992700729927005,0.002807411566535654,0.002807411566535654,0.0005614823133071309,0.0039303761931499155,0.0016844469399213925,0.0,0.0,0.003368893879842785,0.0,0.0,0.008422234699606962,0.002807411566535654,0.0039303761931499155,0.0039303761931499155,0.002807411566535654,0.002807411566535654,0.004491858506457047,0.0050533408197641775,0.0,0.0005614823133071309,0.003368893879842785,0.0005614823133071309,0.0022459292532285235,0.0011229646266142617,0.0016844469399213925,0.0005614823133071309,0.06737787759685569,0.008422234699606962,0.0016844469399213925,0.004491858506457047,0.004491858506457047,0.0,0.0,0.0,0.0,0.0,104.0,11.479050925925916,788.0,70.0
02_010,02,05,010,1.6985714377401269,3,1,0,1,0,0,0,1,0,5,3,0,0,2,1,0,0,7,57.142857142857146,24.614285714285717,9.285714285714286,0.541908713692946,0.12531120331950207,0.08215767634854772,0.36846473029045645,0.36846473029045645,0.2074688796680498,2.51,0.11556829035339064,0.1556829035339064,0.30563514804202485,0.4040114613180516,0.8182572614107884,0.038174273858921165,0.011618257261410789,0.011618257261410789,0.0,0.009128630705394191,0.0024896265560165973,0.004149377593360996,0.0033195020746887966,0.0016597510373443983,0.0016597510373443983,0.0024896265560165973,0.0,0.0008298755186721991,0.0,0.0,0.0016597510373443983,0.0016597510373443983,0.0,0.006639004149377593,0.009128630705394191,0.0016597510373443983,0.004979253112033195,0.0,0.005809128630705394,0.004149377593360996,0.004979253112033195,0.0016597510373443983,0.0024896265560165973,0.0016597510373443983,0.0008298755186721991,0.0,0.0033195020746887966,0.0008298755186721991,0.0,0.01991701244813278,0.004149377593360996,0.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0016597510373443983,71.0,10.531690140845084,750.0,74.0
02_011,02,05,011,1.6844092851404415,4,1,0,0,0,0,0,1,0,7,2,1,0,2,0,0,0,19,56.94736842105263,25.026315789473685,9.352941176470589,0.5199637023593466,0.10435571687840291,0.10707803992740472,0.35208711433756806,0.35208711433756806,0.2277676950998185,2.33,0.15455475946775846,0.18526100307062435,0.29273285568065505,0.3295803480040942,0.8802177858439202,0.018148820326678767,0.020871143375680582,0.0054446460980036296,0.0009074410163339383,0.007259528130671506,0.0027223230490018148,0.0,0.003629764065335753,0.0,0.0009074410163339383,0.0,0.0,0.0018148820326678765,0.0,0.0,0.007259528130671506,0.0,0.0009074410163339383,0.0,0.0009074410163339383,0.0009074410163339383,0.0,0.0009074410163339383,0.0027223230490018148,0.0027223230490018148,0.0018148820326678765,0.0,0.0027223230490018148,0.0054446460980036296,0.0,0.0018148820326678765,0.0027223230490018148,0.0,0.0,0.013611615245009074,0.0,0.0,0.0018148820326678765,0.0018148820326678765,0.0,0.0009074410163339383,0.0009074410163339383,0.0,0.0,71.0,11.654716073781332,789.0,68.0
