Tag,Distance_Center,Nationality_Italy,Nationality_UK,POI_Restaurants_Hotels,Nationality_Spain,Percentage_Age_0_14,Percentage_Age_65_Plus,POI_Souvenirs_Thrift_Store,Intercept
05_015,,,0.1853577379489319,0.15155509343508955,,-0.3017004876258629,,,
05_016,,,,0.15224286091228006,,-0.29305637178277544,,,
05_017,,,,0.17067941198879655,,-0.2956616561323062,,,
05_018,,,,0.1576182995619653,,-0.28692137041180893,,,
05_019,,,,0.14816280756019878,,-0.27676906856972183,,,
05_020,,,0.18839392670941238,0.15214656054127346,,-0.2333819408299298,,,
05_021,-0.32127301603271813,,0.1934596291698971,0.16431548843090923,,-0.18338752048567275,,,-0.22106208040225772
05_022,,,0.19653728516718033,0.13986129458702284,,-0.2295676659030807,,,
05_023,,,0.19856651168950903,,,-0.2729004456854027,,,
05_024,,,0.2123189633745074,,,-0.2296298174019361,,,
05_025,-0.36293864789355107,,0.2318313868648847,,,-0.21523967453426468,,,
05_026,-0.39028723066888593,,0.25646419657238806,,,-0.2410981774031831,,,
05_027,,,0.23980214011843332,,,-0.2540194122447626,,,
05_028,,,0.24242428926160997,,,-0.3021643538039716,,,
05_029,,,0.2601571733184171,,,-0.29059906238282723,,,
05_030,-0.3318745367120725,,0.2795850293160727,,,-0.28918732943473296,,,
05_031,-0.3027356605036979,,0.31335412469047197,,,-0.3371042783320803,,,
05_032,,,0.3724524180563545,,,-0.4154214998513849,-0.2197845077908732,,
05_033,-0.36083269010487573,,0.3812639822301075,,,-0.35055102725096027,,,
05_034,-0.46661300886379176,,0.3435702778926293,,,-0.3142367929724697,,,
05_035,-0.476779237885249,,0.311167879229411,,,-0.31113869976144326,,,
05_036,-0.44507421542458436,,0.31712909737805395,,,-0.3292667798455115,,,
05_037,-0.4920193298777602,,0.2884325262962076,,,-0.28685323567103693,,,
05_038,-0.49670044637690375,,0.27310969643943156,,,-0.2670877279519356,,,
05_039,-0.4397546198702381,,0.3041676510840642,,,-0.31571684064350325,,,
05_040,-0.4553817585855622,,0.2879801785529918,,,-0.2888292716907958,,,
05_041,-0.48503275731674855,,0.2645602810285532,,,-0.24667468009675791,,,
05_042,-0.47294507379145845,,0.2618283580077094,,,-0.23505504645667033,,,
05_043,-0.45260947535173357,,0.27790537045261565,,,-0.26584864857814583,,,
05_044,-0.44137992038287477,,0.2735396464701896,,,-0.2603918849992873,,,
05_045,-0.4105058682219742,,0.2944098322379689,,,-0.30174157825289794,,,
05_046,-0.394373628217278,,0.28305593138161145,,,-0.28316211031802047,,,
05_047,-0.43274118122509275,,0.2624996111926322,,,-0.23884926163624914,,,
05_048,-0.46401263631290296,,0.2511077679408569,,,-0.2095774804002511,,,
05_049,-0.4906602758734858,,0.22902269473456666,,,-0.17155295457723313,,,
05_050,-0.4933989551690093,,0.2467167297550591,,,-0.20240936230715262,,,
05_051,-0.4785599780981811,,0.21688228348617591,,,,,,
05_052,-0.5182741269805325,,0.2216895448117438,,,,,,
05_053,-0.5138298797632441,,0.20604070380277417,,,,,,-0.2478796252663415
05_054,-0.553641620870285,,0.18998178032647298,0.16778588653188875,,,,,-0.29700434859735286
05_055,-0.48047889917455383,,0.1943604646466912,0.16001847893706284,,,,,-0.27233281573066265
05_056,-0.5381614263351613,,,0.19830971202886574,,,,,-0.3358129468253971
05_057,-0.5477636270467197,,,0.22782368319876414,,,,,-0.35235175286062154
05_058,-0.569554931610153,,,0.21547584627208438,,,,,-0.3437938361060342
05_059,-0.539321681268725,,,0.25549324776508503,,,,,-0.3425073966024244
05_060,-0.534391961258543,,0.18880342378507373,0.19917780312782513,,,,,-0.29948985712271675
05_061,-0.4436905356340558,,,0.2604949977904829,,,,,-0.27817337400621733
05_062,-0.49668305735183227,,0.19354685213488612,0.19383824629494487,,,,,-0.2642948184889948
05_063,-0.4345579519745319,,0.19511192054549215,0.18898464888847363,,,,,
05_064,-0.3810834987566456,,0.18630332498649438,0.23435384280727264,,,,,
05_065,,,,0.2657609265488509,,,,,
05_066,,,,0.26352805489612247,,,,,
05_067,,,,0.24690889043938377,,,,,
05_068,,,0.198893925150147,0.2078596211567596,,,,,
05_069,,,,0.23070913505320723,,,,,
05_070,,,,0.22028597445077872,,,,,
05_071,,,,0.17008602253465338,-0.33873840595719984,,,,
05_072,,,,0.21055069069734708,,,,,
05_073,,,,0.1711883406821397,,,,,
05_074,-0.3437176366731733,,0.19794027458454005,0.1809505640726963,,,,,
05_075,-0.3576223735324713,,0.19738769890567348,,,,,,
05_076,-0.4378842384675123,,0.21577872020707917,,,,,,
05_077,-0.4743006880287539,,0.2326140548480885,,,,,,
05_078,-0.4793369393212614,,0.23853767086945593,,,-0.1954889084953382,,,
05_079,-0.4212014129763899,,0.2096244420495882,,,,,,
05_080,-0.4034317619698337,,,,,,,,
05_081,,,,,-0.3221892153712447,,,,
05_082,,,,,-0.3466473637346534,,,,
05_083,-0.4345674945992437,,,,-0.33055926150505,,,,
05_084,-0.4734115287138601,,,,,,,,
05_085,-0.46329322190612876,,,,,,,,
05_086,-0.484781653627874,,0.20583973515343706,,,,,,
05_087,-0.47911377833508983,,0.22139788229246335,,,,,,
05_088,-0.5661533130931252,,0.22493788503973086,,,,,,
05_089,-0.5649550215209992,,0.2052643629792123,,,,,,
05_090,-0.6175237775813038,,0.24011719761548392,,,,,,
05_091,-0.6402258146809909,,0.2693628095152646,,,,,,
05_092,-0.5810032166665537,,0.25955137478520524,,,-0.21626236670640644,,,
05_093,-0.520421525813218,,0.2720468722020414,,,-0.25906987522040714,,,
05_094,-0.5153454665728073,,0.3053753918646518,,,-0.28813444910929104,,,
05_095,-0.5076476620274839,,0.3358459162358461,,,-0.2791030821470333,,,
05_096,-0.538054006639124,,0.3186647898947915,,,-0.2649428957309465,,,
05_097,-0.5608514681389742,,0.2922994917694903,,,-0.2559043841313163,,,
05_098,-0.5859448402554741,,0.29839685270401506,,,-0.22545259784798008,,,
06_001,-0.6221674424061401,,0.232028555450851,,,,,,
06_002,-0.6104532427501208,,0.23551665086364085,,,,,,
06_003,-0.6454661686485077,,0.264201526062214,,,,,,
06_004,-0.630477779484506,,0.2856667324153839,,,,,,
06_006,-0.5488284114878564,,0.3361318278908933,,,-0.20515844686622725,,,
06_007,-0.5647459663532741,,0.318376520779845,,,-0.21625657988112235,,,
06_008,-0.5242494960432289,,0.3354894219251925,,,-0.25686004802937346,,,
06_009,-0.40916231667240105,,0.40565798106659223,,,-0.26020810271586003,,,
06_010,-0.487305118482744,,0.37287120540694263,,,-0.2118764774830744,,,
06_011,-0.518327418591486,,0.35661641507048303,,,,,,
06_012,-0.5657860371449733,,0.3303108804338314,,,,,,
06_013,-0.6112519026667268,,0.30318975368825096,,,,,,
06_014,-0.5690422890101117,,0.3149062205110952,,,,,,
06_015,-0.5346578160717197,,0.32990477556025244,,,,,,
06_016,-0.5115369511004014,,0.3154158772307507,,,,,,
06_017,-0.5434122127979396,,0.30714162431353104,,,,,,
06_018,-0.551744127381858,,0.28772614293505766,,,,,,
06_019,-0.6179145691606918,,0.24922125480835206,,,,,,
06_020,-0.5398727264886783,,0.23639838837327112,,,,,,
06_021,-0.4939155371827798,,0.26062377650266977,,,,,,
06_022,-0.47866294555309385,,0.28682519521820654,,,,,,
06_023,-0.47817788458699095,,0.2914969231662443,,,,,,
06_024,-0.4444013640033375,,0.2780979618140157,,,,,,
06_025,-0.4144152537612447,,0.272524226543971,,,,,,
06_026,-0.41134850406516565,,0.274930583516628,,,,,,
06_027,-0.42325636870370603,,0.2654435512145352,,,,,,
06_028,-0.39242568022353597,,0.25926016944829683,,,,,,
06_029,-0.38939026219070594,,0.2620768838760291,,,,,,
06_030,-0.37642463124545666,,0.2413745841703853,,,,,,
06_031,-0.3570825591665021,,0.24139187402786377,,,,,,
06_032,-0.3706376351331651,,0.25541203701075654,,,,,,
06_033,,,0.2375949651880185,,,,,,
06_034,,,0.21642953885288158,,,,,,
06_035,-0.40307177982802256,,0.23845563875569578,,,,,,
06_036,-0.38489195527849773,,0.2149655934965319,,,,,,
06_037,-0.46368115928553644,,0.1990609212106346,,,,,,
06_038,,,,,-0.34046967177856075,,,,
06_039,,,,,-0.3661716044530602,,,,
06_040,,,,,-0.36656224538488935,,,,
06_041,,,,,-0.37565339634575334,,,,
06_042,,,,,-0.37005885569298325,,,,
06_043,,,,0.17763161897889562,,,,,
06_044,,,0.19607759885234874,0.1938118732358353,,,,,
06_045,,,,0.18491852697471434,,,,,
06_046,,,,0.16726009947011106,,,,,
06_047,,,,,,,,,
06_048,,,,,,,,,
06_049,,,,,,,,,
06_050,,,,,,,,,
06_051,,,,,-0.35811228131746115,,,,
06_052,,,0.2074185253111872,,,,,,
06_053,,,0.20111105872236826,,,,,,
06_054,,,,,,,,,
06_055,-0.328278510145289,,,,,,,,
06_056,-0.35371504995406855,,,0.17769827479731093,,,,,
06_057,-0.3256380286818182,,,0.18210948538094582,,,,,
06_058,-0.38843686664607086,,,0.19335753101055708,,,,,
06_059,-0.3803135146053394,,,0.173867082426691,,,,,
06_060,-0.359408337860909,,0.19306847675764016,,,,,,
06_061,-0.34222943462046324,,0.2192386649234078,,,,,,
06_062,-0.3678767172141645,,0.22170075145940343,,,,,,
06_063,-0.38358561129582647,,0.19238892046024778,,,,,,
06_064,-0.4096613900683503,,,0.18303580413970286,,,,,
06_065,-0.42272882069312506,,,0.18257380403397533,,,,,
06_066,-0.43982626517391366,,,0.18963467197664283,,-0.17804047029714146,,,
06_067,-0.4394271686546073,,,0.20733283343003805,,-0.18207439096608657,,,
06_068,-0.42834317852284337,,,0.21850595130718825,,-0.17565007833068433,,,
06_069,-0.41710792871637975,,,0.25165583086084303,,-0.18601652811830857,,,
06_070,-0.44541474032993117,,,0.24809798043963124,,-0.20135900970003862,,,
06_071,-0.46136263797603555,,,0.2410472874409824,,-0.204763758067975,,,
06_072,-0.46737063398690804,,,0.2680000644029485,,-0.2095650636700072,,,
06_073,-0.4789984762245476,,,0.24370012034094787,,-0.20749272549273926,,,
06_074,-0.47720603109109283,,,0.22203207491927485,,-0.2042137622360171,,,
06_075,-0.4669976430268038,,,0.20060723302137173,,-0.19782683329866121,,,
06_076,-0.45853765115269746,,,0.20729343249735357,,-0.1957304510058099,,,
06_077,-0.4444386585219505,,,0.18015996091851258,,-0.18534301019872107,,,
06_078,-0.4396818793818525,,,,,-0.18639177431360002,,,
06_079,-0.4213937889181773,,,,,-0.17570052449095191,,,
06_080,-0.4223537407654771,,,,,,,,
06_081,-0.4158829742328246,,,,,,,,
06_082,-0.39303553356103743,,0.20380256820977463,,,,,,
06_083,-0.4026920784360034,,0.20614513376432378,,,,,,
06_084,-0.39281178595423083,,0.239607105771021,,,,,,
06_085,-0.3975878897862742,,0.2537143095227578,,,,,,
06_086,-0.40549838920326187,,0.2641774079029972,,,,,,
06_087,-0.41471192535542,,0.24555019652444598,,,,,,
06_088,-0.40407486587576463,,0.21974819371765755,,,,,,
07_001,-0.42677996195064416,,0.1992733620353459,,,-0.18490553010902083,,,
07_002,-0.4599344515583975,,,0.17004039501349952,,-0.19520535264589542,,,
07_003,-0.49021728897121336,,,0.2053027499574071,,-0.20307804589650863,,,
07_004,-0.5334938819194593,,,0.20807566704139555,,-0.19866551957727496,,,
07_005,-0.5307228783411737,,,0.1794382962101917,,-0.19462280118543104,,,
07_006,-0.48889430014908114,,,0.1714961830550285,,-0.19800073243412544,,,
07_007,-0.4562655588080731,,,,,-0.1927636235841951,,,
07_008,-0.4967598254434981,,,,,-0.1948716382233364,,,
07_009,-0.5508524250717942,,,,,-0.18820837054673983,,,
07_010,-0.5799755190582134,,,0.19161687164682906,,-0.18426648043060082,,,
07_011,-0.6284714519952497,,,0.1973259723779416,,,,,
07_012,-0.6032966810610516,,,,,,,,
07_013,-0.5580831526691042,,,,,-0.18514238849357983,,,
07_014,-0.5856003834547387,,,,,,,,
07_015,-0.5950977860044872,,,,,,,,
07_016,-0.4956737622025091,,0.19769423323208463,,,,,,
07_017,-0.44998250066401446,,0.23918585446917753,,,,,,
07_018,-0.4195625974493805,,0.23122714553467424,,,,,,
07_019,-0.4829776994507559,,0.25320074303527396,,,,,,
07_020,-0.5197666655190034,,0.2526000546356737,,,,,,
07_021,-0.4916904180400284,,0.29216799361042434,,,,,,
07_022,-0.5057686298478319,,0.27583817461095983,,,,,,
07_023,-0.5343721839829779,,0.27476964836949036,,,,,,
07_024,-0.533139561514746,,0.2699378375355601,,,,,,
07_025,-0.5632876828586162,,0.2501759090807457,,,,,,
07_026,-0.6220176621394209,,0.23240999406426935,,,,,,
07_027,-0.6663932891341136,,,,,,,,
07_028,-0.7738613239426182,,,,,,,,
07_029,-0.8701760563904924,,,,,,,,
07_030,-0.9409842016838119,,,,,,,,
07_031,-0.9865686812678375,,,,,,,,
07_032,-0.9334572169963669,,,,,,,,
07_033,-1.0230095772937173,,,,,,,,
07_034,-1.0282853801795184,,,,,,,,
07_035,-1.0222264474494323,,,0.19744433104214898,,,,,
07_036,-0.9653063736234089,,,,,,,,
07_037,-0.9194037846443481,,,,,,,,
07_038,-0.7426195384395817,,,,,,,,
07_039,-0.7505213248383779,,,0.17973581016407789,,,,,
07_040,-0.8778948241730601,,,,,,,,
07_041,-0.9490956040007231,,,0.20791525421419949,,,,,
07_042,-1.0910276566436012,,,,,,,,
07_043,-1.080198668885932,,,,,,,,
07_044,-1.0501441508260592,,,,,,,,
07_045,-1.0518279826609387,,,,,,,,
07_046,-1.0329932957071901,,,,,,,,
07_047,-1.0090673979408296,,,,,,,,
07_048,-0.9708749141970487,,,,,,,,
07_049,-0.9848638224522789,,,,,,,,
07_050,-1.0124844799021784,,,,,,,,
07_051,-0.9783272951903008,,,,,,,,
07_052,-0.9268599325559199,,,,,,,,
07_053,-0.826140650617702,,,,,,,,
07_054,-0.7504972281179494,,,,,,,,
07_055,-0.6301454254120059,,,,,,,,
07_056,-0.6208185916635877,,0.20988170040144913,,,,,,-0.16644523285658527
07_057,-0.554902374671434,,0.2453108441253573,,,,,,-0.20495007042628274
07_058,-0.5078614049230779,,0.27737012947212303,,,,,,-0.2019466015056256
07_059,-0.5210705245396732,,0.27385820120153637,,,,,,-0.1747990648892148
07_060,-0.5434181301517514,,0.2695140785645304,,,,,,-0.14491882919644294
07_061,-0.48434020566968256,,0.30955671956396064,,,,,,
07_062,-0.4794439374849985,,0.31760259915878836,,,,,,
07_063,-0.4517041832558874,,0.31362720656378806,,,,,,-0.16899259556580512
07_064,-0.45968840132522526,,0.309096881416875,,,,,,-0.16436846460676818
07_065,-0.45137289979047607,,0.3085394410341969,,,,,,-0.18050422434080682
07_066,-0.4616601342931069,,0.30180553997643184,,,,,,-0.18557580549702346
07_067,-0.4730058408828993,,0.29554984955924635,,,,,,-0.18982796505443675
07_068,-0.45009911617780324,,0.30588685097713686,,,,,,-0.1999069238529717
07_069,-0.44447470724810045,,0.3120485688987124,,,,,,-0.18903306754673593
07_070,-0.4669442659027225,,0.29799007164385694,,,,,,-0.21055326928746976
07_071,-0.46177816677527045,,0.2971991500955831,,,,,,-0.21431613385982534
07_072,-0.4270311718587961,,0.3117565647026636,,,,,,
07_073,-0.4176651993173759,,0.3225538167083919,,,,,,
07_074,-0.42987207743126593,,0.3149146745011405,,,,,,-0.20616989686968454
07_075,-0.4493131274043208,,0.30609511269221895,,,,,,-0.2111901026898678
07_076,-0.4393738195989156,,0.3135501146660391,,,,,,-0.19704536813621404
07_077,-0.4573968873856616,,0.3169810994765143,,,,,,
07_078,-0.46056293053892183,,0.3194537563750237,,,,,,
07_079,-0.43614656056014356,,0.31808885425453004,,,,,,
07_080,-0.43181363190322797,,0.32140466368617326,,,,,,
07_081,-0.45090188704589473,,0.33032439217667353,,,,,,
07_082,-0.4636689222213126,,0.3235202024710143,,,,,,
07_083,-0.48619336801099877,,0.3255887339336046,,,,,,
07_084,-0.5023168054500062,,0.3492627658703474,,,,,,
07_085,-0.47834293293868135,,0.3346965534519414,,,,,,
07_086,-0.49776991583130337,,0.3467521994738124,,,,,,
07_087,-0.48783847773958244,,0.3534593595007898,,,,,,
07_088,-0.4711331436135581,,0.3608847745574134,,,,,,
07_089,-0.4583533652560705,,0.3830603809451041,,,,,,
07_090,-0.3194011644466944,,0.4476975344260882,,,-0.2935987792538274,,,
07_091,-0.37021255896420385,,0.4205956220353058,,,-0.2021824687605202,,,
07_092,-0.42643764417451596,,0.3942520282419626,,,,,,
07_093,-0.4015959619421448,,0.40376491150489613,,,,,,
07_094,-0.4077916702832201,,0.3820665574953556,,,,,,
07_095,-0.37612880078843186,,0.38671697844490205,,,,,,
07_096,-0.3591353518589399,,0.3771120992053515,,,,,,
07_097,,,0.41485611313015197,,,,,,
07_098,-0.3427125292148727,,0.34864780272371526,,,,,,
07_099,-0.3609079714745536,,0.353182318737425,,,,,,
07_100,-0.3660562854666754,,0.34704129502869735,,,,,,
07_101,-0.4136587561387053,,0.35313762400030846,,,,,,
07_102,-0.3973104814073104,,0.3279821941227382,,,,,,
07_103,,,0.35653642058248264,,,,,,
07_104,-0.34772059592191096,,,,,,,,
07_105,-0.40929531632762056,,,,,,,,
07_106,-0.46400346954171984,,,,,,,,
07_107,-0.4182025677894674,,0.23300514301562353,,,,,,
07_108,-0.36594232727344334,,0.24821187483226573,,,,,,
07_109,-0.33913170859912617,,0.2885007354077552,,,,,,
07_110,-0.3864926210089491,,0.28172486161280463,,,,,,
07_111,-0.3557219850135783,,0.3162974518616874,,,,,,
07_112,-0.3824587831179646,,0.3223790698991129,,,,,,
07_113,-0.3934312324824668,,0.30723575682178683,,,,,,
07_114,-0.4312230400753348,,0.2892075112401701,,,,,,
07_115,-0.4501598241565765,,0.25591962417268915,,,,,,
07_116,-0.4917540771192126,,,,,,,,
07_117,-0.5317803542608298,,,,,,,,
07_118,-0.46740474114740244,,0.27477392664232375,,,,,,
07_119,-0.48117479805193114,,0.27545887717434003,,,,,,
07_120,-0.5181423868593916,,0.26564468509844125,,,,,,
07_121,-0.5267357173608754,,0.24163336809842395,,,,,,
07_122,-0.5842751023804176,,,,,,,,
07_123,-0.5970045111900276,,,,,,,,
08_001,-0.6317419048283799,,,,,,,,
08_002,-0.6540215369133158,,,,,,,,
08_003,-0.7091814285961107,,,,,,,,
08_004,-0.6930311297731323,,,,,,,,
08_005,-0.7547229877907337,,,,,,,,
08_006,-0.7840592141057107,,,,,,,,
08_007,-0.8151328206526735,,,,,,,,
08_008,-0.8733168389413951,,,,,,,,
08_009,-0.9362737441460823,,,,,,,,
08_010,-0.8300763382435423,,,,,,,,
08_011,-0.8143910781040652,,,,,,,,
08_012,-0.89559054932187,,,,,,,,
08_013,-0.8011323048099582,,,,,,,,
08_014,-0.7712675956051921,,,,,,-0.20430965749907914,,
08_015,-0.7996344272865406,,,,,,-0.19912411655842777,,
08_016,-0.7490099329196929,,,,,,-0.19230498833396517,,
08_017,-0.8175340542370509,,,,,,,,
08_018,-0.8370026968798074,,,,,,,,
08_019,-0.7708607830327165,,,,,,,,
08_020,-0.7068627887929224,,,,,,-0.16362442905090097,,
08_021,-0.6757493160169248,,,,,,-0.18291208490760855,,
08_022,-0.6418904844979196,,,,,,-0.20883316054987766,,
08_023,-0.6928901656685462,,,,,,-0.202264932368388,,
08_024,-0.704791883385248,,,,,,-0.21200782002639434,,
08_025,-0.6700402078983712,,,,,,-0.2160050255374685,,
08_026,-0.6197666043629542,,,,,,-0.2196537942038141,,
08_027,-0.5422783239239701,,,,,,-0.19881721856787513,,
08_028,-0.5938198813244596,,,,,,-0.19704639950150243,,
08_029,-0.5496877850262764,,,,-0.11178562754686368,,-0.15723632451461636,,
08_030,-0.4905380648935851,,,,,,-0.17787153826394136,,
08_031,-0.4869680819828718,,,,,,-0.20707668223073175,,
08_032,-0.5173448334005277,,,,,,-0.21472951754244962,,
08_033,-0.5041393403987796,,,,,,-0.22071642961458737,,
08_034,-0.5279724969876336,,,,,,-0.22120344079594145,,
08_035,-0.5571164115156877,,,,,,-0.22231773251908285,,
08_036,-0.5625453892678826,,,,,,-0.22115811123442528,,
08_037,-0.5961166007946079,,,,,,-0.21733455300248503,,
08_038,-0.6610230426357443,,,,,,-0.20430063274080168,,
08_039,-0.572718725288699,,,,,,-0.19784271538591483,,
08_040,-0.611082635689734,,,,,,-0.18160116918756902,,
08_041,-0.618102356460768,,,,,,,,
08_042,-0.7011991071027354,,,,,,,,
08_043,-0.7153960972127806,,,,,,,,
08_044,-0.6518715403886558,,,,,,,,
08_045,-0.6410327197927256,,,,,,,,
08_046,-0.5744807133403106,,,,,,,,
08_047,-0.5521513020326931,,,,,,,,
08_048,-0.5271809047925462,,,,,,,,
08_049,-0.46443608968191097,,,,,,,,
08_050,-0.5228175882945665,,,,,,-0.18474279216233733,,
08_051,-0.38415687379068464,,,,,,,,-0.34307398382562937
08_052,-0.39009236938398684,,,,,,,,-0.3582839941267678
08_053,-0.40785195899627846,,,,,,,,-0.34606230159440615
08_054,-0.44122098001637006,,,,,,-0.18748824975683798,,
08_055,-0.4767990211849107,,,,,,-0.2172482051068485,,
08_056,-0.4184109825772968,,,,,,-0.2046779160278679,,
08_057,-0.4032303626685777,,,,,,-0.21511554131977134,,-0.37654681513560984
08_058,-0.3572750197681884,,,,,,-0.1769645680803919,,-0.40062228501455305
08_059,-0.3318476654896382,,,,,,,,-0.39331491765270155
08_060,-0.29502505905216075,,,,,,,,-0.4069627028052951
08_061,,,,,,,,,-0.44120613788654883
08_062,-0.28196997641631416,,,,,,-0.15805370428758625,,-0.45074950483626675
08_063,-0.308242186027332,,,,,,-0.1917238369361348,,-0.4542033824702924
08_064,,,,,,,,,-0.507108433550923
08_065,,,,,,,-0.19743776333995738,,-0.5591637944939905
08_066,,,,,,,-0.18108530366355707,,-0.5776307752276584
08_067,,,,,,,-0.16255310836691866,,-0.5795867040785203
08_068,,,,,,,-0.1917406707074295,,-0.5402464310719594
08_069,,,,,,,-0.1980822705870829,,-0.5356020518886698
08_070,,,,,,,-0.2002352000402467,,-0.5171899153383824
08_071,-0.28373246540206104,,,,,,-0.2035335504263578,,-0.5016417708587857
08_072,,,,,,,-0.20636172732263244,,-0.5131135054861763
08_073,-0.30693977316503895,,,,,,-0.21179552038518001,,-0.47943517469848124
08_074,-0.2901743780147426,,,,,,-0.18791006416572908,,-0.4918337425310062
08_075,-0.32600655810985923,,,,,,-0.19219223571416622,,-0.45140134695549605
08_076,-0.3787692793203651,,,,,,-0.20721619439461308,,-0.39980901715571493
08_077,-0.3376076138226648,,,,,,-0.20880106413460342,,-0.4469062906578447
08_078,-0.3488797685125154,,,,,,-0.2157733057395594,,-0.4349842509296211
08_079,-0.39374632812557386,,,,,,-0.218292591891055,,-0.3875697986880593
08_080,-0.39216979857468165,,,,,,-0.22098182238315786,,-0.39404183569195117
08_081,-0.42282683980576086,,,,,,-0.2220081572090507,,
08_082,-0.4389677699111413,,,,,,-0.220640699884605,,
08_083,-0.46993958288501136,,,,,,-0.21675141398469874,,
08_084,-0.46120636874886084,,,,,,-0.19021626361896496,,
08_085,-0.44544786828049837,,,,,,-0.1983200477075498,,
08_086,-0.429942958309082,,,,,,-0.20995117310982211,,
08_087,-0.3927114789659627,,,,,,-0.19351044853204008,,-0.3750305864735593
08_088,-0.36515586730036786,,,,,,-0.1829521019731253,,-0.40043310970249324
08_089,-0.3409357405593976,,,,,,-0.17537240118676334,,-0.42530387788874496
08_090,-0.3753145684515337,,,,,,-0.16365692079725308,,
08_091,-0.4091296838130162,,,,,,-0.17823170493751966,,
08_092,-0.45003558055902976,,,,,,-0.16367096218206204,,
08_093,-0.40784866813353055,,,,,,-0.15963057660637117,,
08_094,-0.4097033232477456,,,,-0.11272693370891118,,,,
08_095,-0.4323275041933636,,,,-0.12092529091469184,,,,
08_096,-0.3764688293185884,,,,-0.11780316600638886,,,,
08_097,-0.3276258525054594,,,,-0.11470074782107195,,,,-0.42283920202556086
08_098,-0.3249910926925024,,,,-0.10835176950041242,,,,-0.4312135081923262
08_099,-0.3612843459102043,,,,-0.10870455134792727,,,,
08_100,-0.34415444395017625,,,,,,,,-0.4106806349898884
08_101,-0.30789516667953437,,,,,,,,-0.45559585834449345
08_102,-0.3228984117944118,,,,,,-0.16334876297968884,,-0.44247780529848385
08_103,,,,,,,,,-0.5277351280872087
08_104,,,,,,,,,-0.4953283107431975
08_105,,,,,-0.10937487894871975,,,,-0.4881967962570185
08_106,,,,,,,,,-0.5487587601189362
08_107,,,,,,,,,-0.5824857167121147
08_108,,,,,,,,,-0.6726871632196638
08_109,,,,,,,-0.1761768137509123,,-0.6507891550583158
08_110,,,,,,,,,-0.7065722922118147
08_111,,,,,,,,,-0.7099651282110899
08_112,,,,,,,,,-0.7225425187511382
08_113,,,,,,,,,-0.7269264984709676
08_114,,,,,,,,,-0.7374662797396544
08_115,,,,,,,,,-0.7344907907276047
08_116,,,,,,,,,-0.7447539824813751
08_215,-0.49038057332406026,,,,,,-0.1948000363439634,,
09_001,,,,,,,,,-0.6112549356628026
09_002,,,,,-0.11881872947352669,,,,-0.5184176997383484
09_003,,,,,-0.11172671934265943,,,,-0.5411768259631705
09_004,,,,,-0.1195671729458146,,,,-0.4975013934587544
09_005,,,,,-0.13362862989367838,,,,
09_006,-0.4108789084771173,,,,-0.16497526924307904,,,,
09_007,-0.43936818961269786,,,,-0.16812323112962624,,,,
09_008,-0.5088478028003198,,,,-0.18347153170377245,,,,
09_009,-0.5726595625784197,,,,-0.21315619574593533,,,,
09_010,-0.6139503891251759,,,,-0.2487684753422842,,,,
09_011,-0.6657477358149071,,,,-0.2814350764536328,,,,
09_013,-0.6514336390100512,,,,-0.313062162101573,,,,
09_014,-0.629805869390094,,,,-0.29981101577812436,,,,
09_015,-0.5816134811457652,,,,-0.2817526058704483,,,,
09_016,-0.5702966982743349,,,,-0.2125155313114767,,,,
09_017,-0.5779579591792361,,,,-0.22381361962488217,,,,
09_018,-0.5762242335914478,,,,-0.24296364607673537,,,,
09_019,-0.5998144283667348,,,,-0.25359217232963616,,,,
09_020,-0.6412772479431714,,,,-0.21686178447476573,,,,
09_021,-0.6694570403107268,,,,-0.18323278778806742,,,,
09_022,-0.6136015538790668,,,,-0.20156294040336967,,,,
09_023,-0.5898335192366301,,,,-0.19646398303997709,,,,
09_024,-0.567620903634733,,,,-0.18761979452753,,,,
09_025,-0.5334820397708715,,,,-0.17756812766071253,,,,
09_026,-0.5160361944824958,,,,-0.1633805775388976,,,,
09_027,-0.5162846075769656,,,,-0.175030140870879,,,,
09_028,-0.49011339754332206,,,,-0.16588613238204863,,,,
09_029,-0.4855087477981831,,,,-0.15991089325007377,,,,
09_030,-0.4700079630549413,,,,-0.15750643703914224,,,,
09_031,-0.42866558674396427,,,,-0.1563227472560685,,,,
09_032,-0.3728620166565312,,,,-0.13831168306052385,,,,
09_033,-0.3593055046459026,,,,-0.12458364155604996,,,,
09_034,-0.4272069495605907,,,,-0.12829823693313439,,,,
09_035,-0.4659062560166286,,,,-0.13465146289060995,,,,
09_036,-0.43837758695326123,,,,-0.13589270713019252,,,,
09_037,-0.4495456597282819,,,,-0.14506154019247078,,,,
09_038,-0.485690803092848,,,,-0.15322753475425058,,,,
09_039,-0.49003292646749214,,,,-0.14873852041173422,,,,
09_040,-0.49623028154115667,,,,-0.14032553271193215,,,,
09_041,-0.5164784429934127,,,,-0.14721264857850802,,,,
09_042,-0.5422498291238392,,,,-0.15995514805922406,,,,
09_043,-0.5311868253412897,,,,-0.13901540829175368,,,,
09_044,-0.5601505422987618,,,,-0.15388651345591678,,,,
09_045,-0.5679192820210023,,,,-0.13833976273384932,,,,
09_046,-0.6034139255647283,,,,-0.13853170135946483,,,,
09_047,-0.6049994737993691,,,,-0.1597352598232786,,,,
