,price,accommodates,review_scores_location,latitude,longitude
0,$130.00,6,10.0,41.40888621158034,2.1855453256058017
1,$110.00,8,9.0,41.40419678481906,2.1730577177402504
2,$30.00,2,10.0,41.40792900826702,2.1745404013370675
3,$25.00,4,9.0,41.42949697771672,2.181557864385909
4,$60.00,2,10.0,41.38076824557152,2.1755096344530243
5,$42.00,2,10.0,41.40145195404779,2.156446514416526
6,$42.00,2,9.0,41.41096940955444,2.1707012064871583
7,$53.00,3,8.0,41.410900426326464,2.1708189126808017
8,$75.00,6,10.0,41.387305807180255,2.159071821611301
9,$75.00,4,9.0,41.40949767562464,2.1593760044263988
10,$95.00,5,9.0,41.409282448809,2.1611176368188154
11,$140.00,6,10.0,41.404635812260686,2.169537931472452
12,$100.00,10,9.0,41.39575758368108,2.1743191844527967
13,$337.00,10,9.0,41.3791695359138,2.1755459205559347
14,$40.00,2,9.0,41.39029237192944,2.1526776655400943
15,$30.00,1,9.0,41.39058408731682,2.151896791679498
16,$30.00,1,10.0,41.39146706179137,2.15118482746504
17,$45.00,2,10.0,41.39075231772431,2.1507170864108045
18,$38.00,1,10.0,41.37906404797985,2.191414374177489
19,$95.00,4,10.0,41.39559668113324,2.167606582682667
20,$180.00,11,9.0,41.40470596794909,2.170120076942332
21,$35.00,2,9.0,41.373151109271184,2.166400603303884
22,$140.00,6,9.0,41.40630655659375,2.1694475567849967
23,$180.00,9,9.0,41.39820673239579,2.1796556814819024
24,$95.00,6,9.0,41.410990047567786,2.1811883117959634
25,$105.00,6,10.0,41.3890083942644,2.165516263731225
26,$150.00,6,10.0,41.38322098271626,2.182339750582178
27,$85.00,7,9.0,41.39161026378198,2.150890219232701
28,$47.00,2,10.0,41.38071988862891,2.1781089116350247
29,$39.00,4,9.0,41.378284332844,2.1708049698328726
30,$110.00,2,9.0,41.39740375606598,2.176820214926076
31,$390.00,3,10.0,41.390379533157926,2.1760633161656253
32,"$1,000.00",2,9.0,41.39837413386731,2.206234352358284
33,$120.00,5,10.0,41.38422257403041,2.16700922618398
34,$95.00,2,9.0,41.37895275833272,2.174059995064068
35,$189.00,6,9.0,41.37196340924213,2.16385514859934
36,$170.00,6,9.0,41.37496458847168,2.1460610815984635
37,$300.00,12,9.0,41.40506469617693,2.1708111675811006
38,$105.00,5,10.0,41.39107682312345,2.1652094808037186
39,$65.00,5,10.0,41.371628661781926,2.165909957230637
40,$65.00,4,9.0,41.37335457871332,2.1616515002562258
41,$60.00,2,10.0,41.38255015926335,2.1683645964737943
42,$113.00,5,10.0,41.40438521139062,2.1777725489748527
43,$120.00,6,9.0,41.40825078107806,2.187291430812988
44,$107.00,5,9.0,41.37188305815928,2.166560860098896
45,$139.00,6,9.0,41.40476516721999,2.2026395972562574
46,$50.00,2,10.0,41.38227283723164,2.161409856559936
47,$300.00,9,9.0,41.37815338278758,2.16894289793616
48,$65.00,4,10.0,41.39376507480906,2.179503575748225
49,$90.00,2,10.0,41.38975651486666,2.1767289631009445
50,$45.00,2,10.0,41.38520192060267,2.1690216966184224
51,$26.00,2,9.0,41.405846520191176,2.168879782024077
52,$53.00,2,10.0,41.38389725862773,2.180114760948354
53,$34.00,2,9.0,41.40905670582747,2.165385047170188
54,$235.00,4,10.0,41.38030603826841,2.1744716697638093
55,$20.00,3,9.0,41.39118864860903,2.1564145967314827
56,$209.00,8,10.0,41.42864338347722,2.091585894684503
57,$40.00,2,9.0,41.3810191220048,2.1654201344558577
58,$90.00,4,,41.40270427632093,2.1672528664114448
59,$90.00,4,9.0,41.403682466595946,2.166641367993696
60,$90.00,4,10.0,41.402506569044725,2.165076616742391
61,$90.00,4,10.0,41.38044712765654,2.1792852211714826
62,$45.00,2,9.0,41.39418058837811,2.174742925243356
63,$199.00,8,10.0,41.40745469653141,2.1740073609983974
64,$72.00,2,10.0,41.39872974515415,2.155039610797118
65,$69.00,2,10.0,41.379692061280274,2.1653179757634784
66,$51.00,2,9.0,41.39738256021417,2.183982431695755
67,$31.00,1,10.0,41.38296965241717,2.170671888466095
68,$65.00,4,9.0,41.40667856091863,2.151944082071107
69,$36.00,2,9.0,41.37242433368646,2.136366432857283
70,$43.00,2,10.0,41.40645951569088,2.212821363041517
71,$91.00,4,9.0,41.38494335221026,2.1580039418008155
72,$80.00,5,10.0,41.39841477453677,2.206129782666205
73,$60.00,2,9.0,41.37260390556262,2.1667021558149333
74,$35.00,2,9.0,41.38845967335021,2.123508020962989
75,$60.00,2,10.0,41.38709095472114,2.181119104618745
76,$48.00,2,10.0,41.37978257737136,2.1752940788766515
77,$50.00,2,9.0,41.382255182832,2.1589821922580024
78,$80.00,4,10.0,41.38487067062843,2.1799715376773485
79,$15.00,1,9.0,41.423182123991445,2.1750076843646484
80,$60.00,2,9.0,41.3969789555538,2.183801122654104
81,$50.00,2,9.0,41.37799356021512,2.1728071191749514
82,$39.00,1,10.0,41.39106009779585,2.150897996236132
83,$55.00,5,8.0,41.42137201977125,2.1548375440918623
84,$120.00,8,9.0,41.38416168897486,2.136355063060227
85,$149.00,8,10.0,41.40532139365592,2.17427032234022
86,$160.00,6,10.0,41.39105505291397,2.176622234088581
87,$60.00,3,10.0,41.383405042584464,2.1725675806282787
88,$105.00,6,9.0,41.40695772967268,2.1871118600746784
89,$115.00,6,,41.40827856720117,2.186221468007446
90,$24.00,1,10.0,41.38429914675165,2.167994309765031
91,$149.00,6,9.0,41.40616116791077,2.174231224132553
92,$22.00,1,10.0,41.43350853622074,2.1942448838231927
93,$20.00,1,9.0,41.43484008079282,2.1923428762975448
94,$27.00,2,9.0,41.37150747355048,2.1360673629073124
95,$50.00,2,10.0,41.39847183577318,2.164521356519846
96,$54.00,2,9.0,41.40846329611523,2.204201902092505
97,$50.00,2,10.0,41.38258499703657,2.1622392775558192
98,$70.00,3,10.0,41.382814852261205,2.181483413064863
99,$55.00,2,10.0,41.381985065930365,2.173571616552118
100,$20.00,1,9.0,41.40671270041131,2.167166934078426
101,$47.00,2,10.0,41.41076268295587,2.1907801598406857
102,$33.00,2,9.0,41.39326094307143,2.1738562825130314
103,$47.00,2,9.0,41.38179793469843,2.165271754648658
104,$316.00,5,10.0,41.3936751292841,2.1761417972119377
105,$46.00,2,10.0,41.39008751231269,2.125875092172398
106,$85.00,3,10.0,41.38471834897771,2.181491011573481
107,$20.00,1,9.0,41.43845863273225,2.155596490853948
108,$20.00,2,9.0,41.41431499414094,2.21686335273105
109,$130.00,2,,41.41025789128281,2.1562282543929734
110,$310.00,8,10.0,41.38796340501742,2.1594557449096383
111,$159.00,8,10.0,41.406254340332055,2.1751178825377435
112,$60.00,3,9.0,41.405225401577965,2.151865007358684
113,$190.00,8,9.0,41.40735423271037,2.212936860449871
114,$75.00,6,9.0,41.39690080056526,2.1823009169928347
115,$35.00,2,10.0,41.383362640262256,2.158530305267757
116,$115.00,2,10.0,41.38217536824872,2.188864556828526
117,$45.00,2,10.0,41.38477222952187,2.183575993144108
118,$100.00,4,10.0,41.38801972713803,2.1730056353958043
119,$40.00,2,10.0,41.38267371578526,2.174315635496153
120,$89.00,4,10.0,41.39839506071554,2.157993655373869
121,$120.00,2,10.0,41.37405992960096,2.1652367579927003
122,$80.00,6,,41.41057510913004,2.173890329335703
123,$49.00,2,9.0,41.37885833780093,2.168839266843729
124,$77.00,3,10.0,41.39894687408239,2.157422075325637
125,$80.00,8,6.0,41.4431643492072,2.187907482379237
126,$30.00,2,10.0,41.38771439698752,2.1763033210690126
127,$45.00,2,10.0,41.41299665211383,2.158998460851589
128,$35.00,2,9.0,41.37171232025432,2.1641241475780943
129,$30.00,1,10.0,41.39764644799466,2.20739455800856
130,$35.00,2,9.0,41.38046518957119,2.167979714437648
131,$95.00,2,10.0,41.39745423310354,2.154899238819255
132,$140.00,5,9.0,41.39918230591653,2.175195416989798
133,$190.00,5,10.0,41.39122741028832,2.164472203436091
134,$99.00,10,9.0,41.40294508523018,2.1792449964670983
135,$149.00,8,10.0,41.4057087931058,2.175052108017292
136,$36.00,3,9.0,41.37026052110349,2.161027204206717
137,$120.00,8,9.0,41.39607108019599,2.1453362300064334
138,$30.00,2,10.0,41.37905709323019,2.1769030678359047
139,$140.00,10,10.0,41.38563844725284,2.1438212999690496
140,$49.00,3,9.0,41.389567425654896,2.162495069212776
141,$80.00,6,9.0,41.4153067546494,2.200689134097068
142,$23.00,1,9.0,41.41446009831035,2.139450541291977
143,$35.00,1,9.0,41.376540486553225,2.173845230263208
144,$50.00,2,10.0,41.38064780408179,2.176288659889393
145,$40.00,3,10.0,41.38406281369202,2.1792570659374064
146,$40.00,2,9.0,41.38216736974197,2.163744984406694
147,$45.00,2,9.0,41.3813166774299,2.163779457481776
148,$30.00,2,10.0,41.38693324617819,2.159236609368195
149,$350.00,14,8.0,41.39808515891941,2.1583883255249
150,$114.00,4,10.0,41.38618266967478,2.172052473094104
151,$89.00,6,9.0,41.4124152873847,2.176239653183137
152,$199.00,7,9.0,41.39699635365167,2.172293412819324
153,$80.00,2,10.0,41.37706652626919,2.187872900906499
154,$900.00,10,10.0,41.37900353741652,2.183268550779488
155,$35.00,2,9.0,41.399399317738265,2.180213343963783
156,$191.00,6,10.0,41.39389949834166,2.171539186721286
157,$191.00,6,10.0,41.39288310327069,2.1698691904876024
158,$43.00,2,9.0,41.37687403743666,2.1497931213068013
159,$110.00,3,10.0,41.403381520912,2.1768521661002818
160,$48.00,2,10.0,41.384660156154446,2.180001899114807
161,$32.00,1,10.0,41.38210350351128,2.1640012669407978
162,$290.00,8,10.0,41.38237209592193,2.157686135029964
163,$72.00,2,9.0,41.3770419811442,2.157824895824381
164,$100.00,4,10.0,41.39052975675623,2.157938770965757
165,$130.00,6,10.0,41.38294248092617,2.1572830472671094
166,$215.00,6,9.0,41.39240210706577,2.1231418807966023
167,$100.00,5,10.0,41.37959604590676,2.1735244036450734
168,$72.00,4,10.0,41.38191313662366,2.171401385488505
169,$104.00,4,10.0,41.40098467675873,2.160853739177869
170,$60.00,6,9.0,41.42026682459485,2.1487289205448974
171,$45.00,3,10.0,41.39019736474401,2.1667365848603635
172,$25.00,7,9.0,41.37889443275933,2.1731405067952285
173,$45.00,3,10.0,41.39110933471866,2.1667701017205254
174,$30.00,3,10.0,41.39316111618392,2.1655873130720726
175,$225.00,6,9.0,41.38033932732937,2.15823096128782
176,$85.00,4,10.0,41.39120739615286,2.1866475354859727
177,$195.00,4,10.0,41.38094379226128,2.175346560576336
178,$40.00,2,10.0,41.40033750424132,2.1830015044369064
179,$196.00,6,9.0,41.387642568152,2.1978275373753853
180,$70.00,4,9.0,41.38790583375997,2.150640761553994
181,$23.00,1,10.0,41.37831730233922,2.152790034783816
182,$69.00,6,9.0,41.41087199634061,2.176443184927765
183,$80.00,3,10.0,41.40771327843394,2.159874890876633
184,$126.00,5,9.0,41.373360422612784,2.169972608982268
185,$90.00,6,10.0,41.385191643124514,2.161048736670333
186,$109.00,2,9.0,41.376685677190665,2.1653231106262947
187,$20.00,2,9.0,41.416959740415535,2.178115448105491
188,$145.00,6,10.0,41.39253138677808,2.15888331726883
189,$75.00,6,10.0,41.40577117579789,2.173241194822729
190,$40.00,2,10.0,41.40736640020064,2.179574845542472
191,$20.00,2,8.0,41.41898558079289,2.1777909094972583
