,price,accommodates,review_scores_location,latitude,longitude
0,$80.00,4,9.0,41.3795243215722,2.169292929183708
1,$70.00,4,10.0,41.3804672905853,2.1659939801117742
2,$45.00,4,10.0,41.380912504499165,2.165201480067362
3,$75.00,2,10.0,41.38063392531343,2.1699467212762014
4,$97.00,2,10.0,41.38020029060939,2.174030800356208
5,$67.00,2,10.0,41.37804581907879,2.1730431568398347
6,$50.00,2,9.0,41.37766861805685,2.1671212107961018
7,$22.00,2,9.0,41.38054521227406,2.165481056302532
8,$50.00,2,10.0,41.377493997322894,2.165592621274528
9,$48.00,2,9.0,41.37819260753098,2.165870150291102
10,$70.00,5,10.0,41.37786452912938,2.165681486428325
11,$40.00,2,10.0,41.37609082673287,2.1734368695292083
12,$109.00,2,9.0,41.37832747215938,2.165155794469672
13,$40.00,2,10.0,41.37872019474703,2.173904110316883
14,$49.00,5,9.0,41.38019222500432,2.165734593135193
15,$500.00,4,,41.379231359966894,2.1647644782364046
16,$110.00,6,,41.37952312735568,2.1655173740642497
17,$232.00,10,9.0,41.380730033763726,2.1723803099287258
18,$200.00,5,10.0,41.38043393002689,2.1725588271556915
19,$100.00,2,,41.37821189508691,2.166795714425104
20,$90.00,6,,41.38073848290976,2.166814505237809
21,$25.00,2,10.0,41.37653547913648,2.170797702878488
22,$80.00,4,9.0,41.38152941008245,2.171335065554472
23,$40.00,4,10.0,41.38357853257688,2.1659065282091565
24,$59.00,4,8.0,41.37975862635917,2.1656581533050803
25,$74.00,2,10.0,41.38414435813907,2.167694446858342
26,$40.00,2,10.0,41.38476561445718,2.168259282476552
27,$50.00,2,10.0,41.3797385300398,2.1709554004296936
28,$35.00,1,10.0,41.37913219603673,2.1704486497756976
29,$65.00,5,7.0,41.37711987678151,2.167057982596255
30,$70.00,4,,41.38580782188782,2.164999316353971
31,$150.00,2,9.0,41.37820177393544,2.174678264474714
32,$50.00,4,10.0,41.38139365280664,2.169147061594292
33,$40.00,2,10.0,41.3770716316812,2.173531729925997
34,$55.00,4,8.0,41.38047971112044,2.1704065312010727
35,$55.00,2,10.0,41.37859791056927,2.1743269787094137
36,$45.00,2,9.0,41.37987850563599,2.1700195776683096
37,$100.00,4,10.0,41.37969077802055,2.170573394579685
38,$50.00,4,9.0,41.37797527244799,2.164345318002669
39,$80.00,4,10.0,41.380786468519005,2.1707421627041805
40,$33.00,2,8.0,41.376412032787854,2.175288829840756
41,$65.00,2,,41.37821057387959,2.172094076514886
42,$35.00,2,9.0,41.377351652262526,2.1693340334919577
43,$69.00,6,9.0,41.38461476193376,2.164483715457137
44,$45.00,3,10.0,41.38366152929218,2.166957214156184
45,$23.00,1,9.0,41.38139208755177,2.166373971457905
46,$100.00,3,10.0,41.38201188339095,2.166177508302808
47,$100.00,5,10.0,41.37959604590676,2.1735244036450734
48,$73.00,4,,41.38091263607111,2.1720034845165133
49,$48.00,1,,41.37744003879068,2.1671531943407185
50,$16.00,1,,41.38077441273013,2.172371802790331
51,$25.00,1,,41.37822703604861,2.1741411881983894
52,$60.00,2,6.0,41.378595302501616,2.172250902439965
53,$100.00,4,9.0,41.37903471981036,2.171910927877831
54,$75.00,4,9.0,41.37912809229875,2.1731323712304365
55,$99.00,4,10.0,41.37800296316773,2.172288192757455
56,$250.00,7,9.0,41.380138843724666,2.1731272191953064
57,$250.00,6,10.0,41.37985799905335,2.173063355802823
58,$150.00,5,8.0,41.37602946497597,2.172605954855056
59,$140.00,6,10.0,41.37994406464198,2.172825119251908
60,$80.00,2,,41.38020899115229,2.1722577175859747
61,$130.00,5,10.0,41.38064780935785,2.1723113725765644
62,$100.00,2,10.0,41.380028531951545,2.1717106290489188
63,$62.00,2,9.0,41.37959273014141,2.1649845656418614
64,$55.00,2,,41.37953623542603,2.165753305209115
65,$41.00,1,9.0,41.3775709025448,2.164687952116556
66,$30.00,1,9.0,41.37515667446127,2.174981005094094
67,$60.00,3,10.0,41.383749105453056,2.16985369764608
68,$85.00,2,10.0,41.38316174743334,2.169961442501795
69,$140.00,4,9.0,41.38259491655486,2.1699034360586977
70,$15.00,2,,41.38416676413964,2.170410225423984
71,$30.00,2,10.0,41.3815328044404,2.168038124089115
72,$28.00,2,10.0,41.38306409446002,2.170217040315928
73,$642.00,7,10.0,41.38410119713038,2.1706525606573384
74,$160.00,4,9.0,41.38451410431041,2.1688658369664333
75,$100.00,2,9.0,41.38183205584584,2.1702180080006763
76,$160.00,6,,41.38181063040166,2.170484168012092
77,$65.00,2,10.0,41.38140071764736,2.1718749638201653
78,$115.00,7,10.0,41.38270133934487,2.1716280885272914
79,$29.00,2,10.0,41.37931053600248,2.1685916975270287
80,$24.00,3,10.0,41.37854916888547,2.171087630215722
81,$50.00,2,10.0,41.37758828284158,2.170895126920028
82,$50.00,2,10.0,41.37704592784746,2.168654295728841
83,$30.00,1,,41.37868350858257,2.170802452754529
84,$90.00,2,8.0,41.37725777093306,2.1697225309078414
85,$45.00,2,9.0,41.3813166774299,2.163779457481776
86,$13.00,1,10.0,41.38282662431593,2.1646925943598005
87,$95.00,2,10.0,41.38250806496669,2.1654196632371545
88,$25.00,1,,41.38222797040418,2.1642431036026086
89,$175.00,4,10.0,41.37894607740822,2.1705881116635344
90,$50.00,2,10.0,41.38108471088432,2.167581339460927
91,$140.00,2,10.0,41.37950274327606,2.1697581832284616
92,$47.00,2,9.0,41.38179793469843,2.165271754648658
93,$150.00,6,10.0,41.37591115643323,2.16861083976142
94,$40.00,2,10.0,41.383986858005,2.165277932789051
95,$120.00,4,8.0,41.37623523850625,2.170843219909567
96,$315.00,16,,41.37604486532471,2.170136895953845
97,$75.00,3,10.0,41.38264128455182,2.163886985698751
98,$500.00,6,,41.37875912623338,2.1685874655757726
99,$105.00,3,10.0,41.37711379331315,2.170297130769831
100,$60.00,2,10.0,41.38388972055829,2.1672025108073107
101,$150.00,1,,41.38116416094319,2.167058504975058
102,$30.00,2,10.0,41.378693751812754,2.17208513278766
103,$50.00,2,10.0,41.3767283305433,2.173468989478794
104,$80.00,3,,41.376363076703655,2.1724767447087885
105,$50.00,6,10.0,41.37970352874976,2.1731243087795824
106,$65.00,2,10.0,41.385196646916064,2.165771891100541
107,$60.00,2,,41.384290849558695,2.1676031857819766
108,$30.00,2,7.0,41.377765829318726,2.173721191078592
109,$190.00,4,,41.38533519088504,2.167617661686082
110,$31.00,2,8.0,41.37699104264258,2.1733831652781146
111,$41.00,2,9.0,41.37819097581512,2.166959621616676
112,$40.00,2,10.0,41.37995275063969,2.1673667334246964
113,$40.00,2,9.0,41.3810191220048,2.1654201344558577
114,$55.00,1,,41.37611491912861,2.166554316852124
115,$45.00,2,,41.37804460494634,2.164668147285901
116,$51.00,4,10.0,41.37888373830502,2.1668113962516684
117,$80.00,2,9.0,41.37614164764134,2.1745760892276547
118,$89.00,2,6.0,41.37796583439923,2.1654897884787725
119,$80.00,5,,41.37936698113737,2.1741688669041888
120,$100.00,4,10.0,41.379033314069815,2.171743969291084
121,$60.00,2,9.0,41.379283048161,2.1658670935619995
122,$35.00,4,10.0,41.37992554304152,2.1741586131134807
123,$59.00,5,9.0,41.37801116171662,2.1712844735741808
124,$100.00,3,10.0,41.38022860610106,2.167330116911211
125,$90.00,2,10.0,41.38060007472559,2.1661439536552347
126,$26.00,2,9.0,41.38030027436626,2.1671003368903548
127,$79.00,2,,41.379431600361,2.1646060353088514
128,$60.00,2,10.0,41.38047917700999,2.16522339093768
129,$80.00,2,,41.38054301097159,2.1659095106346222
130,$30.00,2,10.0,41.3802690673872,2.166206230404276
131,$20.00,1,9.0,41.38038771799963,2.165232558035311
132,$115.00,2,,41.37907866079775,2.1659256699362537
133,$22.00,3,9.0,41.37951387951419,2.164864871784836
134,$28.00,1,10.0,41.38002989274923,2.167073268463053
135,$20.00,1,9.0,41.379579775155634,2.166542700060667
136,$70.00,4,9.0,41.3810187759731,2.1677186049445707
137,$20.00,1,9.0,41.37943697213249,2.1677244061780723
138,$20.00,2,10.0,41.380614480999895,2.1658859806651893
139,$39.00,1,9.0,41.37593360849234,2.167529916914525
140,$80.00,6,9.0,41.37899269091346,2.165658928111616
141,$60.00,2,,41.37788184389038,2.16531238211896
142,$100.00,3,10.0,41.37769705402654,2.167677545758816
143,$140.00,8,10.0,41.37552730473172,2.175129379759461
144,$60.00,4,9.0,41.37604078217091,2.1760597916525493
145,$70.00,2,10.0,41.38551530971344,2.166634216862064
146,$40.00,4,10.0,41.37821062181685,2.164089789926789
147,$120.00,2,10.0,41.3824664840328,2.1671329165241087
148,$19.00,2,10.0,41.37903208200842,2.16344109499279
149,$40.00,2,,41.378681137529256,2.1663077336601244
150,$32.00,1,9.0,41.37954180497074,2.1662997113312503
151,$40.00,2,9.0,41.37847823952702,2.1659929400954727
152,$50.00,2,10.0,41.37873713363252,2.167311180134344
153,$25.00,2,10.0,41.37890452895484,2.1667242933704234
154,$35.00,2,9.0,41.378389578658215,2.1660743300359484
155,$35.00,2,9.0,41.377854280441376,2.166800588530022
156,$42.00,4,10.0,41.38146889610018,2.166613592009284
157,$52.00,2,9.0,41.37839764152253,2.166069379345075
158,$200.00,6,10.0,41.38254069138792,2.16594609151914
159,$105.00,2,10.0,41.38486665306114,2.165922724051365
160,$430.00,10,10.0,41.38461218524081,2.164750194802336
161,$900.00,1,,41.38132942388613,2.16603311602974
162,$150.00,2,10.0,41.38492484715479,2.164586901479808
163,$80.00,6,10.0,41.37678842171693,2.173379544419616
164,$30.00,2,10.0,41.376692473706,2.1668104236106456
165,$40.00,3,10.0,41.381860062194136,2.16481376344558
166,$30.00,1,,41.37696977971463,2.1659456256778933
167,$56.00,2,9.0,41.37658686174332,2.1665969327575096
168,$30.00,2,,41.37820951224402,2.172338371145353
169,$49.00,2,,41.38213140902712,2.165388549805646
170,$28.00,2,10.0,41.37845931455507,2.173566540523636
171,$30.00,2,10.0,41.379041514792384,2.172457648868724
172,$41.00,3,10.0,41.37864218024751,2.1736034998429385
173,$20.00,2,10.0,41.381200570050936,2.1662827520607504
174,$45.00,1,10.0,41.37847443807238,2.17237750501455
175,$25.00,2,9.0,41.37987132800256,2.173284272518404
176,$155.00,3,,41.38472147313329,2.167385648333869
177,$60.00,8,9.0,41.381363443707706,2.1645717297569145
178,$51.00,2,9.0,41.37819353853182,2.164478057161322
179,$80.00,4,10.0,41.37970525523317,2.1644959905223984
180,$120.00,5,10.0,41.38542898167635,2.167769358430192
181,$89.00,4,,41.37830038328715,2.1701765224717424
182,$25.00,1,10.0,41.38221898220875,2.167343239681409
183,$350.00,4,10.0,41.37753856237498,2.170749644593242
184,$160.00,6,9.0,41.38009867907064,2.168500437725234
185,$40.00,2,10.0,41.38161505626858,2.17154989535861
186,$55.00,2,9.0,41.37510239664538,2.168678460707267
187,$75.00,4,9.0,41.381196426746754,2.1692629153731664
188,$40.00,2,10.0,41.3812304985894,2.1703539401342176
189,$40.00,2,10.0,41.382453640504025,2.170224920537526
190,$55.00,3,10.0,41.38192551617399,2.171942605892085
191,$101.00,3,9.0,41.380106075848175,2.1681222067836496
192,$50.00,2,,41.38113275699196,2.16410364794114
193,$45.00,3,10.0,41.38531677579137,2.1642590746776245
194,$68.00,2,10.0,41.381488694513365,2.172406228197437
195,$18.00,3,9.0,41.38256909388471,2.168007106684522
196,$65.00,2,9.0,41.379628991060336,2.1712395462849496
197,$100.00,2,10.0,41.38226667479876,2.1695349919673443
198,$34.00,2,8.0,41.38040691278479,2.1714331804814626
199,$75.00,4,,41.38201427251255,2.1709380463483545
200,$300.00,4,,41.38108893495008,2.1699054847147203
201,$40.00,3,,41.37668835534646,2.1677681545523098
202,$59.00,2,9.0,41.37992227878976,2.1660689920595617
203,$20.00,2,9.0,41.37689655712687,2.167857171209327
204,$39.00,2,10.0,41.37646969384186,2.166923955671649
205,$19.00,6,10.0,41.377957975642445,2.1666475480488288
206,$57.00,2,9.0,41.379484480182754,2.1668167701612524
207,$60.00,3,9.0,41.37825839879608,2.1650207112599986
208,$40.00,2,9.0,41.37966167430332,2.167690990521185
209,$124.00,3,8.0,41.377661059983545,2.166027868487569
210,$80.00,2,,41.38006726466622,2.1650920882715083
211,$70.00,4,9.0,41.379561776596645,2.1654324652810546
212,$29.00,3,9.0,41.37592122490535,2.1685893434851096
213,$100.00,5,9.0,41.37827756268756,2.1664486373910994
214,$120.00,5,9.0,41.37877958337789,2.166582823709987
215,$89.00,4,9.0,41.37888415952803,2.1674368154827657
216,$57.00,4,9.0,41.380629006164405,2.165145470657173
217,$143.00,2,10.0,41.37972648544076,2.1666090165512872
218,$70.00,4,8.0,41.37738383671026,2.1655072757149165
219,$84.00,2,9.0,41.38072155041503,2.166020839315126
220,$130.00,5,8.0,41.377701738674105,2.1678849484146814
221,$70.00,2,8.0,41.380007039680336,2.165836552542873
222,$69.00,4,9.0,41.380985625133626,2.1653613559823945
223,$69.00,2,9.0,41.37956273139551,2.165048038843164
224,$100.00,3,9.0,41.38042770881918,2.1657794797267225
225,$225.00,3,,41.38042428572047,2.1674026708691634
226,$89.00,4,8.0,41.37781389265796,2.165132864237328
227,$80.00,2,10.0,41.37957844894305,2.167145743488323
228,$140.00,2,10.0,41.38079991309149,2.165983667359289
229,$67.00,2,9.0,41.378603839575526,2.17146920078693
230,$100.00,3,10.0,41.37809028757818,2.172894705176618
