,price,accommodates,review_scores_location,latitude,longitude
0,$40.00,2,10.0,41.38200437538597,2.1683850062925183
1,$39.00,2,9.0,41.37979542478685,2.1685843739074486
2,$25.00,2,9.0,41.37918041659868,2.169538303132722
3,$50.00,2,9.0,41.375397577692766,2.1725428643401306
4,$69.00,5,9.0,41.379738125374494,2.16647863845403
5,$70.00,4,8.0,41.3771951534234,2.166907251455826
6,$38.00,2,,41.37900682231246,2.164734679849038
7,$135.00,4,10.0,41.383957860103365,2.1652596199449503
8,$50.00,2,9.0,41.37766861805685,2.1671212107961018
9,$28.00,2,9.0,41.3841667695004,2.166170050358448
10,$25.00,2,9.0,41.38325248657816,2.16566411550341
11,$35.00,2,10.0,41.37527046973342,2.174623615440116
12,$86.00,4,,41.37858051946248,2.166000920409965
13,$40.00,2,,41.38547855469671,2.1683659706328178
14,$45.00,2,10.0,41.38572729793597,2.164695679880777
15,$290.00,7,9.0,41.37842985937565,2.167909329944331
16,$70.00,2,9.0,41.38371315117167,2.1649798028688
17,$50.00,2,,41.38157350140682,2.166497626971904
18,$38.00,2,10.0,41.380840135834006,2.170701714354073
19,$50.00,2,9.0,41.381194865849885,2.1706892750104108
20,$25.00,2,8.0,41.3769748577687,2.167769431465332
21,$125.00,5,7.0,41.377701738674105,2.1678849484146814
22,$80.00,2,10.0,41.38379168949822,2.170490499557332
23,$50.00,2,9.0,41.3812704035911,2.169522163170319
24,$49.00,4,9.0,41.38297969433511,2.1645840790209974
25,$28.00,1,,41.380312851908265,2.171790933651418
26,$330.00,9,,41.37879202956466,2.168773803083785
27,$59.00,4,9.0,41.37621921654475,2.1695016820672475
28,$40.00,2,10.0,41.378920034115765,2.169874841647072
29,$68.00,4,8.0,41.38047971112044,2.1704065312010727
30,$32.00,2,9.0,41.3810191220048,2.1654201344558577
31,$115.00,8,10.0,41.37567981959238,2.1743688933366
32,$25.00,1,10.0,41.379959232597166,2.1674624341748108
33,$18.00,2,10.0,41.381196178370224,2.1663031634819188
34,$45.00,2,9.0,41.38140935135013,2.1670664520026293
35,$65.00,3,9.0,41.381949394134175,2.167631786118043
36,$40.00,4,8.0,41.37860856573442,2.166161605872225
37,$27.00,1,,41.38100636833987,2.170686267387796
38,$80.00,2,10.0,41.379456616014295,2.173814688062951
39,$50.00,3,9.0,41.38286663798496,2.1659543194872843
40,$150.00,6,10.0,41.38524726456284,2.169439093425124
41,$140.00,4,10.0,41.38491392559681,2.166607171218751
42,$59.00,2,9.0,41.37959273014141,2.1649845656418614
43,$100.00,1,8.0,41.37922472943316,2.1666105732048795
44,$192.00,3,,41.3793087674168,2.169926498834364
45,$55.00,2,9.0,41.38077665592525,2.168134418682392
46,$45.00,1,10.0,41.38483344947113,2.168582724572468
47,$50.00,2,9.0,41.376038602469,2.168955056500121
48,$26.00,2,9.0,41.38174423672264,2.1652620901720496
49,$23.00,1,,41.38204013257251,2.169004187109286
50,$35.00,2,10.0,41.379484211478456,2.1741003926100166
51,$100.00,5,10.0,41.37959604590676,2.1735244036450734
52,$120.00,5,7.0,41.37711987678151,2.167057982596255
53,$72.00,2,10.0,41.38400509749707,2.169380490473858
54,$170.00,11,10.0,41.38470975871136,2.165463716864522
55,$30.00,2,8.0,41.38240899767901,2.1664733079234315
56,$115.00,4,,41.38338752291786,2.1646816291605924
57,$40.00,2,9.0,41.3813589990533,2.166218108313126
58,$65.00,2,9.0,41.37759569649796,2.172094288033617
59,$50.00,2,10.0,41.38472810333922,2.165711160208436
60,$206.00,7,9.0,41.37981421420548,2.170898883518396
61,$30.00,2,,41.382681230245446,2.16565326387867
62,$45.00,3,10.0,41.37926116004708,2.172865675513662
63,$200.00,4,10.0,41.38043393002689,2.1725588271556915
64,$39.00,4,9.0,41.383029557063566,2.164026912330217
65,$50.00,2,10.0,41.38118194694053,2.1640907888691303
66,$40.00,2,,41.38200898110474,2.164696403472508
67,$50.00,2,10.0,41.384439386439006,2.1654779684610417
68,$21.00,2,10.0,41.38300902927653,2.16676868188624
69,$157.00,6,9.0,41.37952883448116,2.172999575298197
70,$120.00,5,10.0,41.377434152653215,2.1761141997076963
71,$60.00,2,9.0,41.37588502718368,2.1716956892549577
72,$100.00,6,10.0,41.37711554569493,2.176427169917666
73,$50.00,2,10.0,41.37736322910383,2.174535926037893
74,$30.00,2,9.0,41.378783139873846,2.170143270504134
75,$50.00,2,9.0,41.37678481590776,2.17469482653782
76,$30.00,3,10.0,41.38168667005512,2.1716810689344888
77,$40.00,2,9.0,41.37772809428825,2.171264593754453
78,$110.00,2,10.0,41.37980691997672,2.1689715722902987
79,$60.00,3,9.0,41.38028832490465,2.169356345131329
80,$99.00,6,9.0,41.37817442250596,2.1739747773830933
81,$37.00,4,9.0,41.37875738658052,2.169573327456809
82,$70.00,5,9.0,41.37873757500922,2.168629010014064
83,$52.00,2,9.0,41.378781246923694,2.1704607159101856
84,$35.00,2,10.0,41.37995201246289,2.168857016825405
85,$105.00,5,8.0,41.37549676387452,2.172790563209257
86,$36.00,2,10.0,41.378692392080765,2.1704135215695306
87,$46.00,2,8.0,41.38055128408232,2.169209481260278
88,$35.00,2,10.0,41.3813090918924,2.1692616848712527
