,price,accommodates,review_scores_location,latitude,longitude
0,$190.00,4,10.0,41.379439926636365,2.173654587655436
1,$24.00,2,,41.37660025562601,2.172681777520186
2,$40.00,2,10.0,41.38279336495976,2.1678020658967294
3,$180.00,6,8.0,41.377112192658274,2.173483212161608
4,$33.00,4,8.0,41.37902415330888,2.1671126147966984
5,$29.00,2,9.0,41.382938550172575,2.170128257959664
6,$38.00,2,10.0,41.38415198163908,2.1687976574511225
7,$30.00,1,,41.37731984325772,2.165382222377501
8,$74.00,4,9.0,41.38194116444967,2.1643011444657394
9,$30.00,2,9.0,41.37759660431264,2.172189340409701
10,$150.00,2,,41.38373847530488,2.1700905269029582
11,$45.00,3,7.0,41.3769832802291,2.1676048189183224
12,$100.00,4,,41.38584985012952,2.165060849694196
13,$40.00,2,9.0,41.37605152300552,2.168116510818482
14,$65.00,2,,41.38313550843467,2.1649525350088354
15,$76.00,4,9.0,41.37977695930853,2.1650602232645446
16,$65.00,3,9.0,41.37622868284183,2.170108833883137
17,$300.00,2,10.0,41.376478980104224,2.168705525907913
18,$70.00,6,9.0,41.37890248084109,2.172997957172356
19,$45.00,2,9.0,41.38245020933651,2.1648661301416863
20,$25.00,1,10.0,41.37624806433004,2.168282625105016
21,$40.00,2,,41.38011527008507,2.164659487082589
22,$25.00,2,,41.38143068842973,2.1685369622973645
23,$29.00,2,,41.38245128874525,2.1647065810020973
24,$56.00,2,10.0,41.37946720778741,2.174671695352882
25,$35.00,2,9.0,41.382154381560646,2.1646497624856864
26,$69.00,2,9.0,41.37829784699455,2.1712810320969043
27,$30.00,2,9.0,41.38516545212667,2.164542923095041
28,$41.00,2,,41.3767669547234,2.1747886224642
29,$60.00,2,8.0,41.3782097496799,2.16700269843075
30,$40.00,4,8.0,41.37850234527642,2.1690786153629174
31,$60.00,3,10.0,41.37991767764032,2.1685642396443465
32,$20.00,1,,41.378330851330354,2.168540326467292
33,$60.00,2,9.0,41.379163976409686,2.1678635593764874
34,$75.00,6,9.0,41.37909652240265,2.1744984463593564
35,$60.00,2,10.0,41.38429109110085,2.169480070987753
36,$60.00,2,,41.379499694393054,2.166638971646093
37,$120.00,4,,41.375682203613614,2.171450784366291
38,$100.00,4,10.0,41.37854905733276,2.1639698981700333
39,$30.00,2,,41.382039074061886,2.1718889834174444
40,$34.00,2,10.0,41.38130425449175,2.1640989090501828
41,$67.00,2,9.0,41.38257943459175,2.168022226999563
42,$40.00,2,10.0,41.37982830755799,2.172248411638572
43,$50.00,2,,41.38020965636544,2.169289408521072
44,$51.00,3,9.0,41.38131876479056,2.169896183101775
45,$55.00,2,9.0,41.37955802263114,2.167335765643895
46,$59.00,4,9.0,41.37760197736108,2.1708236971236907
47,$40.00,2,10.0,41.37909751687962,2.171560259990004
48,$150.00,2,8.0,41.376507242319846,2.173668821023152
49,$50.00,2,9.0,41.37862566473692,2.168619537281176
50,$25.00,1,10.0,41.37959636188908,2.169778584210205
51,$110.00,4,9.0,41.37809982844312,2.1668172169686524
52,$29.00,3,9.0,41.37849375722948,2.163818377099658
53,$25.00,2,10.0,41.38160894322501,2.170947952954541
54,$20.00,1,10.0,41.37824860050737,2.172979480252769
55,$60.00,4,10.0,41.375967624928926,2.170062736577328
56,$70.00,4,10.0,41.37887122978921,2.1671760143019334
57,$99.00,2,10.0,41.38287400136935,2.1664831487198866
58,$10.00,2,9.0,41.37557912627141,2.167294621341381
59,$115.00,4,9.0,41.38410116416594,2.167822138246498
60,$45.00,2,10.0,41.381240244337086,2.16743950729167
61,$40.00,2,,41.379394122170766,2.1670191246892188
62,$56.00,2,10.0,41.37822172102336,2.165705051922137
63,$40.00,2,,41.3757669139466,2.1740515516971914
64,$28.00,2,,41.38094814469213,2.171250673283796
65,$130.00,7,10.0,41.383357819639095,2.167825286732385
66,$20.00,2,9.0,41.381798555448505,2.1656031086497234
67,$30.00,1,10.0,41.37626986490316,2.1747873377382074
68,$85.00,4,10.0,41.377329918361504,2.1715998783613744
69,$54.00,4,9.0,41.378262796253445,2.1656537231854043
70,$16.00,2,10.0,41.37674944512436,2.1756815341704283
71,$158.00,4,,41.37635327082708,2.1717895096100333
72,$24.00,1,10.0,41.37996128141124,2.173933455556716
73,$80.00,2,10.0,41.37882956162126,2.167700378960246
74,$70.00,2,10.0,41.38072806385977,2.1677704072539603
75,$28.00,2,8.0,41.37869861059598,2.1635581579196432
76,$30.00,1,9.0,41.376266415811465,2.1726945061876286
77,$55.00,2,9.0,41.3798535439916,2.163984216310969
78,$130.00,6,9.0,41.37585158258322,2.16739940197104
79,$39.00,2,10.0,41.38011687155178,2.1740876472399435
80,$20.00,2,9.0,41.37906717114462,2.1721522054223503
81,$30.00,2,9.0,41.37691338964446,2.173051236091517
82,$25.00,2,10.0,41.37887397005985,2.1713715474831266
83,$60.00,2,8.0,41.37951133323342,2.1683888367931057
84,$92.00,4,8.0,41.37714179743674,2.168709582675378
85,$135.00,4,10.0,41.38422530247519,2.164670013207889
86,$100.00,2,,41.37629958340524,2.1725533164937487
87,$89.00,4,10.0,41.382235055591885,2.166376994210806
88,$200.00,6,10.0,41.37908513075021,2.17318734892286
89,$70.00,4,,41.378746828272405,2.1683211786235503
90,$18.00,1,9.0,41.37927108787696,2.167181677203481
91,$130.00,4,10.0,41.38539334685235,2.164122154396364
92,$30.00,2,10.0,41.37805261417853,2.1714281551943504
93,$20.00,1,9.0,41.37926828277297,2.1685142411383382
94,$99.00,2,,41.38422823707903,2.1707509805156566
95,$80.00,5,9.0,41.38182065984197,2.163809070242303
96,$22.00,2,,41.3761013096173,2.170244644958507
97,$35.00,3,10.0,41.38513580995353,2.165218852839278
98,$90.00,2,9.0,41.37838021436324,2.1668264572339333
99,$50.00,2,8.0,41.37901323480816,2.165636404768259
100,$25.00,2,4.0,41.37910905355155,2.165095229042257
101,$50.00,2,10.0,41.38296409301243,2.1679795234638246
102,$24.00,2,,41.37962655015001,2.1638190757500086
103,$30.00,2,8.0,41.38099023481719,2.1707692404558068
104,$20.00,1,10.0,41.3800792903504,2.166004646029143
105,$54.00,2,9.0,41.38301981541196,2.1717329772802083
106,$41.00,2,9.0,41.37622298069993,2.1708580530150834
107,$65.00,2,10.0,41.38485912296337,2.16818903679626
108,$35.00,2,10.0,41.38000789139698,2.174018945943382
109,$90.00,4,10.0,41.38577313408293,2.165603357183353
110,$37.00,2,10.0,41.37889198193218,2.1686918985105814
111,$105.00,8,,41.37552949140783,2.169192435774675
112,$140.00,9,10.0,41.3855870704753,2.167904591597286
113,$99.00,6,10.0,41.3778131744573,2.173147338992453
114,$39.00,2,,41.377760235181846,2.172593335644741
115,$85.00,6,9.0,41.37786183463992,2.165808260796344
116,$26.00,2,10.0,41.38197821691872,2.1713190849561808
117,$104.00,4,10.0,41.380129872459136,2.1728648301405693
118,$70.00,4,9.0,41.37796215608192,2.16853102606175
119,$110.00,4,9.0,41.3759771702938,2.169657202208421
120,$25.00,1,,41.38260801963892,2.1688554657427206
121,$33.00,2,10.0,41.37688323095685,2.173861359431274
122,$35.00,2,10.0,41.37823374199754,2.170065647000715
123,$80.00,2,10.0,41.37590686858677,2.1682950761212387
124,$75.00,4,,41.37683165392857,2.176107569907502
125,$73.00,3,8.0,41.38083556607775,2.1680543605875537
126,$30.00,2,,41.38401172825542,2.167721860274738
127,$18.00,2,10.0,41.37574269086258,2.169943614400959
128,$175.00,2,9.0,41.38544704169156,2.164802592635215
129,$55.00,2,9.0,41.3797387788433,2.168601328186369
130,$25.00,1,10.0,41.37882003660066,2.167924674023643
131,$55.00,3,10.0,41.37838029886381,2.1756673225982617
132,$85.00,3,9.0,41.377122898260495,2.1687057960425933
133,$94.00,2,10.0,41.37825659130891,2.170431429323898
134,$50.00,2,10.0,41.38331345945929,2.164191753602355
135,$121.00,3,9.0,41.37764167142254,2.171210159167652
136,$70.00,4,,41.37969816984213,2.166581744383193
137,$40.00,3,10.0,41.37966789232947,2.1742652151929227
138,$40.00,3,9.0,41.37934886611089,2.1695640832856826
139,$32.00,2,9.0,41.38094851268388,2.165520192060627
140,$30.00,2,10.0,41.37755059696236,2.166587822341968
141,$85.00,3,8.0,41.37788267309533,2.1680798841409814
142,$35.00,2,,41.37979730270932,2.1667905167495576
143,$40.00,2,10.0,41.37814601789542,2.16755493979541
144,$195.00,8,10.0,41.38409447449854,2.165497712003164
145,$125.00,2,9.0,41.38228257575417,2.172148656084688
146,$25.00,2,9.0,41.37968410273775,2.1719156568935385
147,$55.00,3,,41.38301002262078,2.1659483275146374
148,$79.00,2,9.0,41.3760999060235,2.1666014509807403
149,$30.00,2,10.0,41.37866834840099,2.16349466997951
150,$129.00,4,9.0,41.3783718599123,2.169315755756738
151,$99.00,4,10.0,41.38504462021403,2.165908458082376
152,$80.00,5,,41.376809988927775,2.176065581655048
153,$37.00,4,8.0,41.37878277331539,2.1680211742339166
154,$22.00,1,10.0,41.38053290243775,2.166095519619331
155,$40.00,2,,41.37800647921353,2.169702437334877
156,$280.00,7,8.0,41.37997827178153,2.1677293020792003
157,$19.00,2,9.0,41.381015587722594,2.167100861586824
158,$35.00,2,9.0,41.37891636748336,2.173848611485373
159,$39.00,2,10.0,41.385537071758215,2.16674245101606
160,$110.00,4,9.0,41.37948195872671,2.165869756722729
161,$135.00,2,,41.37868969111493,2.16859621359144
162,$99.00,4,8.0,41.37857228474829,2.165345895443081
163,$60.00,6,9.0,41.37910013325174,2.1699121663861423
164,$46.00,2,9.0,41.378539909675,2.1709760785870804
165,$30.00,1,10.0,41.38398173274566,2.169898641423821
166,$279.00,5,,41.37813420335055,2.1754193154638592
167,$60.00,4,9.0,41.38048212102922,2.168665679913854
168,$85.00,2,10.0,41.38127547618026,2.170917139497312
169,$49.00,8,9.0,41.38111935485833,2.16958376715702
170,$100.00,3,10.0,41.38025269361767,2.1658476733802057
171,$11.00,2,8.0,41.37568588833801,2.170064713048052
172,$60.00,2,10.0,41.37766127428738,2.174483717915903
173,$33.00,2,10.0,41.383643595210486,2.1651621504660903
174,$79.00,2,10.0,41.38003413177911,2.163593431219518
175,$40.00,2,10.0,41.37957160579858,2.167821693108455
176,$47.00,2,8.0,41.37885126938306,2.1698765799037787
177,$30.00,2,9.0,41.37820354861832,2.164084119547559
178,$40.00,1,10.0,41.38327903878878,2.170376937466811
179,$65.00,4,8.0,41.37791321660632,2.16426416040107
180,$250.00,8,,41.38150077726414,2.172910770848747
181,$125.00,6,9.0,41.381803820042,2.1722293911068187
182,$21.00,1,10.0,41.3841864421694,2.169091417041724
183,$69.00,4,7.0,41.38058225459998,2.1667321368568846
184,$50.00,2,10.0,41.37901546043189,2.1686702018583333
185,$36.00,2,10.0,41.38458273165013,2.1657463243102386
186,$24.00,2,8.0,41.37965386660973,2.1644541964084207
187,$70.00,2,7.0,41.37814072534547,2.1694080693460966
188,$100.00,4,10.0,41.37849208559522,2.173391814527396
189,$35.00,2,,41.38505886751925,2.164637074653672
190,$72.00,4,9.0,41.38152909421562,2.1710073864539456
191,$65.00,4,,41.37988574925398,2.165454691175391
192,$70.00,5,8.0,41.37772203867097,2.1657659902586923
193,$50.00,2,9.0,41.37966812131912,2.1671443124383782
194,$20.00,2,,41.38473985201319,2.165313897028083
195,$30.00,2,9.0,41.37779493745797,2.1723293914430584
196,$69.00,5,8.0,41.377545721941566,2.1666310660030064
197,$39.00,2,9.0,41.37901038757026,2.168876689387534
198,$31.00,2,10.0,41.38239150461281,2.1680409247863106
