,price,accommodates,review_scores_location,latitude,longitude
0,$269.00,6,10.0,41.3847930339326,2.165977091452252
1,$79.00,3,10.0,41.37855812465445,2.175343630764831
2,$36.00,2,10.0,41.37884819247759,2.1729981289073814
3,$71.00,2,9.0,41.37813226351153,2.169542969308853
4,$98.00,2,10.0,41.3772075754969,2.1689053805467244
5,$50.00,2,10.0,41.37796968000814,2.1678137251838856
6,$100.00,2,10.0,41.38226667479876,2.1695349919673443
7,$72.00,2,10.0,41.37811400367996,2.175355385597067
8,$50.00,2,9.0,41.3814901924878,2.1639315617520154
9,$37.00,2,10.0,41.38514905231959,2.167225810316014
10,$150.00,5,8.0,41.37602946497597,2.172605954855056
11,$45.00,2,9.0,41.3813166774299,2.163779457481776
12,$59.00,3,,41.38228584608821,2.1688790298681027
13,$31.00,1,10.0,41.381926323455474,2.1670454395039926
14,$55.00,2,,41.379672396807685,2.1636596206086947
15,$140.00,4,9.0,41.379827488802846,2.1736664248179167
16,$200.00,8,,41.37671231497699,2.1735383126654426
17,$40.00,2,9.0,41.377351652262526,2.1693340334919577
18,$95.00,4,9.0,41.379674473221726,2.17017367333972
19,$40.00,2,9.0,41.37825068485274,2.1675003784995983
20,$55.00,2,9.0,41.37883484589158,2.168439578000525
21,$170.00,3,,41.38252050728868,2.169819634506496
22,$40.00,2,10.0,41.37704592784746,2.168654295728841
23,$30.00,2,10.0,41.38421658498397,2.1704914473859804
24,$99.00,4,8.0,41.37778018096422,2.165550858260662
25,$90.00,4,,41.38516138498076,2.1662408108153874
26,$85.00,2,10.0,41.37889924440604,2.17360888687585
27,$25.00,2,10.0,41.38201783586568,2.1651739759160296
28,$120.00,4,,41.37806796316773,2.1723601927574547
29,$45.00,2,10.0,41.37854842342104,2.1736932775284377
30,$50.00,5,9.0,41.37895003777773,2.1705098053334377
31,$20.00,1,10.0,41.37966437285523,2.171468598171735
32,$40.00,2,9.0,41.38048480236209,2.163641794330918
33,$40.00,1,10.0,41.38310229613533,2.168343078752729
34,$71.00,2,10.0,41.38040191122808,2.172968195757393
35,$35.00,1,9.0,41.376540486553225,2.173845230263208
36,$74.00,4,10.0,41.38167810316173,2.1641525027955475
37,$92.00,3,8.0,41.37581514682603,2.1705630434453167
38,$40.00,2,10.0,41.37858127890523,2.175124087924197
39,$25.00,1,10.0,41.38310987579262,2.165901882061209
40,$80.00,4,8.0,41.381792453490334,2.164272423908137
41,$85.00,2,10.0,41.385464800452446,2.165138945824794
42,$50.00,3,,41.38389852382592,2.1663993885310147
43,$22.00,2,9.0,41.377594706553886,2.17130873021708
44,$37.00,2,10.0,41.37957338526535,2.167119902927045
45,$170.00,4,10.0,41.37556255471277,2.168260029842785
46,$190.00,4,8.0,41.375230102657085,2.1694525072923114
47,$44.00,2,10.0,41.38187671124805,2.165574470934837
48,$89.00,2,9.0,41.37810760697648,2.168321767913584
49,$150.00,3,10.0,41.38407930496959,2.170454475389583
