Tag,Distance_Center,Nationality_Italy,Education_University,Nationality_Spain,Nationality_UK,POI_Restaurants_Hotels,Intercept
02_127,-0.5307720672013343,,-0.34205838682575107,,,0.27209752357697436,
02_128,-0.48659467135495293,,,,,0.30156582311746644,
02_129,-0.49231163671176004,,-0.34876822451338907,,,0.275876888307353,
02_130,-0.4701642116425159,,-0.3601059709238224,,,0.25697915148863976,
02_131,-0.4194912367460547,,-0.3614130713937678,,,0.27147507322522574,
02_132,-0.4177308489099868,,-0.3545929613564636,,,0.2806771294512573,
02_133,-0.46133659778983493,,-0.35830989420311365,,,0.2734413293214272,
02_134,-0.4528561682506032,,-0.3503740869269787,,,0.2893737134990184,
02_135,-0.41784496275664773,,-0.32920003633119255,,,0.2938680092590782,
02_136,-0.4496618106465401,,-0.32639832965686993,,,0.2986752353548339,
02_137,-0.4283189287558452,,,,,0.3022827388823314,
02_138,-0.4139791359439214,,,,,0.30199740707413447,
02_139,,,,,,0.2880848556743091,
02_140,-0.3775678707168652,,,,,0.2902074849316023,
02_141,-0.37495219364670646,,,,,0.2943297800371513,
02_142,,,,,,0.28253702257633573,
02_143,,,,,,0.2736242209480546,
02_144,,,,,,0.2603995156044679,
02_145,,,,,,0.2682881018752698,
02_146,,,,,,0.2755311787997615,
02_147,,,,,,0.2907668523542968,
02_148,,,-0.32856283687070664,,,0.28588406167147995,
02_149,,,,,,0.2832277464906805,
02_150,,,,,,0.270621449814377,
02_151,,,,,,0.2626418584835985,
02_152,,,,,,0.26165664009052975,
02_153,,,,,,0.25002903224990214,
02_154,,,,,,0.24680676977560514,
02_155,,,,,,0.23825095808892874,
02_156,,,,,,0.23192829517077115,
02_157,,,,,,0.238577071880742,
02_158,,,,,,0.24500995738081996,
02_159,,,,,,0.254922973115921,
02_160,,,,,,0.24736299180878268,
02_161,,,,,,0.24000510950406276,
02_162,,,,,,0.23549312399275044,
02_163,,,,,,0.2439315538963577,
02_164,,,,,,0.2604142618202205,
02_165,,,,,,0.2367775776509709,
02_166,,,,,,0.2295422826295421,
02_167,,,,,,0.23455004651226277,
02_168,,,,,,0.2244687099885083,
02_169,,,,,,0.22164449271786388,
02_170,,,,,,0.22390029603990946,
02_171,,,,,,0.21762560904105666,
02_172,,,,,,0.2203612190726067,
02_173,,,,,,0.22371230376426315,
03_001,,,,,,0.22953669462073695,
03_002,,,,,,0.2295362601047267,
03_003,,,,,,0.23587237512866932,
03_004,,0.34333816248357435,,,,0.24241736328558433,
03_005,,0.35097339703074326,,,,0.22775408708654704,
03_006,,,,,,0.22033185402990246,
03_007,,,,,,0.2236301955481943,
03_008,,,,,,0.22175624922902293,
03_009,,,,,,0.22241457038630605,
03_010,,,,,,0.2175999196184049,
03_011,,,,,,0.21772679857126312,
03_012,,,,,,0.2166071088384283,
03_013,,,,,,0.21493645512145473,
03_014,,,,,,0.21531135386056363,
03_015,,,,,,0.21868491361228903,
03_016,,,,,,0.2256245735637096,
03_017,,,,,,0.21685831717602294,
03_018,,,,,,0.22325299864770415,
03_019,,,,,,0.2419847749686966,
03_020,,,,,,0.2708546086900349,
03_021,,,,,,0.24854039831723174,
03_022,,,,,,0.22675686155506802,
03_023,,,,,,0.21341826264128433,
03_024,,0.3878665647093581,,,,,
03_025,,,,,0.34131546483196246,0.2268082950695047,0.4430124013111888
03_026,,,,,0.2911812056885863,0.19734638308845942,0.3365317262242192
03_027,,,,,0.2811162573291724,0.1876258611271482,0.31964909983237444
03_028,,,,,0.2696931659593286,,0.30881564187205196
03_029,,,,,0.2787025446937746,,0.3339843738289705
03_030,,,,,0.2808624321017791,,0.3655180325763035
03_031,,,,,0.275899639143608,,0.3948987249555151
03_032,,,,,0.2814280903683185,,0.41639592007653253
03_033,,,,,0.26389220660203827,,0.36421961862067925
03_034,,,,,0.2712231059977819,,0.3699380824308903
03_035,,,,,0.26340059268967164,,0.3358213248217552
03_036,,,,,0.25155986800244506,,0.2953768581172077
03_037,,,,,0.2595855639175166,,0.3411190103837067
03_038,,,,,,,0.37586474058269204
03_039,,,,,0.24947427424274557,,0.3284838828713938
03_040,,,,,,,0.2992122183731257
03_041,,0.3136158509486162,,,,,0.27746899580995316
03_042,,0.40184535725950665,,,,,0.27111524213350097
03_043,,0.3583983015953339,,,,,0.2604491530702938
03_044,,0.41372679314614413,,,,,0.23106903489972802
03_045,,0.4606671557940487,,,,0.23114352049258308,0.25631745305000225
03_046,,0.4358502121491078,,,,0.23926046279327648,0.23322986423147166
03_047,,,,,,0.2745610598634854,
03_048,-0.4414579345953702,,-0.3586518868744586,,,0.2562324214130299,
03_049,,,,,,0.24890055629655614,
03_050,,,,,,0.22931829678666682,
03_051,,,,,,0.21137816485555377,0.18857339885886018
03_052,,0.3211941876898683,,,,0.2257293982747601,
03_053,,0.3759762954641806,,,,0.2581850544313717,
03_054,,0.39964347290916324,,,,0.22906683530043934,0.20943889171000357
03_055,,0.3639248092085927,,,,,0.21507315490004042
03_056,,0.3420628035294726,,,,,0.23548203175625376
03_057,,,,,,0.19116075790181924,0.21178851743788663
03_058,,,,,,,0.24889094033862882
03_059,,,,,0.23013899635711293,,0.2532440659617929
03_060,,,,,0.23194428616254972,0.17591312358648778,0.23327685690801278
03_061,,,,,0.23818494180446131,0.17240229547549632,0.2529398420396133
03_062,,,,,0.24347947584001978,0.1736363849904422,0.23047226933224324
03_063,,,,,0.24977910596652736,0.1726788903834968,0.25127149205352467
03_064,,,,,0.26169436826488746,0.17487550941301452,0.2632473364245914
03_065,,,,,0.2581183853813698,0.17419077635282795,0.2532020044464852
03_066,,,,,0.2582261555625197,0.17392421555096718,0.2376430205060526
03_067,,,,,0.2552644310301825,0.17338634117904916,0.23936912384860215
03_068,,,,,0.24981637811544988,0.17320776956819234,0.22195191257933058
03_069,,,,,0.24902035028271183,0.17341002110840467,0.21266400279032469
03_070,,,,,0.24224447124462695,0.17356469224603618,0.1963454544227453
03_071,,,,-0.2265321840279532,0.23761764377130348,0.17417806504582511,0.188046423060722
03_072,,,,-0.22871714289296097,0.23360234316294615,0.174965806926229,0.1801162609675763
03_073,,,,,,0.17899698967134184,0.16088778613619234
03_074,,,,,,0.17900351623566754,0.15565989645440634
03_075,,,,,,0.17677502358265346,0.16534342472136204
03_076,,,,,,0.18264542238681375,0.1482533349974144
03_077,,,,,,0.18715662429497285,
03_078,,,,,,0.1831611579287762,
03_079,,,,,,0.19654588337642137,
03_080,,,-0.21768568558116613,,,0.20759279335587486,
03_081,,,-0.23146057729370373,,,0.20339522588706957,
03_082,,,-0.22576223210888283,,,0.19686301157579017,
03_083,,,,,,0.18601570081418148,
03_084,,,,,,0.18838309390634747,
03_085,,,-0.22963518403588482,,,0.1932149962352484,
03_086,,,-0.23605227578526786,,,0.19132134848965715,
03_087,,,-0.2443259223534851,,,0.19061670004324727,
03_088,,,-0.2439873105958119,,,0.19062472610488237,
03_089,,,,,,0.18908962065551824,
03_090,,,,,,0.18653842423434186,0.1577142381720947
03_091,,,,,,0.18398593634939858,0.1553149719702026
03_092,,,,,,0.18870161188238546,
03_093,,,,,,0.18896386183832115,
03_094,,,,,,0.18413488582530976,0.1474798692539111
03_095,,,,,,0.1786735014321095,0.166189321150458
03_096,,,,,0.2194668995841022,0.1786806867443171,0.17300917665428706
03_097,,,,,0.2315014025696226,0.17494136169338323,0.18613341523455704
03_098,,,,,0.23960667309874334,0.173693455552459,0.2021976716017521
03_099,,,,,0.23754011944011558,0.1748864362740965,0.20970395297419478
03_100,,,,,0.22751284897805185,0.1768867736355741,0.186868509869782
03_101,,,,,0.22503445436126118,0.1817219880713693,0.19502564330890507
03_102,,,,,0.22407203301352532,0.1842416140021278,0.20500885794927318
03_103,,,,,,0.19528008926961263,0.20092178246639303
03_104,,,,,,0.19833963183443112,0.18745833610326001
03_105,,,,,,0.19273904551974264,0.16597783425930948
03_106,,,,,,0.21678919960220613,
03_107,-0.4382792921998666,,-0.28641370055854415,,,0.21068483583581488,
03_108,,,,,,0.19104600098335284,0.14912424527790813
03_109,,,,,,0.1930874586520036,
03_110,,,-0.2562433127213912,,,0.19450263104079654,
03_111,-0.4577399246432058,,-0.296709957939498,,,0.21088729438080545,
03_112,-0.4841874947755659,,-0.3036869234616742,,,0.21411454531277171,
03_113,-0.5414998699106255,,-0.33725487198650395,,,0.23870849982124456,
03_114,-0.6077884125244744,,-0.3404974724421946,,,0.2587531482897897,
03_211,,,,,0.2678195770354456,,0.35537398899612993
03_212,,,,,0.26189479699345725,,0.3162559663223827
03_213,,,,,0.25530452036525053,,0.31373628302179757
04_001,-0.6332910359360195,,-0.33646052263815796,,,0.2535365873246149,
04_002,-0.5453063025154041,,-0.33647850204018587,,,0.2210746451769301,
04_003,-0.5715073678086653,,-0.33683322660249176,,,0.23386822795882165,
04_004,-0.518256501384349,,-0.3208496982101357,,,0.2178364765596307,
04_005,-0.44404967281407787,,-0.30234062692265484,,,0.20385482607098998,
04_006,,,-0.2836597854817309,,,0.1947930040896192,
04_007,-0.41496977621456427,,-0.3103751717291876,,,0.1988668485530238,
04_008,-0.4242454234886618,,-0.3249041644207651,,,0.1984975283999921,
04_009,-0.42435030554440567,,-0.34187688658705445,,,0.19712928081528022,
04_010,-0.4265331436905905,,-0.3633998961679646,,,0.19399800967232153,
04_011,-0.525560124246205,,-0.36091544315765595,,,0.205073976391253,
04_012,-0.5887129492184474,,-0.3570330690616289,,,0.2236976834805445,
04_013,-0.6555755247232213,,-0.35095624147097465,,,0.23985716301786586,
04_014,-0.7007786244141515,,-0.3300394691879765,,,0.2645804907747447,
04_015,-0.6418481010509319,,-0.33655779640962646,,,0.24687368824197958,
04_016,-0.678879713372007,,-0.3324787387549479,,,0.27280017087733593,
04_017,-0.7264433882981621,,-0.31878460856311813,,,0.29050553486573133,
04_018,-0.7539648246894353,,,,,0.324266413323079,
04_019,-0.7618300847314015,,,,,0.3369647295587971,
04_020,-0.768282964182185,,,,,0.30726275828221183,
04_021,-0.7795891267412733,,-0.31417509177433467,,,0.29051173561055105,
04_022,-0.6866193340005692,,-0.36358533537787696,,,0.22776424649309046,
04_023,-0.6613443221122656,,-0.37346448131703824,,,0.21178176413383948,
04_024,-0.44018864497969995,,-0.43355739119981096,,,0.204998393041448,
04_025,-0.521073401336288,,-0.39361559171504296,,,0.19681232291024997,
04_026,-0.4486597246081105,,-0.38668122182510273,,,0.1943225623816827,
04_027,-0.46498443280558416,,-0.41562687506483503,,,0.19187127789516925,
04_028,-0.37516787672107876,,-0.4239892656093241,,,0.193770470714211,
04_029,,,-0.42072261066283584,,,0.20089178195184873,
04_030,,,-0.37258740768632825,,,0.19634118519702112,
04_031,,,-0.34341625802769304,,,0.1922687399861116,
04_032,,,-0.29181936079198245,,,0.1920259901984599,
04_033,,,-0.295577125699389,,,0.192429161536462,
04_034,,,-0.31264075437841143,,,0.19511533150974197,
04_035,,,-0.27618904188411947,,,0.19221796527877522,
04_036,,,-0.32504639969416527,,,0.20308841175253994,
04_037,,,-0.2762603577437858,,,0.1980213041854968,
04_038,,,-0.2747536277041177,,,0.20407105336082018,
04_039,,,-0.3291648415100501,,,0.21601307799455594,
04_040,,,-0.28152157926817384,,,0.21159506871147235,
04_041,,,-0.3193358660612056,,,0.22279113398699682,
04_042,,,-0.28563620805646467,,,0.21960808079634112,
04_043,,,-0.4114001091475421,,,0.24660176170552253,
04_044,,,-0.3752926048203448,,,0.2434239864202732,
04_045,,,-0.39215084408987716,,,0.25112594584703357,
04_046,,,-0.4173729515887842,,,0.2548866524324149,
04_047,,,-0.45665196079938275,,,0.263128701441901,
04_048,,,-0.37509221446944147,,,0.20931247380209117,
04_049,,,-0.44068683229155403,,,0.2392406822456379,
04_050,,,-0.46537524913566086,,,0.2196327460758306,
04_051,,,-0.4830000998691732,,,0.23089378574972724,
04_052,,,-0.48975439861139325,,,0.23858565176601004,
04_053,,,-0.5032783333299483,,,0.2590997276248113,
04_054,,,-0.4875615922412968,,,0.26698610290818264,
04_055,,,-0.5243112720261793,,,0.2566059054210561,
04_056,,,-0.5355989289655387,,,0.2753167349027815,
04_084,,,-0.386609105027769,,,0.20797277371296857,
05_001,,,-0.359565137271282,,,0.2514535247452827,
05_002,,0.31422593559874096,-0.3699213722308263,,0.267301072160176,,
05_003,,,-0.4252659657444578,,,0.2672526489054245,
05_004,,,-0.41692874215050363,,,0.22934850627223305,
05_005,,,-0.5160703130034914,,,0.28123630968036323,
05_006,,,-0.5322863698068929,,,0.25967365665825903,
05_007,,,-0.512820384349624,,,0.2598962287527359,
05_008,,0.322408306486215,-0.44007162885623663,,,0.2377968306536964,
05_009,,,-0.49910468336174485,,,0.2587604554956255,
05_010,,,-0.4859645247397904,,,0.2541970452990264,
05_011,,0.30845772537888866,-0.42841155897397887,,,0.24682313110449064,
05_012,-0.386175676292252,0.3114384092852935,-0.41510798469906923,,,0.24439667431701592,
05_013,,,-0.4879753915078451,,,0.25096460081572036,
05_014,,,-0.5051074445124661,,,0.24812429631432711,
05_015,,,-0.4701207964827814,,,0.24578564991872207,
05_016,,,-0.4571602853210697,,,0.24109783217450953,
05_017,,,-0.49997146966804024,,,0.2414171117594774,
05_018,,,-0.46498802350273327,,,0.23438993648828832,
05_019,-0.42274156859033185,,-0.43282986551752584,,,0.22907864562389954,
05_020,-0.5980964230207043,,-0.37817607514864837,,,0.21879346314519377,
05_021,-0.7162468547045465,,-0.33250403824307584,,,0.22866209486045547,
05_022,-0.6000030159786848,0.31305442895994195,-0.35480758855518,,,0.22655677501467786,
05_023,-0.47627202878501307,0.31172748880913126,-0.3877832559328806,,,0.23768432879298917,
05_024,-0.5948888746358807,0.3508601551178316,-0.3213224517533103,,,0.2335990862374396,
05_025,-0.6176774783532999,0.3825044183140239,,,,0.23158840518627563,
05_026,-0.570020572913611,0.4068592024899538,,,,0.2199764226598544,
05_027,-0.5404081863816594,0.3786929470791997,,,,0.2343546354750929,
05_028,-0.4203955241848099,0.34595738466765397,-0.37584438849969387,,,0.24025861205095406,
05_029,-0.4755664597208106,0.374274023833687,,,,0.22772105135932907,
05_030,-0.508805421348691,0.3907139557124115,,,,0.2029997146531133,
05_031,-0.455015477882224,0.3732070378209487,-0.43926907625116907,,,0.17723066825970682,
05_032,,0.3546308539363566,-0.3884019993030309,,0.20802848262498713,,
05_033,-0.40716383729039013,,,,0.20731769944861525,,
05_034,-0.5899143064888254,,,,,,
05_035,-0.6192422107751887,,,,,,
05_036,-0.5865351617823916,0.31355357145174634,,,,,
05_037,-0.6249554263449122,0.30206502920450906,,,,,
05_038,-0.6263540121946956,0.3101532244730537,,,,,
05_039,-0.578182974305801,0.34191278989617924,-0.31334255153266666,,,,
05_040,-0.5794967753337206,0.3530744457982216,,,,,
05_041,-0.6149445151024631,0.34227105516071155,,,,,
05_042,-0.5962497167383558,0.3922560394472181,,,,,
05_043,-0.5788140641766981,0.37516000034763197,,,,,
05_044,-0.57781235373381,0.39221948516960614,,,,,
05_045,-0.5548932329890295,0.374828135398138,-0.37882927846645204,,,,
05_046,-0.5410911443350249,0.39273487279496194,,,,0.1797218691764545,
05_047,-0.5820224780624296,0.41125979868553963,,,,0.20105078235611606,
05_048,-0.6140281221057448,0.41666441463682125,,,,0.20872504104873202,
05_049,-0.6582236596644818,0.4099190305782904,,,,0.22486127976526174,
05_050,-0.6202071147600486,0.39808503926624345,,,,,
05_051,-0.6035757286276235,0.36995369097428776,,,,0.22163059135520502,
05_052,-0.6478417526714549,0.4006557221798851,,,,0.22579519773803153,
05_053,-0.708488931609777,0.383383989347842,,,,0.23811142661213328,
05_054,-0.733510143497496,0.34671160639054005,,,,0.26693515016445957,
05_055,-0.7443231959192305,0.32894153728693815,,,,0.24628766365615395,
05_056,-0.7884263735536173,,,,,0.28064503478822844,
05_057,-0.79540462464136,,,,,0.3009610027443197,
05_058,-0.7369524311924963,,,,,0.31928649898382444,
05_059,-0.6917276261517793,,,,,0.34327710995983457,
05_060,-0.6712184916306445,0.33139689740532857,,,,0.30547621928003327,
05_061,-0.5965729918975229,,,,,0.3382087073340944,
05_062,-0.6244317298074609,0.35294073522753466,,,,0.29262044913957724,
05_063,-0.5654965199013554,0.3603829927254691,,,,0.268490301592349,
05_064,-0.5246250408277244,,,,,0.301031767720251,
05_065,-0.49402891934422527,,,,,0.31113734661090514,
05_066,,,,,,0.2738176045879424,
05_067,,,,,,0.23418482709668795,
05_068,,,,,,,
05_069,,,,,,,
05_070,,,,,,,
05_071,-0.5112171511695229,,,,,,
05_072,-0.4375973295200887,,,,,,
05_073,-0.5312412312981313,,,,,,
05_074,-0.5234264687263614,,,,,0.2211374516167817,
05_075,-0.6114206963329714,,,,,,
05_076,-0.5977941412619796,0.33299310618316547,,,,,
05_077,-0.6660439114913744,,,,,,
05_078,-0.6354489450406825,0.33090511058745975,,,,,
05_079,-0.6382650074525921,,,,,,
05_080,-0.7076360388244216,,,,,,
05_081,-0.6426517471859317,,,,,,
05_082,-0.6406769837207374,,,,,,
05_083,-0.6564649229963625,,,-0.4142342355728613,,,
05_084,-0.7358199572790953,,,,,,
05_085,-0.7477123379204392,,,,,,
05_086,-0.7366701854381661,,,,,,
05_087,-0.6990972002555885,,,,,,
05_088,-0.7944127860132641,,,,,,
05_089,-0.7935320934891675,,,,,,
05_090,-0.8286398508573926,,,,,,
05_091,-0.8609622445497002,,,,,,
05_092,-0.7584700297412882,,,,,,
05_093,-0.6679986984375007,,,,,,
05_094,-0.6718487011061799,,,,,,
05_095,-0.6472261520213392,,,,,,
05_096,-0.7070016411799249,,,,,,
05_097,-0.7344749410910675,,,,,,
05_098,-0.7764426215991137,,,,,,
06_001,-0.7847950101786832,,,,,,
06_002,-0.7068043103008651,,,-0.4063730220223384,,,
06_003,-0.7778804605750407,,,,,,
06_004,-0.7823559469294202,,,,,,
06_006,-0.6948164749489251,,,,,,
06_007,-0.7508482140930655,,,,,,
06_008,-0.6794712592313826,,,,,,
06_009,,,,,0.22842900221427814,,
06_010,-0.4808794657039085,,,,,,
06_011,-0.5466381215951193,,,,,,
06_012,-0.7205684551998628,,,,,,
06_013,-0.7810490755939645,,,,,,
06_014,-0.7060304931015777,,,,,,
06_015,-0.6541836382704295,,,,,,
06_016,-0.6765910809109733,,,,,,
06_017,-0.6833985043801123,,,,,,
06_018,-0.5199433466863079,,,,,,
06_019,-0.6769179351800804,,,,,,
06_020,-0.49438756497552266,,,-0.4419549183837786,,,
06_021,,,,,,,
06_022,,,,,,,
06_023,,,,,,,
06_024,,,,,,,
06_025,,,,,,,
06_026,,,,,,,
06_027,,,,,,,
06_028,,,,,,,
06_029,,,,,,,
06_030,-0.46547870039056244,,,,,,
06_031,,,,,,,
06_032,,,,,,,
06_033,,,,,,,
06_034,,,,-0.4220729516084318,,,
06_035,,,,-0.43643917944707894,,,
06_036,,,,-0.4887220807342983,,,
06_037,-0.5097753070854768,,,-0.482932968671332,,,
06_038,,,,-0.4910588649590885,,,
06_039,,,,-0.4746834473092172,,,
06_040,-0.5454000906977892,,,-0.45050325926557333,,,
06_041,-0.5219560115500381,,,-0.42794254511963337,,,
06_042,-0.4426937574956107,,,,,,
06_043,,,,,,,
06_044,,,,,,,
06_045,,,,,,,
06_046,-0.44747724725595317,,,,,,
06_047,-0.4240211599109831,,,,,,
06_048,-0.40006000742770714,,,,,,
