Tag,Distance_Center,Nationality_Italy,Education_University,Nationality_UK,Nationality_Spain,POI_Restaurants_Hotels,Intercept
02_053,,,,,,0.37954686885116024,0.3404341005016976
02_054,-0.608051242579149,,,,,0.33992504917049265,
02_055,-0.6484744299280124,,,,,0.3016397511165724,
02_056,-0.5171618296585393,,,,,0.3606644178602971,
02_057,-0.6069290553019873,,,,,0.2986299346383545,
02_058,-0.6498209485824017,,,,,0.2265332756789785,
02_059,-0.5565627138455369,,,,,,
02_060,-0.5773545563621559,,,,,0.2651449619264515,
02_061,,,,,,0.3997768574545794,0.4482315487881496
02_062,-0.45880631466624305,,,,,0.36297534793628117,0.40147679304913686
02_063,-0.4680557126303037,,,,,0.2885655285279836,
02_064,,,,,,0.35201059221623526,
02_065,,,,,,0.39484200899567734,0.5103939025681244
02_066,,,,,,0.4096003149295668,0.5035473763741746
02_067,,,,,,0.41358839610640835,0.5322119903799314
02_068,,,,,,0.41135985869192426,0.5301329933644204
02_069,,,,,,0.41812242833522684,0.5736770610268269
02_070,,,,,,0.40753164773950773,0.5610485483238754
02_071,,,,,,0.40894504554077915,0.5798589322580926
02_072,,,,,,0.40872229177602126,0.5911829024256837
02_073,,,,,,0.41671548121681623,0.5819064125785371
02_074,,,,,,0.41363224037953294,0.5438728179344751
02_075,,,,,,0.40831079885340027,
02_076,,,,,,0.4031633620727045,0.5677555509114287
02_077,,,,,,0.3647321137063005,
02_078,,,,,,0.3557075310726179,
02_079,,,,,,0.29779162025720507,
02_080,,,,,,0.2912667126235067,
02_081,,,,,,,
02_082,-0.43795777962771804,,,,,,
02_083,,,,,,,
02_084,,,,,,0.27880101450544204,
02_085,,,,,,0.2644400293256161,
02_086,,,,,,0.2893043906351881,
02_087,,,,,,0.2986904175231128,
02_088,,,,,,0.2871104272617195,
02_089,,,,,,0.2868948154979483,
02_090,,,,,,0.28139661429743845,
02_091,,,,,,0.2835555698233757,
02_092,,,,,,0.2783217094134931,
02_093,,,,,,0.2767106712731098,
02_094,,,,,,0.26220593921585716,
02_095,,,,,,0.2634643015157631,
02_096,,,,,,0.2746279875868699,
02_097,,,,,,0.2802436357194528,
02_098,,,,,,0.29177063799486863,
02_099,,,,,,0.2909215822847194,
02_100,,,,,,0.29266659108723186,
02_101,,,,,,0.3012551510206076,
02_102,,,,,,0.3023726186556555,
02_103,-0.45826492914125216,,,,,0.31471479004352376,
02_104,-0.4875338912768843,,,,,0.33312064440309946,
02_105,-0.44162612649448973,,,,,0.3137762159463788,
02_106,,,,,,0.3056670393136797,
02_107,-0.4765899516618996,,,,,0.3247885914418576,
02_108,-0.5239788546894797,,,,,0.34220982460764576,
02_109,-0.582326461917549,,,,,0.3443698509800641,
02_110,-0.5377753153655098,,,,,0.339617867301743,
02_111,-0.6201637479121098,,,,,0.3186644571904788,
02_112,-0.6140537171396057,,-0.3144231341966827,,,0.2920689176877824,
02_113,-0.5573395901807917,,,,,0.3130035340131516,
02_114,-0.5074041417907188,,,,,0.31301806054593123,
02_115,-0.48105708672217734,,,,,0.31679629170412443,
02_116,-0.4853669248105005,,,,,0.32431696201506677,
02_117,-0.48100840522513366,,,,,0.32253916852474745,
02_118,-0.4410105146375578,,,,,0.30004951753528564,
02_119,-0.46311238834958735,,,,,0.3130359910143829,
02_120,-0.4617313058729005,,,,,0.30891353793577125,
02_121,-0.4381306343780845,,,,,0.3001019733373264,
02_122,-0.45494363834480206,,,,,0.3013016825665207,
02_123,-0.480181015106111,,,,,0.30354948632825957,
02_124,-0.5222793453194761,,,,,0.2816057519104577,
02_125,-0.5700866260643864,,-0.3183737743035249,,,0.2704052406151187,
02_126,-0.5246979356986765,,-0.3258412400016137,,,0.2546058352713555,
02_127,-0.48540204349273036,,-0.331200317886045,,,0.26048416260268586,
02_128,-0.4497329238110909,,,,,0.2893856895067375,
02_129,-0.45502985810007174,,-0.3396371571286947,,,0.2667982908326699,
02_130,-0.4449907195338709,,-0.34444701289257806,,,0.256735365425602,
02_131,,,-0.34321250286860894,,,0.2741078195118663,
02_132,,,-0.3368084642443078,,,0.2784566746623518,
02_133,-0.43382216385104455,,-0.3451576290400452,,,0.267749138646305,
02_134,,,-0.3419146618104703,,,0.2813251331365128,
02_135,,,,,,0.28670094793453044,
02_136,-0.4243306211949967,,,,,0.28832764155688245,
02_137,-0.4104955038938399,,,,,0.29241149231351105,
02_138,-0.4006783497295078,,,,,0.29255919804415675,
02_139,,,,,,0.28348874636005583,
02_140,,,,,,0.28491660217567927,
02_141,,,,,,0.28869913696589505,
02_142,,,,,,0.28198485711552895,
02_143,,,,,,0.27333129973445336,
02_144,,,,,,0.2632208084722468,
02_145,,,,,,0.2709731492711228,
02_146,,,,,,0.27980540379897195,
02_147,,,,,,0.28892641404179975,
02_148,,,,,,0.28814549996788147,
02_149,,,,,,0.29057924245199607,
02_150,,,,,,0.28064568510959337,
02_151,,,,,,0.2707564922527476,
02_152,,,,,,0.2678832884800243,
02_153,,,,,,0.256782309438086,
02_154,,,,,,0.2555472157975185,
02_155,,,,,,0.2459094152408658,
02_156,,,,,,0.24018224431482993,
02_157,,,,,,0.24570900654305805,
02_158,,,,,,0.2510886163274274,
02_159,,,,,,0.259963065939774,
02_160,,,,,,0.25294041929165123,
02_161,,,,,,0.24745420597779086,
02_162,,,,,,0.24309610548519145,
02_163,,,,,,0.25011532111882784,
02_164,,,,,,0.2688911339679717,
02_165,,,,,,0.24509070277517164,
02_166,,,,,,0.23900190860632495,
02_167,,,,,,0.24182040833157342,
02_168,,,,,,0.23325680419479752,
02_169,,,,,,0.2317572356331652,
02_170,,,,,,0.23479736315340688,
02_171,,,,,,0.22868821186712887,
02_172,,,,,,0.23000964658472783,
02_173,,,,,,0.23370350769033785,
03_001,,,,,,0.2392304084935634,
03_002,,,,,,0.23938004813415387,
03_003,,,,,,0.2450461243529257,
03_004,,,,,,0.25263701829266616,
03_005,,,,,,0.2398924248828624,
03_006,,,,,,0.23008885365997694,
03_007,,,,,,0.2343666071692094,
03_008,,,,,,0.23251066333791406,
03_009,,,,,,0.23233170374359635,
03_010,,,,,,0.22791125317523706,
03_011,,,,,,0.22731785811255664,
03_012,,,,,,0.2278464318403119,
03_013,,,,,,0.22566803755832804,
03_014,,,,,,0.22723286053120006,
03_015,,,,,,0.2318004792344713,
03_016,,,,,,0.23962457683014937,
03_017,,,,,,0.22993788565178175,
03_018,,,,,,0.23616472926125898,
03_019,,,,,,0.2551611795413181,
03_020,,,,,,0.27952978532163797,
03_021,,,,,,0.2599761741081246,
03_022,,,,,,0.2387582362707148,
03_023,,,,,,0.22559209559017446,
03_024,,0.3673361701221296,,,,0.20301938727893265,
03_025,,,,0.30680681342242255,,0.24648091523460616,0.4124759368801087
03_026,,,,0.2572312525719202,,0.22076894679524442,0.32978987477900823
03_027,,,,0.2469634518810354,,0.21147596518785014,0.315804588475831
03_028,,,,,,0.20190083828278738,0.3062076677434092
03_029,,,,0.24696797434577178,,0.21140492842392056,0.3323204222790245
03_030,,,,0.2515077788581362,,0.21489958911759813,0.3541689374268351
03_031,,,,,,0.2106706963290035,0.37227314833616565
03_032,,,,,,0.21359143634770303,0.3882424376353444
03_033,,,,,,0.20179781581604672,0.3504334595921834
03_034,,,,,,0.20760272798501475,0.3548660662758527
03_035,,,,,,0.20031948750211032,0.3273887786356965
03_036,,,,,,0.1954178653997867,0.2931288060596087
03_037,,,,,,0.19810459376567052,0.33200209488649984
03_038,,,,,,0.19656860515063307,0.35342286228905545
03_039,,,,,,0.1950944548541535,0.32106908979614224
03_040,,0.30499437943178015,,,,0.19271299039762915,0.289404118807997
03_041,,0.33329332017070223,,,,0.19341883184754458,0.2663987367500357
03_042,,0.40885090270218805,,,,0.20583940261358757,0.2574160513204588
03_043,,0.3715365250287841,,,,0.19882899065093387,0.2460886134850229
03_044,,0.4199698880100694,,,,0.22388837394921093,0.219809776400264
03_045,,0.4429608637046304,,,,0.252926384616611,0.2588899428062084
03_046,,0.42540442877685297,,,,0.2580552711834048,
03_047,,,,,,0.28310341141724676,
03_048,,,,,,0.25806021474765894,
03_049,,,,,,0.256187832901342,
03_050,,,,,,0.24131696508434752,
03_051,,,,,,0.22637934444090468,0.18175819203584567
03_052,,0.33088839128262226,,,,0.2386377039992243,
03_053,,0.37546362950273326,,,,0.2732210809078873,
03_054,,0.4020920637931234,,,,0.2466288834092507,
03_055,,0.37750443021207547,,,,0.21694731773531026,0.2024628454552168
03_056,,0.358716344685933,,,,0.20283715729628726,0.223425002070123
03_057,,0.29459142586015863,,,,0.20706976534634527,0.2064404253921027
03_058,,0.2961128410240707,,,,0.19436520499448548,0.2444302530266491
03_059,,,,,,0.19267484126703066,0.253762982459858
03_060,,,,,,0.1935086328437155,0.23759047063815975
03_061,,,,,,0.19242130088398463,0.25686084539482396
03_062,,,,,,0.1901901757850622,0.23791979774973254
03_063,,,,,,0.19238884220215374,0.2545998670032541
03_064,,,,,,0.19549740283794326,0.2671037473237452
03_065,,,,,,0.1935000565805725,0.2589686309986878
03_066,,,,,,0.19015500902404642,0.24122809135169063
03_067,,,,,,0.19027301609567182,0.2428897672892782
03_068,,,,,,0.18670026991960226,0.22808757763287005
03_069,,,,,-0.22335814714088587,0.18540273244359012,0.2169887242608023
03_070,,,,,-0.2364282392839462,0.18273078207931948,0.19991602567973318
03_071,,,,,-0.24054565477262282,0.18198831650004726,0.19099014760937955
03_072,,,,,-0.24258210629041776,0.18194901889595175,0.18198230159208367
03_073,,,,,-0.2465868193067128,0.18210709925484914,0.1613150574572269
03_074,,,,,-0.24414402064963148,0.1826528019628042,0.15591623639422333
03_075,,,,,-0.23841827204854563,0.183229675558907,0.16645996446078282
03_076,,,,,,0.18723525310468708,0.1485098553271304
03_077,,,,,,0.1917575772396887,
03_078,,,,,,0.18614965199022065,
03_079,,,,,,0.19746667639063395,
03_080,,,,,,0.21110976071033308,
03_081,,,-0.20104238315866654,,,0.20661887398036655,
03_082,,,,,,0.19808119959816634,
03_083,,,,,,0.18773287581569365,
03_084,,,,,,0.18795458683155505,
03_085,,,-0.1998993863129772,,,0.19309147832748727,
03_086,,,,,,0.18828705153767683,
03_087,,,-0.21302790248098166,,,0.1856738463029551,
03_088,,,,,,0.18406041366745138,
03_089,,,,,,0.184103071751162,
03_090,,,,,,0.18606154831606242,0.16165685974374275
03_091,,,,,-0.24133666232830778,0.1835576483532663,0.15721230828618066
03_092,,,,,,0.18497296631649301,
03_093,,,,,,0.18760486060240422,
03_094,,,,,-0.24268249420347326,0.18473468762680678,0.14685438151843921
03_095,,,,,-0.24795047216224134,0.18145019462790746,0.1677465127847573
03_096,,,,,-0.2392621902988401,0.1819599098098323,0.17676472212480293
03_097,,,,,-0.23869890916063394,0.1812249577070183,0.1894206776199588
03_098,,,,,,0.1832569476269328,0.20863669139716542
03_099,,,,,,0.18747462253584568,0.2169988166343046
03_100,,,,,,0.18364650655152565,0.1929057936236155
03_101,,,,,,0.19232649210942493,0.20191359114868165
03_102,,,,,,0.19772244341727563,0.2104572241431259
03_103,,,,,,0.20968643648223545,0.19996377726170156
03_104,,,,,,0.20904917191964867,0.1902299903128792
03_105,,,,,,0.1969357836525452,0.17200138994364772
03_106,,,,,,0.21894495971576794,
03_107,,,,,,0.20296815145792246,
03_108,,,,,,0.1900071834104243,0.15365257878515517
03_109,,,,,,0.18610872499542394,
03_110,,,,,,0.18401084256189548,
03_111,-0.4198066119350947,,-0.26377347485173913,,,0.19739532730538387,
03_112,-0.4469459199883155,,-0.27454806164388507,,,0.197352501009539,
03_113,-0.5023331733007964,,-0.31401033241076615,,,0.22516180980814893,
03_114,-0.5540130015547516,,-0.32147025292004927,,,0.240778276236349,
03_211,,,,,,0.20455645167193987,0.34564218285304116
03_212,,,,,,0.19859973881359047,0.3114233613871076
03_213,,,,,,0.19677371590288728,0.3077429067384541
04_001,-0.5806653246437096,,-0.3163072681160796,,,0.23152059851905615,
04_002,-0.5167915980234946,,-0.31447796041510695,,,0.19933317120566474,
04_003,-0.52845898425247,,-0.31544472034658494,,,0.213934809749514,
04_004,-0.48286729894758157,,-0.29586141790157794,,,0.19842994082604318,
04_005,-0.41284231759327045,,-0.27047341779925554,,,0.18685810174595469,
04_006,,,-0.2575868198450871,,,0.18364642499170925,
04_007,,,-0.2866779305406268,,,0.1841182675988535,
04_008,-0.40334421687928523,,-0.3076017715578359,,,0.18416574797860533,
04_009,-0.40547138016356854,,-0.3234426361750175,,,0.18245474752875465,
04_010,-0.4122015524486717,,-0.3475055065764483,,,0.1795736301775635,
04_011,-0.5032885125821748,,-0.34541620640126897,,,0.18558831857307634,
04_012,-0.5592193843895424,,-0.3373362833777613,,,0.201117627744417,
04_013,-0.6255188676369249,,-0.32798017212338626,,,0.21271499201680544,
04_014,-0.642504296615316,,-0.3158205424771343,,,0.24039712150829332,
04_015,-0.5958239935257658,,-0.3191435462067573,,,0.22337265654107752,
04_016,-0.6190750037441147,,-0.31470380751312144,,,0.24815688604666142,
04_017,-0.648110664003755,,-0.30864605839155307,,,0.26812053755729937,
04_018,-0.6603264222566654,,,,,0.3047335190813134,
04_019,-0.6653082725645537,,,,,0.321969860824322,
04_020,-0.6830381368680988,,,,,0.2857718421001929,
04_021,-0.7082253321230864,,-0.31333884693109254,,,0.27049213108980014,
04_022,-0.6616548579683145,,-0.3524094441327222,,,0.20743772249750758,
04_023,-0.6630640294833183,,-0.3700971021877376,,,0.20029568600402334,
04_024,-0.46260762310113523,,-0.42685589127014234,,,0.19822435193249904,
04_025,-0.511729902120162,,-0.3804974467919342,,,0.17996207602872158,
04_026,-0.43688571631036854,,-0.37286447228578556,,,0.18017385309281542,
04_027,-0.46316479352261375,,-0.40476172988043096,,,0.18015393078829897,
04_028,-0.3821847751368542,,-0.4121752829832435,,,0.18622700587092186,
04_029,,,-0.40732646040418413,,,0.19652724639834773,
04_030,,,-0.3574025973295475,,,0.19083188621517053,
04_031,,,-0.3292995287272823,,,0.18534793012546363,
04_032,,,-0.27157920066778635,,,0.184061390352483,
04_033,,,-0.2714597289345925,,,0.18571243411174856,
04_034,,,-0.28998907293439014,,,0.19143345578848517,
04_035,,,-0.25581341343028147,,,0.18854011609008584,
04_036,,,-0.30500884255143984,,,0.2026374156797893,
04_037,,,-0.2510961584324618,,,0.19765915952626423,
04_038,,,-0.25128618695972377,,,0.20620679539772518,
04_039,,,-0.3064209385033596,,,0.21826735296312416,
04_040,,,-0.25653493726651644,,,0.2149140519790823,
04_041,,,-0.29771565907849484,,,0.22738816024091765,
04_042,,,-0.26118846742323165,,,0.22450981570788728,
04_043,,,-0.3967200826687103,,,0.25207952083022267,
04_044,,,-0.36021344205579087,,,0.2503258287198169,
04_045,,,-0.37956442811702185,,,0.2587560489245539,
04_046,,,-0.4038667969959761,,,0.26262852914404206,
04_047,,,-0.4424345714715874,,,0.27088710982874015,
04_048,,,-0.35948907601877417,,,0.20864996226413016,
04_049,,,-0.42718580161228104,,,0.24002199745007646,
04_050,,,-0.453748782813671,,,0.21130689321062449,
04_051,,,-0.4715018329307878,,,0.2238953544744124,
04_052,,,-0.47836851000603553,,,0.23406205321754123,
04_053,,,-0.490899091386212,,,0.2619195181099506,
04_054,,,-0.4742759993239991,,,0.2738900004936228,
04_055,,,-0.5116578145770119,,,0.25582972949767846,
04_056,,,-0.524062045815361,,,0.2790567317588418,
04_084,,,-0.37080999579449664,,,0.205603852379723,
05_001,,,-0.32903996239191785,,,0.25445102835087025,
05_002,,0.30531382009583224,-0.37594706133557637,0.2682810251957879,,,
05_003,,,-0.39478984737370987,,,0.26569984309400096,
05_004,,,-0.3949763044888725,,,0.20636052201084856,
05_005,,,-0.4975927240870848,,,0.2725478872468768,
05_006,,,-0.5147149194232968,,,0.25413818938733623,
05_007,,,-0.4922024726152122,,,0.24609562742699043,
05_008,,0.3217156134537424,-0.4122681426802941,,,0.21691656106840398,
05_009,,,-0.4759328632671413,,,0.24635847761042193,
05_010,,,-0.46229840940631456,,,0.24253898059870369,
05_011,-0.4535842841811788,0.31382212035296164,-0.4007688706930803,,,0.23258302811010817,
05_012,-0.48432307297470234,0.31763135230370165,-0.39340838340092454,,,0.23068445486034872,
05_013,,,-0.46287640954790704,,,0.24167937304164408,
05_014,,,-0.4883016927946304,,,0.24135709573930259,
05_015,-0.3686020505736261,,-0.45172939528878625,,,0.23600155479402174,
05_016,-0.39758636783889606,,-0.44284139366300523,,,0.23140954725696375,
05_017,,,-0.4875604356044803,,,0.23530230119986636,
05_018,-0.37468649954000965,,-0.4513097658095737,,,0.22485913064257862,
05_019,-0.46832910065123884,,-0.4253177612856198,,,0.2193565857101327,
05_020,-0.630691428363141,,-0.37376165833204955,,,0.20796438417605656,
05_021,-0.7349359752250619,0.29542505760055254,-0.33414857803328263,,,0.21676714474584474,
05_022,-0.648665980716377,0.3246985476923722,-0.35066750607484837,,,0.21396054942371476,
05_023,-0.5444018751300308,0.31733356998979356,-0.3788724779125193,,,0.22402720541210433,
05_024,-0.6613469435047609,0.3644503685158627,-0.3178598335833751,,,0.21697565472244937,
05_025,-0.7014551370353245,0.3919143110155999,,,,0.2096130572809556,
05_026,-0.6857744212585981,0.4093452038758849,,,,0.19194218629396664,
05_027,-0.6386157934044476,0.38677533678479625,,,,0.21230167222953295,
05_028,-0.5366112142622826,0.35153451985407863,-0.35322532982198457,,,0.22191055139333765,
05_029,-0.5969485061632047,0.37834960751698626,,,,0.20398016788377515,
05_030,-0.6420671173004752,0.3944548784627997,,,,0.1724368655637484,
05_031,-0.6010149467578877,0.37679429124932545,-0.4401887307120625,,,,
05_032,-0.46667301576715997,0.350292578892114,-0.40358265704367424,0.19527230880556448,,,
05_033,-0.5978872063796057,,-0.2560818138516833,0.20058409887506393,,,
05_034,-0.8086376830312229,,,,,,
05_035,-0.8104643117160166,,,,,,
05_036,-0.7720176932932317,0.2996767708864466,,,,,
05_037,-0.8001571143466009,,,,,,
05_038,-0.79131580072936,,,,,,
05_039,-0.7514594432068823,0.33416851459198355,-0.33774987020429936,,,,
05_040,-0.7441570023314948,0.34675876863740784,-0.37080264413206027,,,,
05_041,-0.7666839682867366,0.33256876189945206,,,,,
05_042,-0.7318962881881961,0.3870059202087491,,,,,
05_043,-0.7272615290734675,0.3716599571592732,,,,,
05_044,-0.7148529609912009,0.3916297669178211,,,,,
05_045,-0.705478585915755,0.3732457363087891,-0.39065713766420657,,,,
05_046,-0.6809403699135308,0.3939881002862579,,,,,
05_047,-0.7076475904072996,0.41139104579113067,,,,,
05_048,-0.7218647246014238,0.418945236698149,,,,0.1811924402164587,
05_049,-0.7326422769104664,0.4177840438051497,,,,0.2024860665941161,
05_050,-0.7321765074252768,0.39327601387607763,,,,,
05_051,-0.6547742196945661,0.3675375062342743,,,,,
05_052,-0.704204595441996,0.40436653516856264,,,,0.20084818686070363,
05_053,-0.7459374501373827,0.3978776336939749,,,,0.22044884369072953,
05_054,-0.7226887873260028,0.3694526330510764,,,,0.2510545297362728,
05_055,-0.7568615568345233,0.35151168775272007,,,,0.23283734369505096,
05_056,-0.7498294547704446,,,,,0.2686907489221297,
05_057,-0.7282440062761317,,-0.31547629411060424,,,0.2852864858029723,
05_058,-0.668091438483953,,,,,0.31246773304369035,
05_059,-0.6113337891957554,,,,,0.3415319312135418,
05_060,-0.6219955047601852,0.3520354066832209,,,,0.2971986931718888,
05_061,-0.5320840625652983,,,,,0.33741248135845675,
05_062,-0.5900328747377289,0.36363003436660263,,,,0.2823761077898994,
05_063,-0.5541349823965966,0.3583820846520452,,,,0.2594235658414335,
05_064,-0.48513717878225315,,,,,0.3008401743132545,
05_065,-0.45142440463645206,,,,,0.31144583759982275,
05_066,,,,,,0.2737990580419851,
05_067,,,,,,0.23846496137320586,
05_068,,,,,,,
05_069,,,,,,,
05_070,,,,,,,
05_071,-0.5066432404034763,,,,,,
05_072,,,,,,,
05_073,-0.5473531391647598,,,,,,
05_074,-0.527602676243169,,,,,0.21038060149791216,
05_075,-0.6644303838851856,,,,,,
05_076,-0.6629146495553578,0.32295897796485473,,,,,
05_077,-0.7910862753398462,,,,,,
05_078,-0.7527935108967057,0.3203834122168373,,,,,
05_079,-0.7221888651201503,,,,,,
05_080,-0.7813153390839994,,,,,,
05_081,-0.6663376088154993,,,,,,
05_082,-0.6442001722012479,,,,,,
05_083,-0.6650090814783773,,,,-0.4139489047987813,,
05_084,-0.7966852098744621,,,,,,
05_085,-0.8238697045481667,,,,,,
05_086,-0.8486414512280318,,,,,,
05_087,-0.825517937364602,,,,,,
05_088,-0.9174608183797457,,,,,,
05_089,-0.8609505729132633,,,,,,
05_090,-0.948963757470173,,,,,,
05_091,-0.9896128876280734,,,,,,
05_092,-0.9190901967627889,,,,,,
05_093,-0.8329774506009858,,,,,,
05_094,-0.8653469689463489,,,,,,
05_095,-0.857382808451144,,,,,,
05_096,-0.9013601524731116,,,,,,
05_097,-0.9224968210611708,,,,,,
05_098,-0.9533482287833811,,,,,,
06_001,-0.8175842465302742,,,,,,
06_002,-0.7136461295568937,,,,-0.3990969662364083,,
06_003,-0.8235095043505137,,,,,,
06_004,-0.8683959094220397,,,,,,
06_006,-0.8812200078373154,,,,,,
06_007,-0.9415290493692974,,,,,,
06_008,-0.8800587255019925,,,,,,
06_009,-0.488110494294612,,,0.2364092765706529,,,
06_010,-0.6550803696729668,,,0.2169650465900688,,,
06_011,-0.7033144534131676,,,0.2197286502149484,,,
06_012,-0.8717750303664292,,,,,,
06_013,-0.9051655774696115,,,,,,
06_014,-0.8187019236806641,,,,,,
06_015,-0.7707827728563639,,,0.22595787523180064,,,
06_016,-0.7462870437587863,,,0.2370593438421471,,,
06_017,-0.7455493831012351,,,,,,
06_018,-0.5146363314292006,,,,,,
06_019,-0.6725318800918231,,,,,,
06_020,,,,,-0.433893635509336,,
06_021,,,,,,,
06_022,,,,,,,
06_023,,,,,,,
06_024,,,,,,,
06_025,,,,,,,
06_026,,,,,,,
06_027,,,,,,,
06_028,,,,,,,
06_029,,,,,,,
06_030,-0.46009920485398886,,,,,,
06_031,,,,,,,
06_032,,,,,,,
06_033,,,,,,,
06_034,,,,,,,
06_035,,,,,-0.4154455598560023,,
06_036,,,,,-0.4753614365936511,,
06_037,-0.47575151421042955,,,,-0.476976245034618,,
06_038,,,,,-0.48216186192853505,,
06_039,,,,,-0.461489904621591,,
06_040,-0.5248509602144863,,,,-0.44905192729076376,,
06_041,-0.5131800104646111,,,,-0.4224979469500196,,
