Tag,Distance_Center,Nationality_Italy,POI_Restaurants_Hotels,Nationality_UK,Nationality_Spain,POI_Esthetics,Intercept
05_054,-0.6111869286126209,0.2965865229461988,,,,,-0.3343269437710638
05_055,-0.6412715577986272,,0.17025719074974344,,,,-0.3585299835271461
05_056,-0.6033912345573819,,0.18408448844774752,,,,-0.3691755999378961
05_057,-0.5570200342459964,,0.19662737305000366,,,,-0.35483054058500846
05_058,-0.5400669905948305,,0.1976510221055565,,,,-0.33506902293977897
05_059,-0.4893412647028543,,0.2312106483787715,,,,-0.31063795400118266
05_060,-0.49554364631490727,0.2825371210951371,0.19039959177823737,,,,-0.28482171167480874
05_061,-0.4150622643362457,,0.24776036650456595,,,,
05_062,-0.4528429802429531,0.2978372316354316,0.19120252779592523,,,,-0.24478030322951455
05_063,-0.3912840839348038,0.30442953539387635,0.1951561192269493,,,,
05_064,-0.3511071672421098,,0.2330235547678541,,,,
05_065,,,0.26673477832491077,,,,
05_066,,,0.26758173334584157,,,,
05_067,,,0.2564990239332986,,,,
05_068,,,0.21660023508814877,,,,
05_069,,,0.24410296093029113,,,,
05_070,,,0.23997652188789284,,,,
05_071,,,,,,,
05_072,,,0.22901113651217245,,,,
05_073,,,0.19841653298563952,,,,
05_074,,0.2897557884082887,0.2028320300141618,,,,
05_075,,0.27912542878167734,,,,,
05_076,-0.4234399850456253,0.33020616889431526,,,,,
05_077,-0.4892312651395126,0.3227269874109403,,,,,
05_078,-0.5261989944423416,0.3548745389746783,,,,,
05_079,-0.404370471172658,0.30544449118641764,,,,,
05_080,-0.4012278459508872,,,,-0.31191388501492306,,
05_081,,,,,-0.32148507436718454,,
05_082,-0.3845946224298646,,,,-0.320976704936975,,
05_083,-0.4820374065132605,,,,-0.2934246345419306,,
05_084,-0.4819329440840026,,,,-0.3014562101849266,,
05_085,-0.45885147658854525,,,,-0.30882739139973475,,
05_086,-0.47035987990503497,,,,-0.2933872538067682,,
05_087,-0.4723681428697939,0.2937489469765105,,,,,
05_088,-0.5611062864035302,,,,-0.26922425841719466,,
05_089,-0.5682826750352732,,,,-0.25538939998748744,,
05_090,-0.6246728155588248,,,,-0.2448514480824645,,
05_091,-0.6867099898549157,,,,,,
05_092,-0.6142818405501327,,,,-0.2571588042092924,,
05_093,-0.614600007542851,0.32847093929225296,,,,,
05_094,-0.6547899232000793,0.27768518001050096,,,-0.2668227807462129,,
05_095,-0.646037141115715,,,,-0.28030907475598427,,
05_096,-0.6559257022824029,,,,-0.2732693659722868,,
05_097,-0.6478662756255295,,,,-0.2635057865150821,,
05_098,-0.6700256932558044,,,,-0.25832232880962297,,
06_001,-0.6397921323952934,,,,,,
06_002,-0.6398722858719426,,,0.18260521475070934,,,
06_003,-0.6883616203876803,,,0.20815700941779772,,,
06_004,-0.7045385367391359,,,0.22755706565020153,,,
06_006,-0.6664420026262772,,,0.20795855866683197,-0.23947643871522922,,
06_007,-0.674187395087054,,,0.1877237107038269,-0.25256764369790197,,
06_008,-0.6522111067925458,,,0.18276733410294946,-0.27327511519684805,,
06_009,-0.5150443882633605,,,0.23081618923770914,-0.26022053538908446,,
06_010,-0.5845635978880511,,,0.2358588038191278,,,
06_011,-0.6015727811293291,,,0.2511638998672662,,,
06_012,-0.678929710998751,,,0.2303913213081893,,,
06_013,-0.6994886740925195,,,0.23016067340039034,,,
06_014,-0.6610807298163017,,,0.25843792730058146,,,
06_015,-0.6109047912989123,,,0.2704759005458688,,,
06_016,-0.5747919938315706,,,0.2910283896621605,,,
06_017,-0.6258728626463401,,,0.27757456875444697,,,
06_018,-0.5954471730842996,,,0.27486056911274076,,,
06_019,-0.6509364213391632,,,0.20511805181787998,,,
06_020,-0.5947983879514149,,,0.19687661276040194,,,
06_021,-0.5582705009037865,,,0.22869965797953842,,,
06_022,-0.5290192678163893,,,0.2728175578941106,,,
06_023,-0.5410172434518342,,,0.266745335232705,,,
06_024,-0.5303750739681483,,,0.24207441252591128,,,
06_025,-0.5124072488313985,,,0.2339932259376183,,,
06_026,-0.4881462786475656,,,0.2490865360699185,,,
06_027,-0.48715718297659016,,,0.239246150507768,,,
06_028,-0.4614307535815158,,,0.23063562274935004,,,
06_029,-0.4753420236737243,,,0.22946829674932814,,,
06_030,-0.45602822911730245,,,0.20442695881452552,,,
06_031,-0.4288519113870085,,,0.20826705756071162,,,
06_032,-0.4458934387761128,,,0.224463653608568,,,
06_033,-0.411104133577278,,,0.20229924257449297,,,
06_034,-0.38769646569891114,,,,,,
06_035,-0.4752036246242705,,,0.19932292509885763,,,
06_036,-0.4674661279870813,,,,,,
06_037,-0.5277285339052463,,,,,,
06_038,-0.4296204934537606,,,,,,
06_039,,,,,,,
06_040,-0.4162245632784191,,,,-0.3085149671097238,,
06_041,,,,,,,
06_042,,,,,,,
06_043,,,,,,,
06_044,,,0.20250640854557758,,,,
06_045,,,,,,,
06_046,,,,,,,
06_047,,,,,,,
06_048,,,,,,,
06_049,,,,,,,
06_050,,,,,,,
06_051,,,,,,,
06_052,,,,,,,
06_053,-0.3624643710488179,,,,,,
06_054,-0.36063806535016,,,,,,
06_055,-0.36301527787816157,,,,,,
06_056,-0.3696415971608625,,,,,,
06_057,-0.33890443753561444,,,,,,
06_058,-0.38004615498847294,,,,,,
06_059,-0.40106000466570146,,,,,,
06_060,-0.40316560545522384,,,,,,
06_061,-0.3978133999258216,,,,,,
06_062,-0.433636794014673,,,,,,
06_063,-0.4332174607341929,,,,,,
06_064,-0.4175496190535591,,,,,,
06_065,-0.4345622772137426,,,,,,
06_066,-0.4455555255123821,,,,,,
06_067,-0.42912191180506915,,,,,,
06_068,-0.4041086220601385,,,,,,
06_069,-0.3870727632284919,,,,,,
06_070,-0.41177539405482694,,,,,,
06_071,-0.43866334441631016,,,,,,
06_072,-0.43032545554229396,,0.20257918341022305,,,,
06_073,-0.4647066508356618,,,,,,
06_074,-0.48153924138206194,,,,,,
06_075,-0.4893765462754108,,,,,,
06_076,-0.4598407784016184,,,,,,
06_077,-0.4733846618967025,,,,,,
06_078,-0.49688958829372276,,,,,,
06_079,-0.51013268457751,,,,,,
06_080,-0.4782648615867914,,,,,,
06_081,-0.4511488318601559,,,,,,
06_082,-0.4608408229777129,,,,,,
06_083,-0.48383251335741745,,,,,,
06_084,-0.49337070944822264,,,,,,
06_085,-0.5051999241125635,,,,,,
06_086,-0.5092129074726525,,,0.2183391492885402,,,
06_087,-0.5344423341796697,,,,,,
06_088,-0.5072097945080559,,,,,,
07_001,-0.5385068377442241,,,,,,
07_002,-0.5285971001292377,,,,,,
07_003,-0.526512974384804,,,,,,
07_004,-0.5935534899115381,,,,,,
07_005,-0.606836292732868,,,,,,
07_006,-0.5638475142366943,,,,,,
07_007,-0.5604389414827378,,,,,,
07_008,-0.5894794811648766,,,,,,
07_009,-0.6359722334248695,,,,,,
07_010,-0.6606619267883658,,0.1946354481291539,,,,
07_011,-0.7095405740769396,,0.22428757566853527,,,,
07_012,-0.6779330551974352,,,,,,
07_013,-0.6322949161409157,,,,,,
07_014,-0.6478259348642229,,,,,,
07_015,-0.6329625297644074,,,,,,
07_016,-0.5829630051948367,,,,,,
07_017,-0.5607497963936807,,,,,,
07_018,-0.5423044173616846,,,,,,
07_019,-0.5766556691299091,,,,,,
07_020,-0.593374245065186,,,,,,
07_021,-0.548456291726083,,,0.2630260778078861,,,
07_022,-0.5685187522479985,,,0.2169794286182436,,,
07_023,-0.5714206703803899,,,0.21504074219480548,,,
07_024,-0.583023743878523,,,,,,
07_025,-0.6025641028068559,,,,,,
07_026,-0.6091394359965487,,,,,,
07_027,-0.6562852805409096,,,,,,
07_028,-0.6454001240313856,,,,,,
07_029,-0.6901147697554191,,,,,,
07_030,-0.6879168003771641,,,,,,
07_031,-0.7329327267106751,,,,,,
07_032,-0.7465645317762505,,,,,,
07_033,-0.7727660970541002,,0.2155793811828884,,,,
07_034,-0.8597785167165841,,0.2795369279388107,,,,
07_035,-0.912032427432366,,0.3276273114632327,,,,
07_036,-0.8479753556169655,,0.28141355722618694,,,,
07_037,-0.7716496503992043,,0.2130657672198486,,,,
07_038,-0.7245718134949425,,,,,,
07_039,-0.7778446475147753,,0.25977822846063475,,,,
07_040,-0.8166244600011416,,0.268557098779451,,,,
07_041,-0.8853692840875922,,0.3174032023764478,,,,
07_042,-0.8900200760971808,,0.29123043729489145,,,,
07_043,-0.8296407371853426,,0.25525202578618517,,,,
07_044,-0.758168948178477,,0.2236804582843436,,,,
07_045,-0.7594338482254508,,0.21420740866371177,,,,
07_046,-0.7175479355218513,,0.19017212403434677,,,,
07_047,-0.692025986960796,,,,,,
07_048,-0.6748595197489029,,,,,,
07_049,-0.6737695815375613,,,,,,
07_050,-0.695936738505104,,,,,,
07_051,-0.6778179014479491,,,,,,
07_052,-0.6587572413143185,,,,,,
07_053,-0.624559507972336,,,,,,
07_054,-0.605826474815762,,,,,,
07_055,-0.544740516953427,,,,,,
07_056,-0.5691977879037607,,,,,,
07_057,-0.49516088203065944,,,0.24219249093682338,,,
07_058,-0.49317031693681523,,,0.24694063399614616,,,
07_059,-0.5339243190074382,,,0.22308225565680878,,,
07_060,-0.5649297857164552,,,,,,
07_061,-0.5185002739560184,,,0.304944094105853,,,
07_062,-0.49919522907001634,,,0.29938406859834554,,,
07_063,-0.44711263038030574,,,0.3068362649471509,,,
07_064,-0.48098784268783273,,,0.2915044764972577,,,
07_065,-0.4583598005786328,,,0.29130124556511333,,,
07_066,-0.4775839852645967,,,0.2749515242910899,,,
07_067,-0.4869632843029447,,,0.2631277862935512,,,
07_068,-0.44095955817300053,,,0.289806426295627,,,
07_069,-0.42976822049973173,,,0.30417213774085755,,,
07_070,-0.44130970814545084,,,0.284141944583889,,,
07_071,-0.40836392330283494,,,0.29924939014500185,,,
07_072,-0.3647917586090909,,,0.3191488035308722,,,
07_073,-0.3693180495196449,,,0.32093523094889487,,,
07_074,-0.38715014074466886,,,0.3136565031133537,,,
07_075,-0.41193763367902014,,,0.30100330416387255,,,
07_076,-0.41320885210160485,,,0.30711166059560874,,,
07_077,-0.4509770658688599,,,0.3071637512145962,,,
07_078,-0.45454580579173454,,,0.30325546257387276,,,
07_079,-0.41105055152102027,,,0.3095690022581908,,,
07_080,-0.39822801814898695,,,0.31354052040504526,,,
07_081,-0.4279764023273466,,,0.3028747909426495,,,
07_082,-0.45719388643230946,,,0.3000383528486074,,,
07_083,-0.5072141955018199,,,0.2922238852472877,,,
07_084,-0.5448362229995982,,,0.27034662525715875,,,
07_085,-0.48970784649169347,,,0.2912469822034875,,,
07_086,-0.5290130083533863,,,0.2758303737826373,,,
07_087,-0.5126700265478105,,,0.2738944680486212,,,
07_088,-0.481666981959257,,,0.27618592396724545,,,
07_089,-0.4909534495254458,,,0.2614072278183,,,
07_090,-0.40487819015722826,,,0.24308278344151282,-0.25160153432858745,,
07_091,-0.35483666863983704,,,0.2751706762999038,,,
07_092,-0.43261868701881084,,,0.2700149128632403,,,
07_093,-0.38326186472195944,,,0.27749716413336567,,,
07_094,,,,0.29027567778893154,,,
07_095,,,,0.2969641280877123,,,
07_096,,,,0.310635501640089,,,
07_097,,,,0.30100389406135575,,,
07_098,,,,0.3419780780273229,,,
07_099,,,,0.3269460552347259,,,
07_100,,,,0.33068995019295877,,,
07_101,-0.36716498109792395,,,0.30495121684734267,,,
07_102,,,,0.3286684035278071,,,
07_103,,,,0.34581358978460597,,,
07_104,,,,0.2795627674681851,,,
07_105,-0.31666636885459604,,,0.2622869360907356,,,
07_106,-0.3629241570411507,,,0.2586819187510891,,,
07_107,,,,0.29003492917804446,,,
07_108,,,,0.3074419979631879,,,
07_109,,,,0.3367041028611871,,,
07_110,,,,0.32554418794958395,,,
07_111,,,,0.34968747532710553,,,
07_112,,0.27262189565621886,,0.3461607018420213,,,
07_113,,0.27077538526535516,,0.3374820822796173,,,
07_114,,0.266068539749364,,0.3183631526917098,,,
07_115,-0.34395862358644813,,,0.2985991789051988,,,
07_116,-0.38522482528222024,,,0.26447158053571,,,
07_117,-0.4213519201146151,,,0.25260534502333226,,,
07_118,-0.37294295078888345,,,0.3017871564378589,,,
07_119,-0.40273922602672246,,,0.2942375831675374,,,
07_120,-0.45126487227536083,,,0.2738465482825187,,,
07_121,-0.43366866886354627,,,0.269109080320859,,,
07_122,-0.479751124830005,,,,,,
07_123,-0.47267950909534345,,,,,,
08_001,-0.500607050005917,,,,,,
08_002,-0.5218132058357854,,,,,,
08_003,-0.553001837450748,,,,,,
08_004,-0.5449697771413287,,,,,,
08_005,-0.5942399517027532,,,,,,
08_006,-0.5985978301783178,,,,,,
08_007,-0.6294418826329373,,,,,,
08_008,-0.6522378102035487,,,,,,
08_009,-0.6643358043339789,,,,,,
08_010,-0.6373597145832585,,,,,,
08_011,-0.6294644027792585,,,,,,
08_012,-0.6518654916957055,,,,,,
08_013,-0.6168862183067051,,,,,,
08_014,-0.5903286738751035,,,,,,
08_015,-0.5887724869167064,,0.19712678956082755,,,,
08_016,-0.5635449031754138,,0.18782206692908177,,,,
08_017,-0.606210070875738,,0.2236049243951442,,,,
08_018,-0.6262287277907294,,0.24895150315007403,,,,
08_019,-0.5807618184554405,,0.22504139368322346,,,,
08_020,-0.5388816780264987,,0.19431392521883495,,,,
08_021,-0.5275148029812012,,0.1737185702129948,,,,
08_022,-0.5234825819644309,0.2754986828549075,,,,,
08_023,-0.5385056622549568,,,,,,
08_024,-0.5701173009852577,,,,,,
08_025,-0.5592379454537854,,,,,,
08_026,-0.5288283222642232,,,,,,
08_027,-0.44039129777468294,,,,,,
08_028,-0.48416946083925083,0.26959005743782843,,,,,
08_029,-0.42601767123942885,0.27381339769349156,,,,,
08_030,-0.3827870586762492,,,,,,
08_031,-0.3883502688379131,,,,,,
08_032,-0.42166698127393254,,,,,,
08_033,-0.4117810772170645,,,,,,
08_034,-0.4486969974159438,,,,,,
08_035,-0.47320010295448367,,,,,,
08_036,-0.4887301216481687,,,,,,
08_037,-0.5227882004226512,,,,,,
08_038,-0.5693857542262657,,,,,,
08_039,-0.502519961383483,,,,,,
08_040,-0.5274383361717208,,,,,,
08_041,-0.5176468978677737,,,,,,
08_042,-0.5877734020930167,,,,,,
08_043,-0.5852660454998421,,,,,,
08_044,-0.5335873777744173,,,,,,
08_045,-0.5139674273350285,,,,,,
08_046,-0.4548780437052397,,,,,,
08_047,-0.44291967171501107,,,,,,
08_048,-0.43923432023156045,,,,,,
08_049,-0.3709019812716818,,,,,,
08_050,-0.45365547834676617,,,,,,
08_051,,,,,,,
08_052,,,,,,,
08_053,-0.33468376479080975,,,,,,
08_054,-0.3675819757761486,,,,,,
08_055,-0.39347872990914357,,,,,,
08_056,-0.33570244912350905,,,,,,
08_057,,,,,,,
08_058,,,,,,,
08_059,,,,,,,
08_060,,,,,,,
08_061,,,,,,,
08_062,,,,,,,
08_063,,,,,,,
08_064,,,,0.2819044250131839,,,
08_065,,,,,,,-0.5546288107128268
08_066,,,,,,,-0.6233202174509948
08_067,,,,,,,-0.6315184661912764
08_068,,,,,,,-0.546222525596799
08_069,,,,,,,-0.5362687560472611
08_070,,,,,,,-0.5044927468404251
08_071,,,,,,,-0.4847322647604932
08_072,,,,,,,-0.49342345378339414
08_073,,,,,,,
08_074,,,,,,,-0.47667450492841124
08_075,,,,,,,
08_076,,,,,,,
08_077,,,,,,,
08_078,,,,,,,
08_079,,,,,,,
08_080,,,,,,,
08_081,-0.319063815172122,,,,,,
08_082,-0.3353438364833552,,,,,,
08_083,-0.3687708221914471,,,,,,
08_084,-0.35920636731359246,,,,,,
08_085,-0.3440157281776021,,,,,,
08_086,-0.3276282939674643,,,,,,
08_087,,,,,,,
08_088,,,,,,,
08_089,,,,,,,
08_090,,,,,,,
08_091,-0.3058953512972876,,,,,,
08_092,-0.34212801227060075,,,,,,
08_093,-0.30265636323364015,,,,,,
08_094,-0.3003078657945988,,,,,,
08_095,-0.31646644111965205,,,,,,
08_096,,,,,,,
08_097,,,,,,,
08_098,,,,,,,
08_099,,,,,,,
08_100,,,,,,,
08_101,,,,,,,
08_102,,,,,,,
08_103,,,,,,,-0.5475141641075708
08_104,,,,,,,-0.5181651928143619
08_105,,,,,,,-0.5430719161267269
08_106,,,,,,,-0.6356039930782115
08_107,,,,,,,-0.6794106207222322
08_108,,,,,,,-0.8007513528274298
08_109,,,,,,,-0.6814689811226672
08_110,,,,,,,-0.7764202980041093
08_111,,,,,,,-0.8157171369751869
08_112,,,,,,,-0.8740099598925976
08_113,,,,,,,-0.8425471050377256
08_114,,,,,,,-0.8720336849314713
08_115,,,,,,,-0.8912838123785536
08_116,,,,,,,-0.909564891123414
08_215,-0.4200950327119497,,,,,,
09_001,,,,,,,-0.7452282133988568
09_002,,,,,,,-0.6821697531215155
09_003,,,,,,,-0.6689022164375806
09_004,,,,,,,-0.6215759339952481
09_005,,,,,,,-0.6138113058700037
09_006,,,,,,,-0.5149364137456527
09_007,,,,,,,
09_008,-0.3260580930057176,,,,,,
09_009,-0.34020754350025384,,,,,,
09_010,-0.3500414401494039,,,,-0.17913477805446743,,
09_011,-0.3795290022836369,,,,-0.21785594555863078,,
09_013,-0.34388903410480237,,,,-0.2591399879688387,,
09_014,-0.33957650770207226,,,,-0.24441327563316043,,
09_015,-0.31411386901095223,,,,-0.22743442862246044,,
09_016,-0.3736118802846745,,,,-0.14827655434353815,,
09_017,-0.393675950865105,,,,-0.15832295794934928,,
09_018,-0.39202097468554725,,,,-0.18057973599908148,,
09_019,-0.428206282392578,,,,-0.19641660974117256,,
09_020,-0.4978319545942202,,0.21205245176989387,,,,
09_021,-0.5377038460694821,,0.22009377994953833,,,,
09_022,-0.4766888185395542,,,,,,
09_023,-0.4392695607400321,,,,,,
09_024,-0.40297395226126403,,,,,,
09_025,-0.3688392605834509,,,,,,
09_026,-0.35427205557819785,,,,,,
09_027,-0.33751658114830396,,,,,,
09_028,-0.33262152597955535,,,,,,
09_029,-0.32501803077021646,,,,,,
09_030,-0.31194210072450557,,,,,,
09_031,,,,,,,
09_032,,,,,,,
09_033,,,,,,,
09_034,-0.30558150546926155,,,,,,
09_035,-0.33182115471815454,,,,,,
09_036,-0.30932171235212486,,,,,,
09_037,-0.30931117018488313,,,,,,
09_038,-0.332876384733651,,,,,,
09_039,-0.34008501040201505,,,,,,
09_040,-0.3539612104396878,,,,,,
09_041,-0.3709832013688489,,,,,,
09_042,-0.3886173815092378,,,,,,
09_043,-0.39117427781437414,,,,,,
09_044,-0.41220427036891183,,,,,,
09_045,-0.4270124527898906,,,,,,
09_046,-0.46180738615478606,,,,,,
09_047,-0.46530511430676386,,,,,,
09_048,-0.489630031990149,,0.18951955882562307,,,,
09_049,-0.5439248458324708,,0.21449507425171818,,,,
09_050,-0.523322061947521,,0.20967026925176652,,,,
09_051,-0.5365508736623757,,0.2130144129143568,,,,
09_052,-0.5753958461893609,,0.23778457199014366,,,,
09_053,-0.5826319820172227,,0.23659542292915636,,,,
09_054,-0.5904943032101617,,0.23665959757805777,,,,
09_055,-0.650741193240618,,0.26459519224914996,,,,
09_056,-0.6767571233076327,,0.2894945141157548,,,,
09_057,-0.7232280492517768,,0.3092067010280764,,,,
09_058,-0.7016833014475022,,0.30119781422874664,,,,
09_059,-0.650494451426514,,0.2847473012245682,,,,
09_060,-0.6262213759270477,,0.2672937809093797,,,,
09_061,-0.5365748380658253,,0.23228620489779334,,-0.19167908550737536,,
09_062,-0.5809959172504588,,0.2325197134511115,,-0.22452225120987845,,
09_063,-0.7694466808478146,,0.29964785609560923,,-0.23055053495729264,,
09_064,-0.8537349681909803,,0.339139659180786,,-0.20685172599140603,,
09_065,-0.8594395714777525,,0.3467115093418026,,,,
09_066,-0.8116410276421876,,0.3296905288851119,,,,
09_067,-0.8020481432199053,,0.33025822229127666,,,,
09_068,-0.82757349202345,,0.32403320709937594,,,,
09_069,-0.7602408106828633,,0.31094376021467257,,,,
09_070,-0.7273469645202182,,0.29459631795902763,,,,
09_071,-0.6800716452582072,,0.27240625271183183,,,,
09_072,-0.7406847357746875,,0.2885434457083363,,,,
09_073,-0.7849120186541014,,0.30216318360501576,,,,
09_074,-0.7624265399654675,,0.27857577053696436,,,,
09_075,-0.6734589036783432,,0.25311450385994394,,,,
09_076,-0.6401551443004769,,0.21121323403969455,,,,
09_077,-0.7146836217059062,,0.24642514431894064,,,,
09_078,-0.7462851422381819,,0.24111599803486322,,,,
09_079,-0.6989560777514005,,0.20976318966768032,,,,
09_080,-0.7934333681499717,,0.2535424191256777,,,,
09_081,-0.8333654038370353,,0.2885981257026046,,,,
09_082,-0.8671781823097073,,0.28600417124899674,,,,
09_083,-0.8859763204855837,,0.33015097442823765,,,,
09_084,-0.9224140005305957,,0.32158094221178185,,,,
09_085,-0.9399643300514373,,0.34355513110273267,,,,
09_086,-0.9325217842180611,,0.34798935193475045,,,,
09_087,-0.945897224994834,,0.36359447313516513,,,,
09_088,-0.9552511659266123,,0.3840516450431195,,,,
09_089,-0.9256377662801344,,0.36419118221054747,,,,
09_090,-0.9374124775483175,,0.3778296305081923,,,,
09_091,-0.9029160959391486,,0.36284987851769024,,,,
09_092,-0.9042880075623938,,0.3641762616529783,,,,
09_093,-0.9292789554671155,,0.38189814936911637,,,,
09_094,-0.8996519498078303,,0.37330333885936967,,,,
09_095,-0.9367250601629864,,0.3956786952524681,,,,
09_156,-0.6527078358654642,,0.27045346667605535,,,,
10_001,-0.9598875227253605,,0.3939751157783017,,,,
10_002,-0.954496119433393,,0.39884264181598633,,,,
10_003,-0.9623460353911591,,0.38383945879503445,,,,
10_004,-0.9558103202478148,,0.370674662539775,,,,
10_005,-0.9451172212848561,,0.36138630735581084,,,,
10_006,-0.932308811893564,,0.3572429340416367,,,,
10_007,-0.8770281828246206,,0.3332786678073919,,,,
10_008,-0.8065022976795762,,0.30766380698056583,,,,
10_009,-0.8539021994314949,,0.33864730699517676,,,,
10_010,-0.9001523759807669,,0.35679910550399013,,,,
10_011,-0.8192763514216641,,0.3413748993879791,,,,
10_012,-0.8187228182855605,,0.358051292502738,,,,
10_013,-0.8824770336702298,,0.3695001433057906,,,,
10_014,-0.8146944342069171,,0.382391350259831,,,,
10_015,-0.7847089232490218,,0.36517299119922303,,,,
10_016,-0.7355315067523396,,0.36900375126135143,,,,
10_017,-0.7306905428987008,,0.3788283536704724,,,,
10_018,-0.7319063549459888,,0.38915339584472414,,,,
10_019,-0.8576246634169852,,0.3978818357139219,,,,
10_020,-0.8832169663461711,,0.39118932900770315,,,,
10_021,-0.9154779684124328,,0.3841551105348242,,,,
10_022,-0.9431041762391837,,0.37767465835695035,,,,
10_023,-0.932526554181921,,0.3950282199457282,,,,
10_024,-0.9347452729305521,,0.3966241751595173,,,,
10_025,-0.8551390043606335,,0.4044210331783988,,,,
10_026,-0.836874581716314,,0.410855230602121,,,,
10_027,-0.888825271688063,,0.40534180616296145,,,,
10_028,-0.9314493859726343,,0.4035893367854211,,,,
10_029,-0.8862544485692466,,0.39398696150762796,,,,
10_030,-0.8355968653970454,,0.37486763105930604,,-0.21069237108873026,,
10_031,-0.8314578041900551,,0.4002357922548532,,,,
10_032,-0.7267022805894446,,0.4053275188053612,,,,
10_033,-0.7542651773558346,,0.3862908266371663,,,,
10_034,-0.7328943169893811,,0.3577893855562923,,-0.2110220489843343,,
10_035,-0.6347816488372399,,0.3478400840449007,,,,
10_036,-0.6255057418670895,,0.3870044907619694,,,,
10_037,-0.6259019998299755,,0.4100266522400594,,,,
10_038,-0.72626303256905,,0.41587320288786167,,,,
10_039,-0.7230689229616314,,0.4081753472717957,,,,
10_040,-0.6497718372191397,,0.39584253724138563,,,,
10_041,-0.5878533603512579,,0.39566343902837203,,,,
10_042,-0.35775846706860087,,0.4005304555916147,,,,
10_043,-0.27504873938370655,,0.3988881213429795,,,,
10_044,-0.2811195815712741,,0.3996077554109325,,,,0.22629002519989905
10_045,,,0.40510483120359636,,,,0.2995937620035624
10_046,,,0.4112184076687405,,,,0.3542172104877117
10_047,,,0.41664559158397824,,,,0.3255935423556978
10_048,-0.269738816942294,,0.41354921621171253,,,,0.27006536300761946
10_049,-0.2748636684533946,,0.4080989446907838,,,,0.24320553808621817
10_050,-0.27385508293299843,,0.4108771256667281,,,,0.22331475455384214
10_051,-0.27018480530613287,,0.42009489553724616,,,,0.23983773967259983
10_052,-0.23335469114766166,,0.4092769443745467,,,,
10_053,-0.23936658660878202,,0.4191763452257894,,,,
10_054,-0.26054473837909625,,0.4317417803766552,,,,0.247198183505102
10_055,,,0.41828419205742745,,,,
10_056,,0.2835345602249195,0.38617663780744155,,,,
10_057,,0.31070786371221293,0.358606996490651,,,,
10_058,,0.298877204581148,0.3618955207795282,,,,
10_059,,0.27256526765664396,0.32829574961066776,,-0.16436760814915422,,
10_060,,0.26776717339293293,0.29596253471997,,-0.2108439713124058,,
10_061,,0.2834037994525607,0.31642732863593226,,-0.1786702462808913,,
10_062,,0.2716884985370073,0.29595175416260355,,-0.20750072453126703,,
10_063,,0.2676505316490742,0.294839521534433,,-0.21051270946395775,,
10_064,,0.2911432077726196,0.32726630457078065,,,,
10_065,,0.2626059324422581,0.30300270224693776,,-0.20200637566948146,,
10_066,-0.27200385215637557,0.28765994942953066,0.34373712271968515,,,,
10_067,-0.34393052910272687,0.26107168718112256,0.36045672195950146,,,,
10_068,-0.33096262904237117,0.2643935049746169,0.3320469954870486,,,,
10_069,,0.23750646142148205,0.2686048746465524,,-0.24688475775078972,,
10_070,,0.25028826433927703,0.2787162874123185,,-0.23507820439130625,,
10_071,,0.2579088293958562,0.27048339899664203,,-0.24213700843194716,,
10_072,,0.25170047821486113,0.2535133920041682,,-0.2643021715487069,,
10_073,,0.24845111851653193,0.2526608188624181,,-0.26529170278861874,,
10_074,,0.24419389804782213,0.25832423781464414,,-0.2603666105090344,,
10_075,,0.2397608584371438,0.24776089858728845,,-0.2703411684455093,,
10_076,,0.2369908624060406,0.2249314848740785,,-0.29110748696549726,,
10_077,,0.24711322662406543,0.23032144521044934,,-0.2861823437400671,,
10_078,,0.254513273805995,0.2519306967759496,,-0.2640692019733403,,
10_079,,0.249475102155039,0.21845860307939582,,-0.29536880340810834,,
10_080,,0.2500162893395624,,,-0.3111561843718605,,
10_081,,0.25148347417302613,,,-0.3205739953126495,,
10_082,,,,,-0.33022602682795854,,
10_083,,,,,-0.33080244018824484,,
10_084,,,,,-0.3296174528017983,,
10_085,,,,,-0.3319379280818815,,
10_086,,,,,-0.331627498407863,,
10_087,,,,,-0.33209580868607597,,
10_088,,,,,-0.3324712555395257,,
10_089,,,,,-0.3287460013571773,,
10_090,,,,,-0.3280713485372281,,
10_091,,,,,-0.32514993710831747,,
10_092,,0.24234548029136832,,,-0.3221084031721602,,
10_093,,,,,-0.32300845646582077,,
10_094,,,0.19905280633293848,,-0.3137573561417871,,
10_095,,,0.2187944308935879,,-0.29751514918186234,,
10_096,-0.32909161570163,0.2375183015231602,0.2869226920728212,,-0.22099610825211208,,
10_097,-0.4473533935954273,,0.36630094978842137,,,,
10_098,-0.5228055478491513,,0.38168044993410405,,,,
10_099,-0.5111025454650606,,0.32179163008224,,-0.19465219063815792,,
10_100,-0.39975590682166445,,0.28521942942206796,,-0.22769937036793828,,
10_101,-0.3541961505373651,,0.21752423896475923,,-0.3031931958725387,,
10_102,-0.3572765071581143,,,,-0.3315074879680339,,
10_103,-0.38483654799776607,,,,-0.32197926146198186,,
10_104,-0.41380429307140304,,0.22487029655575633,,-0.2988566635136324,,
10_105,-0.47143272793501356,,0.23204909580321742,,-0.29670178056667706,,
10_106,-0.5110765533264887,,0.2696506957243774,,-0.2649534652130906,,
10_107,-0.594993733019632,,0.3045865477737426,,-0.23296737232026932,,
10_108,-0.5998514309752868,,0.28580916239965903,,-0.25792663674223704,,
