Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Education_University,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_0_14,Percentage_Age_65_Plus,POI_Education,Intercept
05_026,-0.5370014392463686,,,,0.1683489434404309,,-0.2030414585812498,,0.14332791793343116,
05_027,-0.4581361311052487,,,,,,-0.196001879937701,,0.12444716524018387,
05_028,-0.3153395806529197,,,,,,-0.22937426548131123,,,
05_029,-0.4217702238774141,,,,,,-0.23242114885608212,,0.12575397335718252,
05_030,-0.49564989257394626,,,,0.1921409050063387,,-0.24057614880401593,,0.14275624984472032,
05_031,-0.4616340904064784,,,,0.2298719355125665,,-0.2894371841578208,,0.14483714567490646,
05_032,-0.36705213060001074,,,,0.2934919513251572,,-0.3984139267962954,-0.23500970928231538,0.14467381209235053,
05_033,-0.4832005083664149,,,,0.2929688089246706,,-0.38100506169379583,-0.23221453625719599,0.1675951475159148,
05_034,-0.5772310591205809,,,,0.25696851357709116,,-0.33704078845132834,-0.2126796271487527,0.16300126155277422,
05_035,-0.6211679019928169,,,,0.2327938241392115,,-0.3175516005763679,,0.16429561110735813,
05_036,-0.6024510038608035,,,,0.23474268180390845,,-0.3178750426351406,,0.16822643771237686,
05_037,-0.618285805869481,,,,0.21691263433099697,,-0.2826436942263292,,0.15409454424272626,
05_038,-0.6038174285177519,,,,0.20659750939754418,,-0.2585334082758786,,0.14562980286938482,
05_039,-0.5925679546941535,,,,0.22370185601159626,,-0.2931937208168125,,0.16341956409055325,
05_040,-0.5833203488415608,,,,0.2123625755044051,,-0.2675942592481667,,0.15513048101128243,
05_041,-0.5783679666360231,,,,0.1995203614964983,,-0.23531043558755954,,0.14030985443497063,
05_042,-0.5605670071473372,,,,0.1922743135865323,,-0.21963061602448478,,0.14116989728645607,
05_043,-0.5687021175085317,,,,0.20317373299759003,,-0.24857169968397175,,0.15061443850995102,
05_044,-0.5579693031969889,,,,0.196650348042459,,-0.23300630463130317,,0.148825407794376,
05_045,-0.5588362588816306,,,,0.21412652106694685,,-0.2675586584028487,,0.1574789537032441,
05_046,-0.5415192091502588,,,,0.20083069951153545,,-0.24284044624039897,,0.15109914574677577,
05_047,-0.5505886322163445,,,,0.1821108494274539,,-0.20964058842673736,,0.1451964980675182,
05_048,-0.556837318076836,,,,0.1742814643371838,,,,0.14100746029918693,
05_049,-0.5673422577681858,,,,,,,,0.13459364714732558,
05_050,-0.5515428754561141,,,,0.18344885536110125,,,,0.13289623877478413,
05_051,-0.5026010802969316,,,,0.17011555402174655,,,,0.11520099043986945,
05_052,-0.5517462979993774,,,,0.1655634416787644,,,,0.12606139493136564,
05_053,-0.5768880113571503,,,,,,,,0.12643558865217835,
05_054,-0.5860298841289542,,,,,,,,0.1187133383837941,
05_055,-0.5582181763613676,,,,,,,,0.11326773575320412,
05_056,-0.5790482051711333,,,,,0.16426300444971662,,,,
05_057,-0.5746803867042938,,,,,0.19291396236689246,,,,
05_058,-0.5832093979277924,,,,,0.16717963976137448,,,,
05_059,-0.5490086387023948,,,,,0.20517886373765856,,,,
05_060,-0.5534482597533279,,,,,0.14960443275101099,,,,
05_061,-0.45825333080299546,,,,,0.20865183813773658,,,,
05_062,-0.5163661822865827,,,,,,,,,
05_063,-0.4520717201580488,,,,,,,,,
05_064,-0.40327506813322156,,,,,0.18475520930923633,,,,
05_065,-0.3586473640086131,,,,,0.2206618195266135,,,,
05_066,,,,,,0.22575515296309576,,,,
05_067,,,-0.34517634934854535,,,0.22784460170913148,,,,
05_068,,,-0.3531411434291382,,,0.20419548679217636,,,,
05_069,,,-0.32171163561348,,,0.20971783905827604,,,,
05_070,,,,,,0.1958889168727711,,,,
05_071,,,,,,0.1675661303579117,,,,
05_072,,,,,,0.18068806358230713,,,,
05_073,,,,,,,,,,
05_074,-0.3722803337021437,,,,,,,,,
05_075,-0.39488620476067127,,,,,,,,,
05_076,-0.4659457570068882,,,,0.17171432734479153,,,,,
05_077,-0.550061725525489,,,,0.18143879741011126,,,,0.12048474996098395,
05_078,-0.5382497773103592,,,,0.18517200040455306,,,,0.12352925172210263,
05_079,-0.46314532351752385,,,,,,,,,
05_080,-0.4548661478991909,,,,,,,,,
05_081,,,,,,,,,,
05_082,,,,,,,,,,
05_083,-0.4393547146645061,,,,,,,,,
05_084,-0.5004026793597637,,,,,,,,,
05_085,-0.5079637105215375,,,,,,,,,
05_086,-0.5526883437560703,,,,,,,,,
05_087,-0.5502668161734035,,,,0.17644323926970595,,,,,
05_088,-0.6126524159965339,,,,0.17751963765592316,,,,,
05_089,-0.5745055531152219,,,,,,,,,
05_090,-0.6221723579695603,,,,0.18784244137987202,,,,,
05_091,-0.6091515011838546,,,,0.20938509078521722,,-0.21112119804122206,,0.10892423862398554,
05_092,-0.6443597146217765,,,,0.2017813216996541,,-0.24687775386839925,,0.13012750400295534,
05_093,-0.6281943791667134,,,,0.20814580650500736,,-0.26412060935256193,,0.14372907879984165,
05_094,-0.6309563440837934,,,,0.2314863224875019,,-0.3091159052896015,,0.15579656201680672,
05_095,-0.5900727143388957,,,,0.25189551639703334,,-0.3177232196289959,,0.15279997169928172,
05_096,-0.6098006779309051,,,,0.24131749801577507,,-0.3071616386993924,,0.14728705856576516,
05_097,-0.639275417821531,,,,0.22417846568053412,,-0.28986301746142407,,0.14430983987302373,
05_098,-0.6144317178002712,,,,0.22864326305821941,,-0.26950990668030794,,0.1318648172015905,
06_001,-0.576689264091163,,,,0.17906318944995211,,,,,
06_002,-0.5471636348702825,,,,0.17978894598534378,,,,,
06_003,-0.566826389397334,,,,0.1993644375015038,,,,,
06_004,-0.5565996509271042,,,,0.21421385428173167,,,,,
06_006,-0.5571023068280001,,,,0.2542839783226317,,-0.2611540146373983,,0.1282043477655746,
06_007,-0.5866929833933847,,,,0.24154534685563778,,-0.27002903567946157,,0.13042240116793408,
06_008,-0.5830446112314887,,,,0.25227534095386356,,-0.3028652112282393,,0.14526379390571006,
06_009,-0.45381422666843485,,,,0.31480844269359815,,-0.317906050385359,-0.17491655990229288,0.14454215239600177,
06_010,-0.5117772900862857,,,,0.2849193291520823,,-0.2700367914534595,,0.1340336266093367,
06_011,-0.5069295671617537,,,,0.2716231887162994,,-0.2220210195541027,,0.12058816619770643,
06_012,-0.5382026215698024,,,,0.2511096838131214,,-0.21644308915840374,,0.11366221781266019,
06_013,-0.548583524882678,,,,0.2299880409375815,,,,,
06_014,-0.5134652666848519,,,,0.2391059653588194,,,,,
06_015,-0.4969708981018829,,,,0.25149726410345435,,,,,
06_016,-0.4657154637021875,,,,0.23891395350780614,,,,0.11094939486763367,
06_017,-0.48405427256877476,,,,0.23092753312912107,,,,,
06_018,-0.456866270316505,,,,0.21243349160298386,,,,,
06_019,-0.533016541855347,,,,0.18891538619472747,,,,,
06_020,-0.47153485406980455,,,,0.17734432637038697,,,,,
06_021,-0.40713418191390216,,,,0.19026392625853708,,,,,
06_022,-0.37052835257898753,,,,0.20920650716360745,,,,,
06_023,-0.3565816263965011,,,,0.21297547704891762,,,,,
06_024,,,,,0.19945555784138344,,,,,
06_025,,,,,0.19216300219248408,,,,,
06_026,,,,,0.19683544393729135,,,,,
06_027,-0.32941517107578866,,,,0.1918701260422919,,,,,
06_028,,,,,0.18558059915228498,,,,,
06_029,,,,,0.18600560481366704,,,,,
06_030,,,,,,,,,,
06_031,,,,,,,,,,
06_032,,,,,0.18120903218931894,,,,,
06_033,,,,,,,,,,
06_034,,,,,,,,,,
06_035,-0.33640612515654983,,,,0.17419097447289617,,,,,
06_036,-0.34436504172959076,,,,,,,,,
06_037,-0.4342733003181788,,,,,,,,,
06_038,,,,,,,,,,
06_039,,,-0.34519020697625774,,,,,,,
06_040,,,,,,,,,,
06_041,,,-0.33814910911123003,,,,,,,
06_042,,,-0.35430903587146517,,,,,,,
06_043,,,,,,,,,,
06_044,,,,,,0.19409222936235218,,,,
06_045,,,,,,0.1872000423830758,,,,
06_046,,,,,,,,,,
06_047,,,,,,,,,,
06_048,,,,,,,,,,
06_049,,,,,,,,,,
06_050,,,,,,,,,,
06_051,,,-0.34814055725759974,,,,,,,
06_052,,,,,,,,,,
06_053,,,,,,,,,,
06_054,,,,,,,,,,
06_055,,,,,,,,,,
06_056,,,,,,0.18511914206995314,,,,
06_057,,,,,,0.18768062072740488,,,,
06_058,,,,,,0.2041991794017604,,,,
06_059,,,,,,0.18486361855383462,,,,
06_060,,,,,,,,,,
06_061,,,,,,,,,,
06_062,,,,,,,,,,
06_063,,,,,,0.16668951079364897,,,,
06_064,,,,,,0.19645901319761477,,,,
06_065,,,,,,0.1968339332258352,,,,
06_066,-0.3253562133327252,,,,,0.20145316678979916,-0.17617776801787846,,,
06_067,-0.3271305721432708,,,,,0.21447748367201896,-0.17883724345654795,,,
06_068,-0.3077184064877849,,,,,0.22259902711946689,-0.17009544444606378,,,
06_069,-0.3048285125555441,,,,,0.2408223972157831,-0.17916929059925304,,,
06_070,-0.3274394752011037,,,,,0.23459645735989734,-0.18800591117852775,,,
06_071,-0.3523987410277464,,,,,0.22633602287236967,-0.19491953544128363,,,
06_072,-0.3540719830204673,,,,,0.23670617865865207,-0.19783937591462467,,,
06_073,-0.3713744105908944,,,,,0.221792964226175,-0.19904746646113036,,,
06_074,-0.36883513189966316,,,,,0.21069839193064827,-0.1968615047024191,,,
06_075,-0.360490203785641,,,,,0.19912926420645408,-0.1924426036929249,,,
06_076,-0.3496373358532045,,,,,0.20861921283238477,-0.18930963398570588,,,
06_077,-0.33852985399417435,,,,,0.1937884847294735,-0.18366661701299258,,,
06_078,,,,,,0.17992050399741924,-0.1834040266155786,,,
06_079,,,,,,,-0.176823706005662,,,
06_080,,,,,,0.1775263242413081,-0.1711777596209543,,,
06_081,,,,,,0.18273052224228883,,,,
06_082,,,,,,,,,,
06_083,,,,,,,,,,
06_084,,,,,,,,,,
06_085,,,,,,,,,,
06_086,,,,,,,,,,
06_087,,,,,,,,,,
06_088,,,,,,,,,,
07_001,,,,,,,-0.18326832967344583,,,
07_002,-0.3534071333584905,,,,,0.17259053401396043,-0.19041169221900062,,,
07_003,-0.378585595409478,,,,,0.1902542987197471,-0.19490307068709356,,,
07_004,-0.4079942519377967,,,,,0.17626424198549923,-0.19530164403170103,,,
07_005,-0.39902047009123504,,,,,0.15733889436825552,-0.192879425770922,,,
07_006,-0.3722535311156268,,,,,0.16392452593266268,-0.19407195211366976,,,
07_007,,,,,,,-0.19360971934931154,,,
07_008,-0.3638968112343847,,,,,,-0.19257459787317963,,,
07_009,-0.4009765216960794,,,,,,-0.18672006088907486,,,
07_010,-0.4251087332790672,,,,,,-0.18551318967035926,,,
07_011,-0.44506430405262304,,,,,,-0.17076858808625034,,,
07_012,-0.42947564334389127,,,,,,-0.17282051838297952,,,
07_013,-0.39700546592336433,,,,,,-0.18330272353667498,,,
07_014,-0.4067083529156769,,,,,,,,,
07_015,-0.4181338444812888,,,,,,,,,
07_016,,,,,,,-0.18379903931382044,,,
07_017,,,,,,,,,,
07_018,,,,,,,,,,
07_019,-0.3434910730633954,,,,,,,,,
07_020,-0.38842610192261384,,,,,,,,,
07_021,-0.3831587991540999,,,,0.21307185921276117,,,,,
07_022,-0.38092456830947985,,,,0.1943898719279656,,,,,
07_023,-0.4215015628496224,,,,0.1939303637722262,,,,,
07_024,-0.41314799826576326,,,,,,,,,
07_025,-0.427726581305781,,,,,,,,,
07_026,-0.4820953415306034,,,,,,,,0.10480459485831892,
07_027,-0.4619137086563234,,,,,,,,,
07_028,-0.5511782395039003,,,,,,,,0.12278533400754683,
07_029,-0.5802438844371524,,,,,,,,0.11895512491109118,
07_030,-0.6395322637795597,,,,,,,,0.12465371559700841,
07_031,-0.6783519089707366,,,,,,,,0.11603692158485818,
07_032,-0.623711711687115,,,,,,,,,
07_033,-0.7333300993147684,,,,,,,,0.1092659983770492,
07_034,-0.758171822347576,,,,,,,,,
07_035,-0.7690873337079933,,,,,0.17170214903707973,,,,
07_036,-0.6884470707661112,,,,,,,,,
07_037,-0.6184468821569628,,,,,,,,,
07_038,-0.49330078483210543,,,,,,,,,
07_039,-0.5114084010209313,,,,,,,,,
07_040,-0.6029049578028386,,,,,,,,,
07_041,-0.6915794213316029,,,,,0.17610179592120329,,,,
07_042,-0.8441238509090833,,,,,,,,,
07_043,-0.8310533782086355,,,,,,,,,
07_044,-0.8336397176707144,,,,,,,,0.11321775765630185,
07_045,-0.798175573968793,,,,,,,,0.11289731433423868,
07_046,-0.7934277328116123,,,,,,,,0.12083412136272147,
07_047,-0.7825488743641369,,,,,,,,0.12699330237012924,
07_048,-0.7513362900357976,,,,,,,,0.13189699072344863,
07_049,-0.7391840505977072,,,,,,,,0.13260792660103166,
07_050,-0.7445974620977065,,,,,,,,0.12559293624920323,
07_051,-0.6944660129422343,,,,,,,,0.1311019056016204,
07_052,-0.6730927826340196,,,,,,,,0.13368692402686602,
07_053,-0.6305130804895522,,,,,,,,0.13215394411144452,
07_054,-0.5953123439545036,,,,,,,,0.13228858778610875,
07_055,-0.5493363154189165,,,,,,,,0.1278092266919234,
07_056,-0.5254603720004981,,,,,,,,0.1251859676498556,
07_057,-0.5114564685551131,,,,,,,,0.1233129288879368,
07_058,-0.4684622219175687,0.2717293682865645,,,0.19079775872232638,,,,0.12159979259827493,-0.16222221344341678
07_059,-0.45659576954136366,0.260499528042103,,,0.18820025661932438,,,,0.1180639331247296,-0.14424428874979112
07_060,-0.4536871149240735,,,,0.18494730553440417,,,,0.11065338369016829,
07_061,-0.4173708638827992,0.29540938219708995,,,0.22867147265126447,,,,0.11498155207111614,
07_062,-0.4458503983637101,0.30530453025918497,,,0.24182142305561757,,,,0.11942769957672895,
07_063,-0.42437743486132734,0.3332663200026046,,,0.2343301630737443,,,,0.124086634638208,
07_064,-0.4125551806663245,0.3203077914238781,,,0.2266919456617206,,,,0.12071851788281725,
07_065,-0.4175223708778292,0.32954749797457006,,,0.22668094799861804,,,,0.12308287171610048,-0.15103326432087744
07_066,-0.42059274759626775,0.3200881984223501,,,0.21981422267957595,,,,0.1218972877774727,-0.15453901980278079
07_067,-0.4304409619396972,0.3058800971869283,,,0.21287687115400605,,,,0.1212580509930515,-0.15512382835228883
07_068,-0.42992826069736834,0.32611800735225527,,,0.2245250955878644,,,,0.12395718818447084,-0.16116417619017967
07_069,-0.42530686681007795,0.3308355908487323,,,0.2320777314460496,,,,0.1247623810607051,
07_070,-0.446087693765232,0.3050603661229114,,,0.21477891930386478,,,,0.12300942175378972,
07_071,-0.447809573217627,0.2880553684910904,,,0.21166390291457945,,,,0.12341453122627172,
07_072,-0.4277053798503832,0.29870588294716355,,,0.22577283664195577,,,,0.12550464226367375,
07_073,-0.41587426992215065,0.3181367695559261,,,0.24248885690179642,,,,0.12775759602230596,
07_074,-0.4246605884001731,0.3117682291199962,,,0.23135372104565075,,,,0.12586150121171918,
07_075,-0.43615429970774083,0.30955356317343113,,,0.2234261939403485,,,,0.12424787044319298,
07_076,-0.4256887129301336,0.3276365179980015,,,0.23343903258896137,,,,0.12564980836379352,
07_077,-0.4320223921675635,0.3283721863996632,,,0.24094289992827292,,,,0.12415212391253178,
07_078,-0.4351499062269797,0.3213358202403481,,,0.24476631872206703,,,,0.12352603651579873,
07_079,-0.4231363499619218,0.3294920594241363,,,0.23957449366477335,,,,0.12663837577317164,
07_080,-0.4211392571154799,0.32587556052113814,,,0.24397628883015132,,,,0.12722557847005495,
07_081,-0.42998250950929523,0.30659342861777417,,,0.255709894851425,,,,0.12432150427389593,
07_082,-0.43752810943508097,0.309270290017998,,,0.2493119323990631,,,,0.12254945122134522,
07_083,-0.4559607907867425,0.28952741933289794,,,0.2500139521713003,,,,0.11838779652850523,
07_084,-0.48183709352492654,,,,0.26707356934126525,,,,0.11609465946511939,
07_085,-0.45488236944111093,0.28075035115053176,,,0.2575961627123754,,,,0.1193369183362269,
07_086,-0.4755864361193499,,,,0.26524075792897767,,,,0.11648334561338332,
07_087,-0.47274141790451946,,,,0.2706585234520857,,,,0.117926321914943,
07_088,-0.4630610040940887,,,,0.2765802517981119,,-0.1933409046212291,,0.12031413657514059,
07_089,-0.4642683587606233,,,,0.2944654222356081,,-0.24369374404711483,,0.12790870013726774,
07_090,-0.35381106972433884,,,,0.36684292856565553,,-0.35568073095836383,-0.19756742422179885,0.1340149115579568,
07_091,-0.3842576920533564,,,,0.3352532844368873,,-0.26305002379939735,,0.1272869440485249,
07_092,-0.4374725212274176,,,,0.30741186850953367,,-0.2475375373530736,,0.1279469160209286,
07_093,-0.4133531821936103,,,,0.31758952187354744,,-0.2477849039883606,,0.12727068986428008,
07_094,-0.42026686952774184,,,,0.2955007479435577,,-0.2127924977236343,,0.12760009574121434,
07_095,-0.3999244912302156,0.2575842936573374,,,0.3017521890638047,,-0.21181583936344714,,0.13041113790624909,
07_096,-0.3918962495970391,0.29110176689068384,,,0.29700894000628036,,-0.19791704030326296,,0.13474955792764387,
07_097,-0.348711565301424,,,,0.3404403768686517,,-0.23138797560833127,,0.12918315129150956,
07_098,-0.37793066586824553,0.2981318100031462,,,0.2661218498266968,,,,0.13170870999621415,
07_099,-0.38948403272492554,0.3085501996966737,,,0.2746285292301623,,,,0.13377120635911788,
07_100,-0.3912578722252659,0.3107479087539509,,,0.2689994263465026,,,,0.13325969637862778,
07_101,-0.4129454316285404,0.2898017336746969,,,0.27403522198326946,,,,0.1277429730862807,
07_102,-0.40654240320747,0.3097287384315727,,,0.2460459268739423,,,,0.12917719243066766,
07_103,-0.2956320221330919,,,,0.27824817483462727,,,,0.12425789074370533,
07_104,-0.373631273618665,,,,,,,,0.11889804919211254,
07_105,-0.42251339429998563,,,,,,,,0.12031493237423947,
07_106,-0.4694740867702585,,,,,,,,0.12297164987467137,
07_107,-0.4366610044271529,,,,,,,,0.12278667056914659,
07_108,-0.3935310379396112,,,,,,,,0.12192140368308811,
07_109,-0.37081156062370596,,,,,,,,0.1228125593470338,
07_110,-0.41126644088264586,,,,,,,,0.12362371166662152,
07_111,-0.38701388350149735,0.25796388064280296,,,0.22287596228492307,,,,0.1249397604181471,
07_112,-0.4066196075674105,0.2852636809504856,,,0.23226171210247942,,,,0.12752269356695978,
07_113,-0.4165383618390419,0.2627362356220365,,,0.2133631393361691,,,,0.12517190834995007,
07_114,-0.4408090418462886,0.2507552862189075,,,,,,,0.12461499555801932,
07_115,-0.46004749166074793,,,,,,,,0.12382495077410083,
07_116,-0.4904398125690252,,,,,,,,0.12424071873306167,
07_117,-0.5117722461653558,,,,,,,,0.12566835307092078,
07_118,-0.46284353331945727,,,,,,,,0.12429390220906116,
07_119,-0.47131284374114174,,,,,,,,0.12327089835722178,
07_120,-0.48760979898958495,,,,,,,,0.12289780416838676,
07_121,-0.5012092717891693,,,,,,,,0.12461942041326522,
07_122,-0.5407890367147719,,,,,,,,0.12616962000104995,
07_123,-0.5548153174284954,,,,,,,,0.12680896063692984,
08_001,-0.5685497430031601,,,,,,,,0.12705764039220632,
08_002,-0.5766635861733996,,,,,,,,0.12934065393221983,
08_003,-0.5919208959093925,,,,,,,,0.12964997924431024,
08_004,-0.5790000146385453,,,,,,,,0.12724653182767348,
08_005,-0.5949796494410617,,,,,,,,0.1272323098950949,
08_006,-0.6187641384923872,,,,,,,,0.13022328682930528,
08_007,-0.6331424116787515,,,,,,,,0.1289359240523168,
08_008,-0.6718614161653091,,,,,,,,0.13185410663360914,
08_009,-0.7410947802228021,,,,,,,,0.1323621664970257,
08_010,-0.6527521577154636,,,,,,,,0.12929229751073634,
08_011,-0.6573384235562539,,,,,,,,0.12780610684175706,
08_012,-0.732922420011031,,,,,,,,0.12626048707203774,
08_013,-0.6578650446785322,,,,,,,,0.12503321982455967,
08_014,-0.6476009955822885,,,,,,,,0.1197525443965313,
08_015,-0.6776879331245326,,,,,,,,0.11860132553766807,
08_016,-0.6367177232672626,,,,,,,,0.11767439921857027,
08_017,-0.6771512064220595,,,,,,,,0.11890859653505229,
08_018,-0.6498192071031619,,,,,,,,0.11795882954507272,
08_019,-0.6177278080591407,,,,,,,,0.11958847074711844,
08_020,-0.5880991748952641,,,,,,,,0.11845364089625009,
08_021,-0.5768172259488588,,,,,,,,0.11681033498566204,
08_022,-0.5545437405240037,,,,,,,,0.11377662070867046,
08_023,-0.5962191939215894,,,,,,,,0.11556478461847723,
08_024,-0.5893940157800384,,,,,,,,0.11501257789624067,
08_025,-0.5591666926420521,,,,,,,-0.17921919339221995,0.11269129714724556,
08_026,-0.5243192254695448,,,,,,,-0.18283633004472963,0.11046097382274306,
08_027,-0.4887321988327366,,,,,,,-0.15946965359114512,0.11588538718346814,
08_028,-0.5202714997446892,,,,,,,,0.11521605319664295,
08_029,-0.4809006133485269,,,,,,,,0.12107221082873233,
08_030,-0.46344481430272605,,,,,,,-0.14834727359917865,0.12118180199063738,
08_031,-0.4576440015952774,,,,,,,-0.17716001935746142,0.11672232958745742,
08_032,-0.46258555023735276,,,,,,,-0.18569968695495828,0.11335288779276396,
08_033,-0.4379280369940741,,,,,,,-0.20191752761587112,0.11067238858022116,
08_034,-0.44165601292821033,,,,,,,-0.20613806139993363,0.10854037663865863,
08_035,-0.47590868493696764,,,,,,,-0.19408841473627167,0.10924207020696057,
08_036,-0.46720219018679876,,,,,,,-0.202566821112157,0.1083716535118733,
08_037,-0.48660505072532434,,,,,,,-0.20108406699607995,0.10908668348105613,
08_038,-0.531834847207055,,,,,,,-0.19287797402591864,0.11354134912845543,
08_039,-0.461040023052474,,,,,,,-0.1972807185950463,0.11077691448158457,
08_040,-0.4977770997606773,,,,,,,-0.18249665687252115,0.11481380610343522,
08_041,-0.5173686479126477,,,,,,,,0.11836344064934651,
08_042,-0.5678780427198247,,,,,,,-0.18011834665501558,0.11922156088427821,
08_043,-0.5695880400418866,,,,,,,,0.1231811080590639,
08_044,-0.5468577580828609,,,,,,,,0.12264532495062157,
08_045,-0.5574118988708375,,,,,,,,0.12462328954237924,
08_046,-0.5427921258057573,,,,,,,,0.12502425250317206,
08_047,-0.5238807297093615,,,,,,,,0.12188221577279483,
08_048,-0.47500913501678105,,,,,,,-0.15638016804299706,0.11678434755041758,
08_049,-0.4529365557460963,,,,,,,,0.11862251140001837,
08_050,-0.43491346542415765,,,,,,,-0.1898083812873876,0.1116239473183222,
08_051,-0.3864640933427236,,,,,,,-0.15077988063289308,0.11660259006950155,
08_052,-0.37221841725827065,,,,,,,-0.16733146642355604,0.11461685614082161,
08_053,-0.36698301665055916,,,,,,,-0.1782863174801107,0.11250394105431825,
08_054,-0.3686446974913552,,,,,,,-0.19873527280436476,0.11020270068335133,
08_055,-0.39566643116692446,,,,,,,-0.21437229411140415,0.1080668993340353,
08_056,,,,,,,,-0.21102054374190396,0.10796629090513786,
08_057,,,,,,,,-0.21862809410377135,,
08_058,,,,,,,,-0.19581784874507702,0.10841890942120141,-0.35321053186584517
08_059,-0.33176001378136855,,,,,,,-0.16357047586702714,0.11370083695171919,
08_060,-0.30563608313931034,,,,,,,-0.15876791950211938,0.11283093111933767,-0.327684170631245
08_061,,,,,,,,-0.15868124629108857,0.1102289310330215,-0.36012952770649054
08_062,,,,,,,,-0.1842494345729444,,-0.394435392413396
08_063,,,,,,,,-0.20522699715341353,,-0.40700208542366306
08_064,,,,,,,,-0.16621602911049851,,-0.434355493485094
08_065,,,,,,,,-0.20023240798521533,,-0.4745563563153776
08_066,,,,,,,,-0.17477834785313678,0.10852743054455996,-0.4555602765119443
08_067,,,,,,,,-0.15392255629220186,0.11539060805168569,-0.45727381289659935
08_068,,,,,,,,-0.18172199982259643,0.10964052558627115,-0.42081861425061484
08_069,,,,,,,,-0.19226492657200517,0.10602081970979554,-0.4276248568190669
08_070,,,,,,,,-0.1907863255708802,0.1082996716834407,-0.4051908588794698
08_071,,,,,,,,-0.19521663151072205,0.107740144902912,-0.3969948049793583
08_072,,,,,,,,-0.20660031928407316,,-0.43427824005659715
08_073,,,,,,,,-0.2043741552532618,0.10605550566994634,-0.38752155311949427
08_074,,,,,,,,-0.17013837419468283,0.11628739521569494,-0.37075787215013467
08_075,-0.33417053112793055,,,,,,,-0.17007760596113802,0.11827495064954635,-0.3339912302350031
08_076,-0.3709345376897534,,,,,,,-0.18371169603630397,0.11646372443528005,
08_077,-0.3303710673798387,,,,,,,-0.19222612801603448,0.11218482130140145,-0.34349932986731985
08_078,,,,,,,,-0.2084815082959602,0.10713250535360357,-0.3544266916048342
08_079,-0.3508834606382989,,,,,,,-0.21174173660448914,0.10801081801190673,
08_080,-0.36505462977749104,,,,,,,-0.20266793182202372,0.11114450029887726,
08_081,-0.38972718839442666,,,,,,,-0.20345362223994184,0.11155848524105014,
08_082,-0.4076728212676511,,,,,,,-0.19930021966889983,0.11284253181485529,
08_083,-0.4366330744782797,,,,,,,-0.1911749110752741,0.1145279303134537,
08_084,-0.4487938635562038,,,,,,,-0.1629981668613282,0.1205083275544092,
08_085,-0.43580306477057656,,,,,,,-0.17202329511157138,0.11941641688602178,
08_086,-0.41764115475355523,,,,,,,-0.18162544395995284,0.11767527175661421,
08_087,-0.3909219226962162,,,,,,,-0.17043695129479722,0.12029173069160524,
08_088,-0.3693998969952985,,,,,,,-0.16184056827939872,0.12209499081920037,
08_089,-0.3474642111536007,,,,,,,-0.15778615862890458,0.12247024232847332,
08_090,-0.3746894255192766,,,,,,,,0.12689022854723822,
08_091,-0.406293875429987,,,,,,,-0.15535055815404047,0.12412792107915303,
08_092,-0.4377791808659622,,,,,,,,0.12679616274045405,
08_093,-0.4025666888464757,,,,,,,,0.12830073142388024,
08_094,-0.39884177567252665,,,,,,,,0.13174560334494262,
08_095,-0.40769768121154293,,,,,,,,0.13434796498532103,
08_096,-0.3580338184196624,,,,,,,,0.1358944405757688,
08_097,,,,,,,,,0.13568383271930565,
08_098,,,,,,,,,0.13280979034770954,
08_099,-0.35814611575795835,,,,,,,,0.13153055683928339,
08_100,-0.3465214431006955,,,,,,,,0.12951431991793483,
08_101,,,,,,,,,0.12838865594356505,-0.35992390603471025
08_102,-0.32933694211022413,,,,,,,,0.12428700728382948,-0.34529637066396823
08_103,,,,,,,,,0.12160593254720346,-0.41997306086834113
08_104,,,,,,,,,0.12833685497898545,-0.39784572603231033
08_105,,,,,,,,,0.13387856246754773,-0.4094401389153997
08_106,,,,,,,,,0.13365942363538655,-0.46936688819291095
08_107,,,,,,,,,0.12614607278572637,-0.49102232927161266
08_108,,,,,,,,,0.11285097082383873,-0.5501840828608917
08_109,,,,,,,,-0.18497174447315418,,-0.560606122549365
08_110,,,,,,,,-0.17318660002217195,,-0.6266351904844202
08_111,,,,,,,,-0.1630480295168842,,-0.6043995077110484
08_112,,,,,,,,,,-0.6051189813022815
08_113,,,,,,,,-0.1542619201603839,,-0.6064408180296329
08_114,,,,,,,,,,-0.6266857597878929
08_115,,,,,,,,,,-0.6183820445764522
08_116,,,,,,,,,0.11205760632721302,-0.6233146887159353
08_215,-0.4043664353049882,,,,,,,-0.19951854206506756,0.11018133028495528,
09_001,,,,,,,,,0.13247341353802727,-0.5448069303409211
09_002,,,,,,,,,0.14041154232980893,-0.4806925018366066
09_003,,,,,,,,,0.13688731951620578,-0.4869614488743562
09_004,,,,,,,,,0.14083155167834022,-0.45510497113603876
09_005,,,,,,,,,0.14517511869953623,-0.42673855308228914
09_006,-0.36772858736580494,,,,,,,,0.14065902848196882,
09_007,-0.38962137593138874,,,,,,,,0.14091934936282985,
09_008,-0.45949717068159895,,,,,,,,0.12799268652566848,
09_009,-0.5417247028189858,,,,,,,,,
09_010,-0.5819255669941281,,-0.15980000504720926,,,,,,,
09_011,-0.6373833589516553,,-0.1821985992301855,,,,,,,
09_013,-0.6320839947932513,,-0.2162052953857047,,,,,,,
09_014,-0.6077540696396861,,-0.2064533351641569,,,,,,,
