Tag,Distance_Center,Nationality_Italy,Education_University,Nationality_UK,Nationality_Spain,POI_Restaurants_Hotels,Intercept
03_012,,,,,,0.22680626894320946,
03_013,,,,,,0.22591578124674436,
03_014,,,,,,0.2254254356173479,
03_015,,,,,,0.22806978042094606,
03_016,,,,,,0.23202501489160857,
03_017,,,,,,0.22636795714826707,
03_018,,,,,,0.229219165427825,
03_019,,,,,,0.24371501812648796,
03_020,,,,,,0.26356064063458434,
03_021,,,,,,0.24853597707488662,
03_022,,,,,,0.23188465233973182,
03_023,,,,,,0.22329465183974748,
03_024,,0.38168829980586133,,,,0.1894062503082355,
03_025,,,,0.35306381700940886,,,0.4136797020470739
03_026,,,,0.2975926447614674,,0.19931383743060885,0.3524297483871821
03_027,,,,0.2860809419719006,,0.1908269812872192,0.3411517429946602
03_028,,,,0.27371686719696026,,,0.33345148127687974
03_029,,,,0.28467142055050715,,,0.3550610416176841
03_030,,,,0.28613024715503144,,,0.36794151471460235
03_031,,,,0.2766689565184164,,,0.376132071422095
03_032,,,,0.2778471178350584,,,0.3850064639783973
03_033,,,,0.26521088162845047,,,0.3573675920053433
03_034,,,,0.2737209061785127,,,0.3636733629490765
03_035,,,,0.2678628975283503,,,0.34662636757118614
03_036,,,,0.254104898277534,,,0.31638841850776944
03_037,,,,0.2630623420443147,,,0.34414957845771516
03_038,,,,,,,0.3492329755879674
03_039,,,,0.2512799904497653,,,0.3321614260289749
03_040,,0.31543032952599365,,,,,0.30161264101823515
03_041,,0.35251164443774446,,,,,0.27401062960597133
03_042,,0.44288970060285593,,,,,0.2533524162265484
03_043,,0.3996734793128616,,,,,0.24929601527850875
03_044,,0.455142171324907,,,,0.21602498229855654,0.22485197025764625
03_045,,0.4816801660176,,,,0.25627026405358416,0.2667923827467641
03_046,,0.4638556435281942,,,,0.26377528395997496,0.24503179140610565
03_047,,0.35870906828059845,,,,0.29838187535151184,0.2488336697642479
03_048,,,,,,0.26684815358011493,
03_049,,,,,,0.2699003150449608,0.2095047065151008
03_050,,,,,,0.2524061490947492,0.20337583564331496
03_051,,0.30989386862077783,,,,0.23033392466945918,0.21093001370506506
03_052,,0.36142444249185607,,,,0.2463136144111721,0.20474341877298152
03_053,,0.4139723767280329,,,,0.28934827017984516,0.24083792887304642
03_054,,0.4451291451533422,,,,0.2521610038963016,
03_055,,0.41032106874677104,,,,0.21014912821970064,0.21416027333399912
03_056,,0.38454928884469075,,,,,0.2330150266874925
03_057,,0.31854287969832545,,,,0.20354277376605276,0.22720969378426958
03_058,,0.31235890445531206,,,,,0.2621105088637041
03_059,,,,,,,0.27656157712913243
03_060,,,,0.23056619229774697,,0.18582998432960207,0.2680812903673499
03_061,,,,0.23825461832272074,,0.18086848020751625,0.28449003336019224
03_062,,,,0.24223299188525083,,0.18388439512284527,0.2734866713146485
03_063,,,,0.24957431808209418,,0.18174934791513647,0.29090502555195646
03_064,,,,0.26309460013560393,,0.18246099284707737,0.30423571095703567
03_065,,,,0.2590245949330683,,0.18237652100538784,0.29705525129055343
03_066,,,,0.2578493087419844,,0.18255736508632686,0.27986417473351516
03_067,,,,0.25487212310173024,,0.18252415991956453,0.2803653462633317
03_068,,,,0.24976732684107347,,0.18196551677828673,0.269201115017819
03_069,,,,0.24956239459968665,-0.23470318314612232,0.18148945174793535,0.2624076010871582
03_070,,,,0.2408995116520369,-0.24758126836122757,0.18120230939757626,0.24483212977228086
03_071,,,,0.23616511531560605,-0.25322181145599487,0.18137016024706945,0.23769014200268063
03_072,,,,0.2307624413482144,-0.2553352791638572,0.18197139374753118,0.22963615367887516
03_073,,,,,-0.2578994409923472,0.18435449233539605,0.21242292182673056
03_074,,,,,-0.2540821203546593,0.18505991311201164,0.20782508088425533
03_075,,,,,-0.2495894780421033,0.1843322432136729,0.2158461982416155
03_076,,,,,-0.24076658459851594,0.1873764738409231,0.201300301022602
03_077,,,,,,0.19516329518871298,0.18821408546954355
03_078,,,,,,0.18825918479500242,0.19515252791454843
03_079,,,,,,0.20504220200515105,0.17231357768396127
03_080,,,,,,0.221674305794046,0.1609719697442803
03_081,,,,,,0.21559032673214107,0.16055574529673503
03_082,,,,,,0.2059237838503709,0.16721824369299867
03_083,,,,,,0.1906546126480256,0.187610079618473
03_084,,,,,,0.19178375919194435,0.1832344268195991
03_085,,,,,,0.1965434159129284,0.17104702806705438
03_086,,,,,,0.19141874938155862,0.1709057151257263
03_087,,,,,,0.1863093961962807,0.17043391293114873
03_088,,,,,,0.18319338518162054,0.17194201125493352
03_089,,,,,,0.18675369220390398,0.189815100041548
03_090,,,,,,0.1906298899949639,0.21101487422388893
03_091,,,,,-0.24523722795128186,0.18705567294046294,0.2085231645251471
03_092,,,,,,0.18745136834680917,0.18681307692768281
03_093,,,,,,0.19025659983116538,0.18246282271750744
03_094,,,,,-0.2522094029357523,0.187789686418714,0.19997957926076912
03_095,,,,,-0.257316373220033,0.1841590260146233,0.21823601850122726
03_096,,,,,-0.24587815161026888,0.18486688526402956,0.2252604323220927
03_097,,,,0.23171509741281612,-0.24968910826446541,0.18180352531007468,0.23716359149351832
03_098,,,,0.24070444956327117,-0.23304982668868254,0.18195645963867008,0.253790226741204
03_099,,,,0.23643534694709653,,0.18572176539093171,0.2579465512776112
03_100,,,,0.227767525332049,,0.18604435379514808,0.23856902700865906
03_101,,,,0.2240686614208833,,0.19373813821175603,0.24221298656352003
03_102,,,,0.2222034382213471,,0.19879809878122212,0.24757241139216
03_103,,,,,,0.21083338005834631,0.23183141633430654
03_104,,,,,,0.21827499841906803,0.22842789441728187
03_105,,,,,,0.20661432892477735,0.21877958866402805
03_106,,,,,,0.22553742945405655,0.2003583527169565
03_107,,,,,,0.20450559682143635,0.17654727522833313
03_108,,,,,,0.19618489581552487,0.20383289644406374
03_109,,,,,,0.18830757927267558,0.1851885072396141
03_110,,,,,,0.1816393105142848,0.16880185118754745
03_111,,,,,,0.19169748769989142,
03_112,,,-0.2786030074717968,,,0.18825224351816264,
03_113,-0.4453735995586608,,-0.30650229164575493,,,0.21189909008396365,
03_114,-0.5112158696528011,,-0.3118093759625843,,,0.22302352087660784,
03_211,,,,0.2710425433003742,,,0.35621011642681616
03_212,,,,0.2654612609823927,,,0.3325696436434541
03_213,,,,0.25855938382814647,,,0.3267473281991905
04_001,-0.542840555296118,,-0.3262970885125381,,,0.21702605368090652,
04_002,-0.46296782632518235,,-0.32743553369565287,,,0.18547655551558795,
04_003,-0.47903474676722474,,-0.32395819413497795,,,0.20046786661937427,
04_004,-0.4248384987930773,,-0.30648248493359065,,,0.18739398360188436,
04_005,,,-0.2753308995855374,,,,
04_006,,,-0.25877485689453383,,,0.1789138705933705,0.16064900294125586
04_007,,,-0.299047976987083,,,0.17720717800699765,
04_008,,,-0.32373172118861115,,,0.1769702574957241,
04_009,,,-0.33900062955920013,,,,
04_010,,,-0.3716559082526898,,,,
04_011,-0.4344598601565688,,-0.36856231107664433,,,,
04_012,-0.4986226279088563,,-0.3562821298896687,,,0.18717987446884135,
04_013,-0.561234334927809,,-0.3521246445406551,,,0.19918355272237917,
04_014,-0.6048272353675836,,-0.3358442038126855,,,0.226806111302338,
04_015,-0.5537224555731919,,-0.3371325241455019,,,0.20885273330829787,
04_016,-0.6014245533618943,,-0.3241522622640391,,,0.23095382054474523,
04_017,-0.6492553489132333,,-0.32171456340529186,,,0.25285364534269594,
04_018,-0.6914793142096776,,,,,0.2933424143922531,
04_019,-0.7148002524978249,,,,,0.3180647148012648,
04_020,-0.6836436405788257,,-0.31535108906010445,,,0.2755956180203011,
04_021,-0.6739000747432033,,-0.3329285235527944,,,0.2629081615339722,
04_022,-0.5853758203909388,,-0.37950975263265996,,,0.19510157143531626,
04_023,-0.5852092437728708,,-0.40266019058398705,,,0.20130893425098959,
04_024,-0.4394174416479044,,-0.4529085456273736,,,0.20079881390953142,
04_025,-0.4379424497065978,,-0.4066216229812613,,,,
04_026,,,-0.39717108961492864,,,,
04_027,-0.39519501623899045,,-0.43407971365920245,,,0.17648498314035768,
04_028,,,-0.44461234200025923,,,0.19003117732440494,
04_029,,,-0.4417200777259175,,,0.20593562205038726,
04_030,,,-0.3806525023675712,,,0.1923032051588899,
04_031,,,-0.3458165928910223,,,0.18210369395341328,
04_032,,,-0.2766586919086124,,,0.1812891046594305,
04_033,,,-0.27758688482404087,,,0.1848162432776616,0.1599630860068504
04_034,,,-0.3062916575682096,,,0.19614740877525227,
04_035,,,-0.2583314685323011,,,0.1898440146347591,0.16205093888732475
04_036,,,-0.3275737911107836,,,0.2147763230465664,
04_037,,,-0.25822002749879186,,,0.20626032990623627,
04_038,,,-0.26402193024942633,,,0.2188168567135411,
04_039,,,-0.3256270749577402,,,0.23429684390045527,
04_040,,,-0.2639094617229362,,,0.22810053071978664,
04_041,,,-0.3114180892270621,,,0.24360330416375556,
04_042,,,-0.2711450119573003,,,0.23975266264853665,
04_043,,,-0.410260933702192,,,0.26131643049516806,
04_044,,,-0.37104801077936794,,,0.26273636867529326,
04_045,,,-0.3885377235285827,,,0.2672582192233096,
04_046,,,-0.4106996065546374,,,0.2659369094682376,
04_047,,,-0.4457220750814871,,,0.26152691770907904,
04_048,,,-0.3899175769934277,,,0.22216829324647172,
04_049,,,-0.4533549524105406,,,0.24928440727503293,
04_050,-0.3584455830624585,,-0.4806752254225894,,,0.21743157034182625,
04_051,,,-0.49257253102023074,,,0.2267482991383525,
04_052,,,-0.5011375635310374,,,0.23493155085329487,
04_053,,,-0.4971496388919354,,,0.24610550988789193,
04_054,,,-0.47462616686448394,,,0.25444395865156133,
04_055,,,-0.5127503713381633,,,0.2375961803484141,
04_056,,,-0.513957679507688,,,0.2507515073865873,
04_084,,,-0.40264673863008166,,,0.21771028045985008,
05_001,,,-0.32146185888496465,,,0.23483164133432777,
05_002,,0.3263609204955734,-0.35407530161307643,,,,
05_003,,,-0.4058207863657101,,,0.23396364771824102,
05_004,,,-0.39605787570247386,,,,
05_005,,,-0.4856669472338636,,,0.23676541558273123,
05_006,,,-0.5062970824158592,,,0.23189165770141462,
05_007,,,-0.4515310413914199,,,0.2181412758717035,
05_008,-0.4278933715165165,0.35544786010793616,-0.369162391177991,,,0.18532717974549262,
05_009,,,-0.4543509142971566,,,0.22052085680357603,
05_010,,,-0.4413970045591733,,,0.2207462152494626,
05_011,-0.5379729783003699,0.3503853804218528,-0.36238799037888103,,,0.2152989431452066,
05_012,-0.5583752740674877,0.34418704951552237,-0.3679123966461161,,,0.21809902078714113,
05_013,,,-0.44701341693186053,,,0.2242649252275566,
05_014,,,-0.4880158450248964,,,0.2294997999559977,
05_015,-0.44995677003315315,,-0.43666973773633455,,,0.22603655487200508,
05_016,-0.46582898212766416,,-0.44066349274004935,,,0.2258283164145246,
05_017,,,-0.4998724096137901,,,0.23096060811149188,
05_018,-0.4327415217861684,,-0.45951693672545674,,,0.22375247602613335,
05_019,-0.4989917143198142,,-0.43427135947105855,,,0.2180230952475818,
05_020,-0.6009020572360129,,-0.3918300582036822,,,0.21003114209556165,
05_021,-0.6776586704236337,0.30741113627618943,-0.3522983465983546,,,0.22380765546966538,
05_022,-0.6443575174314868,0.33293422911992937,-0.3519561311171147,,,0.2141482215657685,
05_023,-0.5968444690059351,0.3346000301297851,-0.3629238599396833,,,0.21833576519172412,
05_024,-0.6816226118884878,0.3826042743626385,,,,0.2135768340796847,
05_025,-0.72850061417019,0.4190458941902175,,,,0.20527292001736502,
05_026,-0.7379190711619286,0.4430159890647652,,,,0.18293571533989392,
05_027,-0.7047707244996527,0.41429317175453995,,,,0.2013007075213781,
05_028,-0.6172320780379167,0.38627881855609675,,,,0.20466893665318403,
05_029,-0.6775786558728067,0.4138403327221373,,,,0.1864121339080951,
05_030,-0.7195903009943448,0.4289100583886727,,,,,
05_031,-0.6857909913668057,0.4061580810885723,-0.38832609864879175,,,,
05_032,-0.5716068015882881,0.3664325204310842,-0.4019923056832021,,,,
05_033,-0.7141492387508839,,,,,,
05_034,-0.8714837460992361,,,,,,
05_035,-0.852613022328882,,,,,,
05_036,-0.82296536986181,0.32225868211150044,,,,,
05_037,-0.8263107727957004,0.31952260717943526,,,,,
05_038,-0.8105692829888039,0.3355312462292427,,,,,
05_039,-0.7949284727793564,0.36125961527918926,,,,,
05_040,-0.7750055441752309,0.3823241550594129,,,,,
05_041,-0.7773752765051578,0.37806835113653936,,,,,
05_042,-0.7448742862430209,0.4336566900037723,,,,,
05_043,-0.7573913261642341,0.41212332594125234,,,,,
05_044,-0.7442899863443039,0.43334723607199,,,,,
05_045,-0.7540006521781694,0.4047303520478025,,,,,
05_046,-0.7391312419284896,0.42923164622955723,,,,,
05_047,-0.7396155180792983,0.4509045582709622,,,,,
05_048,-0.7295934066557701,0.4648282872486695,,,,0.1909091229255188,
05_049,-0.7252914123617823,0.4544350910283082,,,,0.21835669254396084,
05_050,-0.7248801308802736,0.4433811984423166,,,,,
05_051,-0.6270657989176273,0.41881676170988774,,,,0.20982901952298663,
05_052,-0.6747981924567946,0.45263913480521667,,,,0.21996955088088482,
05_053,-0.7171715076740914,0.43017157245589144,,,,0.2432663709175794,
05_054,-0.7028680879824979,0.39671883829945304,,,,0.2725289807395551,
05_055,-0.7203599171153894,0.36944337485257545,,,,0.25050820656936923,
05_056,-0.7140350157108073,,,,,0.27795652003669347,
05_057,-0.7021699021068332,,-0.33014573959018456,,,0.2869072226413796,
05_058,-0.6757586730995561,0.327578452672751,,,,0.32401444715545524,
05_059,-0.6758701302260359,,,,,0.34196252454834264,
05_060,-0.6273235940431701,0.38771209366495135,,,,0.31009029298589413,
05_061,-0.6227958040954251,,,,,0.3432183536121305,
05_062,-0.5949095267952397,0.40565395928436054,,,,0.2956545384642686,
05_063,-0.5485776127091005,0.4059989950122972,,,,0.274866883071795,
05_064,-0.5277310318189729,0.35945405677607706,,,,0.31060687988849744,
05_065,-0.5317472598656894,,,,,0.3089484097677004,
05_066,-0.4600415837833661,,,,,0.2675148302486085,
05_067,,,,,,,
05_068,,,,,,,
05_069,,,,,,,
05_070,,,,,,,
05_071,-0.49745309740509835,,,,,,
05_072,,,,,,,
05_073,-0.5259494807285814,,,,,,
05_074,-0.5139362181284878,0.3448190815355356,,,,0.22098943261141932,
05_075,-0.6545683938235971,,,,,,
05_076,-0.6374917456560358,0.37258969934061587,,,,,
05_077,-0.796160574401025,,,,,,
05_078,-0.742500116474746,0.36987210953832744,,,,,
05_079,-0.7108213970696251,,,,,,
05_080,-0.7750750746385615,,,,,,
05_081,-0.6399831464260295,,,,,,
05_082,-0.6123038183680897,,,,,,
05_083,-0.6516122613178282,,,,-0.4462228713643622,,
05_084,-0.7994188792788481,,,,,,
05_085,-0.8126095246965481,,,,,,
05_086,-0.8587819513952057,,,,,,
05_087,-0.826178709472047,,,,,,
05_088,-0.9257300145946646,,,,,,
05_089,-0.8644770085138724,,,,,,
05_090,-0.9704900471366208,,,,,,
05_091,-1.0265331371188955,,,,,,
05_092,-0.9564016891944285,,,,,,
05_093,-0.85576230564367,,,,,,
05_094,-0.9076160383927333,,,,,,
05_095,-0.9291708841414777,,,,,,
05_096,-0.9606303407858934,,,,,,
05_097,-0.9579342309346325,,,,,,
05_098,-1.0233001314849572,,,,,,
06_001,-0.8255210527810706,,,,-0.4300352334160577,,
06_002,-0.7079407857349678,,,,-0.45771221727995165,,
06_003,-0.8319487244952952,,,,,,
06_004,-0.8823850596856785,,,,,,
06_006,-0.9599172832040014,,,,,,
06_007,-1.018468551522675,,,,,,
06_008,-0.9536806131110078,,,,,,
06_009,-0.5721127971103896,,,,,,
06_010,-0.7100606254679825,,,,,,
06_011,-0.742886254092049,,,,,,
06_012,-0.9227224168629481,,,,,,
06_013,-0.9290852867844617,,,,,,
06_014,-0.8355063099099351,,,,,,
06_015,-0.7664896370730899,,,,,,
06_016,-0.714243732930972,,,0.24058526269454716,,,
06_017,-0.7351667147028703,,,,,,
06_018,-0.528794063850175,,,,,,
06_019,-0.6665483210713606,,,,-0.422324853988144,,
06_020,,,,,-0.5121958951621938,,
06_021,,,,,-0.43829133072135007,,
06_022,,,,,,,
06_023,,,,,,,
06_024,,,,,,,
06_025,,,,,,,
06_026,,,,,,,
06_027,,,,,,,
06_028,,,,,,,
06_029,,,,,,,
06_030,,,,,,,
06_031,,,,,,,
06_032,,,,,,,
06_033,,,,,-0.4228234103881304,,
06_034,,,,,-0.4638695504357752,,
06_035,,,,,-0.4958448436557264,,
06_036,,,,,-0.5484663206565851,,
06_037,,,,,-0.5405088138948227,,
06_038,,,,,-0.5443847259409393,,
06_039,,,,,-0.5100742994694658,,
06_040,,,,,-0.4935584426131535,,
06_041,,,,,-0.43932337417442024,,
