Tag,Distance_Center,Nationality_Spain,Nationality_Italy,Education_University,Nationality_UK,POI_Restaurants_Hotels,Intercept
06_022,,,,,0.3012576829161452,,
06_023,-0.4907622713883274,,,,0.3339980174204444,,
06_024,-0.49513184962171874,,,,0.3183154184174493,,
06_025,-0.48818313153447707,,,,0.3014951434130295,,
06_026,,,,,0.2894202215655526,,
06_027,,,,,0.26344953467483423,,
06_028,,,,,0.25694892904148986,,
06_029,,,,,0.27607711879629315,,
06_030,,,,,0.24900732974864342,,
06_031,,,,,0.23891274656299766,,
06_032,,,,,0.2548446092111885,,
06_033,,,,,,,
06_034,,,,,,,
06_035,,,,,,,
06_036,,,,,,,
06_037,,-0.37622966093879856,,,,,0.35837058417806467
06_038,,-0.38159027847492843,,,,,
06_039,,,,,,,
06_040,,-0.3680629846959375,,,,,
06_041,,,,,,,
06_042,,,,,,,
06_043,,,,,,,
06_044,,,,,,,
06_045,,,,,,,
06_046,,,,,,,
06_047,,,,,,,
06_048,,,,,,,
06_049,,,,,,,
06_050,,,,,,,
06_051,,,,,,,
06_052,,,,,,,
06_053,,,,,,,
06_054,,,,,,,
06_055,,,,,,,
06_056,-0.429869322217516,,,,,,
06_057,-0.4103347527689044,,,,,,
06_058,-0.44163934414649114,,,,,,
06_059,-0.4622714896082425,,,,,,
06_060,-0.45317483265767194,,,,,,
06_061,,,,,,,
06_062,-0.4472609038242458,,,,,,
06_063,-0.5028146193043984,,,,,,
06_064,-0.4886233272820716,,,,,,
06_065,-0.5172699818662932,,,,,,
06_066,-0.5327734823015448,,,,,,
06_067,-0.501822634782428,,,,,,
06_068,-0.4690221122347376,,,,,,
06_069,-0.4553064326562549,,,,,0.2473385848115436,
06_070,-0.46724387829897607,,,,,0.2544066541094632,
06_071,-0.480876008960361,,,,,0.2625808528841589,
06_072,,,,,,0.296945029713709,
06_073,-0.49260111525700356,,,,,0.2832421601026307,
06_074,-0.511879631208073,,,,,0.2602777804328178,
06_075,-0.5393022650728461,,,,,0.2381158495774338,
06_076,-0.5232773236149053,,,,,0.22826577359564487,
06_077,-0.560936703270969,,,,,0.20526379350967364,
06_078,-0.5838389148400823,,,,,,
06_079,-0.600535319794517,,,,,,
06_080,-0.5719797125502637,,,,,,
06_081,-0.5450366657232749,,,,,,
06_082,-0.5300032462675605,,,,,,
06_083,-0.5651237488252463,,,,,,
06_084,-0.5211260928918015,,,,0.24863158670099755,,
06_085,-0.5195433458362377,,,,0.2715852821432412,,
06_086,-0.5061691574981754,,,,0.2890021197802255,,
06_087,-0.5904579865637469,,,,0.2603946343706703,,
06_088,-0.5877583476489878,,,,,,
07_001,-0.6152538882754899,,,,,,
07_002,-0.5844523493429941,,,,,0.21993086448762383,
07_003,-0.5347079277189383,,,,,0.2588173608780709,
07_004,-0.5337053433071305,,,,,0.27617694195181824,
07_005,-0.5418050483110567,,,,,0.2515771285170109,
07_006,-0.5667699971880069,,,,,0.23521437985492086,
07_007,-0.607356800922498,,,,,,
07_008,-0.5735331679886885,,,,,0.20842350156947595,
07_009,-0.5401794918659651,,,,,0.22565407233798104,
07_010,-0.5358049208875526,,,,,0.26387899660906217,
07_011,-0.551828215761225,,,,,0.2661377411718546,
07_012,-0.5141044459615448,,,,,0.2280488868788865,
07_013,-0.5390940549539662,,,,,0.19964504560889917,
07_014,-0.5326238068022434,,,,,,
07_015,-0.5263777762360476,,,,,,
07_016,-0.5703410010783607,,,,,,
07_017,-0.5981034568272535,,,,0.24829321173600313,,
07_018,-0.6130709577919585,,,,0.2329308391503361,,
07_019,-0.5760654303587264,,,,0.27766430809275866,,
07_020,-0.5403172175134228,,,,0.27551761968635474,,
07_021,-0.5263585066574243,,,,0.34491886685208756,,
07_022,-0.5311694194190885,,,,0.32930328456775354,,
07_023,-0.5463193845405067,,,,0.3393291944607749,,
07_024,-0.5364655798926038,,,,0.3189193471400634,,
07_025,-0.5071578155866203,,,,0.2753435245299993,,
07_026,-0.5157138274842624,,,,0.2680464429321631,,
07_027,-0.5027036326296281,,,,,,
07_028,-0.5242569536571577,,,,,,
07_029,,,,0.4258849544944982,,,
07_030,,,,0.4724322607421245,,,
07_031,,,,0.549922030341529,,,
07_032,,,,0.5425536046080507,,,
07_033,,,,,,,
07_034,-0.7570008457167472,,,,,0.20403896166923197,
07_035,-0.8785302414338203,,,,,0.26443939547234124,
07_036,-0.697060749988505,,,,,0.20991698273846787,
07_037,,,,0.5226600163742962,,,
07_038,-0.4848900366476918,,,,,,
07_039,-0.5739583671335858,,,,,0.2308901362323728,
07_040,-0.6059753657449028,,,,,0.20339905607394876,
07_041,-0.785611713148886,,,,,0.26598545831511083,
07_042,-0.9226077540557543,,,,,0.21241636374096243,
07_043,-0.7701650678023689,,,,,,
07_044,-0.6323105126569478,,,,,,
07_045,,,,,,,
07_046,,,,0.5569790128181398,,,
07_047,,,,0.5844863966872756,,,
07_048,,,,0.5791729584521994,,,
07_049,,,,0.5428143340175056,,,
07_050,,,,0.5741808705277907,,,
07_051,,,,0.49451299280896527,,,
07_052,,,,,,,
07_053,-0.5768526995871411,,,,,,
07_054,-0.6550852339338912,,,,,,
07_055,-0.6979523847633292,,,,,,
07_056,-0.638582875801039,,,,0.2774383960806196,,
07_057,-0.6870815633910182,,,,0.29678103018781016,,
07_058,-0.6433307654729234,,,,0.33812752162310167,,
07_059,-0.6246615855948401,,,,0.33845051310217483,,-0.21149718704089707
07_060,-0.5921292234473307,,,,0.33820477461764614,,-0.1989299651123475
07_061,-0.6387891866368611,,,-0.2783554580747934,0.38159203713676665,,
07_062,-0.6427275190196626,,,-0.25912357286241056,0.4057705038643535,,
07_063,-0.6342751633282795,,,-0.2920592884125371,0.39949556829917443,,
07_064,-0.6500065046940956,,,-0.3070078694667739,0.3834381922281732,,
07_065,-0.6446555035757113,,,-0.3006010187655698,0.3841604130811838,,
07_066,-0.6427047905668501,,,-0.2937244772525309,0.37229793721404175,,
07_067,-0.638693739826385,,,-0.2807409942141115,0.36459413069651975,,
07_068,-0.6364186652468998,,,-0.27784400543427606,0.37959045365468375,,
07_069,-0.6197948051330686,,,-0.2781401541250929,0.3917481755035081,,
07_070,-0.6459742833266668,,,,0.3660396345038268,,
07_071,-0.6459871696791589,,,,0.35407471402112195,,
07_072,-0.5875889900314494,,,,0.37043255641414263,,
07_073,-0.5565585724088356,,,,0.4045342798273097,,
07_074,-0.6101100800965513,,,,0.38294896268725176,,
07_075,-0.6353113181561406,,,,0.37249890796592344,,
07_076,-0.6192263010026132,,,,0.3910281704194184,,
07_077,-0.6202517205965885,,,-0.2710672279449809,0.4072211808264188,,
07_078,-0.6159737650904279,,,-0.26043675225428325,0.4108294091961408,,
07_079,-0.6039100558063272,,,,0.4019457813315682,,
07_080,-0.5827948860328656,,,,0.4103242468910526,,
07_081,-0.5676081725204749,,,,0.42639063412873707,,
07_082,-0.6097397540849684,,,-0.25020581295665956,0.41558101370627165,,
07_083,-0.6427128061139791,,,-0.24557110748374444,0.4147211796979362,,
07_084,-0.6590692507856906,,,-0.24314251236702927,0.4287931642845428,,
07_085,-0.6232699202530269,,,-0.24308644138087285,0.42618148965806296,,
07_086,-0.6455715506014569,,,-0.24395747797822964,0.43110228843530257,,
07_087,-0.626178171491662,,,-0.24524647581936163,0.4377277061814707,,
07_088,-0.5793097969067943,,,-0.24383952368989606,0.4473846842294658,,
07_089,-0.5790539359773696,,,-0.24909665302212314,0.45275648309654265,,
07_090,,,,-0.2471662854188094,0.499142926365362,,
07_091,,,,-0.23287226925151833,0.4879358360176156,,
07_092,-0.4921782666217547,,,-0.2436423430391727,0.46725764088043353,,
07_093,-0.41530519572861496,,,-0.2355415664209692,0.47899240801262255,,
07_094,,,,-0.2211121425745106,0.47491283682227203,,
07_095,,,,,0.479906682242668,,
07_096,,,,,0.46696677955473087,,
07_097,,,,,0.49590717042225657,,
07_098,,,,,0.4375290392901052,,
07_099,,,,,0.44481932440286576,,
07_100,,,,,0.4406067697303875,,
07_101,-0.4288736741990229,,,,0.4495733734565779,,
07_102,-0.4775583237108536,,,,0.4107019593442622,,
07_103,,,,,0.44014086739504876,,
07_104,,,,,0.30716486842197416,,
07_105,,,,,,,
07_106,-0.44116447486101984,,,,,,
07_107,-0.41535204208050697,,,,0.3130687061303952,,
07_108,,,,,0.3319925890279639,,
07_109,,,,,0.3650432524674172,,
07_110,-0.39938157900025123,,,,0.3514771317848508,,
07_111,,,,,0.3896100921893176,,
07_112,-0.41494240865574283,,,,0.39197354947795476,,
07_113,-0.4346242446753325,,,,0.370871003031291,,
07_114,-0.5184541661504494,,,,0.3458465686900922,,
07_115,-0.5247471279909343,,,,0.31587374326177314,,
07_116,-0.5398776457236197,,,,0.28449242767437183,,
07_117,-0.5953856250452247,,,,0.27175055469962506,,
07_118,-0.5934193084095477,,,,0.32481511478670455,,
07_119,-0.6364905205946918,,,,0.32375445892316906,,
07_120,-0.6740749283480049,,,,0.31439634419174045,,
07_121,-0.665058476537795,,,,0.28904319749580526,,
07_122,-0.6705042477709248,,,,,,
07_123,-0.5951552452983098,,,,,,
08_001,-0.5203761854467887,,,,,,
08_002,-0.6274803870345691,,,,,,
08_003,-0.5701254314402192,,,,,,
08_004,,,,,,,
08_005,,,,,,,
08_006,,,,,,,
08_007,,,,0.4660440155890877,,,
08_008,,,,,,,
08_009,,,,0.5892669679564404,,,
08_010,,,,0.5277223213182207,,,
08_011,,,,0.5608598725800418,,,
08_012,,,,0.5802235888496456,,,
08_013,,,,0.5763368626255936,,,
08_014,,,,0.5814788497418938,,,
08_015,,,,0.5560900596117407,,,
08_016,,,,0.5502255673074163,,,
08_017,,,,,,,
08_018,-0.6189243714893418,,,,,,
08_019,,,,,,,
08_020,,,,,,,
08_021,,,,0.5242591683177308,,,
08_022,,,,0.49219113170594875,,,
08_023,,,,0.5405985188907657,,,
08_024,,,,0.5513483929053553,,,
08_025,,,,0.5181093178704819,,,
08_026,,,,,,,
08_027,,,,,,,
08_028,,,,,,,
08_029,,-0.23419766383919513,,,,,
08_030,,,,,,,
08_031,,,,,,,
08_032,,,,,,,
08_033,,,,,,,
08_034,,,,,,,
08_035,,,,,,,
08_036,,,,,,,
08_037,,,,,,,
08_038,,,,,,,
08_039,,,,,,,
08_040,,,,,,,
08_041,,,,,,,
08_042,,,,,,,
08_043,,,,,,,
08_044,,,,,,,
08_045,,,,,,,
08_046,-0.5066829201488308,,,,,,
08_047,,,,,,,
08_048,,,,,,,
08_049,,,,,,,
08_050,,,,,,,
08_051,,,,,,,
08_052,,,,,,,
08_053,,,,,,,
08_054,,,,,,,
08_055,,,,,,,
08_056,,,,,,,
08_057,,,,,,,
08_058,,,,,,,
08_059,,,,,,,
08_060,,,,,,,
08_061,,,,,,,
08_062,,,,,,,
08_063,,,,,,,
08_064,,,,,,,
08_065,,,,,,,-0.6113802289968947
08_066,,,,,,,-0.6906023843906038
08_067,,,,,,,-0.7322142719805773
08_068,,,,,,,-0.6208235872968694
08_069,,,,,,,-0.6089572789430179
08_070,,,,,,,
08_071,,,,,,,
08_072,,,,,,,
08_073,,,,,,,
08_074,,,,,,,
08_075,,,,,,,
08_076,,,,,,,
08_077,,,,,,,
08_078,,,,,,,
08_079,,,,,,,
08_080,,,,,,,
08_081,,,,,,,
08_082,,,,,,,
08_083,,,,,,,
08_084,,,,,,,
08_085,,,,,,,
08_086,,,,,,,
08_087,,,,,,,
08_088,,,,,,,
08_089,,,,,,,
08_090,,,,,,,
08_091,,,,,,,
08_092,,,,,,,
08_093,,,,,,,
08_094,,,,,,,
08_095,,-0.19056373228276738,,,,,
08_096,,,,,,,
08_097,,,,,,,
08_098,,,,,,,
08_099,,,,,,,
08_100,,,,,,,
08_101,,,,,,,
08_102,,,,,,,
08_103,,,,,,,-0.6735362023910291
08_104,,,,,,,-0.6597945332756803
08_105,,,,,,,-0.7061169223183821
08_106,,,,,,,-0.8026419319736416
08_107,,,,,,,-0.8131677013412761
08_108,,,,,,,-0.8686733634382877
08_109,,,,,,,-0.6962871180592369
08_110,,,,,,,-0.7766626163999198
08_111,,,,,,,-0.8467883887057699
08_112,,,,,,,-0.9130694470779156
08_113,,,,,,,-0.8893970344846178
08_114,,,,,,,-0.9098342557003952
08_115,,,,,,,-0.9366134688734004
08_116,,,,,,,-0.9932745525248259
08_215,,,,,,,
09_001,,,,,,,-0.9045676748087129
09_002,,,,,,,-0.8274159420568515
09_003,,,,,,,-0.8394239355255199
09_004,,,,,,,-0.7874445244064132
09_005,,,,,,,-0.7802476355622743
09_006,,,,,,,
09_007,,,,,,,
09_008,,,,,,,
09_009,-0.38863412144718035,,,,,,
09_010,-0.4701945508442583,,,,,,
09_011,-0.538333735393171,-0.21596487286649554,,,,,
09_013,-0.56333484077719,-0.26561720413056344,,,,,
09_014,-0.5330907609164685,-0.23082596720698143,,,,,
09_015,-0.5341847351017556,,,,,,
09_016,-0.49712281273373815,,,,,,
09_017,-0.5512767121720321,,,,,,
09_018,-0.5915864399909943,,,,,,
09_019,-0.6670414892922117,,,,,,
09_020,-0.6960234760499912,,,,,,
09_021,-0.6896105576557486,,,,,,
09_022,-0.6131741137307449,,,,,,
09_023,-0.5424542444229755,,,,,,
09_024,-0.458024497755303,,,,,,
09_025,,,,,,,
09_026,,-0.21881320580129063,,,,,
09_027,,,,,,,
09_028,,,,,,,
09_029,,,,,,,
09_030,,,,,,,
09_031,,,,,,,
09_032,,,,,,,-0.6239527780609175
09_033,,,,,,,
09_034,,-0.18303712691371915,,,,,
09_035,,-0.20884885949343684,,,,,
09_036,,-0.18092532274881692,,,,,
09_037,,,,,,,
09_038,,-0.19345620162952756,,,,,
09_039,,-0.2171689889035325,,,,,
09_040,,-0.2369804311485923,,,,,
09_041,,-0.25346049806157345,,,,,
09_042,,-0.2559074959007704,,,,,
09_043,,-0.26271340812612254,,,,,
09_044,,-0.2709907724098123,,,,,
09_045,,-0.2658933366810785,,,,,
09_046,,-0.26685479016432295,,,,,
09_047,-0.4455266790580261,-0.249842409112508,,,,,
09_048,,-0.2608794418238173,,,,,
09_049,,-0.24355071832209318,,,,,
09_050,-0.5050438627624271,-0.24546200997101403,,,,,
09_051,-0.5924210423851379,,,,,,
09_052,-0.7549455473853098,,,,,,
09_053,-0.7017908853620679,,,,,,
09_054,-0.626155184489495,,,,,,
09_055,-0.7664317468492107,,,,,,
09_056,-0.9624519329850413,,,,,,
09_057,-1.0870841875637476,,,,,0.23050461731916086,
09_058,-1.073888988341874,,,,,0.23326647759910016,
09_059,-0.9850163496437355,,,,,,
09_060,-0.8570691360549483,,,,,,
09_061,-0.8239855349312358,,,,,,
09_062,-0.8888155188599273,,,,,,
09_063,-1.0207892734508162,,,,,0.2465888111259394,
09_064,-1.0717300462903465,,,,,0.2701294650617658,
09_065,-1.1684079583533284,,,,,0.2753785958911653,
09_066,-1.1639974546487541,,,,,0.2630043371736654,
09_067,-1.2048817479859095,,,,,0.25891163464805317,
09_068,-1.2031744442406003,,,,,0.2458096065574164,
09_069,-1.115988676017031,,,,,0.2268963776577891,
09_070,-1.0118365537510452,,,,,,
09_071,-0.830916097356621,,,,,,
09_072,-0.9959217011173667,,,,,,
09_073,-1.095069846035031,,,,,0.21188338378224406,
09_074,-0.961218720319969,,,,,,
09_075,-0.6896941025946617,,,,,,
09_076,,,,0.5169103446788158,,,
09_077,-0.7252687152736632,,,,,,
09_078,-0.7486327596103287,,,,,,
09_079,,,,,,,
09_080,-0.8536629573961744,,,,,,
09_081,-1.0887697039077007,,,,,0.19575803902554242,
09_082,-1.0374815898054561,,,,,0.1926263811375309,
09_083,-1.214924963830788,,,,,0.25177267720750135,
09_084,-1.0807707046282022,,,,,0.2478070816280501,
09_085,-0.9982019118682154,,,,,0.28195042784244073,
09_086,-1.1583882930503366,,,,,0.27103621663013644,
09_087,-1.078622266904747,,,,,0.2927851084017677,
09_088,-0.9971941473224908,,,,,0.3117292918598803,
09_089,-1.152747356591968,,,,,0.291715616684128,
09_090,-1.033864893716274,,,,,0.3067002263089525,
09_091,-1.1546080442640503,,,,,0.2881155015033935,
09_092,-1.0540958211352358,,,,,0.2930852367056989,
09_093,-0.979606795443443,,,,,0.3033168764801257,
09_094,-0.9384849049955786,,,,,0.2997580556452215,
09_095,-0.8994586532488391,,,,,0.3123400788896406,
09_156,-0.8252629908916261,,,,,,
10_001,-0.8859225067871395,,,,,0.31738095921363185,
10_002,-0.7963344062888944,,,,,0.32272438961729144,
10_003,-0.8668968051128996,,,,,0.31625957125947907,
10_004,-0.9808055451396815,,,,,0.3052332888384494,
10_005,-0.8916897541467782,,,,,0.3056594791198213,
10_006,-0.8344183037560873,,,,,0.3080777959040328,
10_007,-0.7511343348214821,,,,,0.2954596140133432,
10_008,-0.6925786141806263,,,,,0.29620253071899233,
10_009,-0.7575275179590232,,,,,0.31894683226662096,
10_010,-0.8013343368568184,,,,,0.3265105827936576,
10_011,-0.7247880120228034,,,,,0.3308795930314495,
10_012,-0.7086384088426992,,,,,0.3404502395537794,
10_013,-0.7548704280486961,,,,,0.33728722965472785,
10_014,-0.6691711787434009,,,,,0.34165389157315457,
10_015,-0.648256839614493,,,,,0.3424481368235993,
10_016,-0.572679370048973,,,,,0.3435844884339439,
10_017,-0.5850636350804432,,,,,0.34496830102429643,
10_018,-0.6222378063945841,,,,,0.34602453633453967,
10_019,-0.6982316195423183,,,,,0.3390247463596243,
10_020,-0.7000833148653586,,,,,0.33621105475195645,
10_021,-0.7314658795913052,,,,,0.33455766380001456,
10_022,-0.7923665476313416,,,,,0.32711741834874164,
10_023,-0.7236840315932694,,,,,0.3315722008237535,
10_024,-0.7418313311403923,,,,,0.3274462226167449,
10_025,-0.7117751712338876,,,,,0.33712152835787307,
10_026,-0.7248943144531316,,,,,0.3325797210650897,
10_027,-0.7692811137440653,,,,,0.3219381571421729,
10_028,-0.8207491886074086,,,,,0.3193145522169028,
10_029,-0.8304773313871094,,,,,0.3104423376110919,
10_030,-0.8276600064027589,,,,,0.29860732446637733,
10_031,-0.7551335743565191,,,,,0.3171742682061972,
10_032,-0.6768592373706427,,,,,0.33051342594422123,
10_033,-0.6993152080822561,,,,,0.3114235945303427,
10_034,-0.7074461064012513,,,,,0.2901734295311915,
10_035,-0.574539281499849,,,,,0.28174476593078773,
10_036,-0.5901691208678964,,,,,0.3215014011448444,
10_037,-0.6367582923293681,,,,,0.34792512021866523,
10_038,-0.6893369856478062,,,,,0.3444600471626761,
10_039,-0.6830543795487111,,,,,0.3479889427915411,
10_040,-0.5939492904108499,,,,,0.35277873295619644,
10_041,-0.5484148132568823,,,,,0.35780514355465876,
10_042,-0.36931545759738804,,,,,0.3302164851603405,
10_043,,-0.3026390822420649,,,,0.3118951018396189,0.25159966930527483
10_044,,-0.31523180751352153,,,,0.33741949766679696,0.3553513835203331
10_045,,,,,,0.3609214524762478,0.442979070864682
10_046,,,,,,0.3759323055979852,0.48982453746641025
10_047,,,,,,0.3810502456588355,0.46211240647234486
10_048,,,,,,0.3707612091463115,0.4048015722481037
10_049,,,,,,0.35421879698772807,0.3793738795746116
10_050,,,,,,0.35038514276044996,0.3499017891796076
10_051,,,,,,0.3708195204698253,0.37500591068072997
10_052,,,,,,0.295992219225756,0.3000592735622672
10_053,,,,,,0.32820372082641813,0.33639554769691454
10_054,,,,,,0.3894620640041817,0.39627925188127855
10_055,,,,,,0.3144012072851349,0.33115212158272744
10_056,,,,,,0.2405171176487301,0.23423886625314785
10_057,,,,,,,0.22563807779017056
10_058,,,,,,0.22623740522183075,
10_059,,-0.2671852022168964,,,,,0.3055866740082935
10_060,,-0.28645821258111626,,,,,0.2674015907894896
10_061,,-0.256937948609446,,,,,0.24586810454996846
10_062,,-0.26963113167060676,,,,,0.24009493936505258
10_063,,-0.2570248611114506,,,,,0.2206454281961841
10_064,,,,,,,0.18747544942779754
10_065,,-0.2181869156097369,,,,,0.17418684363003492
10_066,,,,,,0.22466112817756026,
10_067,,,,,,0.26260276094317825,
10_068,,,,,,0.22994621385860142,
10_069,,-0.25898853689201906,,,,,0.17691509915447473
10_070,,-0.2650112512222779,,,,,0.20513014752224382
10_071,,-0.2979607450389538,,,,,0.2504279449595156
10_072,,-0.3126557239183393,,,,,0.25439174781960083
10_073,,-0.3068194125804104,,,,,0.2419331497619255
10_074,,-0.2947675577734032,,,,,0.2227804884649188
10_075,,-0.29882136956839656,,,,,0.21373390160177505
10_076,,-0.3140035374731779,,,,,0.20921006467994968
10_077,,-0.32001668757625706,,,,,0.24098905081669114
10_078,,-0.3216212985675102,,,,,0.27935719057062935
10_079,,-0.3268607197616467,,,,,0.2426950545515755
10_080,,-0.3382364339427517,,,,,0.24505146558444657
10_081,,-0.35489027715638105,,,,,0.2753217925376028
10_082,,-0.36906076149344413,,,,,0.27263708685987975
10_083,,-0.3723163949497432,,,,,0.2711984778035733
10_084,,-0.3637462622697492,,,,,0.25052738128923846
10_085,,-0.3723951374405942,,,,,0.2615045747433615
10_086,,-0.3748328072508758,,,,,0.26018218409147154
10_087,-0.43125823195971247,-0.3761722394024071,,,,,0.25274270027870943
10_088,-0.4412858726504947,-0.37237166803111027,,,,,
10_089,,-0.3557346292994998,,,,,
10_090,,-0.35838203783324685,,,,,0.23460384072232524
10_091,,-0.3558289812731381,,,,,0.244779918101876
10_092,,-0.3514339949082428,,,,,0.24832489430376065
10_093,,-0.3476581205751736,,,,,0.22074309407206308
10_094,,-0.3260478332471717,,,,,
10_095,,-0.30423171760713735,,,,,
10_096,,,,,,,
10_097,-0.423816795805171,,,,,0.2924475171542485,
10_098,-0.5071152748274907,,,,,0.3152969656795746,
10_099,-0.442618033906904,,,,,0.25395728007093077,
10_100,,,,,,,
10_101,,-0.2971452118439128,,,,,
10_102,,-0.3531884976167253,,,,,
10_103,,-0.32580914819979123,,,,,
10_104,,-0.27581701667556735,,,,,
10_105,,-0.25548889197070374,,,,,
10_106,-0.4590946030915713,,,,,0.21964886478233914,
10_107,-0.5427273926638333,,,,,0.2466974157782095,
10_108,-0.5900153536202314,,,,,0.23228646695960703,
10_109,-0.5368922524873212,-0.2383356126789246,,,,,
10_110,-0.6839159598037896,,,,,0.23792378466970432,
10_111,-0.7561072360657574,,,,,0.23196267633616463,
10_112,-0.7929975223533958,,,,,0.25810243429295027,
10_113,-0.8519991000772015,,,,,0.26254047705781614,
10_114,-0.7940924617579085,-0.2251466773643996,,,,0.2186358470702266,
10_115,-0.8281568398083697,-0.23366013427895818,,,,,
10_116,-0.8286275831889143,-0.2353107234304205,,,,,
10_117,-0.7188799277151536,-0.2738908345674767,,,,,
10_118,-0.6695731409709968,-0.275412025364446,,,,,
10_119,-0.703816917533235,-0.25233892425988536,,,,,
10_120,-0.5823878370281639,-0.2955341807101714,,,,,
10_121,-0.4491314274279585,-0.30050218292688996,,,,,
10_122,,-0.328278330284609,,,,,
10_123,,-0.34586273005792356,,,,,
10_124,-0.4256520848592372,-0.35529234227940465,,,,,
10_125,-0.4571834140306583,-0.36222356392390476,,,,,
10_126,-0.5141994222576883,-0.3580560901592776,,,,,
10_127,-0.48440591038095215,-0.3444679890728449,,,,,
10_128,-0.5587296184694497,-0.3343732457032548,,,,,
10_129,-0.5659371912597632,-0.3483082515980961,,,,,
10_130,-0.6318664255358722,-0.32980596285886493,,,,,
10_131,-0.653384379316115,-0.30534592148977996,,,,,
10_132,-0.6727537285561466,-0.3050948764795266,,,,,
10_133,-0.7381067712772881,-0.2625478097843385,,,,,
10_134,-0.7992592895171745,-0.23331489939967337,,,,,
10_135,-0.7309368097015202,-0.2279610617962872,,,,,
10_136,-0.6786785709972992,-0.2801825693415279,,,,,
10_137,-0.6186578194100707,-0.24741670355050113,,,,,
10_138,-0.6448880084225265,-0.3360999337685198,,,,,
10_139,-0.646786790111394,-0.3313653783289029,,,,,
10_140,-0.584241089864582,-0.35872274643954893,,,,,
10_141,-0.49892953222127334,-0.36770077508513455,,,,,
10_142,-0.5352945587547344,-0.37484313532334557,,,,,
10_143,-0.584346645815462,-0.3722574998376863,,,,,
10_234,-0.5970209599052401,,,,,0.35824013894975243,
10_235,,-0.3318869235440519,,,,,0.2118701452558725
10_236,,-0.32833694138583835,,,,,
10_237,,-0.35934366955507746,,,,,
