Tag,Distance_Center,Nationality_Spain,Nationality_Italy,Nationality_UK,Percentage_Age_65_Plus,POI_Restaurants_Hotels,Education_University,Percentage_Age_0_14,Rent_Number_Flats,POI_Clothing,POI_Education,Intercept
05_033,-0.5786409275339197,,,0.27269624086480815,,,-0.24247052316297515,-0.22151183024861093,0.14708949326540544,,0.18934189314077962,
05_034,-0.7442080823450917,,,0.22666423870072616,,,-0.25715800935662664,,0.15931854358066647,,0.18361301732640783,
05_035,-0.7916185270576895,,,0.18621664140344024,,,-0.26424464347590354,,0.18666595503826489,,0.17824179698451956,
05_036,-0.7566476895147208,,,0.1892700723147115,,,-0.2611092434969515,,0.19101220191697393,,0.18712863769542704,
05_037,-0.7997713680435841,,,,,,,,0.20201259641341687,-0.1357140983072596,0.16558693012822334,
05_038,-0.7915544991294544,,,,,,,,0.20953230871260736,-0.1421211418254481,0.15528795973250817,
05_039,-0.73377236164251,,,0.1725800428858247,,,,,0.20215998953332795,,0.18152823109914873,
05_040,-0.7249993174413921,,,,,,,,0.21091834760020509,,0.16946735145987846,
05_041,-0.7512789774911208,,,,,,,,0.21568880530427878,-0.13658865409605433,0.14824441528797902,
05_042,-0.6945915007457789,,,,,,,,0.22321426298852284,,0.14773975559138988,
05_043,-0.6942932440707412,,,,,,,,0.21652380944473937,,0.16223821668147823,
05_044,-0.6642061972197686,,,,,,,,0.2195056596556631,,0.1617731017672746,
05_045,-0.660343793891292,,,,,,,,0.20976986213103205,,0.17831916718996924,
05_046,-0.615420976100261,,,,,,,,0.21217822961465152,,0.1734232484666304,
05_047,-0.6405845723503469,,,,,,,,0.22397060445061545,,0.15825588414280412,
05_048,-0.6671643929832224,,,,,,,,0.23308210178341676,,0.14701277576115201,
05_049,-0.693123637161464,,,,,,,,0.2441099432753223,,0.13378223493334054,-0.42367046594132163
05_050,-0.7055053402657954,,,,,,,,0.2297350905814081,,0.1360100547990556,
05_051,-0.6983447484748653,,,,,,,,0.2197725239633115,,,
05_052,-0.7195192248364795,,,,,,,,0.23833228522530564,,0.12272724237514017,
05_053,-0.7128834939512448,,,,,,,,0.2526359784486243,,0.12085791164044547,-0.4794006560403754
05_054,-0.7386802737882955,,,,,,,,0.2514049380027761,,,-0.4926780166065912
05_055,-0.6900483413669947,,,,,,,,0.24974581377871163,,,-0.43788978199637724
05_056,-0.7014721131821327,,,,,,,,0.2441078017047157,,,-0.4029138200702549
05_057,-0.6820330890687993,,,,,0.16294360605804295,,,0.22603665525692948,,,-0.33692272455525224
05_058,-0.7119761808256769,,,,,,,,0.22526650154934616,,,-0.43417222453044024
05_059,-0.6757054585974622,,,,,0.19509555814175902,,,0.18325938303815548,,,-0.36686101608161453
05_060,-0.7018474950050589,,,,,,,,0.22162934037250043,,,-0.44618549378166567
05_061,-0.6022148067155085,,,,,0.2066658294593786,,,0.16041577418271025,,,
05_062,-0.6835588349016166,,,,,,,,0.21352856895074931,,,-0.4247765412488693
05_063,-0.640185990337317,,,,,,,,0.19925948093385681,,,
05_064,-0.5730803134838598,,,,,0.1909799024991337,,,0.17045117697117965,,,
05_065,-0.5067674424980582,,,,,0.21882533990088301,,,0.13722415405764948,,,
05_066,-0.4197684820679508,,,,,0.22395789505476535,,,,,,
05_067,,,,,,0.22602778473962593,,,,,,
05_068,,,,,,,,,,,,
05_069,,,,,,0.20833230254474866,,,,,,
05_070,-0.41647331740011917,,,,,0.1999411607485311,,,,,,
05_071,-0.44734974881391043,-0.3573922050994355,,,,,,,,,,
05_072,-0.4685956272841833,,,,,0.19205873759505354,,,0.14930662927635835,,,
05_073,-0.5283299964197293,,,,,,,,0.15655439809583166,,,
05_074,-0.56413258601166,,,,,,,,0.17661845108325863,,,
05_075,-0.6162486063760905,,,,,,,,0.171236117375847,-0.1382139236257669,,
05_076,-0.6754622410588951,,,,,,,,0.2037821190963933,-0.12995853568463578,,
05_077,-0.7731387847041324,,,,,,,,0.19812402635250648,-0.14743312344837609,0.1263266347791284,
05_078,-0.7358368145120867,,,,,,,,0.21217938462283198,-0.1388211588580039,0.128564858457037,
05_079,-0.6976827972327948,,,,,,,,0.1888566796867353,-0.1445882339507083,,
05_080,-0.6998672607283256,,,,,,,,0.1569142978500676,-0.1538143915484915,,
05_081,-0.5681671352226703,,,,,,,,,,,
05_082,-0.5629197641804574,-0.35215349969553356,,,,,,,,,,
05_083,-0.6775948850715184,-0.3483866239422409,,,,,,,,,,
05_084,-0.7560753432640965,,,,,,,,,-0.1559560348670648,,
05_085,-0.7677338844450775,,,,,,,,0.1481480939518321,-0.16065550022641747,,
05_086,-0.8078789221016285,,,,,,-0.29602326657796363,,0.1718711468008229,-0.15877337711047426,,
05_087,-0.799759085564465,,,,,,,,0.18715740163013422,-0.1540341242202605,0.12222067579196959,
05_088,-0.8729541112139997,,,,,,-0.24642608790297968,,0.15756514466430524,-0.15407346840300615,0.1216438328923458,
05_089,-0.8238964096624858,,,,,,,,,,,
05_090,-0.8900855128012146,,,,,,,,,,0.12134334151791924,
05_091,-0.8771970635613456,,,,,,,,,,0.12535961405784793,
05_092,-0.8955195835774632,,,,,,-0.25370505867487714,,0.1710967473243126,-0.14423374116704943,0.13804501987061857,
05_093,-0.8391318498956798,,,,,,-0.2709769998329792,,0.19783340848276354,-0.1435456352281037,0.1524033325678013,
05_094,-0.8250472844294781,,,0.18581554049470625,,,-0.2611384605211309,,0.1770876952628754,,0.16772267806465274,
05_095,-0.7687495433113654,,,0.22466269860504076,,,-0.2510838188243683,,0.1511326200897828,,0.16915418523148176,
05_096,-0.8090793844987721,,,0.20764787259927348,,,-0.24605077329267877,,0.15217073457874153,,0.1607198351292732,
05_097,-0.8614823039439805,,,0.17998283698634487,,,-0.25280860414982187,,0.16784528748511152,,0.15445943180214225,
05_098,-0.8474077502715996,,,0.19223325438043795,,,-0.23205988168803876,,0.14192553264298352,,0.14536855906864057,
06_001,-0.8244369601915431,,,,,,,,,,,
06_002,-0.7845430728778,,,,,,,,,,,
06_003,-0.8057179392223633,,,,,,,,,,0.11513360307471802,
06_004,-0.7876774188304445,,,0.1858625826897042,,,,,,,0.12556045126794124,
06_006,-0.7580566238198727,,,0.2417369983414267,,,-0.23808439998095596,,,,0.1482508553377222,
06_007,-0.8022212184026314,,,0.21653011370657532,,,-0.2306604870581207,,,,0.14649658629477957,
06_008,-0.7689328071889328,,,0.22896583766295736,,,-0.24613205680069156,,0.1427735312435393,,0.16168563796511096,
06_009,-0.5632891639865363,,,0.32586107893848937,,,-0.26652007988985116,,,,0.16807055356043618,
06_010,-0.6691255916658585,,,0.29366100082985336,,,-0.26877517007534085,,,,0.15753328974061595,
06_011,-0.6827804121476848,,,0.28831512190531083,,,-0.2594837973516935,,,,0.14495569794350588,
06_012,-0.7467901070695708,,,0.24640186763183697,,,-0.2320190445667647,,,,0.13828335457387256,
06_013,-0.776698190663782,,,0.21291748901729068,,,-0.20499923182673258,,,,0.13155402342369366,
06_014,-0.731536690623827,,,0.23744037280745078,,,-0.23552071754173337,,,,0.13940583690245542,
06_015,-0.6962318547035454,,0.2649714840885058,0.27004716685658586,,,-0.26017810314068057,,,,0.1424280248377088,
06_016,-0.6810430192569941,,0.2904581941332507,0.25146368619639864,,,-0.25329659825799866,,,,0.1472922592405798,
06_017,-0.6997907352237938,,0.26511725456987595,0.22616571635585292,,,-0.2288374168127334,,,,0.14186464180240846,
06_018,-0.6431569692028204,,,0.17870060012351924,,,,,,,0.12759445670537878,
06_019,-0.763425710801848,,,,,,,,,,,
06_020,-0.6702656192989294,,,,,,,,,,,
06_021,-0.5554241210093668,,,,,,,,,,,
06_022,-0.4966690035941502,,,,,,,,,,,
06_023,-0.47205090572390684,,,0.20910643676210547,,,,,,,0.11837688806133206,
06_024,-0.4106798522689389,,,,,,,,,,,
06_025,-0.3839250381639441,,,,,,,,,,,
06_026,-0.3873742834762535,,,,,,,,,,,
06_027,-0.43256319224532436,,,,,,,,,,,
06_028,-0.3986690554807403,,,,,,,,,,,
06_029,-0.375063158036068,,,,,,,,,,,
06_030,-0.3866856415804856,,,,,,,,,,,
06_031,,,,,,,,,,,,
06_032,,,,,,,,,,,,
06_033,-0.3800245920580145,,,,,,,,,,,
06_034,-0.38731332876172453,-0.39076206200130315,,,,,,,,,,
06_035,-0.46598059976599804,,,,,,,,,,,
06_036,-0.49998223201259,-0.37707589385716656,,,,,,,,,,
06_037,-0.6432028815255597,-0.3446728661942975,,,,,,,,,,
06_038,-0.5150084145248053,-0.41707678320809205,,,,,,,,,,
06_039,-0.4279685225109847,-0.44353380983485124,,,,,,,,,,
06_040,-0.5503570276008918,-0.4044294813938815,,,,,,,,,,
06_041,-0.4409370123118963,-0.4157869021926238,,,,,,,,,,
06_042,,-0.4125170057508595,,,,,,,,,,
06_043,,,,,,,,,,,,
06_044,,,,,,,,,,,,
06_045,,,,,,,,,,,,
06_046,-0.3552460072888651,,,,,,,,,,,
06_047,-0.3451692369194471,,,,,,,,,,,
06_048,,,,,,,,,,,,
06_049,,-0.40255173221515805,,,,,,,,,,
06_050,,-0.3818003910620975,,,,,,,,,,
06_051,-0.3805456624649336,-0.43130446145831186,,,,,,,,,,
06_052,-0.37369621145054605,-0.38154504753796864,,,,,,,,,,
06_053,-0.3775334742965952,,,,,,,,,,,
06_054,-0.3777354627972867,,,,,,,,,,,
06_055,-0.38062420845271244,,,,,,,,,,,
06_056,-0.39787150607322347,,,,,,,,,,,
06_057,-0.37179259959278516,,,,,,,,,,,
06_058,-0.4411829807931138,,,,,,,,,,,
06_059,-0.42864291946174643,,,,,,,,,,,
06_060,-0.41184174811907753,,,,,,,,,,,
06_061,-0.38599135663995243,,,,,,,,,,,
06_062,-0.40147627482725656,,,,,,,,,,,
06_063,-0.43309098644721317,,,,,,,,,,,
06_064,-0.466581272583141,,,,,,,,,,,
06_065,-0.48387516108589557,,,,,,,,,,,
06_066,-0.5033871178988301,,,,,,,-0.20115871308566383,,,,
06_067,-0.5029882438446097,,,,,0.189776655145486,,-0.21189424309338212,,,,
06_068,-0.4941134762977001,,,,,,,-0.20933385459657974,,,,
06_069,-0.4732521254376137,,,,,0.21505807341335081,,-0.2208117548143694,,,,
06_070,-0.4987144826067157,,,,,0.21840634629229919,,-0.23352150765462812,,,,
06_071,-0.4954072608192234,,,,,0.22010483353760568,,-0.23292117385989533,,,,
06_072,-0.47105947887772,,,,,0.23899163848228563,,-0.2341417371599785,,,,
06_073,-0.4809618574819688,,,,,0.2269902509951957,,-0.23372695275242739,,,,
06_074,-0.49533254718651437,,,,,0.21535437771789465,,-0.23144927959002723,,,,
06_075,-0.49518960365720044,,,,,0.20294001683694243,,-0.2222821273151303,,,,
06_076,-0.5069989410034383,,,,,0.20091238733192854,,-0.22196085263773718,,,,
06_077,-0.4953463422334301,,,,,,,-0.20176920764948705,,,,
06_078,-0.4816187285028221,,,,,,,-0.19851007742859617,,,,
06_079,-0.45176570364777946,,,,,,,,,,,
06_080,-0.4737820600085851,,,,,,,,,,,
06_081,-0.4724975736780688,,,,,,,,,,,
06_082,-0.43352360063898193,,,,,,,,,,,
06_083,-0.4420150509841516,,,,,,,,,,,
06_084,-0.40181259178945233,,,,,,,,,,,
06_085,-0.38897644988011476,,,,,,,,,,,
06_086,-0.38177251406911206,,,,,,,,,,,
06_087,-0.40648231558312486,,,,,,,,,,,
06_088,-0.42854182505330585,,,,,,,,,,,
07_001,-0.4305822339857638,,,,,,,-0.1901526113844658,,,,
07_002,-0.46727902639924657,,,,,0.1901436944533803,,-0.21518461294589,,,,
07_003,-0.4801988649118726,,,,,0.2101221464607725,,-0.2309388189912953,,,,
07_004,-0.4396514610732621,,,,,0.2097955135303633,,-0.2322530211011925,,,,
07_005,-0.4259800533387806,,,,,0.19256449028547254,,-0.23228779877650052,,,,
07_006,-0.44677642319576377,,,,,0.19254788818876392,,-0.22686955160306227,,,,
07_007,-0.4156875843486091,,,,,,,-0.21379796863749248,,,,
07_008,-0.4093487530837788,,,,,,,-0.2303210879372483,,,,
07_009,-0.3948380151519703,,,,,,,-0.2364741538458269,,,,
07_010,,,,,,0.19207586392381537,,-0.2278683280390447,,,,
07_011,,,,,,0.18774128265653234,,-0.2132289398952333,,,,
07_012,,,,,,,,-0.23198866832247134,,,,
07_013,-0.39615679256478337,,,,,,,-0.23767034006357707,,,,
07_014,-0.3932086100952179,,,,,,,-0.24079180273429684,,,,
07_015,-0.4136016970997456,,,,,,,-0.23796432775175785,,,,
07_016,-0.3990201186860487,,,,,,,-0.21307049778777484,,,,
07_017,-0.42008452863651535,,,,,,,,,,,
07_018,-0.41501278425524196,,,,,,,,,,,
07_019,-0.44109792035192125,,,,,,,,,,,
07_020,-0.4660000800103919,,,,,,,,,,,
07_021,-0.5104865407186396,,,0.22307208397974856,,,,,,,0.12679571264601533,
07_022,-0.4810140534460952,,,0.2112952079665148,,,,,,,0.11388300831735741,
07_023,-0.5408524320961112,,,0.22943847107193802,,,,,,,0.12795635665588267,
07_024,-0.5056671008029219,,,0.21709990618971553,,,,,,,0.1183347222231337,
07_025,-0.4967162934453529,,,0.20745218941030472,,,,,,,0.11960849970646366,
07_026,-0.5361003079038574,,,0.22183279610182002,,,,,,,0.13841845135664305,
07_027,-0.4388970055220482,,,,-0.23155242364659578,,,-0.2333355517841286,,,0.11996059197903892,
07_028,-0.5279598464220647,,,0.21617783264969287,-0.23772172420364945,,,,,,0.13992371099559656,
07_029,-0.49539189678044854,,,,,,,,,,0.12043080240860908,
07_030,-0.5458786306435247,,,,,,,,,,0.11893727214472634,
07_031,-0.5699579871220829,,,,,,,,,,,
07_032,-0.5215579630314483,,,,,,,,,,,
07_033,-0.6409978104165363,,,,,,,,,,,
07_034,-0.7129047020358643,,,,,,,,,,,
07_035,-0.713319677003484,,,,,,,,,,,
07_036,-0.635907729695671,,,,,,,,,,,
07_037,-0.5249828653775088,,,,,,,,,,,
07_038,,,,,,,,-0.22127806008775053,,,,
07_039,,,,,,,,,,,,
07_040,-0.5355213301692617,,,,,,,,,,,
07_041,-0.6487427916086903,,,,,,,,,,,
07_042,-0.8271509360185345,,,,,,,,,,,
07_043,-0.811199352217452,,,,,,,,,,,
07_044,-0.8046272924533872,,,,,,,,,,,
07_045,-0.7263446364883387,,,,,,,,,,,
07_046,-0.7055979570120718,,,,,,,,,,,
07_047,-0.6758333154777523,,,,,,,,,,,
07_048,-0.5815321454172696,,,,,,,,,,,
07_049,-0.5901100343969771,,,,,,,,,,,
07_050,-0.6291827155614019,,,,,,,,,,,
07_051,-0.5808917631167816,,,,,,,,,,0.12006645527249395,
07_052,-0.5728829555619528,,,,,,,,,,0.13232640429444775,
07_053,-0.5538432900625574,,,,,,,,,,0.13872816726093987,
07_054,-0.6104772711105338,,,0.2151456122030729,,,,,,,0.15270595321607558,
07_055,-0.6227853440907597,,,0.23972768916271825,,,,,,,0.15863181190579323,
07_056,-0.6302300333917273,,,0.24132904359324858,,,,,,,0.1643126588539107,
07_057,-0.6471248188305383,,,0.26240021823043697,,,,,,,0.16580819613124312,
07_058,-0.6462533398987839,,,0.26523524415502564,,,,,,,0.16710054221501916,
07_059,-0.6195464056164898,,,0.2551201066326653,,,,,,,0.15957137023070228,
07_060,-0.5926749001835407,,,0.24587039484625958,,,,,,,0.14879603190328994,
07_061,-0.6339178692622095,,0.3012644126983136,0.24235866826339486,,,-0.23672106145228763,,,,0.1499808643220962,
07_062,-0.6616136453022432,,0.2952464318767303,0.2725945228364468,,,-0.2627838575299279,,,,0.15364896606650913,
07_063,-0.6499733095630266,,0.2914912744054861,0.27222271374538454,,,-0.26255911234046664,,,,0.16067348010273877,
07_064,-0.6297886363883036,,0.29264996893549533,0.2604203429945621,,,-0.2534349536085515,,,,0.1586419754862684,-0.159954769725458
07_065,-0.6372117842730939,,0.27927130229679953,0.2679552477192155,,,-0.2564731404641749,,,,0.16205415795663214,-0.16422504521107154
07_066,-0.6333630712110236,,0.26401167669986736,0.2661812974731966,,,-0.2515616284422775,,,,0.16213234017940995,-0.16579410888262333
07_067,-0.6348580339248929,,,0.2654477857919778,,,,,,,0.16256216132433624,-0.16599958613556437
07_068,-0.6465704266980971,,0.25906683347009174,0.27616899854264315,,,-0.2560690908575357,,,,0.16424600332146055,
07_069,-0.6489614146633597,,0.2770998166624676,0.2783855141457571,,,-0.2617397824378304,,,,0.16296957599722797,
07_070,-0.651298755277081,,,0.27909073210320634,,,,,,,0.16538274342194778,
07_071,-0.6129709597143282,,,0.2873608583641228,,,,,,,0.16569380027639646,
07_072,-0.5690574530933494,,,0.2964853744577744,,,,,,,0.1671618325103588,
07_073,-0.5696690833870184,,0.2549416860472614,0.30008088322155885,,,,,,,0.1683048686570456,
07_074,-0.6042155339958081,,,0.293654103282861,,,,,,,0.1665820633497982,
07_075,-0.6299477204191358,,,0.2871273102045902,,,,,,,0.16555363223550212,
07_076,-0.6367010853171589,,0.26213434492368837,0.28607060845077237,,,-0.2507104941223033,,,,0.16412005556415588,
07_077,-0.6473194775174966,,0.2875365945127612,0.28027030257033986,,,-0.2589634067979583,,,,0.15938350467529006,
07_078,-0.6419518035896127,,0.2874458035567098,0.28460005849795156,,,-0.2578849869540075,,,,0.15877100344841813,
07_079,-0.6192958250849978,,0.26781335768751363,0.2893758030783587,,,-0.24391806270156347,,,,0.16427194665034064,
07_080,-0.5977301316190918,,0.2665003567638669,0.2941801929126797,,,-0.23464291407443372,,,,0.165631394743563,
07_081,-0.5947320016624902,,0.2769427563331308,0.30025017150662126,,,-0.24272256530625158,,,,0.16143818617419015,
07_082,-0.6318277065824396,,0.2860423610558219,0.2896588889191618,,,-0.2558505710448698,,,,0.15802586025444323,
07_083,-0.6501207246230021,,0.28897399400174867,0.2837588631656435,,,-0.26290787829283757,,,,0.15272910582594365,
07_084,-0.6443845591770889,,,0.2962604212276868,,,-0.2572718111618779,,,,0.14600858330116837,
07_085,-0.6258145432751374,,0.28274329055998115,0.2957168315724764,,,-0.2588989801594102,,,,0.15415749030584056,
07_086,-0.6369638045018062,,0.2640071394416682,0.298435435004464,,,-0.25929459452995895,,,,0.1478331683698912,
07_087,-0.6191476240891505,,0.25396455649557176,0.3030627015914268,,,-0.2526488958779899,,,,0.14891577062259112,
07_088,-0.5911146958488798,,,0.31117238455050816,,,-0.2455972838563108,,,,0.15149473196929247,
07_089,-0.5894919472434333,,,0.31789847164361745,,,-0.2521906263063921,,,,0.152611321762326,
07_090,-0.37837943485503334,,,0.379219890835365,,,-0.23595270552854558,,,,0.15769700133235617,
07_091,-0.4256329352101326,,,0.3610499621331087,,,-0.21725343913034528,,,,0.15223829672795558,
07_092,-0.5281042859550502,,,0.33126666973374197,,,-0.23595568187234453,,,,0.1541810164296569,
07_093,-0.4766383087316237,,,0.34618663477809153,,,-0.22258735526587864,,,,0.1542136684722988,
07_094,-0.4774999774575867,,,0.3401403053213065,,,-0.2154398408186813,,,,0.16230170523520634,
07_095,-0.4233276595623708,,,0.3552308564370797,,,-0.20261789138218003,,,,0.1670897017565239,
07_096,-0.3931014303680859,,,0.3607450318126872,,,,,,,0.17281988077865496,
07_097,,,,0.3905917321030769,,,,,,,0.16056649444118704,
07_098,-0.3902875117285341,,,0.34401104830879375,,,,,,,0.17222401588228065,
07_099,-0.41603987300014295,,,0.34345371509163575,,,,,,,0.17415002723589454,
07_100,-0.42934371588103,,,0.3362226276210405,,,,,,,0.17376275444327077,
07_101,-0.5018547636774822,,0.2608229870259524,0.32711601511617777,,,-0.21755320792994104,,,,0.16774305101769435,
07_102,-0.5143690752974259,,,0.31112640184165796,,,,,,,0.17111191155409017,
07_103,,,,0.3583577830360071,,,,,,,0.16293114643840814,
07_104,-0.34652273071325074,,,0.256167834580966,,,,,,,0.13951875414879653,
07_105,-0.40126838769278805,,,0.2553006805921777,,,,,,,0.13753810395990548,
07_106,-0.4712201170835339,,,0.2592124803394958,,,,,,,0.140901170545309,
07_107,-0.4559521221076195,,,0.2717772958574801,,,,,,,0.1456775476999467,
07_108,-0.4052593184073422,,,0.2762481495374892,,,,,,,0.14646963715544806,
07_109,-0.3898653554903783,,,0.29715437238875797,,,,,,,0.15339084055574384,
07_110,-0.44897143878461343,,,0.2916888934223782,,,,,,,0.1549929807362355,
07_111,-0.4205549230618451,,,0.3136689989783711,,,,,,,0.1619597792030639,
07_112,-0.46151921180005506,,,0.3131976695956447,,,,,,,0.16720780146025943,
07_113,-0.47096332670085184,,,0.30354884867172793,,,,,,,0.16307969428920713,
07_114,-0.5156946337606539,,,0.29194941990300294,,,,,,,0.161428195725496,
07_115,-0.5081832003678394,,,0.28021082755259663,,,,,,,0.15341639310703753,
07_116,-0.5161013204328634,,,0.2651670871763363,,,,,,,0.14681218821720216,
07_117,-0.5522850217406561,,,0.26195707503148663,,,,,,,0.14850893558855632,
07_118,-0.5560788542612554,,,0.284857787009391,,,,,,,0.16050846930357532,
07_119,-0.5831521500282313,,,0.28348340691132695,,,,,,,0.1619017733981169,
07_120,-0.6332377295798067,,,0.2768759723816384,,,,,,,0.16394481011933484,
07_121,-0.5953166614850651,,,0.27221734122668423,,,,,,,0.15712390001792287,
07_122,-0.6038797242221027,,,0.2549012998141691,,,,,,,0.15213433210000185,
07_123,-0.557807142955989,,,0.24400873436831463,,,,,,,0.14318494748123686,
08_001,-0.5009518580132906,,,0.2298101396188016,,,,,,,0.1370363670171901,
08_002,-0.5545116350585182,,,0.2295518040531637,,,,,,,0.14347995486160056,
08_003,-0.5122721335038347,,,,,,,,,,0.1375405513121517,
08_004,-0.43252734438107676,,,,,,,,,,0.13133854152923308,
08_005,,,,,,,,,,,0.12570209162361654,
08_006,-0.4610988723987761,,,,,,,,,,0.1322602580260989,
08_007,,,,,,,,,,,0.12115675835470452,
08_008,-0.4498089594673793,,,,,,,,,,0.12563640881318963,
08_009,-0.5354780135473097,,,,,,,,,,,
08_010,,,,,,,,,,,,
08_011,,,,,,,,,,,,
08_012,-0.6142619709075912,,,,,,,,,,,
08_013,,,,,,,,,,,,
08_014,-0.5049965302528303,,,,,,,,,,,
08_015,-0.7111489864812853,,,,,,,,,,,
08_016,-0.6771808214609445,,,,,,,,,,,
08_017,-0.8623398688050583,,,,,,,,,,,
08_018,-0.9855593578157742,,,,,,,,,,,
08_019,-0.8730496827803162,,,,,,,,,,,
08_020,-0.7348225576489781,,,,,,,,,,,
08_021,-0.6296832771096554,,,,,,,,,,,
08_022,-0.46530099441553696,,,,,,,,,,,
08_023,-0.5571987270016963,,,,,,,,,,,
08_024,,,,,,,,,,,,
08_025,,,,,,,,,,,,
08_026,,,,,,,,,,,,
08_027,-0.3888579956195468,,,,,,,,,,,
08_028,-0.45762954778156567,,,,,,,,,,,
08_029,-0.5571488697716687,,,,,,,,,,,
08_030,-0.4063262548547125,,,,,,,,,,,
08_031,,,,,,,,,,,,
08_032,,,,,,,,,,,,
08_033,,,,,,,,,,,,
08_034,,,,,,,,,,,,
08_035,,,,,,,,,,,,
08_036,,,,,,,,,,,,
08_037,,,,,,,,,,,,
08_038,,,,,,,,,,,,
08_039,,,,,,,,,,,0.11057288571257726,
08_040,,,,,,,,,,,0.11469163185275717,
08_041,,,,,,,,,,,0.12014387109916777,
08_042,,,,,,,,,,,,
08_043,,,,,,,,,,,0.11939386604337975,
08_044,,,,,,,,,,,0.12455677730590783,
08_045,-0.41663573672538956,,,,,,,,,,0.1293184594974648,
08_046,-0.5115876584027013,,,0.24225949290096224,,,,,,,0.13737297764006406,
08_047,-0.452096521990377,,,0.23873612353416224,,,,,,,0.13065982475407553,
08_048,,,,,,,,,,,0.12132920655708064,
08_049,-0.37798167903610236,,,0.2428132831989765,,,,,,,0.12875482075750444,
08_050,,,,,,,,,,,0.11455717253665341,
08_051,,,,0.23801179524514401,,,,,,,0.12972878232592405,
08_052,,,,,,,,,,,0.1248854408018196,
08_053,,,,,,,,,,,0.12267700964457513,
08_054,,,,,,,,,,,0.11620357012812424,
08_055,,,,,,,,,,,0.10943849929034517,
08_056,,,,,,,,,,,0.11481651498188436,
08_057,,,,,,,,,,,0.11484788103260099,
08_058,,,,,,,,,,,0.12179282023038572,
08_059,,,,,,,,,,,0.12975289872929585,
08_060,,,,,,,,,,,0.13348198392229355,
08_061,,,,,,,,,,,0.1348697164864529,
08_062,,,,,,,,,,,0.12772100114948493,-0.3585506877596015
08_063,,,,,,,,,,,0.12042389233225889,-0.3904335818020038
08_064,,,,,,,,,,,0.13442413936111253,
08_065,,,,,,,,,,,0.12060732845283839,-0.40766312088599144
08_066,,,,,,,,,,,0.11886869392684069,
08_067,,,,,,,,,,,0.11858660201900693,-0.4363352820877264
08_068,,,,,,,,,,,0.11895270426281224,
08_069,,,,,,,,,,,0.11955879994270795,-0.3931217135812692
08_070,,,,,,,,,,,0.11905632346075354,
08_071,,,,,,,,,,,0.11897216138996215,
08_072,,,,,,,,,,,0.11891641536054748,-0.39496634183732543
08_073,,,,,,,,,,,0.11816264936178993,
08_074,,,,,,,,,,,0.11817038720099532,
08_075,,,,,,,,,,,0.11725230304053737,
08_076,,,,,,,,,,,0.1151264734140369,
08_077,,,,,,,,,,,0.1172396107912193,
08_078,,,,,,,,,,,0.11682156723297552,
08_079,,,,,,,,,,,0.11492064859675274,
08_080,,,,,,,,,,,0.11443908489788357,
08_081,,,,,,,,,,,0.112033116031698,
08_082,,,,,,,,,,,0.11032218059414639,
08_083,,,,,,,,,,,,
08_084,,,,,,,,,,,,
08_085,,,,,,,,,,,0.10740378936597289,
08_086,,,,,,,,,,,0.1103391802822091,
08_087,,,,,,,,,,,0.11317783029683515,
08_088,,,,,,,,,,,0.11485722420177129,
08_089,,,,,,,,,,,0.11594972861668171,
08_090,,,,,,,,,,,0.11333443104354644,
08_091,,,,,,,,,,,0.11083132700567505,
08_092,-0.4093258440867818,,,,,,,,,,,
08_093,-0.3709497518706893,,,,,,,,,,0.11011589490054127,
08_094,-0.39994567226539135,,,,,,,,,,0.11027696716624671,
08_095,-0.4453522311523092,,,,,,,,,,0.10742090646593073,
08_096,-0.37642421232711437,,,,,,,,,,0.11388052158518262,
08_097,,,,,,,,,,,0.11732446855333407,-0.42542321148137463
08_098,,,,,,,,,,,0.118007477502939,-0.4135284608090929
08_099,,,,,,,,,,,0.11512033638400417,
08_100,,,,,,,,,,,0.11553341539730583,
08_101,,,,,,,,,,,0.11801443359746648,-0.4092400842527968
08_102,,,,,,,,,,,0.1163138904470359,
08_103,,,,,,,,,,,0.11860169467069916,-0.4260116427688642
08_104,,,,,,,,,,,0.11908169379707063,-0.439435902937449
08_105,,,,,,,,,,,0.1201082044287795,-0.47912068568029864
08_106,,,,,,,,,,,0.12216393289641653,-0.5402961895357485
08_107,,,,0.24606419073777583,,,,,,,0.11945436049987698,-0.5074067926438376
08_108,,,,0.2566100683495696,,,,,,,0.11756470524611416,-0.504723925230082
08_109,,,,,,,,,,,0.12203711932366075,
08_110,,,,,,,,,,,0.12096731452409104,
08_111,,,,,,,,,,,,
08_112,,,,0.2614251910676483,,,,,,,,
08_113,,,,,,,,,,,,
08_114,,,,0.26176728285084466,,,,,,,,
08_115,,,,0.264962083052054,,,,,,,,
08_116,,,,0.2720532206466494,,,,,,,,-0.5798463164993154
08_215,,,,,,,,,,,0.11319157577166256,
09_001,,,,,,,,,,,0.12274099549102656,-0.6104291853760142
09_002,,,,,,,,,,,0.12325894336171005,-0.5810678811331123
09_003,,,,,,,,,,,0.12242164286672938,-0.5649161565893847
09_004,,,,,,,,,,,0.12404628557495388,-0.5682161175108822
09_005,,,,,,,,,,,0.12184981837512261,-0.5541741696170915
09_006,-0.48834553466717384,,,,,,,,,,,
09_007,-0.5362536535158071,,,,,,,,,,,
09_008,-0.6770435905502812,,,,,,,,,,,
09_009,-0.7536777559404115,,,,,,,,,,,
09_010,-0.800156683646077,,,,,,,,,,,
