Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Education_University,Nationality_UK,POI_Restaurants_Hotels,Rent_Number_Flats,Intercept
05_096,-0.6495300751786908,,,-0.2931125180132788,0.36317256939975184,,0.18549971207645166,
05_097,-0.6627607532658194,,,-0.30676169967908357,0.32383791880100765,,0.20978483921197905,
05_098,-0.7103494150120758,,,-0.28329953072913844,0.3411833709968805,,0.18380040532095585,
06_001,-0.6202690696528691,,,,0.2249671537429643,,,
06_002,-0.5388816534080896,,,,0.22464928292960448,,,
06_003,-0.6189710400370486,,,,0.2875031011011019,,,
06_004,-0.6458872359234382,,,,0.32829005026304325,,,
06_006,-0.6805646015126425,,,-0.26301120108146103,0.3936657041873973,,,
06_007,-0.7076251714175865,,,-0.2674188649649418,0.36783787619147984,,,
06_008,-0.6494925714262294,,,-0.28458459337244435,0.3889391704054806,,,
06_009,-0.4269209981211764,,,-0.29028361394862234,0.48878537676984324,,,
06_010,-0.545400138755182,,,-0.2808398373133544,0.4553428739644724,,,
06_011,-0.5797156413408104,,,-0.2719239171693718,0.43626999508534064,,,
06_012,-0.6939550583945832,,,-0.24851658019298128,0.3821372216998916,,,
06_013,-0.6822420196395372,,,-0.22273493588161603,0.3502010449330716,,,
06_014,-0.6036202546195865,,,-0.24203788971345067,0.38162594926402865,,,
06_015,-0.587263670680401,,,-0.26274830212050315,0.40986501513399265,,,
06_016,-0.5332745894634614,,,-0.2779969012969859,0.40133519848447335,,,
06_017,-0.5273476137556071,,,-0.24188799633777824,0.3790126176984087,,,
06_018,,,,,0.34463755678250213,,,
06_019,-0.5131550084355264,,,,0.25821943436382244,,,
06_020,,,,,0.226122974282508,,,
06_021,,,,,0.27074826013518055,,,
06_022,,,,,0.32697546738979083,,,
06_023,,0.3920791455204923,,,0.3428222273287366,,,
06_024,,,,,0.3155747725528129,,,
06_025,,,,,0.2972848452867982,,,
06_026,,,,,0.3023595493474602,,,
06_027,,,,,0.2830503148392915,,,
06_028,,,,,0.2694736574931127,,,
06_029,,,,,0.2775895980786884,,,
06_030,,,,,0.23812941266280452,,,
06_031,,,,,0.23613925393809393,,,
06_032,,,,,0.2622267415469911,,,
06_033,,,,,,,,
06_034,,,,,,,,
06_035,,,,,0.2344553090143957,,,
06_036,,,,,,,,
06_037,,,,,,,,
06_038,,,,,,,,
06_039,,,,,,,,
06_040,,,,,,,,
06_041,,,,,,,,
06_042,,,,,,,,
06_043,,,,,,,,
06_044,,,,,,,,
06_045,,,,,,,,
06_046,-0.42149054478584,,,,,,,
06_047,,,,,,,,
06_048,,,,,,,,
06_049,,,,,,,,
06_050,,,,,,,,
06_051,,,,,,,,
06_052,,,,,,,,
06_053,,,,,,,,
06_054,,,,,,,,
06_055,-0.45873047467021033,,,,,,,
06_056,-0.4954470780247595,,,,,,,
06_057,-0.46188752050798854,,,,,,,
06_058,-0.5166614505045302,,,,,,,
06_059,-0.5298790043938039,,,,,,,
06_060,-0.49118038468079067,,,,,,,
06_061,,,,,,,,
06_062,-0.450996792972749,,,,,,,
06_063,-0.5361557656511055,,,,,,,
06_064,-0.5573303252411622,,,,,,,
06_065,-0.5760697942579128,,,,,,,
06_066,-0.5847008813502558,,,,,,,
06_067,-0.572597170224827,,,,,0.2187286717390372,,
06_068,-0.5524830847391017,,,,,0.2263838270542937,,
06_069,-0.5386609830265211,,,,,0.2576592441605748,,
06_070,-0.5454909044047914,,,,,0.261025158427731,,
06_071,-0.5479161436530973,,,,,0.2671729586143596,,
06_072,-0.5162143612733853,,,,,0.300650097681921,,
06_073,-0.530805843370166,,,,,0.2867678471867732,,
06_074,-0.5455772978630984,,,,,0.2629768771460047,,
06_075,-0.566853608570271,,,,,0.23972409086691698,,
06_076,-0.5822112052924208,,,,,0.23211114379451503,,
06_077,-0.587502353235598,,,,,0.20959310071795254,,
06_078,-0.583139633994229,,,,,,,
06_079,-0.5767561747647957,,,,,,,
06_080,-0.583537030698179,,,,,,,
06_081,-0.5789954005929239,,,,,,,
06_082,-0.5436350877810311,,,,,,,
06_083,-0.5627894147246272,,,,,,,
06_084,-0.4970050691786617,,,,,,,
06_085,-0.4775105827687643,,,,0.2545817304444863,,,
06_086,,,,,0.27858628391177,,,
06_087,-0.5291898166632282,,,,,,,
06_088,-0.5602423421963183,,,,,,,
07_001,-0.5466166116197338,,,,,,,
07_002,-0.5464013523891607,,,,,0.22136581937585187,,
07_003,-0.5190694306335807,,,,,0.25841748548197274,,
07_004,,,,,,0.27501066785360945,,
07_005,,,,,,0.24862205489946243,,
07_006,,,,,,0.23335250009655298,,
07_007,-0.5036399556069113,,,,,,,
07_008,,,,,,0.2093082593385558,,
07_009,,,,,,0.22375562454846956,,
07_010,,,,,,0.26223648782234754,,
07_011,,,,,,0.261805023036301,,
07_012,,,,,,0.22423547123641593,,
07_013,,,,,,,,
07_014,,,,,,,,
07_015,,,,,,,,
07_016,,,,,,,,
07_017,-0.49359234248985534,,,,,,,
07_018,-0.5360388109039583,,,,,,,
07_019,,,,,,,,
07_020,,,,,,,,
07_021,,0.44797407393159827,,-0.32378027241343277,0.35115678626296126,,,
07_022,,0.38391331909786447,,,0.3048494566531925,,,
07_023,,0.4300711839728705,,,0.31922967758648685,,,-0.21247767468100037
07_024,,,,,0.27844760770624527,,,
07_025,,,,,,,,
07_026,,,,,,,,
07_027,,,,,,,,
07_028,-0.49308406634699514,,,,,,,
07_029,,,,,,,,
07_030,,,,,,,,
07_031,,,,,,,,
07_032,,,,0.5288683725837016,,,,
07_033,-0.6503614133333431,,,,,,,
07_034,-0.8133378922153495,,,,,,,
07_035,-0.8944587926631822,,,,,0.23180128174694717,,
07_036,-0.6968332270848311,,,,,,,
07_037,,,,,,,,
07_038,,,,,,,,
07_039,,,,,,0.2093583779779002,,
07_040,-0.5489366937433956,,,,,,,
07_041,-0.7455106242875142,,,,,0.23190979265030032,,
07_042,-1.0211903262477529,,,,,0.19562005801186116,,
07_043,-0.9008879851308818,,,,,,,
07_044,-0.8127737303250734,,,,,,,
07_045,-0.7285342961422709,,,,,,,
07_046,-0.6572489749486203,,,,,,,
07_047,,,,,,,,
07_048,,,,,,,,
07_049,,,,,,,,
07_050,,,,,,,,
07_051,,,,,,,,
07_052,-0.611401600082439,,,,,,,
07_053,-0.66686390117394,,,,,,,
07_054,-0.718550415010681,,,,,,,
07_055,-0.7434152777507392,,,,,,,
07_056,-0.6177123702478272,,,,,,,
07_057,-0.7171729046985235,,,,0.28864382996296845,,,
07_058,-0.6235492098617271,,,,0.3430398707746097,,,-0.2424618949652898
07_059,-0.5367433937655025,0.36398144644402086,,-0.3023687193754298,0.34309521968254153,,,-0.2671596895154096
07_060,-0.46413721937754515,0.404216409517524,,-0.30268763879323546,0.3308893987290272,,,-0.26044939143859297
07_061,-0.47991193855437375,0.44683155331983,,-0.3518104778605722,0.40412124492463536,,,
07_062,-0.5438872938472221,0.3945870961536257,,-0.3261037168392453,0.41760334665602544,,,
07_063,-0.5597139315971094,0.45139599899373983,,-0.38773285547907127,0.4175768957536231,,,
07_064,-0.5544295083292217,0.4716522902276344,,-0.40545057045422445,0.40603461971871446,,,-0.2426530407740496
07_065,-0.5781424668811634,0.45274623839195033,,-0.40228500737964046,0.4045689101416918,,,-0.24942838066253334
07_066,-0.5765227191888838,0.4337993210813274,,-0.38686907997710857,0.3901241292534008,,,-0.2628676475691807
07_067,-0.575768144057707,0.40710592712189914,,-0.3639865060997735,0.37943498933472836,,,-0.2657960748177107
07_068,-0.6062920946672847,0.3973549802596425,,-0.36892661326665055,0.39406150594730704,,,-0.24417683762429196
07_069,-0.5772870565120649,0.4176696478199522,,-0.3695379081058468,0.40568641475028216,,,-0.22260195785916953
07_070,-0.6455152122911748,,,-0.3188474456006463,0.37474611514841705,,,
07_071,-0.6789830130427242,,,,0.3534876501286088,,,
07_072,-0.6208772531856583,,,,0.3662081747116429,,,
07_073,-0.5666284703504516,,,-0.2818083309435861,0.4015778051726606,,,
07_074,-0.6279678137275219,,,-0.28609345371341255,0.3819191011588803,,,
07_075,-0.6514295908956644,,,-0.29375128495724806,0.37552167138604203,,,
07_076,-0.6030870178493537,0.3808733294336951,,-0.3476454765486183,0.39923225968580833,,,
07_077,-0.5539073291904896,0.4157157400354571,,-0.3500940978598725,0.41838870347824547,,,
07_078,-0.5534835271690406,0.39310755910807527,,-0.33007894672330323,0.41945162330280766,,,
07_079,-0.5824045983334775,0.38587401847657354,,-0.33935164814779045,0.40758267671346315,,,
07_080,-0.5662076686000262,0.37740772726333394,,-0.3248997105762976,0.41344321203215884,,,
07_081,-0.5224369067961653,0.3621456051037185,,-0.29774215085070316,0.4316194378528995,,,
07_082,-0.5488302425657221,0.37113537337968355,,-0.3107544274658933,0.4225236656928933,,,
07_083,-0.5553193614001906,0.3493337991356128,,-0.2975789547486368,0.42237885401858566,,,
07_084,-0.5510928442560485,,,-0.2761115529801425,0.441999418355662,,,
07_085,-0.5462467980426673,,,-0.28647451909489274,0.4325358880312588,,,
07_086,-0.5443808408891629,,,-0.2774620510499079,0.44242970742988963,,,
07_087,-0.5224129483217733,,,-0.27776080891919874,0.4521442550043408,,,
07_088,-0.4779175423324235,,,-0.27544119620044355,0.4649926249467928,,,
07_089,-0.4581865951166281,,,-0.2785923098627602,0.48233902997707695,,,
07_090,,,,-0.26744243995448236,0.5350324795015938,,,
07_091,,,,-0.2570958646089477,0.5261877717516262,,,
07_092,,,,-0.27142986817185916,0.49984045734525,,,
07_093,,,,-0.26239242379695193,0.5132565828507623,,,
07_094,,,,-0.24988220804546127,0.49948638082040814,,,
07_095,,,,-0.23016244096709054,0.5055035292352383,,,
07_096,,,,,0.4879433033286297,,,
07_097,,,,,0.5339716857160426,,,
07_098,,,,,0.4453610810357122,,,
07_099,,,,,0.4547679811783116,,,
07_100,,,,,0.445986702493079,,,
07_101,-0.39679025458779177,,,-0.23948751771589147,0.4579116983643306,,,
07_102,-0.49681718510248757,,,,0.40509680666812703,,,
07_103,,,,,0.4579541209559431,,,
07_104,,,,,,,,
07_105,,,,,,,,
07_106,-0.4551918975187814,,,,,,,
07_107,-0.4195033543605763,,,,,,,
07_108,,,,,,,,
07_109,,,,,0.345718606571445,,,
07_110,-0.3997738021702334,,,,0.3372476108909481,,,
07_111,,,,,0.38433843831956527,,,
07_112,-0.4230392374168172,,,,0.3877701463508971,,,
07_113,-0.4397946791630901,,,,0.3643308427679142,,,
07_114,-0.5276788453017643,,,,0.33978619973131,,,
07_115,-0.5255819076539594,,,,0.30302257656466625,,,
07_116,-0.5460605862688677,,,,,,,
07_117,-0.6071114547831722,,,,,,,
07_118,-0.6065433097986312,,,,0.31930777479597994,,,
07_119,-0.6590218649151368,,,,0.31931898083965216,,,
07_120,-0.7037930526114506,,,,0.30985912260256443,,,
07_121,-0.6817751151123136,,,,0.2798663585964026,,,
07_122,-0.6922916636707982,,,,,,,
07_123,-0.6126339894639996,,,,,,,
08_001,-0.5455325037098676,,,,,,,
08_002,-0.6611469566106386,,,,,,,
08_003,-0.6144287238641943,,,,,,,
08_004,-0.48493426662136246,,,,,,,
08_005,,,,,,,,
08_006,-0.5391382427211865,,,,,,,
08_007,,,,,,,,
08_008,,,,,,,,
08_009,,,,,,,,
08_010,,,,,,,,
08_011,,,,,,,,
08_012,,,,,,,,
08_013,,,,,,,,
08_014,,,,,,,,
08_015,,,,,,,,
08_016,,,,,,,,
08_017,-0.5455552661455427,,,,,,,
08_018,-0.6642892658527316,,,,,,,
08_019,-0.5191243270702042,,,,,,,
08_020,,,,,,,,
08_021,,,,,,,,
08_022,,,,,,,,
08_023,,,,,,,,
08_024,,,,,,,,
08_025,,,,,,,,
08_026,,,,,,,,
08_027,,,,,,,,
08_028,,,,,,,,
08_029,,,,,,,,
08_030,,,,,,,,
08_031,,,,,,,,
08_032,,,,,,,,
08_033,,,,,,,,
08_034,,,,,,,,
08_035,,,,,,,,
08_036,,,,,,,,
08_037,,,,,,,,
08_038,,,,,,,,
08_039,,,,,,,,
08_040,,,,,,,,
08_041,,,,,,,,
08_042,,,,,,,,
08_043,,,,,,,,
08_044,,,,,,,,
08_045,,,,,,,,
08_046,-0.5217203042441197,,,,,,,
08_047,,,,,,,,
08_048,,,,,,,,
08_049,,,,,,,,
08_050,,,,,,,,
08_051,,,,,,,,-0.49784323311016
08_052,,,,,,,,-0.5157674992395209
08_053,,,,,,,,
08_054,,,,,,,,
08_055,,,,,,,,
08_056,,,,,,,,
08_057,,,,,,,,
08_058,,,,,,,,-0.5656153998327913
08_059,,,,,,,,-0.5891699136791024
08_060,,,,,,,,-0.6277828200964715
08_061,,,,,,,,-0.6538645783191082
08_062,,,,,,,,-0.6526967465116567
08_063,,,,,,,,-0.6116466501385526
08_064,,,,,,,,-0.6708913551113524
08_065,,,,,,,,
08_066,,,,,0.4073084804175342,,,
08_067,,,,,0.43163687209026985,,,
08_068,,,,,0.36663123736071596,,,
08_069,,,,,,,,
08_070,,,,,,,,
08_071,,,,,,,,
08_072,,,,,,,,
08_073,,,,,,,,
08_074,,,,,0.35999933256720407,,,
08_075,,,,,,,,
08_076,,,,,,,,
08_077,,,,,,,,
08_078,,,,,,,,
08_079,,,,,,,,
08_080,,,,,,,,
08_081,,,,,,,,
08_082,,,,,,,,
08_083,,,,,,,,
08_084,,,,,,,,
08_085,,,,,,,,
08_086,,,,,,,,
08_087,,,,,,,,
08_088,,,,,,,,
08_089,,,,,0.33673768000217874,,,
08_090,,,,,0.3141918584498103,,,
08_091,,,,,,,,
08_092,,,,,,,,
08_093,,,,,,,,
08_094,,,,,,,,
08_095,,,,,,,,
08_096,,,,,0.33124984064496116,,,
08_097,,,,,0.3696877149315285,,,
08_098,,,,,0.3645331262716189,,,
08_099,,,,,0.3357242609192103,,,
08_100,,,,,0.34786994117390985,,,
08_101,,,,,0.37525917207095977,,,
08_102,,,,,0.35891207473627107,,,
08_103,,,,,0.4077843553441737,,,
08_104,,,,,0.3974549383631547,,,
08_105,,,,,0.397893820988838,,,
08_106,,,,,0.417993366679883,,,
08_107,,,,,0.4363783775592126,,,
08_108,,,,,0.47476105130854995,,,
08_109,,,,,0.4076845979988693,,,
08_110,,,,,0.4769582831147978,,,
08_111,,,,,0.49158078607612965,,,
08_112,,,,,0.499713670186202,,,
08_113,,,,,0.5006484732099115,,,
08_114,,,,,0.5066995842167195,,,
08_115,,,,,0.5042787867531812,,,
08_116,,,,,0.49033916804834793,,,
08_215,,,,,,,,
09_001,,,,,0.4324790089246151,,,
09_002,,,,,0.405012092195454,,,
09_003,,,,,0.4160488417806195,,,
09_004,,,,,0.3984628252174353,,,
09_005,,,,,0.38860754170261386,,,
09_006,,,,,0.36973414796682824,,,
09_007,,,,,0.3516473344509128,,,
09_008,,,,,,,,
09_009,-0.42461667363351807,,,,,,,
09_010,-0.4831277060470744,,,,,,,
09_011,-0.5561547666905902,,-0.23320375042558641,,,,,
09_013,-0.5570839759531678,,-0.2834603018943193,,,,,
09_014,-0.5185604416663537,,-0.2665141302355181,,,,,
09_015,-0.4803922513139626,,-0.25066387498841386,,,,,
09_016,-0.39395331435320086,,,,,,,
09_017,-0.43011201309954267,,,,,,,
09_018,-0.4800144847875884,,-0.2597686092561085,,,,,
09_019,-0.5693049310662601,,-0.27893140756482243,,,,,
09_020,-0.586271508326761,,,,,,,
09_021,-0.5926803787033482,,,,,,,
09_022,-0.5024933642453137,,,,,,,
09_023,-0.43980781009747644,,,,,,,
09_024,,,,,,,,
09_025,,,,,,,,
09_026,,,,,,,,
09_027,,,,,,,,
09_028,,,,,,,,
09_029,,,,,,,,
09_030,,,,,0.3067442527170058,,,
09_031,,,,,0.3344617797703545,,,
09_032,,,,,0.35539531026856164,,,
09_033,,,,,0.35198466796826205,,,
09_034,,,,,0.2978050195206207,,,
09_035,,,,,,,,
09_036,,,,,0.29863639784093404,,,
09_037,,,,,0.3051197745552013,,,
09_038,,,,,,,,
09_039,,,,,,,,
09_040,,,,,,,,
09_041,,,,,,,,
09_042,,,,,,,,
09_043,,,,,,,,
09_044,,,,,,,,
09_045,,,,,,,,
09_046,,,,,,,,
09_047,-0.411081643428048,,,,,,,
09_048,,,,,,,,
09_049,,,,,,,,
09_050,-0.49144005248197303,,,,,,,
09_051,-0.5350099904530572,,,,,,,
09_052,-0.6751350943578845,,,,,,,
09_053,-0.63636068126362,,,,,,,
09_054,-0.6104500210704354,,,,,,,
09_055,-0.7714457771390455,,,,,,,
09_056,-0.9475647409213712,,,,,,,
09_057,-1.0678972121576265,,,,,,,
09_058,-1.0243707250184366,,,,,,,
09_059,-0.9330933791021909,,,,,,,
09_060,-0.8089805351010633,,,,,,,
09_061,-0.7447337727051917,,-0.2757014098217544,,,,,
09_062,-0.8220068263784643,,-0.3063299393487943,,,,,
09_063,-0.9332357348939111,,-0.3372600257916456,,,,,
09_064,-0.9887059253223036,,-0.3088973875819214,,,,,
09_065,-1.1238534890533924,,,,,,,
09_066,-1.1171857656572413,,,,,,,
09_067,-1.1841173318689895,,,,,,,
09_068,-1.22195126873903,,,,,,,
09_069,-1.1255316913320068,,,,,,,
09_070,-1.0350189050965983,,,,,,,
09_071,-0.8617504408474801,,,,,,,
09_072,-1.0425359402448375,,,,,,,
09_073,-1.136736097012999,,,,,,,
09_074,-1.046269962610896,,,,,,,
09_075,-0.7737397464148352,,,,,,,
09_076,-0.5814731037368462,,,,,,,
09_077,-0.8533615914182187,,,,,,,
09_078,-0.9014944845744339,,,,,,,
09_079,-0.7036035223914722,,,,,,,
09_080,-0.9985794576740027,,,,,,,
09_081,-1.1813528561554754,,,,,,,
09_082,-1.14866037569455,,,,,,,
09_083,-1.2503563324378895,,,,,,,
09_084,-1.1499787595062527,,,,,0.21054993432831554,,
09_085,-1.0339207899056075,,,,,0.2428667834391915,,
09_086,-1.1841592551087274,,,,,0.2069372428127093,,
09_087,-1.0727984533628896,,,,,0.22950454191150102,,
09_088,-0.9419880245271846,,,,,0.24946795034319338,,
09_089,-1.1301041581040892,,,,,0.2075498238972265,,
09_090,-0.9586856014809129,,,,,0.2370360310738322,,
09_091,-1.1101457129702506,,,,,,,
09_092,-0.96348987139713,,-0.2926303496802373,,,0.21909860568012696,,
09_093,-0.8699707583288318,,-0.26747009835424035,,,0.24882080492525674,,
09_094,-0.8000242795767947,,-0.3103903477663268,,,0.25869122589655325,,
09_095,-0.772149801777212,,,,,0.2738421052733844,,
09_156,-0.8125273276067618,,,,,,,
10_001,-0.8043280526491379,,,,,0.27236799606888196,,
10_002,-0.7072632971195002,,,,,0.2908507974714409,,
10_003,-0.8275803096098241,,,,,0.2764533193779098,,
10_004,-0.9668467732076809,,,,,0.2540288371362903,,
10_005,-0.8690407122580052,,,,,0.268878643225374,,
10_006,-0.7750620635654765,,,,,0.2766320420252273,,
10_007,-0.63625377536412,,,,,0.2680047413286549,,
10_008,,,,,,0.2776170617587344,,
10_009,-0.6139547239261491,,,,,0.2999419386699472,,
10_010,-0.686936703877495,,,,,0.3031854478218596,,
10_011,-0.5803027678438681,,,,,0.3206983522385142,,
10_012,-0.5788849033809511,,,,,0.332727858026289,,
10_013,-0.6383901738311358,,,,,0.3217480360538146,,
10_014,-0.5430632225260212,,,,,0.33238881947868254,,
10_015,-0.5224528224322386,,,,,0.33755616682793105,,
10_016,-0.4530018128693886,,,,,0.34141801871534705,,
10_017,-0.4634788138792853,,,,,0.34129895352244777,,
10_018,-0.4919967589782537,,,,,0.3411224486762059,,
10_019,-0.5671687973650588,,,,,0.3274150850237984,,
10_020,-0.5861596325142227,,,,,0.3207163828440528,,
10_021,-0.6296997421656987,,,,,0.31553100447520627,,
10_022,-0.7174695832584518,,,,,0.2991938189433593,,
10_023,-0.6267819892406927,,,,,0.31097936914340096,,
10_024,-0.6443959706748935,,,,,0.3048404065338655,,
10_025,-0.5701683909261401,,,,,0.32794011021541747,,
10_026,-0.5593752910945422,,,,,0.3278364486709278,,
10_027,-0.6062547757531574,,,,,0.30899892426047815,,
10_028,-0.6879271726118007,,,,,0.29261541074451164,,
10_029,-0.6598459383758585,,-0.29152565674153835,,,0.2915488696766294,,
10_030,-0.6420727412313871,,-0.3324396388266288,,,0.2843111494680295,,
10_031,-0.5600958654343494,,-0.29349542170150794,,,0.31310102357071506,,
10_032,-0.4578167283187441,,-0.30377699867104174,,,0.34009018356827175,,
10_033,-0.48314230698330934,,-0.3213502369703061,,,0.3175460062530256,,
10_034,-0.4989940514180174,,-0.3410517630985228,,,0.2932143777859473,,
10_035,,,-0.32170627732913254,,,0.2920940923847477,,
10_036,,,-0.3107323001518482,,,0.3352987238225433,,
10_037,-0.4333166774180881,,-0.2932801931368018,,,0.3579240455329331,,
10_038,-0.49491463906140415,,,,,0.35000118418009857,,
10_039,-0.5216662210205651,,,,,0.3479764093032627,,
10_040,-0.4688428521863477,,,,,0.352598881227926,,
10_041,-0.44138458654039403,,,,,0.36066477409244935,,
10_042,,,-0.3075106803276898,,,0.3350837676102231,,
10_043,,,-0.3418176622824206,,,0.31510906008685036,,
10_044,,,,,,0.34204935563530414,,0.3197602092603607
10_045,,,,,,0.3653012655028484,,0.40506984326001855
10_046,,,,,,0.38209038637299303,,0.45047117480200255
10_047,,,,,,0.38441433029179234,,0.42203336938016967
10_048,,,,,,0.3721256333999954,,0.36389609186341193
10_049,,,,,,0.3559225549752064,,0.34004936352143444
10_050,,,,,,0.3506000281710013,,0.30979284568164517
10_051,,,,,,0.36829592473392786,,0.3304050015956342
10_052,,,,0.27709008108146843,,0.29000877766356065,,0.2606198474042869
10_053,,,,0.27577915819204707,,0.32020233383744306,,0.28913160073253236
10_054,,,,,,0.3830193789788536,,0.34623870544560337
10_055,,,,0.2780851983891933,,0.302643322299637,,0.281934874293263
10_056,,,-0.326172115410415,,,0.23332194393926264,,0.21607927434863627
10_057,,,-0.3184229635259868,,,,,0.21136338653947456
10_058,,,-0.31736796196657635,,,0.2214316795771923,,
10_059,,,-0.33251402623075216,,,,,0.26712100864243654
10_060,,,-0.34284506069661946,,,,,0.23437717712651188
10_061,,,-0.3305754371157398,,,,,0.2235473760270502
10_062,,,-0.33464492464832346,,,,,0.21533999484361818
10_063,,,-0.3274034441884949,,,,,0.20059509600443626
10_064,,,-0.3097631684044123,,,,,0.18415982381356033
10_065,,,-0.30854028527392496,,,,,
10_066,,,-0.3004343596293591,,,0.22414017117968937,,
10_067,,,-0.29733570861048997,,,0.26578646498815317,,
10_068,,,-0.2919067861376992,,,0.23484216833155944,,
10_069,,,-0.3230281351254486,,,,,
10_070,,,-0.32768966278685036,,,,,0.18282076935560937
10_071,,,-0.3432557162246604,,,,,0.21522939646101993
10_072,,,-0.3460752133404714,,,,,0.21221825973570801
10_073,,,-0.34272854428278204,,,,,0.20167714317008473
10_074,,,-0.3378884097776806,,,,,0.18870618424355853
10_075,,,-0.3376540989743777,,,,,0.17826363418323443
10_076,,,-0.3403452631662542,,,,,
10_077,,,-0.34416130831343605,,,,,0.1925979709022732
10_078,,,-0.34772466803496876,,,,,0.22879645152830055
10_079,,,-0.346067405220353,,,,,0.1900392561319427
10_080,,,-0.3500888053789778,,,,,
10_081,,,-0.3606574875251529,,,,,
10_082,,,-0.3722705663868542,,,,,
10_083,,,-0.37502889254806704,,,,,
10_084,,,-0.36891966284717864,,,,,
10_085,,,-0.37633402126553933,,,,,
10_086,,,-0.38004016181665956,,,,,
10_087,,,-0.38286264049245083,,,,,
10_088,,,-0.38219992733172786,,,,,
10_089,,,-0.36724868125927257,,,,,
10_090,,,-0.3655930230587807,,,,,
10_091,,,-0.3629576435832658,,,,,
10_092,,,-0.357790306515802,,,,,
10_093,,,-0.3578421727071336,,,,,
10_094,,,-0.3475807287246177,,,,,
10_095,,,-0.337831957972742,,,,,
10_096,,,-0.30272589168778974,,,,,
10_097,,,-0.29588509558200915,,,0.3015059368125503,,
10_098,,,-0.3015941696892657,,,0.32675361410193615,,
10_099,,,-0.3042773023436973,,,0.264415190157869,,
10_100,,,-0.3023117675975492,,,,,
10_101,,,-0.3447896722858696,,,,,
10_102,,,-0.37323978995566015,,,,,
10_103,,,-0.3646418132526874,,,,,
10_104,,,-0.34876018421913,,,,,
10_105,,,-0.3556242876086988,,,,,
10_106,,,-0.33868720699710264,,,0.22279437049446135,,
10_107,,,-0.3359341101947891,,,0.2524398954664081,,
10_108,,,-0.359138536197447,,,0.23423131094479907,,
10_109,,,-0.36941114214303084,,,,,
10_110,-0.5203078664075401,,-0.3773834750533133,,,0.23097839671861042,,
10_111,-0.6141763843450314,,-0.38828409313544326,,,,,
10_112,-0.6255134834327692,,-0.37709147851865105,,,0.2422513888270962,,
10_113,-0.694978360480105,,-0.3738536052946325,,,0.2366513610263958,,
10_114,-0.6708721997648357,,-0.39050721546329364,,,,,
10_115,-0.7286641311422224,,-0.3869711361696009,,,,,
10_116,-0.7519278272056561,,-0.37323346758412035,,,,,
10_117,-0.640148120211743,,-0.3833495263185819,,,,,
10_118,-0.5746657687739817,,-0.3871913852965976,,,,,
10_119,-0.590760524455169,,-0.39168858408538765,,,,,
10_120,-0.48517599249883653,,-0.38422914209143033,,,,,
10_121,,,-0.3739173747086377,,,,,
10_122,,,-0.37432653855901754,,,,,
10_123,,,-0.37545243995314814,,,,,
10_124,,,-0.37765208447272136,,,,,
10_125,,,-0.37969867613165925,,,,,
10_126,-0.4262915465277462,,-0.3790544487863933,,,,,
10_127,,,-0.37803523570566855,,,,,
10_128,-0.4768692431087009,,-0.3778088365317716,,,,,
10_129,-0.48476274570098016,,-0.3758811745359811,,,,,
10_130,-0.5591393331311263,,-0.3704506736262973,,,,,
10_131,-0.577901863689764,,-0.3785999844307371,,,,,
10_132,-0.6037473308884521,,-0.3719809921390043,,,,,
10_133,-0.6757173355589341,,-0.36468570670495454,,,,,
10_134,-0.731676210635869,,-0.35943153500754943,,,,,
10_135,-0.6633167756508891,,-0.335617348049223,,,,,
10_136,-0.6176203311061662,,-0.34456385926701,,,,,
10_137,-0.5651922516997636,,-0.3159590086046031,,,,,
10_138,-0.5801979186026058,,-0.35736184953381195,,,,,
10_139,-0.5762947620224419,,-0.36468037945283605,,,,,
10_140,-0.5027297189865422,,-0.37583000475963985,,,,,
10_141,-0.40639396939893485,,-0.38142652113369385,,,,,
10_142,-0.44265937034920905,,-0.38318807209870037,,,,,
10_143,-0.5021975792748347,,-0.380242337044,,,,,
10_234,-0.4412345637110195,,,,,0.36509853666712716,,
10_235,,,-0.34484222860317976,,,,,
10_236,,,-0.3426883240450248,,,,,
10_237,,,-0.3736309149791619,,,,,
