Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Nationality_UK,POI_Restaurants_Hotels,POI_Education,Intercept
02_046,-0.5762041802815681,,,,0.32530547666098886,,
02_047,-0.506073395995359,,,,0.34359959121872224,,
02_048,-0.4305969770703735,,,,0.33659699459432085,,
02_049,-0.4225077804610443,,,,0.3515301586932917,,0.24364707903035604
02_050,-0.4019917567995832,,,,0.364171194317816,,0.24850685652028953
02_051,-0.35813099158818534,,,,0.3606234063811009,,0.28269985277713156
02_052,-0.32764213664535086,,,,0.35763094203611284,,0.3084928917750473
02_053,,,,,0.35340361275247817,,0.3295863201548452
02_054,-0.34955086857445633,,,,0.3399149291999551,,0.28063515295257546
02_055,,,,,0.31753847577028793,,0.30319316200359786
02_056,,,,,0.3416931428734308,,0.35311479644854527
02_057,,,,,0.30523870819517246,,0.327558201044505
02_058,,,,,0.2627878120980478,,
02_059,,,,,0.23062546002393253,,
02_060,,,,,0.27194191941000473,,
02_061,,,,,0.35929390291583513,,0.39592586998442714
02_062,,,,,0.33135637937677803,,0.40283687816478564
02_063,,,,,0.27932909668183276,,
02_064,,,,,0.31632299670830893,,0.4028444372308662
02_065,,,,,0.3477277292476177,,0.45293708071365707
02_066,,,,,0.3698209067742006,,0.41559507556503844
02_067,,,,,0.3759086873140218,,0.4246341363118842
02_068,,,,,0.3820337202575232,,0.4302327632848147
02_069,,,,,0.378160820031172,,0.4756476492275083
02_070,,,,,0.3580207439037779,,0.4835255682261166
02_071,,,,,0.36592675811600106,,0.49480709777753606
02_072,,,,,0.3724207108520227,,0.49832168754635764
02_073,,,,,0.3911020796242044,,0.49245456496039935
02_074,,,-0.2477846443553692,,0.388611217676842,,0.4634233169714177
02_075,,,-0.24477061964288566,,0.37757887755269315,,
02_076,,,-0.24693910740300237,,0.3740588371260969,,0.48562223672876703
02_077,,,-0.2159326278946409,,0.3101828689807829,,
02_078,,,,,0.3178619033887481,,
02_079,,,,,0.2647631580879183,,
02_080,,,,,0.27176682886257075,,
02_081,,,,,0.24110791249766186,,
02_082,,,,,0.21778295992384797,,
02_083,,,,,0.23490962531881326,,
02_084,,,,,0.2633998735292439,,
02_085,,,,,0.2726526673756128,,
02_086,,,,,0.2706202227987064,,
02_087,,,,,0.26480153426978725,,
02_088,,,,,0.2565204452932022,,
02_089,,,,,0.24639903608976504,,
02_090,,,,,0.23708741284831017,,
02_091,,,,,0.2322235784151537,,
02_092,,,,,0.2155963042616893,,
02_093,,,,,0.20921027958402016,,
02_094,,,,,0.2002213562778017,,
02_095,-0.369270153629238,,,,0.19548461027160352,,
02_096,-0.3722589555240846,,,,0.20484587179378191,,
02_097,-0.3914186735510958,,,,0.2066600542634569,,
02_098,,,,,0.22763926257221698,,
02_099,,,,,0.22377510031963388,,
02_100,-0.41077951597385165,,,,0.22112485024552767,,
02_101,,,,,0.24088051252305734,,
02_102,,,,,0.26103399522215587,,
02_103,-0.42525057751188466,,-0.31373869463651816,,0.25255526304376297,,
02_104,-0.4672180395236349,,-0.3209719648748146,,0.2520779655295114,,
02_105,,,-0.3258826125338979,,0.26339956551162447,,
02_106,,,,,0.2705432173453552,,
02_107,-0.4042480495326146,,,,0.2657893224329735,,
02_108,-0.48464469608820776,,,,0.24568527379224217,,
02_109,-0.5579701943120856,,,,0.22983260017969753,,-0.3417262567118485
02_110,-0.5499476704365646,,-0.3290504552167821,,0.2325009192262684,,
02_111,-0.5771232190944211,,-0.3168619551446453,,0.20553454110244132,,-0.3069905339482678
02_112,-0.5170434962617748,,-0.3450040661414886,,0.18825386529379493,,
02_113,-0.5331254129011244,,-0.36676908534358954,,0.20200653913986094,,
02_114,-0.4997000780698137,,-0.3842673067035134,,0.20257993828016377,,
02_115,-0.475486847674501,,-0.3816064026778995,,0.20813446705857302,,
02_116,-0.4865687720397316,,-0.3545305077628244,,0.22321727038815103,,
02_117,-0.47998544048502295,,-0.3282016220653518,,0.23566079816755436,,
02_118,-0.43469315139588727,,-0.2845248604458148,,0.22260319640053663,,
02_119,-0.45677672796966134,,-0.33656252561924505,,0.21749721819841947,,
02_120,-0.4408630867056731,,-0.3687267238924503,,0.20279662835361084,,
02_121,-0.4130448030541585,,-0.3294390030419601,,0.2038430029493469,,
02_122,-0.4104995413964508,,-0.39028479717905573,,0.1867805976473247,,
02_123,-0.44295177665228713,,-0.39773313291673945,,0.19105142168850797,,
02_124,-0.41974158168606945,,-0.39460416270791265,,0.17912728072712633,,
02_125,-0.41767694580554393,,-0.3738434029892901,,0.1754531818585798,,
02_126,,,-0.3865835593143641,0.21996233540212376,,,
02_127,,,-0.394289177208174,0.22818372121394007,,,
02_128,-0.3676074154284089,,-0.3962294554778419,,0.17460971323304655,,
02_129,,,-0.39335216012110935,0.23424124016081785,,,
02_130,,,-0.35580379156120084,0.25869053744720133,,,
02_131,,,-0.3230229838453545,0.24441299932755767,,,
02_132,,,-0.3385539473562509,0.2282686629409923,,,
02_133,,,-0.3691129873505865,0.23891229265934538,,,
02_134,,,-0.37736815459449213,0.22085165961271155,,,
02_135,,,-0.34274213682302823,,0.1762089881054825,,
02_136,-0.3469610515491657,,-0.3745733065521359,,0.17542411730468907,,
02_137,-0.3588043758227757,,-0.3314619416939549,,0.18851119740990488,,
02_138,-0.38697697759904964,,-0.2851576010311784,,0.20404829642923014,,
02_139,-0.39369913084405855,,-0.2272675988152996,,0.20595539309608307,,
02_140,-0.3627687921711638,,-0.2469020803072817,,0.20064511208240512,,
02_141,-0.3284468383592622,,-0.2759100551733881,,0.19297198008171584,,
02_142,-0.3216865822269379,,-0.2359747129027943,,0.1946922630273207,,
02_143,-0.3630102205954182,,,,0.19753489961326562,,
02_144,-0.3526607476950496,,,,0.19222100830916172,,
02_145,,,-0.21172060287607303,,0.19178236699372891,,
02_146,,,-0.22138128822785508,,0.1912927980639994,,
02_147,,,-0.2705736556476375,,0.1886797992480705,,
02_148,,,-0.27992217698765265,,0.185826557288839,,
02_149,,,,,0.1959906007154597,,
02_150,,,,,0.1991031395539746,,
02_151,,,,,0.19211334576023323,,
02_152,,,,,0.19027615642791673,,
02_153,,,,,0.18980646777094956,,
02_154,,,,,0.19129042896438342,,
02_155,,,,,0.19051432269765758,,
02_156,,,,,0.19111979311905075,,
02_157,,,,,0.1902641797312848,,
02_158,,,,,0.18998403479908285,,
02_159,,,,,0.1903039757696632,,
02_160,,,,,0.18995768051064427,,
02_161,,,,,0.18972134082415376,,
02_162,,,,,0.18929978647055368,,
02_163,,,,,0.19307456967575104,,
02_164,,,,,0.2119981577099742,,
02_165,,,,,0.19474911160987665,,
02_166,,,,,0.19482480607928612,,
02_167,,,,,0.19036705616436084,,
02_168,,,,,0.19377349779911734,,
02_169,,,,,0.20348825819304797,,
02_170,,,,,0.21302912577183228,,
02_171,,,,,0.20090161166253614,,
02_172,,,,,0.19828012991663346,,
02_173,,,,,0.19336804246479541,,
03_001,,,,,0.1925547042567699,,
03_002,,,,,0.19264365542412962,,
03_003,,,,,0.19201467130822833,,
03_004,,,,,0.1933952955954222,,
03_005,,,,,0.19492385813553403,,
03_006,,,,,0.19439905626904663,,
03_007,,,,,0.1940002692306186,,
03_008,,,,,0.19448330207414227,,
03_009,,,,,0.19424380888681492,,
03_010,,,,,0.19850145496426996,,
03_011,,,,,0.19813174238805328,,
03_012,,,,,0.20382615625567294,,
03_013,,,,,0.204141017376644,,
03_014,,,,,0.2087529369127041,,
03_015,,,,,0.2126970251531433,,
03_016,,,,,0.22544232398971317,,
03_017,,,,,0.21498559629718597,,
03_018,,,,,0.2252003390697359,,
03_019,,,,,0.24159831984562274,,
03_020,,,,,0.2633271629128051,,
03_021,,,,,0.24658825503858717,,
03_022,,,,,0.22978358037908297,,
03_023,,,,,0.20702207791518962,,
03_024,,,,,0.20048039963856415,,0.22215583076243808
03_025,,,,,,,0.2693683015362855
03_026,,,,0.2856417188231476,0.1892901238873256,,0.26492418458461914
03_027,,,,0.2889120507666838,0.19104759257579645,,0.2624714630261177
03_028,,,,0.29034457750915676,0.1945486362747403,,0.26173218319361774
03_029,,,,0.28359379469919976,0.19372348866852324,,0.2675483559527353
03_030,,,,0.27291998164936476,0.1945041161276221,,0.270283719142487
03_031,,,,0.2523920715849636,0.199593075823041,,0.2662453511663492
03_032,,,,,0.20172813510840368,,0.2644347414806396
03_033,,,,0.26049678026589607,0.20141626745020297,,0.26415410744563533
03_034,,,,0.26428958483361437,0.19879866462982174,,0.2665446415227972
03_035,,,,0.27745637274817303,0.19920813689031736,,0.2649814214535812
03_036,,,,0.28931686862303635,0.20004682181206382,,0.25670313993794003
03_037,,,,0.27211460534462834,0.20110739932238747,,0.26430988743858486
03_038,,,,,0.2099377878076118,,0.2573930860807853
03_039,,,,0.2690024287063447,0.20397334139852247,,0.2595986852668627
03_040,,,,0.27348520061253556,0.2062169286766577,,0.25051596763047856
03_041,,,,0.26437647706305123,0.21146024029139932,,0.24278957560141212
03_042,,,,0.22792765594539066,0.2196635754235377,,0.2269917611358073
03_043,,,,0.2540374610760149,0.21409618696148386,,0.2316406958781951
03_044,,,,0.23693771587840162,0.22002143250810477,,0.21537417222357397
03_045,,,,,0.22077623858864967,,0.21396111436353224
03_046,,,,0.2241912790450914,0.22125692001694877,,0.2045069451194829
03_047,,,,0.23689083359707927,0.20734015582822377,,
03_048,,,-0.3122435954859479,0.26609126921661613,0.1837595945075939,,
03_049,,,-0.278370897985518,0.2724139825328385,0.194699147199859,,
03_050,,,-0.25016345038034266,0.2832718037056807,0.20297187961776553,,0.192767598921715
03_051,,,-0.2146180203441899,0.28300057172983367,0.2148475066918707,,0.21480973646906457
03_052,,,-0.21153703138217522,0.2686064274752933,0.214205250914037,,0.20531779572931058
03_053,,,,0.2387044296795086,0.21757064552524907,,
03_054,,,,0.24165363593887063,0.21916021802151123,,0.20490169994397087
03_055,,,,0.25955596074216225,0.21709673601448454,,0.21990421903398696
03_056,,,,0.26493738271209627,0.21340241715496117,,0.22828027152982228
03_057,,,-0.20024308584068162,0.28512917548400796,0.21339072186990368,,0.22691055243341623
03_058,,,,0.2848989375761542,0.20696707315655444,,0.23811802516601144
03_059,,,,0.2911861274230394,0.2034828508474155,,0.2409699092308647
03_060,,,-0.19637707208607658,0.29795764416782267,0.19815533831210558,,0.23366884204327926
03_061,,,,0.2960629737809351,0.19822168641043858,,0.24102461963728564
03_062,,,-0.19055666023454682,0.3016092287880951,0.19246319379310856,,0.2349230539142239
03_063,,,,0.2997604369303324,0.1944703142866979,,0.2437589167007205
03_064,,,,0.29724802913449755,0.19059424117426405,,0.2468974053765698
03_065,,,,0.29870019170313034,0.1911678622967354,,0.24456676527882137
03_066,,,,0.2950688933111368,0.1852270765932152,,0.23102241764623144
03_067,,,,0.29852053696189307,0.18781524504141742,,0.2351689109855421
03_068,,,-0.18259391090709054,0.29783412808651527,0.18558196683293468,,0.22681743359573103
03_069,,,-0.18323128162529662,0.2908540924321993,0.1804063740639663,,0.21558024391254707
03_070,,,-0.1874753115047106,0.280787993005155,0.1744725819555312,,0.19868057904547928
03_071,,,-0.19104095445432226,0.27384261035250546,0.17086571106793721,,0.18890813219654434
03_072,,,-0.1946749907871722,0.2640479413389558,0.16733945529083596,,0.1773263789103064
03_073,,,-0.20308686546119295,0.2614830942607662,0.162616820239456,,0.1651905437446132
03_074,,,-0.20345954074683878,0.2472687695180924,0.16036725887080908,,0.15295896360928396
03_075,,,-0.1960633126426476,0.24572164576348643,0.1644557313070246,,0.15874510759490776
03_076,,,-0.19881888942307505,0.2227442321914852,0.16302861027978913,,0.13757527800044742
03_077,,,-0.20296306106804107,,0.16144909012008546,,
03_078,,,-0.20315102947601807,0.22540786727573867,0.15879613772423137,,0.13298636869073494
03_079,,,-0.21327791238648353,,0.1586469011207608,,
03_080,,,-0.2151747901283803,,0.1615022364608735,,
03_081,,,-0.22100041965338316,,0.1551428654084499,,
03_082,,,-0.22620392863218255,,,,
03_083,,,-0.21524308263712652,0.22102086839209079,,,
03_084,,,-0.22001258056094292,0.21989680167585315,,,
03_085,,,-0.23571969067640855,,,,
03_086,,,-0.24099830280141674,0.20583576953426802,,,
03_087,,,-0.2502655589404075,0.21987889734901317,,,
03_088,,,-0.25648325398218125,0.23610849993172392,,,
03_089,,,-0.24090481717579756,0.26721597722198653,0.1572092107726065,,0.1545885352693274
03_090,,,-0.22556988867906846,0.2895694381511594,0.1725151521011986,,0.18779540492028687
03_091,,,-0.2178949760601871,0.2792288775250248,0.16627298005304086,,0.17679052059059952
03_092,,,-0.23403938961832485,0.2522799810485511,,,0.13951476660661294
03_093,,,-0.22801701941793057,0.23356658255053,,,
03_094,,,-0.21658325914390827,0.25734564720203357,0.15701951793968047,,0.15369249104502072
03_095,,,-0.20495356519484068,0.273040290830575,0.1656304511057657,,0.17683509262567307
03_096,,,-0.2063821764100497,0.2880418591839957,0.1728991904138791,,0.19355676958200846
03_097,,,-0.19674157296639141,0.28588971563452154,0.17357517868756395,,0.19731148079989974
03_098,,,-0.1924113411330706,0.29524332134846754,0.18023962264147134,,0.21418293573893527
03_099,,,-0.19814422885167407,0.30224249225856736,0.18797738074051842,,0.22497431248602176
03_100,,,-0.20393886181749726,0.298941976479085,0.18184356692490455,,0.21136121157022106
03_101,,,-0.21071552118361012,0.30253254806133123,0.19107559972664037,,0.2194847516773625
03_102,,,-0.21066170771989412,0.3006249417015711,0.19473387682803567,,0.22257783468742068
03_103,,,-0.21488392844834073,0.29524730045162595,0.2036713184138826,,0.22079984816839326
03_104,,,-0.22630750714524467,0.2981520621004224,0.19689486266996659,,0.2134499008407696
03_105,,,-0.23448959948228937,0.2978314306483639,0.1833687667935583,,0.20090558577807696
03_106,,,-0.2817793958180451,0.2908758301993254,0.18237746803752708,,0.1767890107825051
03_107,,,-0.2964430342415054,0.2748295233824318,0.16255304924829658,,0.14792384165134023
03_108,,,-0.24091020980085762,0.2910696472586697,0.1742866627750953,,0.18472865759396662
03_109,,,-0.25940741658469374,0.26852416197592904,0.1575416377296682,,0.15428962814571662
03_110,,,-0.2709000617582972,0.24822457740147286,,,
03_111,,,-0.30275884923382473,0.2580901896602091,,,
03_112,,,-0.30916671850256616,0.24806739017503804,,,
03_113,,,-0.3513185573555899,0.24641501272036886,,,
03_114,,,-0.36119055409754597,0.21739131402351988,,,
03_211,,,,0.268237239700376,0.1991990524986297,,0.2672791842967162
03_212,,,,0.28528761392712626,0.1987637327689689,,0.26368045507267057
03_213,,,,0.28415852532658165,0.20031159509188046,,0.2606852670088378
04_001,,,-0.33466706144921543,,,,
04_002,,,-0.3067710376070567,,,,
04_003,,,-0.3266202515578994,0.221004166891561,,,
04_004,,,-0.3128764550766485,0.23257593670263205,,,
04_005,,,-0.2956941851933658,0.2263823653636487,,,
04_006,,,-0.27802640196323075,0.22231550600294184,,,
04_007,,,-0.28980838616488713,0.21102024759926372,,,
04_008,,,-0.29174560593211935,,,,
04_009,,,-0.293006359918157,,,,
04_010,,,-0.3005102217302419,,,,
04_011,,,-0.29180155057035884,,,,
04_012,,,-0.2816202805818712,,,,
04_013,,,-0.26437476557742323,,,,
04_014,-0.3781414219619923,,-0.26373998245170327,,,,
04_015,,,-0.29753020920599343,,,,
04_016,-0.35811459708385457,,-0.32491998007137446,,,,
04_017,-0.46587778913251426,,-0.2956900362058734,,0.16895386925938186,,
04_018,-0.5861640482097957,,-0.27490980710656493,,0.19218868368592132,,-0.3248075299563365
04_019,-0.6172838956295718,,,,0.1929059544020369,,-0.3750505790899785
04_020,-0.5610207181541129,,,,0.17269730256694352,,-0.3139741121962429
04_021,-0.5723809350617679,,,,,,-0.34148850178106416
04_022,-0.37036661070004534,,,,,,-0.2251489633674123
04_023,-0.4954534921434911,,,,,0.13883252722209452,-0.3012414346570269
04_024,-0.3591179820809315,,-0.316500479157656,,,,-0.22225915092925075
04_025,,,-0.29277579122951225,,,,
04_026,,,-0.3049216216513278,,,,
04_027,,,-0.316687240735927,,,,
04_028,,,-0.3319210325649854,,,,
04_029,,,-0.330092977876657,,,,
04_030,,,-0.30280710958712864,,,,
04_031,,,-0.2884826132173221,,,,
04_032,,,-0.27042599562736225,0.20071768764658232,,,
04_033,,,-0.2672245569575806,,,,
04_034,,,-0.27209757610303453,,,,
04_035,,,-0.2584477005806649,,,,
04_036,,,-0.27121085392306943,,,,
04_037,,,-0.25237203061797825,,,,
04_038,,,-0.2446588361794517,,,,
04_039,,,-0.2528130094448377,,,,
04_040,,,-0.23236256828216129,,,,
04_041,,,-0.23893860749035492,,0.15453493188006537,,
04_042,,,-0.22586054209068024,,0.15879077614582543,,
04_043,,,-0.2656475295620894,,0.16161879966519208,,
04_044,,,-0.2448894825031454,,0.1646279917073352,,
04_045,,,-0.2494102295331264,,0.17130170114463814,,
04_046,,,-0.25784468971262925,,0.1731085825144228,,
04_047,,,-0.2767926961450375,,0.18011435826599617,,
04_048,,,-0.28955809554972695,,,,
04_049,,,-0.30464564883039896,,,,
04_050,,,-0.3480032468485824,,,,-0.19633215913061938
04_051,,,-0.35047393209630306,,,,-0.20064031031991827
04_052,,,-0.34770670470845744,,,,-0.17472137645246594
04_053,,,-0.3217033351204275,,0.1660727124390959,,-0.16633970790450253
04_054,,,-0.29680923025296085,,0.1864603854532378,,
04_055,,,-0.3292609502624592,,0.15454177014406398,,-0.22451953804508548
04_056,,,-0.300911040883578,,0.196530889128569,,-0.252814764977757
04_084,,,-0.3000661483494727,,,,
05_001,,,,,0.2621429438864399,,-0.6388287954726287
05_002,,,,0.2564958839336475,,,-0.3932243811790415
05_003,,,,,0.2244391165859457,,-0.5181575479442683
05_004,-0.39567433684949477,,,0.20288181983578465,,,-0.41431516356918296
05_005,,,,,0.1785385493634321,,-0.40286689877375015
05_006,,,-0.30145802816852524,,,,-0.2876630368304233
05_007,-0.36378871715715977,,,,,,-0.376326624038799
05_008,-0.5906672608459801,,,,,0.1595841626860773,-0.3961954959225593
05_009,-0.41164734596929364,,-0.24783175482767902,,,,-0.34827880953661927
05_010,-0.45266883055765256,,-0.25769939612734216,,,,-0.33607365070778955
05_011,-0.6025888164987601,,,,,0.16445803891679564,-0.3567073407512514
05_012,-0.5992945609416152,,,,,0.16373337244378364,-0.3479334115071636
05_013,-0.4450619181641981,,-0.2765188364293767,,,,-0.31479397472695303
05_014,-0.35852178717411615,,-0.31564405753018004,,,,-0.2671138164874949
05_015,-0.45480844113727936,,-0.2873859918730019,,,,-0.2981577674563239
05_016,-0.43836673928021264,,-0.2955244027705356,,,,-0.2893101360764657
05_017,,,-0.34033381934417983,,,,-0.2261642021966528
05_018,-0.3721575797004772,,-0.32393760826914086,,,,-0.25170986483659774
05_019,-0.45258021796347725,,-0.29499411834136247,,,0.1350831404966589,-0.28025563211618765
05_020,-0.5906792938160135,,,,,0.1604887369559643,-0.34674467907662854
05_021,-0.6713626210888359,,,,,0.167325917008163,-0.3977685291447994
05_022,-0.6581406301312931,,,,,0.17716165646802232,-0.37555286557196227
05_023,-0.6047943711643007,,,,,0.17077322069699982,-0.34983102159800916
05_024,-0.7159925262104797,,,,,0.19096330707020243,-0.38790978226788414
05_025,-0.7656108300660958,,,,,0.19557259700152693,-0.38834931191030475
05_026,-0.7895105928194498,,,,,0.19575497952916027,-0.35849822079718613
05_027,-0.772209073902748,,,,,0.20069746441094563,-0.38678048327002007
05_028,-0.719692349743685,,,,,0.18928718347408124,-0.3804717366434247
05_029,-0.7945071101561958,,,,,0.20321016009536416,-0.387251582092032
05_030,-0.8146457296298906,,,,,0.20019885700163656,-0.3571289298857538
05_031,-0.7731822174343107,,,,,0.18434280566402853,-0.3178760063187652
05_032,-0.6340001252455697,,-0.3029709065778906,0.20047856749416632,,,-0.2560750448007697
05_033,-0.6566624346336685,,-0.3752332759530278,0.20096848862995167,,,
05_034,-0.7135012990899607,,-0.36029212348067263,,,,
05_035,-0.6986983150856396,,-0.3561795979128798,,,,
05_036,-0.709640260820062,,-0.35444337592522746,,,0.13789285460848624,
05_037,-0.6743892308596225,,-0.3343224405391012,,,,
05_038,-0.648962369993719,,-0.3224738585382952,,,,
05_039,-0.7181816802021002,,-0.3316600259426693,,,0.14823437131891082,
05_040,-0.7141007670997431,,-0.3090940813100359,,,0.15124311141107255,-0.21347409575873436
05_041,-0.6494158967463005,,-0.3030123970377587,,,0.13931977725791794,
05_042,-0.7055244822387284,,,,,0.15859433274399815,-0.26342370202948157
05_043,-0.7260054733580638,,-0.2855260202118935,,,0.15985944774699976,-0.24560146062945049
05_044,-0.7517013910852426,,,,,0.17157506576514758,-0.28027200735480695
05_045,-0.7584590712180082,,-0.29226308746354995,,,0.16989613398917452,-0.2530507806651347
05_046,-0.7885977178175527,,,,,0.18550374193560598,-0.3050903549538553
05_047,-0.7717062783542248,,,,,0.18366455065880505,-0.32275519586763496
05_048,-0.7499282877624379,,,,,0.17727101296639655,-0.3277209550584104
05_049,-0.7427860973342344,,,,,0.1748931846122618,-0.366167847379656
05_050,-0.6707468481819414,,,,,0.15297757879712823,-0.2717623240220034
05_051,-0.5283809911422948,,,,,,
05_052,-0.6358288104911177,,,,,0.14962483476312544,-0.3040470398764684
05_053,-0.742424714057645,,,,,0.17286149614347748,-0.40292470755616594
05_054,-0.693758892100265,,,,,0.16050280501406328,-0.39922579291012955
05_055,-0.7384695538240855,,,,,0.17268800298857448,-0.4272661799810429
05_056,-0.6792102761092178,,,,,0.1570201569651903,-0.4092146063849093
05_057,-0.6519645173922833,,,,,0.14600900499681643,-0.4036002563143397
05_058,-0.6186212379782507,,,,,0.14392029532811276,-0.3827559491706645
05_059,-0.5484305668420407,,,,0.20333463621634607,,-0.3461651670683
05_060,-0.5642576263914442,,,,,,-0.3379753722929294
05_061,-0.44881212577497004,,,,0.23039815981514677,,-0.28838850467659766
05_062,-0.512864783823613,,,,,,-0.29795975855834383
05_063,-0.4406235518976444,,,,,,
05_064,-0.3769686292012866,,,,0.2181098538146718,,
05_065,,,,,0.25607824250321665,,
05_066,,,,,0.25374880343250805,,
05_067,,,,,0.25383335299131965,,
05_068,,,,,0.20888319816039397,,
05_069,,,-0.3556386592188708,,0.23440723037984845,,
05_070,,,-0.34964820064741764,,0.21773409897709586,,
05_071,,,-0.3797134245055576,,,,
05_072,,,-0.3374322069739819,,0.19804670523125104,,
05_073,,,-0.3526282940774794,,,,
05_074,,,-0.3064612017563401,,,,
